# # n, sigma
3.000000000000000000e+01 2.542367460295014592e+00 6.483618942837593435e-02
6.000000000000000000e+01 2.510997486697490011e+00 5.247472626981755650e-02
9.000000000000000000e+01 2.519619605980899291e+00 5.081354667599869562e-02
1.200000000000000000e+02 2.510544325149326905e+00 6.008257688266110258e-02
1.500000000000000000e+02 2.512834574604424276e+00 5.906396189098427757e-02
1.800000000000000000e+02 2.512015474273165072e+00 5.480314286217114611e-02
2.100000000000000000e+02 2.497459318261267214e+00 6.016011501238589104e-02
2.400000000000000000e+02 2.483988179850208589e+00 7.098297526646601963e-02
2.700000000000000000e+02 2.494268870443066888e+00 5.671378962383542138e-02
3.000000000000000000e+02 2.504902837020718032e+00 7.214564946569493320e-02
3.300000000000000000e+02 2.506764871774934456e+00 6.891605100682196561e-02
3.600000000000000000e+02 4.404569065831350549e+00 6.163233463089242692e-01
3.900000000000000000e+02 4.397095096668023118e+00 5.791573213823490995e-01
4.200000000000000000e+02 2.527850711474020073e+00 5.531386299693615699e-02
4.500000000000000000e+02 2.525396669306930075e+00 4.791011850507954223e-02
4.800000000000000000e+02 2.527236006230829890e+00 4.615599770872971797e-02
5.100000000000000000e+02 2.522127732725135463e+00 4.378370614157901797e-02
5.400000000000000000e+02 2.518209827730670813e+00 4.341212464416861760e-02
5.700000000000000000e+02 2.517532748426727363e+00 3.988272754969194450e-02
6.000000000000000000e+02 2.517945406031308231e+00 4.219919700429764636e-02
6.300000000000000000e+02 2.524864544613750539e+00 4.297609636547181783e-02
6.600000000000000000e+02 2.524107471138472558e+00 4.520512079553697798e-02
6.900000000000000000e+02 2.520900757140802195e+00 4.580582020326159215e-02
7.200000000000000000e+02 2.517610356680834993e+00 3.991269620854269451e-02
7.500000000000000000e+02 2.515247978260289230e+00 4.084276981932445649e-02
7.800000000000000000e+02 2.510022472757762468e+00 4.363185019410958237e-02
8.100000000000000000e+02 2.507937314629410608e+00 4.088823696716476636e-02
8.400000000000000000e+02 2.511693722167635645e+00 4.048135549187910354e-02
8.700000000000000000e+02 2.511589317244670827e+00 4.052764506108738618e-02
9.000000000000000000e+02 2.506487388165501873e+00 3.903687001977523829e-02
9.300000000000000000e+02 2.501843335457868633e+00 3.787298418655801746e-02
9.600000000000000000e+02 2.498775072033621480e+00 3.717543112137590422e-02
9.900000000000000000e+02 2.500180664258160768e+00 3.724288738975777002e-02
1.020000000000000000e+03 2.501920309962213373e+00 3.676577624569712932e-02
1.050000000000000000e+03 2.505060090491513680e+00 3.532540569131685515e-02
1.080000000000000000e+03 2.508898718692551100e+00 3.307641224049739231e-02
1.110000000000000000e+03 2.505327679486945680e+00 3.171694687465464318e-02
1.140000000000000000e+03 2.508297543680309882e+00 3.173503685930238044e-02
1.170000000000000000e+03 2.508774227389602984e+00 3.123999262354691664e-02
1.200000000000000000e+03 2.510159871643637075e+00 2.900004350920112189e-02
1.230000000000000000e+03 2.512225873724026393e+00 2.848466609385002027e-02
1.260000000000000000e+03 2.513879961031217469e+00 2.727631868624274397e-02
1.290000000000000000e+03 2.511820431263863007e+00 2.662063678412096915e-02
1.320000000000000000e+03 2.509602459872739999e+00 2.448648016659473250e-02
1.350000000000000000e+03 2.500309990693772910e+00 2.386306051329523115e-02
1.380000000000000000e+03 2.499828627170794793e+00 2.392869131768045679e-02
1.410000000000000000e+03 2.500308249051749421e+00 2.217092574074781483e-02
1.440000000000000000e+03 2.495922934435338192e+00 2.264646531109628172e-02
1.470000000000000000e+03 2.493827208421637742e+00 2.398783545743542189e-02
1.500000000000000000e+03 2.492315508269979940e+00 2.396122756625929801e-02
1.530000000000000000e+03 2.493273294940000717e+00 2.311693239641932768e-02
1.560000000000000000e+03 2.491885971275972445e+00 2.311360858572267946e-02
1.590000000000000000e+03 2.491294405341200502e+00 2.340241674340522160e-02
1.620000000000000000e+03 2.489116558129872203e+00 2.310615185147443101e-02
1.650000000000000000e+03 2.483309143766810667e+00 2.360054591056072806e-02
1.680000000000000000e+03 2.482102089076304807e+00 2.370625484985143527e-02
1.710000000000000000e+03 2.480772358553798185e+00 2.282756194977885247e-02
1.740000000000000000e+03 2.481244867956089895e+00 2.313874152043735033e-02
1.770000000000000000e+03 2.481866763129449538e+00 2.175589861343369888e-02
1.800000000000000000e+03 2.481514753668076612e+00 2.151906665225535378e-02
1.830000000000000000e+03 2.482571495263470762e+00 2.034360341479808307e-02
1.860000000000000000e+03 2.483349040614160508e+00 1.999533205109415082e-02
1.890000000000000000e+03 2.485922853462705806e+00 1.927425987058151158e-02
1.920000000000000000e+03 2.483771125344886421e+00 2.015837001381397958e-02
1.950000000000000000e+03 2.482255312041965922e+00 2.054053775355622544e-02
1.980000000000000000e+03 2.483348469704639516e+00 1.990016095769838594e-02
2.010000000000000000e+03 2.483241871059995720e+00 1.864555435701204661e-02
2.040000000000000000e+03 2.481777647641486340e+00 1.827437328295824365e-02
2.070000000000000000e+03 2.479679330513782087e+00 1.929484894709718179e-02
2.100000000000000000e+03 2.482880301530069556e+00 1.917676811026592862e-02
2.130000000000000000e+03 2.484324105499684521e+00 1.881250510454891833e-02
2.160000000000000000e+03 2.482414137678330412e+00 1.834327487720690750e-02
2.190000000000000000e+03 2.483320213422744338e+00 1.866830423364219255e-02
2.220000000000000000e+03 2.483861370263753088e+00 1.842080087819927131e-02
2.250000000000000000e+03 2.484231518333967603e+00 1.844206311994212033e-02
2.280000000000000000e+03 2.483295139181271427e+00 1.867559265082867695e-02
2.310000000000000000e+03 2.481214267656092431e+00 1.860347918957715868e-02
2.340000000000000000e+03 2.479083164321821187e+00 1.842073182445588125e-02
2.370000000000000000e+03 2.478910055903375653e+00 1.818913862849296306e-02
2.400000000000000000e+03 2.478050926169477641e+00 1.844512226563345750e-02
2.430000000000000000e+03 2.478711052061471687e+00 1.896981282036585767e-02
2.460000000000000000e+03 2.479480753571838836e+00 1.835077448803201783e-02
2.490000000000000000e+03 2.482358889599898699e+00 1.837495778020574108e-02
2.520000000000000000e+03 2.479445562331865194e+00 1.810217542711922006e-02
2.550000000000000000e+03 2.480943480189320649e+00 1.792687620939142565e-02
2.580000000000000000e+03 2.482073472198799369e+00 1.766810190723673221e-02
2.610000000000000000e+03 2.483254690471187853e+00 1.734082482032948611e-02
2.640000000000000000e+03 2.482664015902394272e+00 1.770431572280870350e-02
2.670000000000000000e+03 2.483688831980046530e+00 1.802652685747982084e-02
