# # n, sigma
3.000000000000000000e+01 4.411694068193030560e+00 1.679503977267098880e-01
6.000000000000000000e+01 4.398669810055809926e+00 1.736917773691711575e-01
9.000000000000000000e+01 4.050526076798591113e+00 1.983461441899370958e-01
1.200000000000000000e+02 2.703279927032907537e+00 1.447642241859033729e-01
1.500000000000000000e+02 2.499247796928860677e+00 9.112498093072304850e-02
1.800000000000000000e+02 3.260687346355643612e+00 1.675909080473479140e-01
2.100000000000000000e+02 3.229751456842256729e+00 3.018959843781960362e-01
2.400000000000000000e+02 3.252977859185789633e+00 2.764598068135140085e-01
2.700000000000000000e+02 3.037474173699616919e+00 2.784690531540924274e-01
3.000000000000000000e+02 2.465976133265745496e+00 5.479237934275689448e-02
3.300000000000000000e+02 2.466877199118134634e+00 4.319808217904800435e-02
3.600000000000000000e+02 2.461524685583023508e+00 3.866009815805594024e-02
3.900000000000000000e+02 2.473358042101184928e+00 4.440813946083769365e-02
4.200000000000000000e+02 2.463836190063935838e+00 4.222340929894509431e-02
4.500000000000000000e+02 2.477622025692279184e+00 3.857134413048743382e-02
4.800000000000000000e+02 2.485709774961539331e+00 3.385025823963315472e-02
5.100000000000000000e+02 2.495180706686247252e+00 3.257103657551419645e-02
5.400000000000000000e+02 2.494737645187194097e+00 3.088493230555304850e-02
5.700000000000000000e+02 2.515376953650822145e+00 3.197116637119209320e-02
6.000000000000000000e+02 2.524831911170932308e+00 3.159266138863822682e-02
6.300000000000000000e+02 2.514471941267881316e+00 3.076625284999865220e-02
6.600000000000000000e+02 2.521443636255979559e+00 2.974366493247010065e-02
6.900000000000000000e+02 2.517163370911219111e+00 2.903964626478029373e-02
7.200000000000000000e+02 2.527689664312256834e+00 2.961701117295309493e-02
7.500000000000000000e+02 2.515166066429005198e+00 2.787550257734526180e-02
7.800000000000000000e+02 2.518962324210643366e+00 2.786988677623032998e-02
8.100000000000000000e+02 2.525567016886631766e+00 2.628829444862570627e-02
8.400000000000000000e+02 2.524200799358776948e+00 2.545236199107332384e-02
8.700000000000000000e+02 2.528413859316211099e+00 2.524712949290137259e-02
9.000000000000000000e+02 2.512129469175318430e+00 2.446283909523873715e-02
9.300000000000000000e+02 2.528647738628313490e+00 2.407842442217320023e-02
9.600000000000000000e+02 2.535075632748064134e+00 2.404230137027187769e-02
9.900000000000000000e+02 2.543255083154919660e+00 2.350761659512463908e-02
1.020000000000000000e+03 2.543720956656213783e+00 2.154461590184134773e-02
1.050000000000000000e+03 2.542819119242658576e+00 2.117601330550776192e-02
1.080000000000000000e+03 2.532116989174820088e+00 2.112146938704299176e-02
1.110000000000000000e+03 2.531502455336184454e+00 2.150546113258027664e-02
1.140000000000000000e+03 2.534163356522994626e+00 2.293278671227270277e-02
1.170000000000000000e+03 2.529321830443469032e+00 2.152932662410136574e-02
1.200000000000000000e+03 2.519855566416538739e+00 2.101659401917043909e-02
1.230000000000000000e+03 2.522592310466313936e+00 2.036007334586924233e-02
1.260000000000000000e+03 2.522297172160976153e+00 2.124187371016768994e-02
1.290000000000000000e+03 2.527902518578719171e+00 2.007394299372538410e-02
1.320000000000000000e+03 2.521888481414409799e+00 1.858906468772134057e-02
1.350000000000000000e+03 2.521409095139152345e+00 1.940727195545878872e-02
1.380000000000000000e+03 2.526115889278734539e+00 1.944346036429739702e-02
