# # n, sigma
3.000000000000000000e+01 2.694179696443232519e+00 6.535799684900410467e-02
6.000000000000000000e+01 1.630804946972479907e+00 1.075972575404595677e+00
9.000000000000000000e+01 1.403559593537687444e+00 1.187240947671725166e+00
1.200000000000000000e+02 2.428356511657740135e+00 7.067598916725063851e-02
1.500000000000000000e+02 2.433985284421968487e+00 5.850031059303342773e-02
1.800000000000000000e+02 2.416164558026603792e+00 4.498486050472767783e-02
2.100000000000000000e+02 2.412221366180077542e+00 5.193726667010334364e-02
2.400000000000000000e+02 2.466063498457777392e+00 4.954931968072185527e-02
2.700000000000000000e+02 2.457980496789182734e+00 4.957252492823677886e-02
3.000000000000000000e+02 2.490453640865684548e+00 4.492961166902286613e-02
3.300000000000000000e+02 2.497385292263205603e+00 3.985121328864518753e-02
3.600000000000000000e+02 2.491678859625046982e+00 4.006520737907945384e-02
3.900000000000000000e+02 2.482669697088659255e+00 3.531591790327893304e-02
4.200000000000000000e+02 2.468944098914186647e+00 3.441011834124851898e-02
4.500000000000000000e+02 2.463805944100157408e+00 3.173142244593880196e-02
4.800000000000000000e+02 2.448327705144310418e+00 2.981982969907543204e-02
5.100000000000000000e+02 2.454498836446185717e+00 2.571848140133408539e-02
5.400000000000000000e+02 2.474286784511598114e+00 2.214998383161118425e-02
5.700000000000000000e+02 2.472089798625652257e+00 2.445129816079229593e-02
6.000000000000000000e+02 2.484572615946766039e+00 2.254178386032115733e-02
6.300000000000000000e+02 2.485498253436255744e+00 2.097394283866660727e-02
6.600000000000000000e+02 2.492706565183604894e+00 2.123013140560864667e-02
6.900000000000000000e+02 2.494877399777769345e+00 2.023928660350052949e-02
7.200000000000000000e+02 2.499623106387114380e+00 2.085727266025097504e-02
7.500000000000000000e+02 2.502131983749435129e+00 2.192752438682871521e-02
7.800000000000000000e+02 2.506045603559797996e+00 2.041690860552116196e-02
8.100000000000000000e+02 2.491827923749093010e+00 2.195269151718188400e-02
8.400000000000000000e+02 2.490074919554277955e+00 2.318818206312808425e-02
8.700000000000000000e+02 2.492449149022280430e+00 2.209412304441907629e-02
9.000000000000000000e+02 2.497929879068118364e+00 2.248382564136409620e-02
9.300000000000000000e+02 2.498341677773737501e+00 2.266873965969690499e-02
9.600000000000000000e+02 2.499800238422920096e+00 2.444688000444553491e-02
9.900000000000000000e+02 2.500109392532853914e+00 2.260848955056410023e-02
1.020000000000000000e+03 2.493253360896878323e+00 2.192915605211682648e-02
1.050000000000000000e+03 2.490202353635495580e+00 2.161691390639910310e-02
1.080000000000000000e+03 2.487020070938943839e+00 2.263273088047587991e-02
1.110000000000000000e+03 2.483382173097445467e+00 2.300162208049448889e-02
1.140000000000000000e+03 2.479179148914791408e+00 2.270105798861642155e-02
1.170000000000000000e+03 2.475578679581319719e+00 2.191626999318058155e-02
1.200000000000000000e+03 2.476758303340025780e+00 2.269534952465435823e-02
1.230000000000000000e+03 2.477723821418181149e+00 2.199779482174489195e-02
1.260000000000000000e+03 2.477231450594155504e+00 2.141208283547942764e-02
1.290000000000000000e+03 2.482402560330136065e+00 2.136380340752806056e-02
1.320000000000000000e+03 2.485441633663810990e+00 2.063266632494195965e-02
1.350000000000000000e+03 2.484507301459372819e+00 2.029556416130121402e-02
1.380000000000000000e+03 2.484920252696253495e+00 1.869536677304975067e-02
1.410000000000000000e+03 2.485882704082126970e+00 1.815578423718563691e-02
1.440000000000000000e+03 2.483470603744484695e+00 1.779162134071228876e-02
1.470000000000000000e+03 2.483906418908392144e+00 1.735693839617859571e-02
1.500000000000000000e+03 2.485106943713459859e+00 1.837265081019603258e-02
1.530000000000000000e+03 2.481700712171375667e+00 1.766494251507822605e-02
1.560000000000000000e+03 2.486620480216931384e+00 1.741709303161430994e-02
1.590000000000000000e+03 2.487893916561567220e+00 1.684608869587839869e-02
1.620000000000000000e+03 2.489800824894477849e+00 1.650262436436735619e-02
1.650000000000000000e+03 2.492745277049796204e+00 1.691429385482672715e-02
1.680000000000000000e+03 2.493054183236508958e+00 1.757520365777232030e-02
1.710000000000000000e+03 2.493586549647522688e+00 1.765906386481585350e-02
1.740000000000000000e+03 2.494175162381212285e+00 1.788835500521513203e-02
1.770000000000000000e+03 2.496965123846330847e+00 1.947110715238817638e-02
1.800000000000000000e+03 2.496428862692232187e+00 1.956851468848302966e-02
1.830000000000000000e+03 2.496595100309062953e+00 1.939800200341868300e-02
1.860000000000000000e+03 2.495951930959421361e+00 1.799911103422138087e-02
1.890000000000000000e+03 2.495151500176515658e+00 1.839303275324921660e-02
1.920000000000000000e+03 2.498935135430132792e+00 1.804673917612657080e-02
1.950000000000000000e+03 2.497505425507001942e+00 1.841957128151529635e-02
1.980000000000000000e+03 2.499993445714034035e+00 1.744942971169995832e-02
2.010000000000000000e+03 2.498913921983660469e+00 1.716645297638311890e-02
2.040000000000000000e+03 2.498300968899649810e+00 1.799829570173032758e-02
2.070000000000000000e+03 2.496213304601205607e+00 1.752586745911526717e-02
2.100000000000000000e+03 2.495052234260670687e+00 1.716694095806367906e-02
2.130000000000000000e+03 2.494945892354462735e+00 1.669226075451169314e-02
2.160000000000000000e+03 2.492592124875183224e+00 1.602519407451363093e-02
2.190000000000000000e+03 2.494357878604204437e+00 1.613037603576896600e-02
2.220000000000000000e+03 2.494569950300394190e+00 1.609712684466429317e-02
2.250000000000000000e+03 2.495991480863847034e+00 1.550276792404748326e-02
2.280000000000000000e+03 2.493492941362281279e+00 1.523692078791736432e-02
