# # n, sigma
3.000000000000000000e+01 1.761163256653670794e+00 2.424742739905828837e-01
6.000000000000000000e+01 2.426950553740534922e+00 1.133293086710185082e-01
9.000000000000000000e+01 2.420402077806343755e+00 8.784454162588610504e-02
1.200000000000000000e+02 2.428099298268746598e+00 8.829990603117611470e-02
1.500000000000000000e+02 2.932852323155694219e+00 1.444872554401503695e-01
1.800000000000000000e+02 2.441035024397056219e+00 5.154974883552367049e-02
2.100000000000000000e+02 2.464085802490683541e+00 4.879422642420127437e-02
2.400000000000000000e+02 2.483354883140567626e+00 4.976283775239336710e-02
2.700000000000000000e+02 2.484930540012538991e+00 4.721048298698790613e-02
3.000000000000000000e+02 2.481243986763328468e+00 4.916567828654295341e-02
3.300000000000000000e+02 2.493464381378233341e+00 4.175146866716870908e-02
3.600000000000000000e+02 2.492057481288910914e+00 4.376282693681430441e-02
3.900000000000000000e+02 2.490007406529023193e+00 4.289614405052170204e-02
4.200000000000000000e+02 2.487143012572809564e+00 4.022237899998397370e-02
4.500000000000000000e+02 2.480734470823253712e+00 3.890163071953185725e-02
4.800000000000000000e+02 2.479929685409114626e+00 4.303555147319896440e-02
5.100000000000000000e+02 2.473404844710440642e+00 3.992075991718756212e-02
5.400000000000000000e+02 2.465068945769027131e+00 4.003042537640661563e-02
5.700000000000000000e+02 2.470333544499616618e+00 3.802671729519582072e-02
6.000000000000000000e+02 2.472668757441164988e+00 3.682803458601824342e-02
6.300000000000000000e+02 2.470242163661643620e+00 3.286485889010714451e-02
6.600000000000000000e+02 2.463160974274671400e+00 3.266561548668813625e-02
6.900000000000000000e+02 2.461006503979736415e+00 2.878565527600814716e-02
7.200000000000000000e+02 2.466828603159944233e+00 2.735159493984420931e-02
7.500000000000000000e+02 2.472775600882759495e+00 2.550960720215099051e-02
7.800000000000000000e+02 2.476003454275444327e+00 2.563193382218066987e-02
8.100000000000000000e+02 2.469592985773227944e+00 2.690994966336246810e-02
8.400000000000000000e+02 2.470003407716031774e+00 2.595235688032352522e-02
8.700000000000000000e+02 2.473082454978190015e+00 2.708529208713187156e-02
9.000000000000000000e+02 2.480860046876359082e+00 2.787944839552917997e-02
9.300000000000000000e+02 2.482219492223828095e+00 2.796538930677601800e-02
9.600000000000000000e+02 2.484160202309785959e+00 2.681334028696736455e-02
9.900000000000000000e+02 2.487115925871212774e+00 2.504230812394179356e-02
1.020000000000000000e+03 2.477858597275922836e+00 2.469955510255524359e-02
1.050000000000000000e+03 2.488280206379736459e+00 2.452406400973865253e-02
1.080000000000000000e+03 2.486765900233786741e+00 2.306253403456498194e-02
1.110000000000000000e+03 2.483639794354440156e+00 2.314876510474631749e-02
1.140000000000000000e+03 2.484215855385079053e+00 2.286248759180559142e-02
1.170000000000000000e+03 2.497068339121881309e+00 2.120881562321205727e-02
1.200000000000000000e+03 2.499677605637844024e+00 2.144756355735091130e-02
1.230000000000000000e+03 2.492906297839955432e+00 2.110336998698840449e-02
1.260000000000000000e+03 2.494169409788184577e+00 2.080734734524964172e-02
1.290000000000000000e+03 2.492557739016958873e+00 1.926048788105863552e-02
1.320000000000000000e+03 2.489374168478631244e+00 1.924481953446683519e-02
1.350000000000000000e+03 2.485082644702666155e+00 2.042306596031965779e-02
1.380000000000000000e+03 2.483246735009573936e+00 2.128764535093756113e-02
1.410000000000000000e+03 2.485096671156375336e+00 2.043201814061297236e-02
1.440000000000000000e+03 2.487595747713588601e+00 2.053311186986220629e-02
1.470000000000000000e+03 2.488650163639472002e+00 2.029803698456294006e-02
1.500000000000000000e+03 2.495722107148149682e+00 2.052506658959129399e-02
1.530000000000000000e+03 2.497582458551153906e+00 2.037281277711939717e-02
1.560000000000000000e+03 2.494712909714753124e+00 2.047023662757183407e-02
1.590000000000000000e+03 2.497516242167878708e+00 2.066018358125585805e-02
1.620000000000000000e+03 2.495805175510814600e+00 1.959950613908035752e-02
1.650000000000000000e+03 2.498188024346841729e+00 1.879477765913446785e-02
1.680000000000000000e+03 2.498608721273582134e+00 1.904288147103931628e-02
1.710000000000000000e+03 2.497328599427575568e+00 1.872441075208979705e-02
1.740000000000000000e+03 2.494049152242060696e+00 1.763977272050171186e-02
1.770000000000000000e+03 2.498618442756308511e+00 1.722144245146457753e-02
1.800000000000000000e+03 2.498596287441213981e+00 1.762442711286319602e-02
1.830000000000000000e+03 2.503592377753285358e+00 1.601616964046739811e-02
1.860000000000000000e+03 2.500626483391840349e+00 1.594813402012332584e-02
1.890000000000000000e+03 2.500213028577098928e+00 1.703770426704380100e-02
1.920000000000000000e+03 2.499684645388596582e+00 1.744934970804056310e-02
1.950000000000000000e+03 2.495650625964255021e+00 1.701554570962105981e-02
1.980000000000000000e+03 2.496852312704568089e+00 1.671023782303648550e-02
2.010000000000000000e+03 2.499978770221784607e+00 1.637435870711337338e-02
2.040000000000000000e+03 2.500648729492212841e+00 1.640209514175852354e-02
2.070000000000000000e+03 2.500057588731406266e+00 1.574257543550238586e-02
2.100000000000000000e+03 2.496068347592911074e+00 1.578716195731635907e-02
2.130000000000000000e+03 2.497206382354344889e+00 1.649626841681010522e-02
2.160000000000000000e+03 2.496973164890911701e+00 1.599251355756332177e-02
2.190000000000000000e+03 2.496683718365809934e+00 1.564497280034405149e-02
2.220000000000000000e+03 2.494877865167997921e+00 1.529997753339054460e-02
2.250000000000000000e+03 2.492780497469311296e+00 1.459856264298897699e-02
2.280000000000000000e+03 2.486235739987356030e+00 1.457398164293273977e-02
2.310000000000000000e+03 2.488482065742295912e+00 1.554510169138073605e-02
2.340000000000000000e+03 2.489888471456553454e+00 1.535640981747160051e-02
2.370000000000000000e+03 2.491284421803495963e+00 1.435311997850971001e-02
2.400000000000000000e+03 2.493113255941811435e+00 1.352906550418528364e-02
2.430000000000000000e+03 2.492536265230261616e+00 1.379684118829863429e-02
2.460000000000000000e+03 2.491251503601289663e+00 1.426780576202085586e-02
2.490000000000000000e+03 2.489335120887431252e+00 1.359188878639935871e-02
2.520000000000000000e+03 2.489789607455195064e+00 1.319424504941230786e-02
2.550000000000000000e+03 2.488859445093405398e+00 1.288603651759536416e-02
2.580000000000000000e+03 2.490292709049730213e+00 1.309184312516053182e-02
2.610000000000000000e+03 2.488403954286919628e+00 1.389177515048505354e-02
2.640000000000000000e+03 2.488889819248020441e+00 1.375478059756710461e-02
2.670000000000000000e+03 2.490116739638625010e+00 1.420949540901601804e-02
2.700000000000000000e+03 2.489228087899213016e+00 1.375960072079039642e-02
2.730000000000000000e+03 2.489108454543930815e+00 1.316017603661807402e-02
2.760000000000000000e+03 2.486134947441176912e+00 1.342865253028640952e-02
2.790000000000000000e+03 2.489641833562112438e+00 1.330925031192860437e-02
2.820000000000000000e+03 2.489924746289244872e+00 1.292360515314137752e-02
2.850000000000000000e+03 2.489801211351484245e+00 1.231841985595169553e-02
2.880000000000000000e+03 2.489329785423383345e+00 1.224925239431195502e-02
2.910000000000000000e+03 2.491274508240544083e+00 1.258817549389392929e-02
2.940000000000000000e+03 2.491813117750274476e+00 1.274083827322550384e-02
2.970000000000000000e+03 2.494243568480570605e+00 1.280985436182363081e-02
3.000000000000000000e+03 2.494417284593782203e+00 1.252431465709711103e-02
3.030000000000000000e+03 2.493121451919811271e+00 1.234310003669087351e-02
3.060000000000000000e+03 2.494754646107874674e+00 1.184026117757904298e-02
3.090000000000000000e+03 2.490884274090445327e+00 1.143531105249269778e-02
3.120000000000000000e+03 2.489073120393637595e+00 1.134424272559372317e-02
3.150000000000000000e+03 2.489765202716756054e+00 1.124780097160706267e-02
3.180000000000000000e+03 2.488643361007158550e+00 1.113694163563619388e-02
3.210000000000000000e+03 2.489543583450487763e+00 1.093350508323395406e-02
3.240000000000000000e+03 2.488632486495456764e+00 1.107241887498418113e-02
3.270000000000000000e+03 2.490063345801412087e+00 1.097457732100328223e-02
3.300000000000000000e+03 2.490160981996713652e+00 1.109563480500571145e-02
3.330000000000000000e+03 2.488150660661785363e+00 1.099213061059572255e-02
3.360000000000000000e+03 2.491363855553122786e+00 1.106707364525548465e-02
3.390000000000000000e+03 2.493111481524605377e+00 1.128258823697268765e-02
3.420000000000000000e+03 2.492660592774750050e+00 1.080803530132685812e-02
3.450000000000000000e+03 2.493417162637472817e+00 1.152077987699887639e-02
3.480000000000000000e+03 2.491778023702607481e+00 1.124637621805830122e-02
3.510000000000000000e+03 2.491968641937119866e+00 1.183049050375863630e-02
3.540000000000000000e+03 2.493349848343048958e+00 1.164684279377386708e-02
3.570000000000000000e+03 2.491863268109414165e+00 1.158348535923420242e-02
3.600000000000000000e+03 2.492609143633350399e+00 1.143282668003070025e-02
