# # n, sigma
3.000000000000000000e+01 1.857661765662349307e+00 5.008936811815222628e-02
6.000000000000000000e+01 2.104000163564588632e+00 5.545236337463034515e-02
9.000000000000000000e+01 2.143870478236134414e+00 5.057467088816790940e-02
1.200000000000000000e+02 2.406411406764951799e+00 4.631009516558109995e-02
1.500000000000000000e+02 2.420085363222385766e+00 4.372627145071240895e-02
1.800000000000000000e+02 2.410322659027658965e+00 3.996810487908041692e-02
2.100000000000000000e+02 2.393416755441131638e+00 3.631681892535364164e-02
2.400000000000000000e+02 2.406695451570104005e+00 3.263958047784431410e-02
2.700000000000000000e+02 2.410026857394941491e+00 3.080059898307804453e-02
3.000000000000000000e+02 2.425469894110490188e+00 3.052404851634525282e-02
3.300000000000000000e+02 2.421966104404048803e+00 3.029952897491804478e-02
3.600000000000000000e+02 2.422475113984471129e+00 3.201209527564706503e-02
3.900000000000000000e+02 2.426545390942690616e+00 3.201009199269098243e-02
4.200000000000000000e+02 2.436592785014065399e+00 3.429046605522891727e-02
4.500000000000000000e+02 2.436077071667203331e+00 3.498964566694268141e-02
4.800000000000000000e+02 2.436076511409519973e+00 3.251102236235595133e-02
5.100000000000000000e+02 2.433948367578640859e+00 3.120477414653959058e-02
5.400000000000000000e+02 2.439164142137268065e+00 3.339745489254192234e-02
5.700000000000000000e+02 2.446707907406123539e+00 3.247247415173565993e-02
6.000000000000000000e+02 2.451662135466702974e+00 3.016308619067605348e-02
6.300000000000000000e+02 2.446087474926656569e+00 3.232373224239922654e-02
6.600000000000000000e+02 2.444499390118441084e+00 3.006223756548197928e-02
6.900000000000000000e+02 2.448326062165312678e+00 3.115565985227022536e-02
7.200000000000000000e+02 2.456979345744051191e+00 3.171349477458468985e-02
7.500000000000000000e+02 2.458107989617830391e+00 3.186886345842747381e-02
7.800000000000000000e+02 2.455312926426056030e+00 2.939318146295461301e-02
8.100000000000000000e+02 2.448009898168260090e+00 2.963774079306959880e-02
8.400000000000000000e+02 2.464468401532214248e+00 2.918790085441011484e-02
8.700000000000000000e+02 2.468709949249634050e+00 2.634073758903397039e-02
9.000000000000000000e+02 2.480729090781788493e+00 2.637160516910888597e-02
9.300000000000000000e+02 2.472960226676990114e+00 2.632000587460116628e-02
9.600000000000000000e+02 2.469367750941607209e+00 2.456802320549826210e-02
9.900000000000000000e+02 2.467914681654810760e+00 2.551713589562075446e-02
1.020000000000000000e+03 2.473281272488687677e+00 2.468813136702576946e-02
1.050000000000000000e+03 2.476867903041083174e+00 2.542071528230208793e-02
1.080000000000000000e+03 2.468591484476062359e+00 2.471345099075138163e-02
1.110000000000000000e+03 2.466808698456006255e+00 2.499589155046393757e-02
1.140000000000000000e+03 2.461526708997543889e+00 2.400525258875165976e-02
1.170000000000000000e+03 2.474290722745349669e+00 2.201015061552715271e-02
1.200000000000000000e+03 2.471702331626348670e+00 2.242304135588651937e-02
1.230000000000000000e+03 2.465924225766718880e+00 2.322336416589754204e-02
1.260000000000000000e+03 2.466701247725288759e+00 2.220356166840260423e-02
1.290000000000000000e+03 2.465440765996569361e+00 2.138870581474381499e-02
1.320000000000000000e+03 2.457645048349914152e+00 2.197052315715112072e-02
1.350000000000000000e+03 2.459271993773048059e+00 2.120931085477131481e-02
1.380000000000000000e+03 2.463588237812475157e+00 2.174985235556707239e-02
1.410000000000000000e+03 2.459843875497427224e+00 2.088486157843723323e-02
1.440000000000000000e+03 2.458559948872883094e+00 2.041192021075834487e-02
1.470000000000000000e+03 2.458045352628198454e+00 1.947092117775348422e-02
1.500000000000000000e+03 2.456733247821997868e+00 1.979647331068600316e-02
1.530000000000000000e+03 2.454710940360999238e+00 1.960125690368769158e-02
1.560000000000000000e+03 2.459855066273103574e+00 2.017393408599917060e-02
1.590000000000000000e+03 2.461314264785387174e+00 1.990291966073077373e-02
1.620000000000000000e+03 2.457979500831851905e+00 1.986938790345481667e-02
1.650000000000000000e+03 2.461500611466811428e+00 2.145322978047436296e-02
1.680000000000000000e+03 2.465168067676306141e+00 2.128172031017477872e-02
1.710000000000000000e+03 2.469265134560457486e+00 2.092639340267439182e-02
1.740000000000000000e+03 2.472204992468901352e+00 1.971563578905540653e-02
1.770000000000000000e+03 2.467893614746790476e+00 2.009252029003522760e-02
1.800000000000000000e+03 2.471521333436220047e+00 1.943789309046188227e-02
1.830000000000000000e+03 2.467689028495384296e+00 1.925118039359544064e-02
