# # n, sigma
3.000000000000000000e+01 3.033480331277980113e+00 7.708556252596329705e-02
6.000000000000000000e+01 3.345339686151485026e+00 1.772295373185115430e-01
9.000000000000000000e+01 2.511335132040048101e+00 1.193577548378148556e-01
1.200000000000000000e+02 3.575677524825764841e+00 1.127080722584992700e-01
1.500000000000000000e+02 3.993501157285061165e+00 1.144113662774225160e-01
1.800000000000000000e+02 2.541954707798077528e+00 7.003494160229425947e-02
2.100000000000000000e+02 2.579025256809479139e+00 5.826728920744347201e-02
2.400000000000000000e+02 2.547255410331850101e+00 6.943281727412187188e-02
2.700000000000000000e+02 2.567719577835137823e+00 5.554893406065679329e-02
3.000000000000000000e+02 2.555632598885028361e+00 4.634346680376129346e-02
3.300000000000000000e+02 2.533209582027108553e+00 3.968265668758769876e-02
3.600000000000000000e+02 2.535893729276215147e+00 3.889009739844784957e-02
3.900000000000000000e+02 2.520227065296058111e+00 4.023686973210520434e-02
4.200000000000000000e+02 2.513171850639364546e+00 3.515158605140367848e-02
4.500000000000000000e+02 2.520553735982684174e+00 3.413693538549485151e-02
4.800000000000000000e+02 2.512366213963900474e+00 2.844263185284712225e-02
5.100000000000000000e+02 2.490692045999282289e+00 3.185422606369330695e-02
5.400000000000000000e+02 2.498370242074811731e+00 2.895714448092227833e-02
5.700000000000000000e+02 2.492091436482529954e+00 2.752665603142715953e-02
6.000000000000000000e+02 2.483266134388549151e+00 2.837954010447689412e-02
6.300000000000000000e+02 2.494842569752087069e+00 2.647227238197934554e-02
6.600000000000000000e+02 2.499333956805340318e+00 2.544219555488127713e-02
6.900000000000000000e+02 2.493894178720864385e+00 2.494567013041662160e-02
7.200000000000000000e+02 2.499586385556659796e+00 2.663142145561377822e-02
7.500000000000000000e+02 2.497710486109213424e+00 2.517864437759155180e-02
7.800000000000000000e+02 2.494687167300562169e+00 2.474978088267243068e-02
8.100000000000000000e+02 2.491491660290279686e+00 2.534424154179069910e-02
8.400000000000000000e+02 2.491970037427005735e+00 2.541979659099782851e-02
8.700000000000000000e+02 2.488070436799624474e+00 2.374144977213194646e-02
9.000000000000000000e+02 2.492079911050569141e+00 2.487958162161342524e-02
9.300000000000000000e+02 2.498914041464622038e+00 2.572588714680271865e-02
9.600000000000000000e+02 2.498063804838461799e+00 2.408877841320369514e-02
9.900000000000000000e+02 2.497549257715300453e+00 2.403003312769902075e-02
1.020000000000000000e+03 2.494315950470857413e+00 2.448799521985525751e-02
1.050000000000000000e+03 2.494045238932002029e+00 2.581502197513328364e-02
1.080000000000000000e+03 2.498073058617461761e+00 2.497746308774526774e-02
1.110000000000000000e+03 2.500590012858496358e+00 2.497559988793593075e-02
1.140000000000000000e+03 2.497146550850337654e+00 2.394853473229074589e-02
1.170000000000000000e+03 2.488543437153009741e+00 2.384024159109033800e-02
1.200000000000000000e+03 2.487461686033746844e+00 2.298071148628233820e-02
1.230000000000000000e+03 2.490969389720358418e+00 2.200422106141486367e-02
1.260000000000000000e+03 2.492715974458050265e+00 2.202458291053002726e-02
1.290000000000000000e+03 2.490468366664067013e+00 2.212353884231099341e-02
1.320000000000000000e+03 2.488749906679230239e+00 2.147160958073750583e-02
1.350000000000000000e+03 2.486583441297012698e+00 2.242237471677896443e-02
1.380000000000000000e+03 2.488282923418654757e+00 2.124621783588790877e-02
1.410000000000000000e+03 2.486076374645830089e+00 2.138101015794730345e-02
1.440000000000000000e+03 2.486002767272218250e+00 2.063371282741623819e-02
1.470000000000000000e+03 2.486033638854412864e+00 1.987611804830371684e-02
1.500000000000000000e+03 2.481133932908829998e+00 1.943348244153513329e-02
1.530000000000000000e+03 2.478631091892803173e+00 1.762794307345396522e-02
1.560000000000000000e+03 2.475534401455511624e+00 1.707850702632422724e-02
1.590000000000000000e+03 2.475409463719665304e+00 1.673426690586539423e-02
1.620000000000000000e+03 2.472308649672325664e+00 1.681693693017989252e-02
1.650000000000000000e+03 2.473264164872789994e+00 1.604915519843462535e-02
1.680000000000000000e+03 2.474138532169798399e+00 1.522069847958535532e-02
1.710000000000000000e+03 2.474411675603321203e+00 1.427241694250340302e-02
1.740000000000000000e+03 2.472727073947344589e+00 1.403767401735001724e-02
1.770000000000000000e+03 2.471028679097896141e+00 1.333953740730519678e-02
1.800000000000000000e+03 2.467559771122735057e+00 1.287423931334936468e-02
1.830000000000000000e+03 2.466496638841339184e+00 1.339997653493284029e-02
1.860000000000000000e+03 2.469281002451942264e+00 1.377836912450229774e-02
1.890000000000000000e+03 2.471354255445788350e+00 1.452457339718892654e-02
1.920000000000000000e+03 2.471560310504695046e+00 1.468753293164633614e-02
1.950000000000000000e+03 2.471664654799440086e+00 1.429466917931663562e-02
1.980000000000000000e+03 2.474569585110689918e+00 1.413534696690134720e-02
2.010000000000000000e+03 2.473213660323545504e+00 1.479291195889255797e-02
2.040000000000000000e+03 2.471497881122795448e+00 1.407712748800281702e-02
2.070000000000000000e+03 2.475390846047581750e+00 1.337666294226189101e-02
2.100000000000000000e+03 2.475017910707271174e+00 1.338900711942809033e-02
2.130000000000000000e+03 2.474987809904179326e+00 1.373599102398412493e-02
2.160000000000000000e+03 2.473354484165086298e+00 1.366915040946616901e-02
2.190000000000000000e+03 2.475796198632856715e+00 1.349843941189827340e-02
2.220000000000000000e+03 2.475106021587500482e+00 1.376291676736670667e-02
2.250000000000000000e+03 2.472799303066424148e+00 1.400909646396556255e-02
2.280000000000000000e+03 2.473595362440532686e+00 1.423359258615029821e-02
2.310000000000000000e+03 2.475192935839712671e+00 1.374655196021235329e-02
2.340000000000000000e+03 2.477196357464654941e+00 1.343468217838636458e-02
2.370000000000000000e+03 2.476116413927694548e+00 1.358586255486985035e-02
2.400000000000000000e+03 2.478258630496665393e+00 1.346788250903816625e-02
2.430000000000000000e+03 2.480540018677486191e+00 1.328770350300019498e-02
2.460000000000000000e+03 2.481912246372535602e+00 1.361491072058701630e-02
2.490000000000000000e+03 2.481951140271042355e+00 1.363782107944840581e-02
2.520000000000000000e+03 2.479392915177777823e+00 1.367546822302743471e-02
2.550000000000000000e+03 2.478689937364822349e+00 1.294974819851095124e-02
2.580000000000000000e+03 2.479084642918635062e+00 1.253858248939616546e-02
2.610000000000000000e+03 2.476465782618783695e+00 1.235988164636944546e-02
2.640000000000000000e+03 2.475400713091115534e+00 1.226065079268544820e-02
2.670000000000000000e+03 2.476568669500565534e+00 1.241542334911477190e-02
2.700000000000000000e+03 2.475475051432741047e+00 1.271013196207633825e-02
2.730000000000000000e+03 2.476471820403943092e+00 1.283206374568254815e-02
2.760000000000000000e+03 2.477092151954709998e+00 1.353638227941955305e-02
2.790000000000000000e+03 2.478355186399525234e+00 1.342014413485873373e-02
2.820000000000000000e+03 2.478398720114716625e+00 1.363935403087828888e-02
2.850000000000000000e+03 2.477109289194989739e+00 1.334419075334061094e-02
2.880000000000000000e+03 2.479062861860323874e+00 1.352646153733296636e-02
2.910000000000000000e+03 2.477412313234161445e+00 1.325783470009757326e-02
2.940000000000000000e+03 2.477618439886969615e+00 1.345191410351156795e-02
2.970000000000000000e+03 2.476972604554990021e+00 1.331191967865808304e-02
3.000000000000000000e+03 2.479404307212959679e+00 1.324859921318895066e-02
3.030000000000000000e+03 2.478584049170914572e+00 1.322564183545727259e-02
3.060000000000000000e+03 2.475391425239715559e+00 1.327503092833435053e-02
3.090000000000000000e+03 2.475580362231354137e+00 1.285637680909740288e-02
3.120000000000000000e+03 2.477066336366159582e+00 1.230395259637580459e-02
3.150000000000000000e+03 2.476377942182739211e+00 1.222712017204108381e-02
3.180000000000000000e+03 2.473958054744964219e+00 1.231260713563097665e-02
3.210000000000000000e+03 2.474501937949707742e+00 1.185786709614411460e-02
3.240000000000000000e+03 2.474544538282116068e+00 1.178858608372939862e-02
3.270000000000000000e+03 2.476084824224863645e+00 1.196504198522072883e-02
3.300000000000000000e+03 2.476016711477818877e+00 1.161784154141365377e-02
3.330000000000000000e+03 2.475691730807041413e+00 1.131981082768536775e-02
3.360000000000000000e+03 2.474760706522796117e+00 1.081355513402217777e-02
3.390000000000000000e+03 2.474159564638547248e+00 1.129287163525503901e-02
3.420000000000000000e+03 2.473712017423044696e+00 1.125021543326146060e-02
3.450000000000000000e+03 2.470664572599567954e+00 1.099448291905340963e-02
3.480000000000000000e+03 2.470574598318240778e+00 1.115137105928337528e-02
3.510000000000000000e+03 2.471231558571379772e+00 1.093772385506213383e-02
3.540000000000000000e+03 2.471221785082649447e+00 1.098822109203357635e-02
3.570000000000000000e+03 2.471927978338797072e+00 1.073260147284233433e-02
3.600000000000000000e+03 2.472604505862333824e+00 1.091875030787023589e-02
3.630000000000000000e+03 2.473639393968694034e+00 1.120867354343719514e-02
3.660000000000000000e+03 2.473577600420514777e+00 1.126043907485243210e-02
3.690000000000000000e+03 2.475424447421779917e+00 1.110868853808561797e-02
3.720000000000000000e+03 2.474389589999663741e+00 1.061827616759907118e-02
3.750000000000000000e+03 2.474800553845575735e+00 1.053791933651913176e-02
3.780000000000000000e+03 2.476020521099506766e+00 1.041897938374499247e-02
3.810000000000000000e+03 2.476331588835174902e+00 1.046836528950832040e-02
