# # n, sigma
3.000000000000000000e+01 3.281809135521661425e+00 1.326083398774324795e-01
6.000000000000000000e+01 2.522751721799569413e+00 1.831624353940471406e-01
9.000000000000000000e+01 2.535225910197577814e+00 9.048373318071259441e-02
1.200000000000000000e+02 2.526807740370859090e+00 7.510674127441804848e-02
1.500000000000000000e+02 2.530045992810807665e+00 5.312690646081625473e-02
1.800000000000000000e+02 2.549317480457787166e+00 4.444544685401447676e-02
2.100000000000000000e+02 2.556543005549249070e+00 5.469428706810357949e-02
2.400000000000000000e+02 2.530661721137291487e+00 5.383040098178825533e-02
2.700000000000000000e+02 2.496048046814753008e+00 5.538526462494997721e-02
3.000000000000000000e+02 2.506352771092072551e+00 4.777668773268815838e-02
3.300000000000000000e+02 2.504453682184057506e+00 4.382814148698514073e-02
3.600000000000000000e+02 2.503871224110902904e+00 4.020351760217441561e-02
3.900000000000000000e+02 2.505597502324277581e+00 4.018951681103285350e-02
4.200000000000000000e+02 2.495482625993052039e+00 3.780449643533716902e-02
4.500000000000000000e+02 2.502660025716421099e+00 3.949776286913771195e-02
4.800000000000000000e+02 2.490101771924054130e+00 3.417591307469811795e-02
5.100000000000000000e+02 2.477814439336409880e+00 3.338435754209391482e-02
5.400000000000000000e+02 2.498248765394907700e+00 3.204306788778025356e-02
5.700000000000000000e+02 2.518585963969101726e+00 3.096502770843477526e-02
6.000000000000000000e+02 2.521774451526173522e+00 3.206513767783390756e-02
6.300000000000000000e+02 2.529739549580807267e+00 3.318182781508762641e-02
6.600000000000000000e+02 2.538344483809777508e+00 3.255860868538593134e-02
6.900000000000000000e+02 2.532250328504867642e+00 3.048281210257187956e-02
7.200000000000000000e+02 2.520418064845527883e+00 3.299668244415661367e-02
7.500000000000000000e+02 2.521002708217644717e+00 3.548095562641625372e-02
7.800000000000000000e+02 2.519419426076247692e+00 3.537700483355152303e-02
8.100000000000000000e+02 2.508860986769929635e+00 3.210185601433769575e-02
8.400000000000000000e+02 2.506354887802381359e+00 3.141446389712449633e-02
8.700000000000000000e+02 2.504009335609313602e+00 2.868605289181081278e-02
9.000000000000000000e+02 2.497100234977717381e+00 2.684575808815090059e-02
9.300000000000000000e+02 2.496371438195360337e+00 2.678231678311477834e-02
9.600000000000000000e+02 2.505205734064262391e+00 2.845223452632046277e-02
9.900000000000000000e+02 2.503990255645087259e+00 2.670471530177034869e-02
1.020000000000000000e+03 2.510320224989130544e+00 2.777995610385818395e-02
1.050000000000000000e+03 2.509928837882227537e+00 2.535720076270678650e-02
1.080000000000000000e+03 2.507531980863762833e+00 2.706858399122136910e-02
1.110000000000000000e+03 2.503878623098458878e+00 2.553934616237724456e-02
1.140000000000000000e+03 2.508500829172737312e+00 2.582857733662005315e-02
1.170000000000000000e+03 2.513450332562750411e+00 2.768024674476148722e-02
1.200000000000000000e+03 2.512018538600881534e+00 2.853647509532959356e-02
1.230000000000000000e+03 2.514219533282628039e+00 2.721189355897582485e-02
1.260000000000000000e+03 2.509181763750202077e+00 2.471303640995298895e-02
1.290000000000000000e+03 2.508677745105222012e+00 2.498021291903184879e-02
1.320000000000000000e+03 2.512546328787760519e+00 2.465263817516261113e-02
1.350000000000000000e+03 2.511636195523980764e+00 2.404828783619911495e-02
1.380000000000000000e+03 2.507710093938951612e+00 2.386499798737435132e-02
1.410000000000000000e+03 2.509910906996625002e+00 2.328673026150886172e-02
1.440000000000000000e+03 2.510532802882254000e+00 2.249765327213841884e-02
1.470000000000000000e+03 2.506785204665143763e+00 2.157804965973977862e-02
1.500000000000000000e+03 2.508278375453463660e+00 2.051631566948414198e-02
1.530000000000000000e+03 2.509624808895989823e+00 1.941893404886553889e-02
1.560000000000000000e+03 2.512696879074480805e+00 1.933624674078526784e-02
1.590000000000000000e+03 2.507786682872009898e+00 1.924938605155075352e-02
1.620000000000000000e+03 2.509116488637728182e+00 1.782113571631882554e-02
1.650000000000000000e+03 2.501733339338461093e+00 1.687817575395098024e-02
1.680000000000000000e+03 2.504402216690023497e+00 1.712954209919990631e-02
1.710000000000000000e+03 2.501570546155606589e+00 1.674128995844700873e-02
1.740000000000000000e+03 2.499819832319243762e+00 1.581394575965893584e-02
1.770000000000000000e+03 2.501131087534280706e+00 1.480417094556698253e-02
1.800000000000000000e+03 2.500872692933101771e+00 1.559119373356084547e-02
1.830000000000000000e+03 2.501485086122543056e+00 1.576744845427881236e-02
1.860000000000000000e+03 2.497546194722448210e+00 1.545406245831256430e-02
1.890000000000000000e+03 2.496093402422942198e+00 1.566655046540899043e-02
1.920000000000000000e+03 2.499839700947998899e+00 1.544930920167960665e-02
1.950000000000000000e+03 2.497097677639021462e+00 1.518334367493948990e-02
1.980000000000000000e+03 2.497245510482961617e+00 1.531554866773396362e-02
2.010000000000000000e+03 2.495954049706928135e+00 1.539824623122332259e-02
2.040000000000000000e+03 2.495914597832141535e+00 1.511091098153653951e-02
2.070000000000000000e+03 2.495652405007249275e+00 1.464702978405803095e-02
2.100000000000000000e+03 2.497519503021901954e+00 1.360740201400907623e-02
2.130000000000000000e+03 2.498784961467915622e+00 1.366556382550656278e-02
2.160000000000000000e+03 2.498633564319161060e+00 1.416550650813961330e-02
2.190000000000000000e+03 2.495789980087885329e+00 1.422387108961183609e-02
2.220000000000000000e+03 2.493377636550505372e+00 1.455089607930527655e-02
2.250000000000000000e+03 2.495884984972804421e+00 1.431763833056496488e-02
2.280000000000000000e+03 2.494333457046882696e+00 1.432746351395011893e-02
2.310000000000000000e+03 2.492779361579868791e+00 1.393185949782050660e-02
2.340000000000000000e+03 2.489082212770768354e+00 1.513796103934603524e-02
2.370000000000000000e+03 2.491281081520771767e+00 1.497028182957529062e-02
2.400000000000000000e+03 2.491715170789811751e+00 1.491435035031402415e-02
2.430000000000000000e+03 2.491925142583771624e+00 1.522613047143240445e-02
2.460000000000000000e+03 2.495552015632018339e+00 1.490234337678373808e-02
2.490000000000000000e+03 2.495628708145461783e+00 1.410722956274066894e-02
