# # n, sigma
3.000000000000000000e+01 2.419704527965901519e+00 9.884720110987128827e-02
6.000000000000000000e+01 2.385525668674625344e+00 7.224884649841352424e-02
9.000000000000000000e+01 2.464843458322415248e+00 5.055707351665075094e-02
1.200000000000000000e+02 2.455986722219788643e+00 6.078625915552382519e-02
1.500000000000000000e+02 2.453963948915644178e+00 4.979529918443254682e-02
1.800000000000000000e+02 2.460463051842281423e+00 4.402744506779804334e-02
2.100000000000000000e+02 2.472171311084693457e+00 4.289419921897320159e-02
2.400000000000000000e+02 2.492619158887856123e+00 3.831153756361584811e-02
2.700000000000000000e+02 2.501523076382050625e+00 3.933844565000156612e-02
3.000000000000000000e+02 2.486577908062493680e+00 3.668687763861188528e-02
3.300000000000000000e+02 2.503852532610487014e+00 4.108607458499027865e-02
3.600000000000000000e+02 2.573085475905552588e+00 4.274642077876151386e-02
3.900000000000000000e+02 2.567349362223164899e+00 3.783172698281422192e-02
4.200000000000000000e+02 2.561844327417992062e+00 3.258385344757307872e-02
4.500000000000000000e+02 2.518557915887052800e+00 3.386809019802146381e-02
4.800000000000000000e+02 2.528942689599242843e+00 3.717590093398132067e-02
5.100000000000000000e+02 2.521807243979218960e+00 3.655813976719440861e-02
5.400000000000000000e+02 2.537450241567503539e+00 3.494012546228463661e-02
5.700000000000000000e+02 2.513573071642596801e+00 3.492584334888868686e-02
6.000000000000000000e+02 2.517756033817528216e+00 3.242406883230972842e-02
6.300000000000000000e+02 2.500280948774139311e+00 2.922923954129848581e-02
6.600000000000000000e+02 2.498360199264172188e+00 2.790290910440421449e-02
6.900000000000000000e+02 2.509745453950256167e+00 2.843452296964673470e-02
7.200000000000000000e+02 2.514504633615135987e+00 3.120061842678973144e-02
7.500000000000000000e+02 2.500242514703053143e+00 3.395901306716220952e-02
7.800000000000000000e+02 2.512469003318265504e+00 3.331147346479894356e-02
8.100000000000000000e+02 2.511430938626917797e+00 3.358385971542030696e-02
8.400000000000000000e+02 2.509924954990885304e+00 3.079890276615218636e-02
8.700000000000000000e+02 2.506580919425300369e+00 2.809753354175958603e-02
9.000000000000000000e+02 2.508867571284600029e+00 2.823748582267060492e-02
9.300000000000000000e+02 2.501346941607135665e+00 2.749128328996768705e-02
9.600000000000000000e+02 2.495857838861503364e+00 2.642702140085475410e-02
9.900000000000000000e+02 2.504623916220276136e+00 2.497525484126094514e-02
1.020000000000000000e+03 2.504964414543336293e+00 2.431456551985266765e-02
1.050000000000000000e+03 2.504150291267083439e+00 2.266915881080569170e-02
1.080000000000000000e+03 2.504834045247806618e+00 2.386263322270873108e-02
1.110000000000000000e+03 2.511395048933969587e+00 2.369585625479809707e-02
1.140000000000000000e+03 2.509714332310333695e+00 2.129948322247716963e-02
1.170000000000000000e+03 2.519127450912021171e+00 2.069371724760368098e-02
