# # n, sigma
3.000000000000000000e+01 3.205290996558782801e+00 2.393506523814484532e-01
6.000000000000000000e+01 2.374884887839226799e+00 2.169416784718665725e-01
9.000000000000000000e+01 3.161487463934129050e+00 1.582998710653932273e-01
1.200000000000000000e+02 3.177418948262789478e+00 2.058314784748423443e-01
1.500000000000000000e+02 3.166849309738288376e+00 1.703986113910382905e-01
1.800000000000000000e+02 2.674822767762536024e+00 5.243220080642649328e-02
2.100000000000000000e+02 2.607514782210203386e+00 5.382272610262819196e-02
2.400000000000000000e+02 2.595852950299907480e+00 4.277974528189908837e-02
2.700000000000000000e+02 2.624499399051075432e+00 4.463825930755145610e-02
3.000000000000000000e+02 2.580576481684257573e+00 4.369704545469722812e-02
3.300000000000000000e+02 2.586159544054265069e+00 3.841310531660380861e-02
3.600000000000000000e+02 2.589462996453526067e+00 3.773282817648065252e-02
3.900000000000000000e+02 2.566269845015619389e+00 4.155614250792126485e-02
4.200000000000000000e+02 2.522586795894104839e+00 4.312106649057731445e-02
4.500000000000000000e+02 2.512885590678179515e+00 4.284000555916807340e-02
4.800000000000000000e+02 2.515394080614044015e+00 4.590454045111065640e-02
5.100000000000000000e+02 2.507110843881970919e+00 4.542265623659666463e-02
5.400000000000000000e+02 2.490826284663786527e+00 4.455560576439462211e-02
5.700000000000000000e+02 2.471525271056251860e+00 3.862469796110358511e-02
6.000000000000000000e+02 2.448512571722584408e+00 4.795222631013883879e-02
6.300000000000000000e+02 2.423687748207056014e+00 4.934841366261302070e-02
6.600000000000000000e+02 2.439682841428490789e+00 4.835209377041764511e-02
6.900000000000000000e+02 2.483564327435370700e+00 4.621232455926278793e-02
7.200000000000000000e+02 2.480572896999362342e+00 4.781690278774576586e-02
7.500000000000000000e+02 2.498288146809317656e+00 5.205692838977665771e-02
7.800000000000000000e+02 2.512933678170352181e+00 4.678161043010709008e-02
8.100000000000000000e+02 2.514905266430412567e+00 4.604176574064015870e-02
8.400000000000000000e+02 2.504230306666443528e+00 4.201671392894460594e-02
8.700000000000000000e+02 2.499404439322218341e+00 3.845990407430262270e-02
9.000000000000000000e+02 2.495596361362354632e+00 3.945421481433164512e-02
9.300000000000000000e+02 2.500908527477822663e+00 4.199148078460263750e-02
9.600000000000000000e+02 2.499901313246505552e+00 4.197887647441585213e-02
9.900000000000000000e+02 2.497503728275110024e+00 3.798780916499991389e-02
1.020000000000000000e+03 2.499399244632378725e+00 3.808915938568378096e-02
1.050000000000000000e+03 2.503569842166746717e+00 3.548521018602906335e-02
1.080000000000000000e+03 2.502382506391778172e+00 3.525459672575664838e-02
1.110000000000000000e+03 2.516676453251737833e+00 2.968092728259659474e-02
1.140000000000000000e+03 2.519304488792807550e+00 2.942175078945270805e-02
1.170000000000000000e+03 2.516498815520076704e+00 2.806835625343304455e-02
1.200000000000000000e+03 2.515490491645257176e+00 2.732688142352808838e-02
1.230000000000000000e+03 2.524981367315477065e+00 2.614060611742078169e-02
1.260000000000000000e+03 2.528754707701825311e+00 2.481964730413181719e-02
1.290000000000000000e+03 2.534930016804313180e+00 2.402079124939883806e-02
1.320000000000000000e+03 2.529351121406720804e+00 2.244910373627516387e-02
1.350000000000000000e+03 2.531681560543926679e+00 2.122813117083637707e-02
1.380000000000000000e+03 2.532591995869360790e+00 2.152263289673396127e-02
1.410000000000000000e+03 2.529639326366807328e+00 2.024514373798274453e-02
1.440000000000000000e+03 2.526576046281086008e+00 2.049928593347632305e-02
1.470000000000000000e+03 2.522677106025564608e+00 2.020860415912587374e-02
1.500000000000000000e+03 2.523567239892251735e+00 2.024582467103669056e-02
1.530000000000000000e+03 2.522048047371932888e+00 2.052481050520256478e-02
1.560000000000000000e+03 2.518141037225966716e+00 2.058471698115882029e-02
1.590000000000000000e+03 2.517162119602443848e+00 1.924240312251474308e-02
1.620000000000000000e+03 2.515222877259336798e+00 1.925279671891559630e-02
1.650000000000000000e+03 2.515902335153671565e+00 1.953433924326578724e-02
1.680000000000000000e+03 2.516392095822892916e+00 1.904890854685471410e-02
1.710000000000000000e+03 2.518994334917779021e+00 1.822315564785361927e-02
1.740000000000000000e+03 2.518840054407675666e+00 1.785121298115306676e-02
1.770000000000000000e+03 2.516572751802871100e+00 1.719629728840877184e-02
1.800000000000000000e+03 2.515360779614104203e+00 1.654953336459752747e-02
1.830000000000000000e+03 2.512553538139914888e+00 1.689458994406558071e-02
1.860000000000000000e+03 2.509002249144246299e+00 1.678396610245414672e-02
1.890000000000000000e+03 2.513684938773400823e+00 1.679272677339047407e-02
1.920000000000000000e+03 2.513966401974298215e+00 1.750155130478718221e-02
1.950000000000000000e+03 2.512741817291697100e+00 1.694000614342189986e-02
1.980000000000000000e+03 2.512403495288552779e+00 1.678191041413348503e-02
2.010000000000000000e+03 2.514668722373468501e+00 1.669524554637126859e-02
2.040000000000000000e+03 2.516790892909922750e+00 1.663856824585087726e-02
2.070000000000000000e+03 2.516312713749286445e+00 1.712285248543360741e-02
2.100000000000000000e+03 2.514970816228670358e+00 1.696829763458197055e-02
2.130000000000000000e+03 2.513809916574904157e+00 1.636295855814386135e-02
2.160000000000000000e+03 2.512329236193798554e+00 1.612988559012603143e-02
2.190000000000000000e+03 2.511891249812006954e+00 1.617307700457155592e-02
2.220000000000000000e+03 2.511015280645940262e+00 1.610804894613579452e-02
2.250000000000000000e+03 2.508043833924872068e+00 1.661476492144595835e-02
2.280000000000000000e+03 2.507251508682079244e+00 1.585551566169616025e-02
2.310000000000000000e+03 2.507887076774721002e+00 1.620730613708812676e-02
2.340000000000000000e+03 2.507995470606319888e+00 1.615902980915949472e-02
2.370000000000000000e+03 2.509367276341623487e+00 1.538997077717841125e-02
2.400000000000000000e+03 2.508535271622182261e+00 1.521532701070499316e-02
2.430000000000000000e+03 2.507889791471348939e+00 1.543335692097979467e-02
2.460000000000000000e+03 2.506901727810707747e+00 1.535397953199063234e-02
2.490000000000000000e+03 2.505127505886695527e+00 1.552515399227575275e-02
2.520000000000000000e+03 2.505331558708376427e+00 1.538855205336510899e-02
2.550000000000000000e+03 2.505958978421197969e+00 1.494817669971830465e-02
2.580000000000000000e+03 2.506924808766390012e+00 1.393476962482191432e-02
2.610000000000000000e+03 2.508292070306512134e+00 1.381490653376130605e-02
2.640000000000000000e+03 2.510167064135625292e+00 1.386829832418557534e-02
2.670000000000000000e+03 2.510866514968211227e+00 1.439864072191671465e-02
2.700000000000000000e+03 2.511022642225188228e+00 1.404141683517378530e-02
2.730000000000000000e+03 2.512011706401426459e+00 1.358842553047447284e-02
2.760000000000000000e+03 2.511560735298837610e+00 1.302046399727509185e-02
2.790000000000000000e+03 2.512324144112080937e+00 1.245340699829138031e-02
2.820000000000000000e+03 2.510024851380284083e+00 1.185945933780228889e-02
2.850000000000000000e+03 2.508914137810965173e+00 1.159368384981991282e-02
2.880000000000000000e+03 2.507229513760273143e+00 1.178951233419283512e-02
2.910000000000000000e+03 2.505760001573685614e+00 1.219577908054591750e-02
2.940000000000000000e+03 2.503751568605312006e+00 1.271110639976862078e-02
2.970000000000000000e+03 2.504230025829056405e+00 1.277206025153325777e-02
3.000000000000000000e+03 2.505676571943798780e+00 1.279279591079574181e-02
3.030000000000000000e+03 2.504397166523725460e+00 1.282529947401811476e-02
3.060000000000000000e+03 2.502582215113623665e+00 1.276374780018778993e-02
3.090000000000000000e+03 2.505250926435009351e+00 1.272769599161256010e-02
3.120000000000000000e+03 2.506263965637196556e+00 1.235214417509515952e-02
3.150000000000000000e+03 2.506400101012857373e+00 1.207645784652826640e-02
3.180000000000000000e+03 2.508417398622504901e+00 1.209767661415929799e-02
3.210000000000000000e+03 2.509445915061228494e+00 1.235800260978318736e-02
3.240000000000000000e+03 2.510212710643024092e+00 1.296695299654857490e-02
3.270000000000000000e+03 2.509480928298404301e+00 1.278087525088381256e-02
3.300000000000000000e+03 2.508383758220039450e+00 1.240225638834461207e-02
3.330000000000000000e+03 2.507652997643996517e+00 1.249970094371080989e-02
3.360000000000000000e+03 2.506981064858918806e+00 1.229707550543298993e-02
3.390000000000000000e+03 2.506848196870570256e+00 1.264710181396363348e-02
3.420000000000000000e+03 2.507356935475729909e+00 1.239899316540075958e-02
3.450000000000000000e+03 2.507052863908426854e+00 1.207508643932382088e-02
3.480000000000000000e+03 2.506908110520051025e+00 1.191352500947739229e-02
3.510000000000000000e+03 2.508185339474104936e+00 1.211289667466858462e-02
