# # n, sigma
3.000000000000000000e+01 2.222841576978877409e+00 1.328162681576502135e-01
6.000000000000000000e+01 2.497306173071653923e+00 8.950563223397654811e-02
9.000000000000000000e+01 2.559198779597379847e+00 4.019620029333418471e-02
1.200000000000000000e+02 2.548420611508703360e+00 7.326181283384397558e-02
1.500000000000000000e+02 2.496389341125878403e+00 6.151629743293703795e-02
1.800000000000000000e+02 2.512466483596750955e+00 5.194756250366847766e-02
2.100000000000000000e+02 2.499798583977954181e+00 4.505797629758630934e-02
2.400000000000000000e+02 2.521268952228114646e+00 3.609117826774847770e-02
2.700000000000000000e+02 2.526314989951307766e+00 3.332169873671428362e-02
3.000000000000000000e+02 2.537019587283102062e+00 3.132068299392497951e-02
3.300000000000000000e+02 2.521251981165800071e+00 3.486072563990124523e-02
3.600000000000000000e+02 2.511617874037415987e+00 3.527823214028441567e-02
3.900000000000000000e+02 2.515980866118950665e+00 3.458174840409762585e-02
4.200000000000000000e+02 2.513299152092592692e+00 2.854038254008092051e-02
4.500000000000000000e+02 2.512493087467787323e+00 2.478191498189398490e-02
4.800000000000000000e+02 2.518565307192484060e+00 2.176456411710183531e-02
5.100000000000000000e+02 2.516330001031847896e+00 2.437642446502352386e-02
5.400000000000000000e+02 2.512619205139392076e+00 2.338768268998580452e-02
5.700000000000000000e+02 2.499500192811549226e+00 2.227328044291591522e-02
6.000000000000000000e+02 2.499833751617983157e+00 2.004833013137333197e-02
6.300000000000000000e+02 2.495908319707850431e+00 1.847656971340084012e-02
6.600000000000000000e+02 2.502166759004682550e+00 1.796817528347863929e-02
6.900000000000000000e+02 2.501283107885743817e+00 1.728112651029585500e-02
7.200000000000000000e+02 2.496080927474124689e+00 1.813107716884881232e-02
7.500000000000000000e+02 2.492990913368854144e+00 1.700341369847698306e-02
7.800000000000000000e+02 2.493903706956478672e+00 1.649369660108180799e-02
8.100000000000000000e+02 2.499045279402716702e+00 1.728939879093956480e-02
8.400000000000000000e+02 2.492683353630233078e+00 1.677036274075898239e-02
8.700000000000000000e+02 2.493451846929119142e+00 1.678727437069261336e-02
9.000000000000000000e+02 2.498378834567017925e+00 1.568888383350604959e-02
9.300000000000000000e+02 2.494928552567450719e+00 1.631622420626429454e-02
9.600000000000000000e+02 2.498442005115613096e+00 1.645655429460521693e-02
9.900000000000000000e+02 2.498910269344263746e+00 1.676011661067513744e-02
1.020000000000000000e+03 2.499689762584119901e+00 1.718562381740631334e-02
1.050000000000000000e+03 2.498805990832035473e+00 1.742149257753744171e-02
1.080000000000000000e+03 2.497854601661056329e+00 1.716047257059228476e-02
1.110000000000000000e+03 2.496990222069527476e+00 1.721615434577049644e-02
1.140000000000000000e+03 2.498449891483478513e+00 1.714784420627716785e-02
1.170000000000000000e+03 2.500487296073744314e+00 1.687119274343318320e-02
1.200000000000000000e+03 2.503970345835083489e+00 1.758925904134750820e-02
1.230000000000000000e+03 2.503248307282331275e+00 1.726981109610756931e-02
1.260000000000000000e+03 2.501208092848492104e+00 1.683777271086881258e-02
1.290000000000000000e+03 2.501229880256736315e+00 1.692499246662115472e-02
1.320000000000000000e+03 2.499905569875075173e+00 1.650202521360408930e-02
1.350000000000000000e+03 2.497957555041838695e+00 1.549680002141605277e-02
1.380000000000000000e+03 2.498268342974769407e+00 1.540371269943541059e-02
1.410000000000000000e+03 2.498856859149821918e+00 1.577805327270826244e-02
1.440000000000000000e+03 2.500019287458638662e+00 1.486513094269715889e-02
1.470000000000000000e+03 2.498659513726327219e+00 1.505751913251412479e-02
1.500000000000000000e+03 2.499711122241065286e+00 1.448613227460317406e-02
1.530000000000000000e+03 2.501974966763514274e+00 1.410960699524318671e-02
1.560000000000000000e+03 2.500290642725321533e+00 1.406265992521856488e-02
1.590000000000000000e+03 2.498582690993089273e+00 1.433299311981526755e-02
1.620000000000000000e+03 2.496717072239938773e+00 1.421426383438313158e-02
1.650000000000000000e+03 2.498448284406223685e+00 1.449832920135604546e-02
1.680000000000000000e+03 2.501286669697316611e+00 1.383323751659194106e-02
1.710000000000000000e+03 2.501674472770976987e+00 1.341049666242769174e-02
1.740000000000000000e+03 2.502463807463059631e+00 1.358454380824718200e-02
1.770000000000000000e+03 2.504385237960287114e+00 1.359387300619826003e-02
1.800000000000000000e+03 2.505503033961332005e+00 1.382353016131761085e-02
1.830000000000000000e+03 2.505855700600547742e+00 1.365237950704935657e-02
