# # n, sigma
3.000000000000000000e+01 3.734950834357677163e+00 7.456977869673865611e-02
6.000000000000000000e+01 1.800871106558707080e+00 1.911772950953471994e-01
9.000000000000000000e+01 1.828230404799147335e+00 1.198911449513363064e-01
1.200000000000000000e+02 1.871179946961024854e+00 1.501893268025878969e-01
1.500000000000000000e+02 2.481341822035938449e+00 5.086063081054042340e-02
1.800000000000000000e+02 2.525689792452318283e+00 4.788885057431433584e-02
2.100000000000000000e+02 2.505511062943285072e+00 4.572965260058093478e-02
2.400000000000000000e+02 2.505476385131895523e+00 5.429912552088499850e-02
2.700000000000000000e+02 2.494686290380455418e+00 4.464334783458532435e-02
3.000000000000000000e+02 2.509809311102395579e+00 4.196933693119140468e-02
3.300000000000000000e+02 2.518556821764781350e+00 4.321547178143560208e-02
3.600000000000000000e+02 2.541322498223747672e+00 4.708611316958176418e-02
3.900000000000000000e+02 2.541862986628799170e+00 4.106197088790658478e-02
4.200000000000000000e+02 2.531949183907577616e+00 3.746635764357567761e-02
4.500000000000000000e+02 2.535344993716352580e+00 3.622258648041176698e-02
4.800000000000000000e+02 2.536597169911323668e+00 3.467597151398851135e-02
5.100000000000000000e+02 2.533806112136832045e+00 3.684526304471133495e-02
5.400000000000000000e+02 2.527491174582714439e+00 3.774477477222280830e-02
5.700000000000000000e+02 2.523612946811564228e+00 3.660142786972280654e-02
6.000000000000000000e+02 2.520386394521154205e+00 3.535309820404176212e-02
6.300000000000000000e+02 2.519023242397243401e+00 3.363960958907183385e-02
6.600000000000000000e+02 2.518718551674182571e+00 3.139961343723372128e-02
6.900000000000000000e+02 2.516581871184234931e+00 2.928849246412525489e-02
7.200000000000000000e+02 2.520059754397592666e+00 2.992860248339140536e-02
7.500000000000000000e+02 2.508096543544130252e+00 2.783608411534445673e-02
7.800000000000000000e+02 2.504414827320690318e+00 2.808196098185800418e-02
8.100000000000000000e+02 2.505099406622203428e+00 2.591159720751825407e-02
8.400000000000000000e+02 2.508320479884195819e+00 2.789390987787435452e-02
8.700000000000000000e+02 2.505901736510403932e+00 2.857007973632891620e-02
9.000000000000000000e+02 2.501443619317825551e+00 2.688125491895800023e-02
9.300000000000000000e+02 2.494552616297648129e+00 2.569415561435105244e-02
9.600000000000000000e+02 2.496533842736626596e+00 2.580733580486173698e-02
9.900000000000000000e+02 2.490201770289237615e+00 2.321084093781936725e-02
1.020000000000000000e+03 2.487569209090715994e+00 2.154358138663836630e-02
1.050000000000000000e+03 2.485222301450480398e+00 2.186567738588245449e-02
1.080000000000000000e+03 2.487775024943596147e+00 2.174285613897599181e-02
1.110000000000000000e+03 2.489355303623775217e+00 2.122255740210586550e-02
