# # n, sigma
3.000000000000000000e+01 2.480839131675091735e+00 3.383510309210628619e-02
6.000000000000000000e+01 2.493958188660590825e+00 4.362885108121459382e-02
9.000000000000000000e+01 2.550777276636666979e+00 4.542793000591473229e-02
1.200000000000000000e+02 2.494714325336719440e+00 3.577668289517925426e-02
1.500000000000000000e+02 2.468795596530326097e+00 3.572961459760905234e-02
1.800000000000000000e+02 2.465380561031554674e+00 3.770179588186916425e-02
2.100000000000000000e+02 2.454668625490920686e+00 3.989707436607472374e-02
2.400000000000000000e+02 2.444681988471827605e+00 4.568969447334403355e-02
2.700000000000000000e+02 2.463200315452407807e+00 4.464254492363668725e-02
3.000000000000000000e+02 2.463524322222334639e+00 4.090207519878194531e-02
3.300000000000000000e+02 2.465137209158475784e+00 4.609357955966851550e-02
3.600000000000000000e+02 2.466055647699270548e+00 4.427465453346522001e-02
3.900000000000000000e+02 2.469397672573560243e+00 4.330308241748530296e-02
4.200000000000000000e+02 2.462240791144634677e+00 4.137354154525305777e-02
4.500000000000000000e+02 2.460383207199896116e+00 3.840639795241866661e-02
4.800000000000000000e+02 2.462009191521873142e+00 3.618429768652397377e-02
5.100000000000000000e+02 2.462129478144569728e+00 3.309023463327950831e-02
5.400000000000000000e+02 2.472984993687088018e+00 3.388478175121290709e-02
5.700000000000000000e+02 2.478531245856241849e+00 3.236095927409668449e-02
6.000000000000000000e+02 2.481387420459820525e+00 3.202907764904350946e-02
6.300000000000000000e+02 2.478654071846290385e+00 3.172297221310172582e-02
6.600000000000000000e+02 2.484559602568755743e+00 3.051146781621327103e-02
6.900000000000000000e+02 2.487432609482414847e+00 2.836822112714430452e-02
7.200000000000000000e+02 2.489984973847024996e+00 2.860550259774542053e-02
7.500000000000000000e+02 2.488663890432978310e+00 2.942174098756258904e-02
7.800000000000000000e+02 2.490138694969221689e+00 2.818132455458870894e-02
8.100000000000000000e+02 2.481011717417828777e+00 2.827489470937445334e-02
8.400000000000000000e+02 2.485823326323653770e+00 2.898881272469928244e-02
8.700000000000000000e+02 2.487375556712708491e+00 2.764253003855058829e-02
9.000000000000000000e+02 2.484988109251492272e+00 2.891943758917832688e-02
9.300000000000000000e+02 2.485225983235836988e+00 2.676726490384017873e-02
9.600000000000000000e+02 2.486109513186030462e+00 2.674749694531797228e-02
9.900000000000000000e+02 2.488476822210449857e+00 2.349252101883287855e-02
1.020000000000000000e+03 2.475559268696140958e+00 2.464190159036186434e-02
1.050000000000000000e+03 2.475978437078215411e+00 2.554549639981945966e-02
1.080000000000000000e+03 2.476186584127782364e+00 2.757917430422575367e-02
1.110000000000000000e+03 2.485140926226713898e+00 2.776771165170436803e-02
1.140000000000000000e+03 2.483357653105714213e+00 2.685070294714888076e-02
1.170000000000000000e+03 2.482224850077492828e+00 2.570194222519288363e-02
1.200000000000000000e+03 2.485460573474817636e+00 2.546491461868497647e-02
1.230000000000000000e+03 2.481557335826225064e+00 2.449280388050261228e-02
1.260000000000000000e+03 2.480663184629986695e+00 2.567567829401752599e-02
1.290000000000000000e+03 2.480504638947217178e+00 2.466580452307663013e-02
1.320000000000000000e+03 2.476799307255617588e+00 2.488241296910281147e-02
1.350000000000000000e+03 2.476882878055380655e+00 2.530060447533930001e-02
1.380000000000000000e+03 2.480389645722911762e+00 2.437385408908264786e-02
1.410000000000000000e+03 2.477630487168535733e+00 2.494498997585434946e-02
1.440000000000000000e+03 2.477051367840294116e+00 2.558981766567504715e-02
1.470000000000000000e+03 2.475300557930868450e+00 2.563165779212744910e-02
1.500000000000000000e+03 2.479344104602557941e+00 2.549088462836119479e-02
1.530000000000000000e+03 2.478497481481851672e+00 2.431283272941449011e-02
1.560000000000000000e+03 2.474531845323543422e+00 2.468230475179377173e-02
1.590000000000000000e+03 2.477741880951307873e+00 2.499335464853421132e-02
1.620000000000000000e+03 2.473725470905779655e+00 2.611174574572527537e-02
1.650000000000000000e+03 2.472275196874072822e+00 2.537044606000179309e-02
1.680000000000000000e+03 2.476088553838671213e+00 2.558573734290500723e-02
1.710000000000000000e+03 2.478273321666985218e+00 2.665574185377724351e-02
1.740000000000000000e+03 2.480784221369351616e+00 2.666896404476505611e-02
1.770000000000000000e+03 2.479867839317298372e+00 2.602689099441318418e-02
1.800000000000000000e+03 2.479752021756244762e+00 2.717919077845086517e-02
1.830000000000000000e+03 2.478321532542842931e+00 2.584292968276164643e-02
1.860000000000000000e+03 2.472500397858596877e+00 2.657217686056787334e-02
1.890000000000000000e+03 2.476286983059032831e+00 2.629160128580411773e-02
1.920000000000000000e+03 2.478193472087527827e+00 2.692508554223724954e-02
1.950000000000000000e+03 2.478302056202752013e+00 2.575033469094427027e-02
1.980000000000000000e+03 2.476008932622129066e+00 2.585988847155119841e-02
2.010000000000000000e+03 2.480476067409508989e+00 2.639329297205010930e-02
2.040000000000000000e+03 2.485042899915093972e+00 2.669801735023667397e-02
2.070000000000000000e+03 2.484362158725512693e+00 2.593819111163948865e-02
2.100000000000000000e+03 2.486403401625211451e+00 2.423487329087118183e-02
2.130000000000000000e+03 2.482673801923256818e+00 2.427868346817712089e-02
2.160000000000000000e+03 2.482934448826670248e+00 2.407261103248557743e-02
2.190000000000000000e+03 2.485359698608742285e+00 2.436047943855069661e-02
2.220000000000000000e+03 2.486966257619404708e+00 2.409192763151404501e-02
2.250000000000000000e+03 2.487085394053449416e+00 2.391830943092145348e-02
2.280000000000000000e+03 2.490430907231267810e+00 2.312762222275714999e-02
2.310000000000000000e+03 2.487673163965462564e+00 2.189943652341465319e-02
2.340000000000000000e+03 2.486361255982730611e+00 2.125186626066765880e-02
2.370000000000000000e+03 2.488037002252914132e+00 2.132334362917018972e-02
2.400000000000000000e+03 2.487225396347189310e+00 2.140153343786214274e-02
2.430000000000000000e+03 2.486107209801893259e+00 2.207911974676977224e-02
2.460000000000000000e+03 2.485717052156352747e+00 2.264401847837240953e-02
2.490000000000000000e+03 2.487778444553615298e+00 2.292011762121105856e-02
2.520000000000000000e+03 2.485728445792781738e+00 2.295750491847919558e-02
2.550000000000000000e+03 2.487506677994997251e+00 2.198122697111339063e-02
2.580000000000000000e+03 2.485057048965563453e+00 2.200152873348157692e-02
2.610000000000000000e+03 2.486386055096398540e+00 2.194577305694959610e-02
2.640000000000000000e+03 2.486333458091964488e+00 2.167243823384700646e-02
2.670000000000000000e+03 2.488538935861308143e+00 2.018713353712571837e-02
2.700000000000000000e+03 2.487865960312957370e+00 2.047082378234161767e-02
2.730000000000000000e+03 2.491600757274309963e+00 2.049844198927698244e-02
2.760000000000000000e+03 2.489059383287848704e+00 2.007690688665385997e-02
2.790000000000000000e+03 2.489545224114370292e+00 2.029918458194316863e-02
2.820000000000000000e+03 2.493229925524922841e+00 2.002384054241020117e-02
2.850000000000000000e+03 2.490516219252737251e+00 1.913446953539257173e-02
2.880000000000000000e+03 2.491110877857908967e+00 1.872024735542079585e-02
2.910000000000000000e+03 2.493402163964317353e+00 1.822492649088644501e-02
2.940000000000000000e+03 2.497217167803641225e+00 1.811903028612219316e-02
2.970000000000000000e+03 2.499590184798858417e+00 1.842765269355112895e-02
3.000000000000000000e+03 2.498058014696295182e+00 1.807001314255162958e-02
3.030000000000000000e+03 2.498443489697478537e+00 1.737992248400183418e-02
3.060000000000000000e+03 2.499759291555676999e+00 1.750225353101510922e-02
3.090000000000000000e+03 2.497017901112363880e+00 1.709221176888247110e-02
3.120000000000000000e+03 2.497046266753092159e+00 1.628122289873656231e-02
3.150000000000000000e+03 2.494652434743516167e+00 1.596461530499135653e-02
3.180000000000000000e+03 2.495998962709991886e+00 1.633591476491331670e-02
3.210000000000000000e+03 2.498168255793165038e+00 1.616622914627306729e-02
3.240000000000000000e+03 2.497312101644908022e+00 1.586655120205051478e-02
3.270000000000000000e+03 2.495759605702505546e+00 1.583024197016101586e-02
3.300000000000000000e+03 2.495047279031234577e+00 1.589475651851310345e-02
3.330000000000000000e+03 2.495870519085907180e+00 1.579256622185065337e-02
3.360000000000000000e+03 2.494891529684497122e+00 1.567036813513903587e-02
3.390000000000000000e+03 2.494542577702754560e+00 1.565047918214591133e-02
3.420000000000000000e+03 2.495338597507808842e+00 1.564583621621653403e-02
3.450000000000000000e+03 2.492277437597579137e+00 1.554013316277256737e-02
3.480000000000000000e+03 2.493481087605891933e+00 1.558003060843854599e-02
3.510000000000000000e+03 2.495509954946915077e+00 1.546120333760483447e-02
3.540000000000000000e+03 2.495671114351917463e+00 1.563452854151904312e-02
3.570000000000000000e+03 2.496471229126216329e+00 1.524896546293916591e-02
3.600000000000000000e+03 2.495846994862547241e+00 1.501484474074416681e-02
3.630000000000000000e+03 2.497159381264786759e+00 1.472860453359954407e-02
3.660000000000000000e+03 2.496570746237671834e+00 1.439638481712285541e-02
3.690000000000000000e+03 2.496418818937345740e+00 1.388052826142383012e-02
3.720000000000000000e+03 2.497214552806696020e+00 1.369440175551881085e-02
3.750000000000000000e+03 2.496915103284671034e+00 1.389710811237338320e-02
3.780000000000000000e+03 2.496078104214808135e+00 1.359275327415213237e-02
3.810000000000000000e+03 2.496280707822918554e+00 1.333354575902975098e-02
3.840000000000000000e+03 2.496251508816712761e+00 1.343300791329184868e-02
3.870000000000000000e+03 2.496966907896894572e+00 1.344732336940538363e-02
3.900000000000000000e+03 2.495775148621883321e+00 1.310890957225937896e-02
3.930000000000000000e+03 2.496086688537065168e+00 1.289322751817712116e-02
3.960000000000000000e+03 2.495158119766715199e+00 1.313121783020610583e-02
3.990000000000000000e+03 2.495389937132925340e+00 1.305855746156861334e-02
4.020000000000000000e+03 2.494541527672446080e+00 1.293595514217807732e-02
4.050000000000000000e+03 2.495807465056607555e+00 1.303932448637576402e-02
4.080000000000000000e+03 2.494672052497850956e+00 1.305776598966998381e-02
