# # n, sigma
3.000000000000000000e+01 1.830922309703734152e+00 1.298281316950278541e-01
6.000000000000000000e+01 2.489198217239805278e+00 7.046403580516047427e-02
9.000000000000000000e+01 2.502588512982725000e+00 6.902614086130438864e-02
1.200000000000000000e+02 2.531113968993443208e+00 6.533254777449712392e-02
1.500000000000000000e+02 2.546989870346902052e+00 5.133243686914149700e-02
1.800000000000000000e+02 2.555617205135533698e+00 5.210977095364720257e-02
2.100000000000000000e+02 2.531611348054279897e+00 5.231079277274187922e-02
2.400000000000000000e+02 2.527624069566134501e+00 4.778146244347144384e-02
2.700000000000000000e+02 2.526439996386953268e+00 4.706339471958689152e-02
3.000000000000000000e+02 2.510728197547914764e+00 4.046683447026177410e-02
3.300000000000000000e+02 2.509055235263429662e+00 3.826487381017273925e-02
3.600000000000000000e+02 2.508130311094538101e+00 3.312548886948123161e-02
3.900000000000000000e+02 2.509267341253788697e+00 3.901782751321387216e-02
4.200000000000000000e+02 2.516479188482565910e+00 4.375607917193619772e-02
4.500000000000000000e+02 2.524157430653213297e+00 4.624156818874990832e-02
4.800000000000000000e+02 2.520699555940113079e+00 4.555987530409219555e-02
5.100000000000000000e+02 2.519621452422189378e+00 3.855144271123500666e-02
5.400000000000000000e+02 2.534660621270607983e+00 3.804994806374503019e-02
5.700000000000000000e+02 2.525913288256783407e+00 4.024972496452557114e-02
6.000000000000000000e+02 2.532365201570287550e+00 3.826634540222214470e-02
6.300000000000000000e+02 2.536492790651779128e+00 3.633251955601706634e-02
6.600000000000000000e+02 2.542288464115557201e+00 3.431190525405649477e-02
6.900000000000000000e+02 2.529229208663002382e+00 3.553036716570714959e-02
7.200000000000000000e+02 2.521796138558587863e+00 3.213979424177243471e-02
7.500000000000000000e+02 2.524084260466427754e+00 3.004574134753356524e-02
7.800000000000000000e+02 2.521401632649572289e+00 2.816296333563598001e-02
8.100000000000000000e+02 2.525481522260920375e+00 2.818360882292455377e-02
8.400000000000000000e+02 2.530924942890046658e+00 2.644193617909572358e-02
8.700000000000000000e+02 2.538702247458307859e+00 2.573317107230175746e-02
9.000000000000000000e+02 2.539530989920494086e+00 2.510815230174753832e-02
9.300000000000000000e+02 2.534443964089609480e+00 2.358853213048414665e-02
9.600000000000000000e+02 2.534262827122212069e+00 2.480899669389638115e-02
9.900000000000000000e+02 2.523896923623434763e+00 2.444973101441016636e-02
1.020000000000000000e+03 2.530050602438675078e+00 2.488617359256632341e-02
1.050000000000000000e+03 2.528967679408387514e+00 2.619539031004957871e-02
1.080000000000000000e+03 2.543306166591665196e+00 2.627909343617178262e-02
1.110000000000000000e+03 2.543606161005619981e+00 2.739141398541549560e-02
1.140000000000000000e+03 2.545171931710243474e+00 2.682111289619395003e-02
1.170000000000000000e+03 2.554279729353067463e+00 2.616759371565909389e-02
1.200000000000000000e+03 2.552876530783616982e+00 2.590980786911811773e-02
1.230000000000000000e+03 2.547637120583779335e+00 2.547587299940927072e-02
1.260000000000000000e+03 2.540656886849033569e+00 2.521782735295274511e-02
1.290000000000000000e+03 2.536932967718800835e+00 2.450981470770053836e-02
1.320000000000000000e+03 2.536462265978444375e+00 2.386672582371627410e-02
1.350000000000000000e+03 2.531606188000361524e+00 2.523356589220165230e-02
1.380000000000000000e+03 2.539952474233906354e+00 2.445969990339435032e-02
1.410000000000000000e+03 2.538806312957838873e+00 2.389181543662976734e-02
1.440000000000000000e+03 2.548493736114818109e+00 2.444265932882015713e-02
1.470000000000000000e+03 2.546300929357529608e+00 2.411279834333518793e-02
1.500000000000000000e+03 2.541806436011088799e+00 2.325419132855725823e-02
1.530000000000000000e+03 2.537937313538126460e+00 2.249035094383459304e-02
1.560000000000000000e+03 2.535435307337333022e+00 2.204937758653108607e-02
1.590000000000000000e+03 2.534213414773704542e+00 2.190974285472812796e-02
1.620000000000000000e+03 2.529640592475288940e+00 2.120409900646815296e-02
1.650000000000000000e+03 2.525561151121777037e+00 2.103231289973355941e-02
1.680000000000000000e+03 2.524991180758454856e+00 2.114620906114855758e-02
1.710000000000000000e+03 2.529681760203210228e+00 2.110066259942905420e-02
1.740000000000000000e+03 2.528530883633305582e+00 2.074242100237535386e-02
1.770000000000000000e+03 2.525794546166594046e+00 2.063047853817199379e-02
1.800000000000000000e+03 2.525286058674021117e+00 2.019609683675863479e-02
1.830000000000000000e+03 2.518563808052854291e+00 1.996104338498977393e-02
1.860000000000000000e+03 2.517593854055723224e+00 1.933024237421068076e-02
1.890000000000000000e+03 2.517728631152053698e+00 1.893885524786478869e-02
1.920000000000000000e+03 2.518459948544458982e+00 1.904650102890738730e-02
1.950000000000000000e+03 2.518509105049083097e+00 1.986177452054878334e-02
1.980000000000000000e+03 2.516458568791159145e+00 1.877668119281877476e-02
2.010000000000000000e+03 2.517875172063312572e+00 1.885935700055921260e-02
2.040000000000000000e+03 2.516886734086356547e+00 1.840495442526925152e-02
2.070000000000000000e+03 2.516625553738406573e+00 1.985488516742602710e-02
2.100000000000000000e+03 2.516770270646087493e+00 2.030882372623861454e-02
2.130000000000000000e+03 2.519411339931795002e+00 2.025705803033505184e-02
2.160000000000000000e+03 2.518605450565721160e+00 2.015987567249793305e-02
2.190000000000000000e+03 2.519802707991114055e+00 1.894662985138707151e-02
2.220000000000000000e+03 2.520727312994659908e+00 1.937839228834139713e-02
2.250000000000000000e+03 2.522843746571914902e+00 1.861245125580134746e-02
2.280000000000000000e+03 2.524803358232503570e+00 1.866355646696808701e-02
2.310000000000000000e+03 2.524650231167187009e+00 1.885173134719079005e-02
2.340000000000000000e+03 2.525022789133188894e+00 1.841302646739645735e-02
2.370000000000000000e+03 2.522009209332468860e+00 1.772740949112804748e-02
2.400000000000000000e+03 2.519274419350423067e+00 1.679234107692947550e-02
2.430000000000000000e+03 2.519311455202822625e+00 1.629802594251707898e-02
2.460000000000000000e+03 2.518321781111320323e+00 1.624851222409575899e-02
2.490000000000000000e+03 2.515911178798886816e+00 1.583229771084449997e-02
2.520000000000000000e+03 2.515525846167870672e+00 1.526670399031387383e-02
2.550000000000000000e+03 2.516715988144093696e+00 1.543745509768500168e-02
2.580000000000000000e+03 2.516571066642720123e+00 1.563108582060096854e-02
2.610000000000000000e+03 2.516027337259094665e+00 1.612371753638637897e-02
2.640000000000000000e+03 2.515684088706878097e+00 1.564570726493742445e-02
2.670000000000000000e+03 2.514532346520333750e+00 1.616731537477277686e-02
2.700000000000000000e+03 2.515968277532202535e+00 1.636695940646882771e-02
2.730000000000000000e+03 2.514196417150060370e+00 1.574930629773359236e-02
2.760000000000000000e+03 2.512856019178614897e+00 1.575229583193933636e-02
2.790000000000000000e+03 2.513314092539964406e+00 1.624650197509218061e-02
2.820000000000000000e+03 2.513772636929508142e+00 1.625388211384565240e-02
2.850000000000000000e+03 2.513965406154877957e+00 1.605769370367379073e-02
2.880000000000000000e+03 2.513045622317390482e+00 1.549654802361380423e-02
2.910000000000000000e+03 2.515700545141234201e+00 1.568329233630199465e-02
2.940000000000000000e+03 2.513119082198828291e+00 1.616246038273578406e-02
2.970000000000000000e+03 2.511334245111016106e+00 1.652313531347500419e-02
3.000000000000000000e+03 2.509512779146786166e+00 1.655035216463806788e-02
3.030000000000000000e+03 2.507250727544936719e+00 1.625012863985580286e-02
3.060000000000000000e+03 2.506693372448768109e+00 1.624347101359407269e-02
3.090000000000000000e+03 2.505422554912289712e+00 1.649484393411794134e-02
3.120000000000000000e+03 2.505642220859960467e+00 1.652012699257640951e-02
3.150000000000000000e+03 2.509428893389993753e+00 1.624096548182290059e-02
3.180000000000000000e+03 2.510758355464006719e+00 1.648419398210964823e-02
3.210000000000000000e+03 2.509530376392776319e+00 1.655730663807157901e-02
3.240000000000000000e+03 2.507965102028351545e+00 1.583106473669265019e-02
3.270000000000000000e+03 2.510486158095547093e+00 1.624098620647916255e-02
3.300000000000000000e+03 2.512052906233448013e+00 1.636803385793998353e-02
3.330000000000000000e+03 2.510353583893712326e+00 1.641008244031124524e-02
3.360000000000000000e+03 2.510552157703317189e+00 1.616356443198046014e-02
3.390000000000000000e+03 2.508602619569812564e+00 1.579855903040475879e-02
3.420000000000000000e+03 2.508517969806900449e+00 1.564046747544903249e-02
3.450000000000000000e+03 2.506006278280905608e+00 1.575330380767179031e-02
3.480000000000000000e+03 2.505631325760765638e+00 1.556119523329077027e-02
3.510000000000000000e+03 2.506480241658396224e+00 1.566327928101026237e-02
3.540000000000000000e+03 2.506092396696679270e+00 1.574540728069402651e-02
3.570000000000000000e+03 2.505548393262255313e+00 1.495762074885035112e-02
3.600000000000000000e+03 2.502267809543988530e+00 1.493271397822003993e-02
