# # n, sigma
3.000000000000000000e+01 2.291812748130921396e+00 6.561681346646713875e-02
6.000000000000000000e+01 2.332755777944659048e+00 8.186218208401804808e-02
9.000000000000000000e+01 2.634126276519622056e+00 7.937885007924053160e-02
1.200000000000000000e+02 2.574933885956758317e+00 6.300845256708843822e-02
1.500000000000000000e+02 2.535508534153032123e+00 6.630886509508150672e-02
1.800000000000000000e+02 2.531403786105908438e+00 5.542944120017272852e-02
2.100000000000000000e+02 2.544698315103286923e+00 5.581799228864859491e-02
2.400000000000000000e+02 2.541162991037657637e+00 5.990304762080867623e-02
2.700000000000000000e+02 2.530016772995020258e+00 5.149993532985865791e-02
3.000000000000000000e+02 2.522419021609491718e+00 4.797188875025358568e-02
3.300000000000000000e+02 2.519689079266412612e+00 4.251040509195488232e-02
3.600000000000000000e+02 2.514168313018353196e+00 4.169813435880729419e-02
3.900000000000000000e+02 2.517691054679586760e+00 3.847500283698270657e-02
4.200000000000000000e+02 2.534935727754787038e+00 3.584351068437117288e-02
4.500000000000000000e+02 2.529717944581766798e+00 3.814069972834330940e-02
4.800000000000000000e+02 2.530364241116909607e+00 3.737720408076185274e-02
5.100000000000000000e+02 2.519289820909684785e+00 3.427307707869181597e-02
5.400000000000000000e+02 2.516565981201156266e+00 3.497967299205934771e-02
5.700000000000000000e+02 2.514409640804351920e+00 3.148421081205854399e-02
6.000000000000000000e+02 2.513273128447699456e+00 2.890284817747320462e-02
6.300000000000000000e+02 2.513080953200237389e+00 2.985779615263552816e-02
6.600000000000000000e+02 2.513234766289632827e+00 2.844844412690974295e-02
6.900000000000000000e+02 2.517801895008392687e+00 2.973121368375150619e-02
7.200000000000000000e+02 2.516472841777404490e+00 2.931879764701181626e-02
7.500000000000000000e+02 2.512490550043556148e+00 2.783535099990036565e-02
7.800000000000000000e+02 2.513556002315003646e+00 2.825320943136162485e-02
8.100000000000000000e+02 2.513611717429083292e+00 2.472710608687882228e-02
8.400000000000000000e+02 2.506922810531224677e+00 2.460916306204930654e-02
8.700000000000000000e+02 2.504968900521864494e+00 2.315621223319865377e-02
9.000000000000000000e+02 2.504485688266186560e+00 2.218940945463337283e-02
9.300000000000000000e+02 2.506370860598097217e+00 2.049107655270050385e-02
9.600000000000000000e+02 2.499650126909445103e+00 2.025689730879511388e-02
9.900000000000000000e+02 2.500294960836349833e+00 1.823557666542189801e-02
1.020000000000000000e+03 2.499232625760125170e+00 1.797722610364397774e-02
1.050000000000000000e+03 2.502302810307631464e+00 1.895448499627489652e-02
1.080000000000000000e+03 2.499273581545779166e+00 1.738995199130418529e-02
1.110000000000000000e+03 2.494603857516819900e+00 1.629966402347768004e-02
1.140000000000000000e+03 2.497467645919817514e+00 1.648000575870911880e-02
1.170000000000000000e+03 2.502348864360390390e+00 1.669302540219650549e-02
1.200000000000000000e+03 2.499568608423611948e+00 1.680569674083059670e-02
1.230000000000000000e+03 2.500693603197138071e+00 1.667731035283079657e-02
1.260000000000000000e+03 2.500866209637201187e+00 1.662960833760776871e-02
1.290000000000000000e+03 2.499406927614122420e+00 1.667770904378857236e-02
1.320000000000000000e+03 2.498891531380740272e+00 1.642127037208766446e-02
1.350000000000000000e+03 2.499508868598536271e+00 1.594173995418033535e-02
1.380000000000000000e+03 2.501123966799139176e+00 1.596228277636264556e-02
1.410000000000000000e+03 2.499928881050273333e+00 1.547337792069123155e-02
1.440000000000000000e+03 2.498539606906567290e+00 1.513174920251893034e-02
1.470000000000000000e+03 2.497499205838139780e+00 1.442717102291726609e-02
1.500000000000000000e+03 2.498631360570203075e+00 1.494701981332254015e-02
1.530000000000000000e+03 2.498145563345355757e+00 1.534715157340594410e-02
1.560000000000000000e+03 2.499386872788945002e+00 1.433466852063780030e-02
1.590000000000000000e+03 2.498910883913683101e+00 1.356287532729698320e-02
1.620000000000000000e+03 2.499297496170396649e+00 1.279326326690212803e-02
1.650000000000000000e+03 2.499393683951562917e+00 1.315457389979899500e-02
1.680000000000000000e+03 2.498779160825678414e+00 1.293201258660570292e-02
1.710000000000000000e+03 2.500446772277534535e+00 1.278547412902187458e-02
1.740000000000000000e+03 2.502372906797964980e+00 1.351872008051300915e-02
1.770000000000000000e+03 2.500794111433149780e+00 1.335540365872208216e-02
1.800000000000000000e+03 2.501544374332384191e+00 1.395328524112954272e-02
1.830000000000000000e+03 2.502272000825539688e+00 1.395449637555140621e-02
1.860000000000000000e+03 2.502103765177409400e+00 1.378267382980031402e-02
1.890000000000000000e+03 2.503776578344807380e+00 1.429317759725191699e-02
1.920000000000000000e+03 2.506607530022043395e+00 1.432650275595902245e-02
1.950000000000000000e+03 2.507162260518709829e+00 1.369524200664677671e-02
1.980000000000000000e+03 2.505866913527631468e+00 1.315320953704529790e-02
2.010000000000000000e+03 2.504740118385977432e+00 1.401638893935549038e-02
2.040000000000000000e+03 2.504133033392628604e+00 1.300425452903122142e-02
2.070000000000000000e+03 2.503701150440028833e+00 1.176716480445317604e-02
2.100000000000000000e+03 2.503093523353677519e+00 1.189934234212293440e-02
2.130000000000000000e+03 2.502736255982214608e+00 1.221631420248727416e-02
2.160000000000000000e+03 2.503014765632584737e+00 1.222147855662190051e-02
2.190000000000000000e+03 2.500109124070703182e+00 1.242058073579986599e-02
2.220000000000000000e+03 2.501491101057766731e+00 1.263863695655972376e-02
2.250000000000000000e+03 2.499225524310414670e+00 1.323989971942673635e-02
2.280000000000000000e+03 2.497394342808749279e+00 1.319184625634098156e-02
2.310000000000000000e+03 2.496813246855069668e+00 1.345644791467520349e-02
2.340000000000000000e+03 2.496699504723380425e+00 1.376056204556964056e-02
2.370000000000000000e+03 2.498617588404707490e+00 1.371395052000118527e-02
2.400000000000000000e+03 2.498445318147687555e+00 1.360362061110780701e-02
2.430000000000000000e+03 2.497127166762363792e+00 1.394967787462904861e-02
2.460000000000000000e+03 2.493449524646165205e+00 1.348166069072539476e-02
2.490000000000000000e+03 2.490008405766202415e+00 1.350233693881245332e-02
2.520000000000000000e+03 2.487904342044923389e+00 1.296656749145441365e-02
2.550000000000000000e+03 2.489251561707667815e+00 1.290179937002960964e-02
2.580000000000000000e+03 2.489491189974419871e+00 1.309187334353277728e-02
2.610000000000000000e+03 2.489863553838884247e+00 1.317419966764723192e-02
2.640000000000000000e+03 2.491117750583171198e+00 1.281945062876197611e-02
2.670000000000000000e+03 2.492114465377573751e+00 1.281909884226355677e-02
2.700000000000000000e+03 2.490701391958265898e+00 1.251613243042071916e-02
2.730000000000000000e+03 2.489523630785629216e+00 1.224020511943945712e-02
2.760000000000000000e+03 2.487627810465982137e+00 1.188948192023488518e-02
2.790000000000000000e+03 2.489290688577751709e+00 1.154986484689786777e-02
2.820000000000000000e+03 2.490584767152771661e+00 1.192423370131311458e-02
2.850000000000000000e+03 2.491469103146906505e+00 1.171391314181281611e-02
2.880000000000000000e+03 2.490932539607334739e+00 1.157319109059510090e-02
2.910000000000000000e+03 2.491886317576851528e+00 1.159542522783615567e-02
2.940000000000000000e+03 2.493524598852438601e+00 1.160140288484831639e-02
2.970000000000000000e+03 2.494896862506669422e+00 1.150688929031803628e-02
3.000000000000000000e+03 2.492307054958581070e+00 1.141755700107299591e-02
3.030000000000000000e+03 2.494483951002635980e+00 1.151079180023577807e-02
3.060000000000000000e+03 2.493800887145033673e+00 1.109273176804886907e-02
3.090000000000000000e+03 2.493838845774012380e+00 1.100825684427999933e-02
3.120000000000000000e+03 2.493728684357964465e+00 1.083795191706484091e-02
