# # n, sigma
3.000000000000000000e+01 3.398375328591574096e+00 9.456801340656509347e-02
6.000000000000000000e+01 2.512192889511659200e+00 8.704974298227143026e-02
9.000000000000000000e+01 2.530549675632794759e+00 7.675011250908778115e-02
1.200000000000000000e+02 2.577449138615151014e+00 5.390766978858226727e-02
1.500000000000000000e+02 2.563566008554186482e+00 5.353960975125729438e-02
1.800000000000000000e+02 2.513867550748889013e+00 6.115166227244163422e-02
2.100000000000000000e+02 2.610740302282360759e+00 5.469315303401411921e-02
2.400000000000000000e+02 2.629779345085629494e+00 5.566054827528729709e-02
2.700000000000000000e+02 2.598135060679621411e+00 5.427020028912183519e-02
3.000000000000000000e+02 2.616122203443188354e+00 5.342538388249316872e-02
3.300000000000000000e+02 2.578671943555039370e+00 4.453457103422474306e-02
3.600000000000000000e+02 2.535217008006334094e+00 4.542323166846540944e-02
3.900000000000000000e+02 2.523327280520105464e+00 4.325703995034543836e-02
4.200000000000000000e+02 2.516428033465984537e+00 3.944604725553356450e-02
4.500000000000000000e+02 2.516972788566663954e+00 3.701149426361903527e-02
4.800000000000000000e+02 2.509168763978174344e+00 3.440312506041712237e-02
5.100000000000000000e+02 2.501147100753050800e+00 3.550152250381578140e-02
5.400000000000000000e+02 2.492822931923194929e+00 3.447166822803190284e-02
5.700000000000000000e+02 2.484695599840741398e+00 3.329595638813845349e-02
6.000000000000000000e+02 2.486996066402594519e+00 3.212260419973182735e-02
6.300000000000000000e+02 2.484543033923185540e+00 2.924491542790801438e-02
6.600000000000000000e+02 2.492036593415548396e+00 2.788375897914142573e-02
6.900000000000000000e+02 2.495401166143626615e+00 2.830869555621461434e-02
7.200000000000000000e+02 2.499330826818595863e+00 2.983322803777865156e-02
7.500000000000000000e+02 2.505194027455874384e+00 2.961193588617219014e-02
7.800000000000000000e+02 2.516806960382687031e+00 2.964949299576088645e-02
8.100000000000000000e+02 2.512352206488181583e+00 2.993112666662467100e-02
8.400000000000000000e+02 2.515480136015634471e+00 2.820506357219128638e-02
8.700000000000000000e+02 2.525422457856144831e+00 2.801780779887867376e-02
9.000000000000000000e+02 2.519098684585949766e+00 2.754655311289426131e-02
9.300000000000000000e+02 2.517019733160759998e+00 2.586323324269859322e-02
9.600000000000000000e+02 2.512584025128113741e+00 2.650851364832405160e-02
9.900000000000000000e+02 2.509845423178852730e+00 2.598767058083160247e-02
1.020000000000000000e+03 2.510758902619311783e+00 2.583733439726404457e-02
1.050000000000000000e+03 2.513122293456467204e+00 2.456067189404878559e-02
1.080000000000000000e+03 2.511746226266773796e+00 2.458468962658896806e-02
1.110000000000000000e+03 2.514677604396674315e+00 2.332116720347694044e-02
1.140000000000000000e+03 2.514909250078528391e+00 2.298970968582065427e-02
1.170000000000000000e+03 2.513736936064395078e+00 2.290974758173181663e-02
1.200000000000000000e+03 2.510821255434256827e+00 2.338646903808511840e-02
1.230000000000000000e+03 2.508195375570752006e+00 2.229789499010436521e-02
1.260000000000000000e+03 2.506618984629789715e+00 2.290180252810964864e-02
1.290000000000000000e+03 2.502890461913402920e+00 2.212290333548723800e-02
1.320000000000000000e+03 2.506049727885157008e+00 2.104253089903656421e-02
1.350000000000000000e+03 2.507545022686062719e+00 2.086584681211538575e-02
1.380000000000000000e+03 2.507176822495589708e+00 2.079687904667492857e-02
1.410000000000000000e+03 2.507769323389954508e+00 2.094988842322872274e-02
1.440000000000000000e+03 2.508148522337947384e+00 2.049601163454517830e-02
1.470000000000000000e+03 2.507439265349527879e+00 2.114885096408790702e-02
1.500000000000000000e+03 2.508374500252850137e+00 2.094976969234854311e-02
1.530000000000000000e+03 2.506207015951096295e+00 1.965933862485624156e-02
1.560000000000000000e+03 2.507928582151091934e+00 2.070816204344043746e-02
1.590000000000000000e+03 2.507765916645433801e+00 2.137214332501080269e-02
1.620000000000000000e+03 2.507658459181168364e+00 2.080750162401659095e-02
1.650000000000000000e+03 2.509729995883073439e+00 2.044395020450580011e-02
1.680000000000000000e+03 2.509146300309739619e+00 2.006762375617314811e-02
1.710000000000000000e+03 2.506045170979588121e+00 2.116850566644854284e-02
1.740000000000000000e+03 2.503520621167886873e+00 2.116031268800699916e-02
1.770000000000000000e+03 2.507235016627763269e+00 2.057831687360401132e-02
1.800000000000000000e+03 2.513286197791629206e+00 2.027437574275414017e-02
1.830000000000000000e+03 2.511939825795027836e+00 2.051509794077499907e-02
1.860000000000000000e+03 2.512700416072278564e+00 2.101022432138033302e-02
1.890000000000000000e+03 2.512990314626441624e+00 2.138081704461643195e-02
1.920000000000000000e+03 2.512783935654680167e+00 2.105738800304713179e-02
1.950000000000000000e+03 2.510644721290169468e+00 2.110589419553646207e-02
1.980000000000000000e+03 2.512825534087600676e+00 2.130293226385180164e-02
2.010000000000000000e+03 2.512861931724185816e+00 2.102962849006407772e-02
2.040000000000000000e+03 2.512837018457726224e+00 2.121131638631171615e-02
2.070000000000000000e+03 2.513594557382099470e+00 1.992818460902160208e-02
2.100000000000000000e+03 2.514577412924920541e+00 2.112134563425045394e-02
2.130000000000000000e+03 2.514684331599177813e+00 2.066440686756267076e-02
2.160000000000000000e+03 2.515207684596364235e+00 2.000312395291143838e-02
2.190000000000000000e+03 2.514591258215228553e+00 2.018269238731395035e-02
2.220000000000000000e+03 2.514467894347991450e+00 1.994865466836246923e-02
2.250000000000000000e+03 2.515309717448250382e+00 1.964182372013663358e-02
2.280000000000000000e+03 2.516339559419879190e+00 1.972922395804709364e-02
2.310000000000000000e+03 2.513575290697930953e+00 1.958072466847142479e-02
2.340000000000000000e+03 2.514118924823264489e+00 1.889210131874594426e-02
2.370000000000000000e+03 2.513928195350023209e+00 1.793378601587696658e-02
2.400000000000000000e+03 2.514232279914921264e+00 1.741735692936270674e-02
2.430000000000000000e+03 2.514253810122090815e+00 1.732399508015379161e-02
2.460000000000000000e+03 2.515318147277093352e+00 1.710369674665018769e-02
2.490000000000000000e+03 2.513315824532339260e+00 1.751271551109672558e-02
2.520000000000000000e+03 2.514621569268530976e+00 1.758439963521170671e-02
2.550000000000000000e+03 2.513854869857736318e+00 1.769305788852949812e-02
2.580000000000000000e+03 2.515189149741604790e+00 1.770986523734752877e-02
2.610000000000000000e+03 2.515169649703858479e+00 1.709215058909111309e-02
2.640000000000000000e+03 2.516580798497094040e+00 1.721967746961026308e-02
2.670000000000000000e+03 2.515328713418162998e+00 1.708733055593248881e-02
2.700000000000000000e+03 2.513957783629557241e+00 1.736633281377551394e-02
2.730000000000000000e+03 2.513192772851636558e+00 1.713181233233369849e-02
2.760000000000000000e+03 2.513598377878802914e+00 1.717399938422163944e-02
2.790000000000000000e+03 2.512133109048555912e+00 1.680309642613816296e-02
2.820000000000000000e+03 2.509218792485463645e+00 1.675032416137126404e-02
2.850000000000000000e+03 2.509680609694980635e+00 1.637815447278579209e-02
2.880000000000000000e+03 2.510915366263793747e+00 1.638612021921522985e-02
2.910000000000000000e+03 2.510820625470548961e+00 1.710025438155492530e-02
2.940000000000000000e+03 2.508933574169205816e+00 1.676838112087403534e-02
2.970000000000000000e+03 2.509935234202408161e+00 1.650114770504997747e-02
3.000000000000000000e+03 2.509725942145142330e+00 1.652082901164830114e-02
3.030000000000000000e+03 2.507926179655404653e+00 1.593146232837961557e-02
3.060000000000000000e+03 2.508285286807367065e+00 1.581833247678644111e-02
3.090000000000000000e+03 2.507486271397446398e+00 1.586810172184306006e-02
3.120000000000000000e+03 2.505852031313503758e+00 1.550822657796388851e-02
3.150000000000000000e+03 2.505221472558376572e+00 1.519933138756379178e-02
3.180000000000000000e+03 2.504742342440238190e+00 1.517042911112630003e-02
3.210000000000000000e+03 2.504997278971431651e+00 1.518425396787265701e-02
