# # n, sigma
3.000000000000000000e+01 2.511088987123297755e+00 4.820542711251111362e-02
6.000000000000000000e+01 2.486306008916629562e+00 3.252695265383088313e-02
9.000000000000000000e+01 2.491405147280635113e+00 4.543729345628780281e-02
1.200000000000000000e+02 2.578433823178102990e+00 3.905772455260430459e-02
1.500000000000000000e+02 2.579566120281546304e+00 3.194524317324223817e-02
1.800000000000000000e+02 2.624047726430345229e+00 2.984191798861240974e-02
2.100000000000000000e+02 2.629427921906174692e+00 2.644338389851976293e-02
2.400000000000000000e+02 2.609639107514684753e+00 3.148344620532905758e-02
2.700000000000000000e+02 2.530389661013239699e+00 3.366870209277782883e-02
3.000000000000000000e+02 2.521111825843489473e+00 2.776984894334528706e-02
3.300000000000000000e+02 2.523314745850653740e+00 2.878847090690700439e-02
3.600000000000000000e+02 2.515069500065378882e+00 2.850417758241746355e-02
3.900000000000000000e+02 2.530612799884288666e+00 2.716344574875062187e-02
4.200000000000000000e+02 2.539323105509198708e+00 2.730246454830890374e-02
4.500000000000000000e+02 2.540004066735348065e+00 2.310832337699624331e-02
4.800000000000000000e+02 2.523234493917363874e+00 2.303094271649577113e-02
5.100000000000000000e+02 2.520309988505187171e+00 2.037094385225557067e-02
5.400000000000000000e+02 2.519137130501300170e+00 1.790221416039340652e-02
5.700000000000000000e+02 2.510012866248099606e+00 1.747856100538914409e-02
6.000000000000000000e+02 2.512570388496135454e+00 1.705462080604327330e-02
6.300000000000000000e+02 2.514798552141307653e+00 1.872093849218072967e-02
6.600000000000000000e+02 2.515003669236286044e+00 2.102774073290064258e-02
6.900000000000000000e+02 2.517705959839967367e+00 2.207358043122135613e-02
7.200000000000000000e+02 2.517798283645302337e+00 2.091241100849837095e-02
7.500000000000000000e+02 2.524943101515726873e+00 1.998645960042609929e-02
7.800000000000000000e+02 2.524958237872937605e+00 2.064776237996196473e-02
8.100000000000000000e+02 2.516142751075167272e+00 1.878759197316522134e-02
8.400000000000000000e+02 2.520115422455569743e+00 1.851654790818881360e-02
8.700000000000000000e+02 2.523949938820978733e+00 1.942405313772208736e-02
9.000000000000000000e+02 2.524690200885206348e+00 2.047533019773438087e-02
9.300000000000000000e+02 2.523273497880897498e+00 1.883815769356776693e-02
9.600000000000000000e+02 2.527126275527245447e+00 1.827991266123795561e-02
9.900000000000000000e+02 2.525119163786234466e+00 1.837568751195112898e-02
1.020000000000000000e+03 2.519477998695041521e+00 1.824222607496879187e-02
1.050000000000000000e+03 2.526567965566977936e+00 1.710116020837912018e-02
1.080000000000000000e+03 2.530092728389033319e+00 1.776463827271239360e-02
1.110000000000000000e+03 2.530650020559963131e+00 1.827941556732165171e-02
1.140000000000000000e+03 2.526034123867603842e+00 1.796798046467162555e-02
1.170000000000000000e+03 2.530389095882590755e+00 1.816400209778215938e-02
1.200000000000000000e+03 2.523539371071791937e+00 1.990177355201087905e-02
1.230000000000000000e+03 2.521249156922550583e+00 1.956683274565822542e-02
1.260000000000000000e+03 2.523809241038392326e+00 2.001691042365608131e-02
1.290000000000000000e+03 2.516801380527826204e+00 2.122540779807157926e-02
1.320000000000000000e+03 2.524617134164170107e+00 2.104517842078258705e-02
1.350000000000000000e+03 2.519334272434077260e+00 2.016708093298564056e-02
1.380000000000000000e+03 2.515337329152203871e+00 2.017348953512731330e-02
1.410000000000000000e+03 2.519177056723269637e+00 2.022072130448274163e-02
1.440000000000000000e+03 2.517297607812364557e+00 2.039181416291580701e-02
1.470000000000000000e+03 2.514692245448897800e+00 2.009757353126875173e-02
1.500000000000000000e+03 2.510864936582668960e+00 1.928566259534325242e-02
1.530000000000000000e+03 2.508341825353015420e+00 1.929471770936673838e-02
1.560000000000000000e+03 2.503025547986689858e+00 1.907269203093405266e-02
1.590000000000000000e+03 2.503496866971978818e+00 1.970730061221191015e-02
1.620000000000000000e+03 2.501509402505294410e+00 1.907625947755646825e-02
1.650000000000000000e+03 2.500231771678961934e+00 1.930288551370134761e-02
1.680000000000000000e+03 2.494528221924208644e+00 1.936341763817242198e-02
1.710000000000000000e+03 2.495586620737757944e+00 1.858153527717885597e-02
1.740000000000000000e+03 2.497965859503556985e+00 1.865172989928526315e-02
1.770000000000000000e+03 2.500878313487616911e+00 1.883967497259365562e-02
1.800000000000000000e+03 2.505307752790587816e+00 1.898505638437965673e-02
1.830000000000000000e+03 2.500767975832217438e+00 1.964345354728748438e-02
1.860000000000000000e+03 2.498783643479680627e+00 1.920080670314600058e-02
1.890000000000000000e+03 2.501776381658401771e+00 1.881766450871081436e-02
1.920000000000000000e+03 2.505097482717411062e+00 1.871178376578877534e-02
1.950000000000000000e+03 2.503821531213917595e+00 1.868330261300380976e-02
1.980000000000000000e+03 2.500850966387447194e+00 1.823675338515225522e-02
2.010000000000000000e+03 2.506017833355977942e+00 1.812634584934024254e-02
2.040000000000000000e+03 2.505106810588582977e+00 1.791820161587046739e-02
2.070000000000000000e+03 2.505815343699946407e+00 1.766342487061267619e-02
2.100000000000000000e+03 2.504176577199864528e+00 1.774921990433481547e-02
2.130000000000000000e+03 2.505482953732061091e+00 1.706117021136198744e-02
2.160000000000000000e+03 2.503112398040710396e+00 1.647433861072731404e-02
2.190000000000000000e+03 2.500361371261953902e+00 1.653621766866215231e-02
2.220000000000000000e+03 2.500532032285315953e+00 1.652025951110268343e-02
2.250000000000000000e+03 2.501544183327812920e+00 1.707838530552937065e-02
2.280000000000000000e+03 2.501827739981604903e+00 1.627700487871623289e-02
2.310000000000000000e+03 2.503297360988130826e+00 1.647128599067303537e-02
2.340000000000000000e+03 2.505331918412914138e+00 1.645296603268436852e-02
2.370000000000000000e+03 2.504994875597495785e+00 1.618278640553516903e-02
2.400000000000000000e+03 2.502455254090173664e+00 1.637804191262197048e-02
2.430000000000000000e+03 2.499464363064340056e+00 1.534876584455836454e-02
2.460000000000000000e+03 2.497903930781740112e+00 1.534826917243837380e-02
2.490000000000000000e+03 2.494598433375493585e+00 1.502545924046638087e-02
2.520000000000000000e+03 2.493454395978710103e+00 1.464651230093886279e-02
2.550000000000000000e+03 2.495174108116067657e+00 1.368904725669955157e-02
2.580000000000000000e+03 2.496094809878727006e+00 1.384757814413468437e-02
2.610000000000000000e+03 2.496888764529149540e+00 1.389525580867934269e-02
2.640000000000000000e+03 2.493747916220451000e+00 1.398724667763799612e-02
2.670000000000000000e+03 2.494615843193915605e+00 1.392536507242238264e-02
2.700000000000000000e+03 2.496176803012916334e+00 1.391398217424835021e-02
2.730000000000000000e+03 2.497220770824183145e+00 1.397171298438344006e-02
2.760000000000000000e+03 2.497744673764559220e+00 1.377532635216921833e-02
2.790000000000000000e+03 2.496936244328253895e+00 1.402141714117272932e-02
2.820000000000000000e+03 2.495020676105869750e+00 1.362407215647054928e-02
2.850000000000000000e+03 2.497953899545372725e+00 1.353669709578726212e-02
2.880000000000000000e+03 2.498163729850344073e+00 1.355238667662793037e-02
2.910000000000000000e+03 2.499207609576096445e+00 1.333792537979023099e-02
2.940000000000000000e+03 2.502235755171216436e+00 1.335483684718250658e-02
2.970000000000000000e+03 2.500231976903891873e+00 1.317301890627410946e-02
3.000000000000000000e+03 2.498775371000348855e+00 1.301033399500859007e-02
3.030000000000000000e+03 2.501331000151681749e+00 1.269236351169089269e-02
3.060000000000000000e+03 2.502050913743406824e+00 1.320674464451378032e-02
3.090000000000000000e+03 2.503629041869127381e+00 1.308965819521056527e-02
3.120000000000000000e+03 2.504605021647781982e+00 1.294553982284615649e-02
3.150000000000000000e+03 2.504559635993290456e+00 1.272575708546354323e-02
3.180000000000000000e+03 2.504322543614006413e+00 1.252940743607106056e-02
3.210000000000000000e+03 2.505171524768590174e+00 1.218306488669942608e-02
3.240000000000000000e+03 2.504042312423842453e+00 1.185806928456414368e-02
3.270000000000000000e+03 2.505012337136324874e+00 1.175745181635591378e-02
3.300000000000000000e+03 2.503633423638777167e+00 1.204356379056766881e-02
3.330000000000000000e+03 2.502931910138369798e+00 1.248662015016950393e-02
3.360000000000000000e+03 2.501437887986652342e+00 1.291626433072842577e-02
3.390000000000000000e+03 2.500543967535778567e+00 1.293250127121745377e-02
3.420000000000000000e+03 2.500713691882121115e+00 1.221524514260967365e-02
3.450000000000000000e+03 2.501530531510317790e+00 1.203850855293963143e-02
3.480000000000000000e+03 2.501992685260877369e+00 1.194886586390502166e-02
3.510000000000000000e+03 2.504338721734484352e+00 1.164489689007792116e-02
3.540000000000000000e+03 2.506032740333676845e+00 1.168024927369307707e-02
3.570000000000000000e+03 2.504085409999083911e+00 1.195877590628880924e-02
3.600000000000000000e+03 2.503972500419646696e+00 1.194497087580647862e-02
3.630000000000000000e+03 2.505041966476012405e+00 1.213745232147239728e-02
3.660000000000000000e+03 2.504595900291470834e+00 1.219750451713343641e-02
