# # n, sigma
3.000000000000000000e+01 2.518945975112105273e+00 1.153702165155946480e-01
6.000000000000000000e+01 2.538586416714031735e+00 5.058397103408146522e-02
9.000000000000000000e+01 2.494316167692608222e+00 4.446522571086879844e-02
1.200000000000000000e+02 2.509075137761957119e+00 5.104028117513419865e-02
1.500000000000000000e+02 2.483590658345598445e+00 4.559661698062150714e-02
1.800000000000000000e+02 2.480486125617704651e+00 4.558992373267502923e-02
2.100000000000000000e+02 2.471026832015093433e+00 4.213574704910704599e-02
2.400000000000000000e+02 2.509328667194639539e+00 3.765236069519210110e-02
2.700000000000000000e+02 2.516790443758525786e+00 3.838458239768569730e-02
3.000000000000000000e+02 2.510320763917031073e+00 3.349495304756418268e-02
3.300000000000000000e+02 2.507856637150201795e+00 2.966141434828170262e-02
3.600000000000000000e+02 2.508203176056889028e+00 2.620488817858179428e-02
3.900000000000000000e+02 2.502426873004355734e+00 2.718170630770044491e-02
4.200000000000000000e+02 2.490236213560787615e+00 2.462016184808643246e-02
4.500000000000000000e+02 2.496435213273033416e+00 2.399024149999853112e-02
4.800000000000000000e+02 2.489751828613931739e+00 2.213161108908876656e-02
5.100000000000000000e+02 2.489794551512731324e+00 1.748400343455274938e-02
5.400000000000000000e+02 2.493835400501156041e+00 1.660992625978764681e-02
5.700000000000000000e+02 2.495393838802620667e+00 1.605179138254388821e-02
6.000000000000000000e+02 2.500360845778763164e+00 1.616671986581091555e-02
6.300000000000000000e+02 2.500783349051915128e+00 1.681807033994702980e-02
6.600000000000000000e+02 2.497955897569250627e+00 1.703249320595612293e-02
6.900000000000000000e+02 2.497778350973711259e+00 1.805248912399909020e-02
7.200000000000000000e+02 2.486926581210227916e+00 1.797762780624086870e-02
7.500000000000000000e+02 2.494016387254939460e+00 1.687978075916284071e-02
7.800000000000000000e+02 2.485903451699828626e+00 1.703821096699511053e-02
8.100000000000000000e+02 2.494139909273576539e+00 1.684672257382698046e-02
8.400000000000000000e+02 2.495143287336913485e+00 1.741983002797503968e-02
8.700000000000000000e+02 2.494324297846596927e+00 1.711829376654239523e-02
9.000000000000000000e+02 2.492512542133193065e+00 1.641611265945766215e-02
9.300000000000000000e+02 2.494041899349075386e+00 1.708803332468436520e-02
9.600000000000000000e+02 2.493420709888035880e+00 1.637532744567946411e-02
9.900000000000000000e+02 2.494117195354220495e+00 1.563382671888044473e-02
1.020000000000000000e+03 2.499656888643278840e+00 1.478003487339102882e-02
1.050000000000000000e+03 2.504246731930897862e+00 1.405866960984246405e-02
1.080000000000000000e+03 2.507418572470133888e+00 1.430029233357761435e-02
1.110000000000000000e+03 2.506199604376670553e+00 1.395586701261580451e-02
1.140000000000000000e+03 2.511580821265719798e+00 1.398682705088324235e-02
1.170000000000000000e+03 2.514768976853752669e+00 1.405336622041557237e-02
1.200000000000000000e+03 2.515071556056251101e+00 1.317202988636034279e-02
1.230000000000000000e+03 2.510141166654590972e+00 1.307723792689094271e-02
1.260000000000000000e+03 2.510306988989406740e+00 1.353688826556142394e-02
1.290000000000000000e+03 2.512450791038305820e+00 1.358175598692018364e-02
1.320000000000000000e+03 2.515039024514294397e+00 1.299432620675170132e-02
1.350000000000000000e+03 2.514946263542671367e+00 1.320737095244688825e-02
