# # n, sigma
3.000000000000000000e+01 2.797011766593703985e+00 6.921942865399788314e-02
6.000000000000000000e+01 2.681477553712134920e+00 5.035013133900179128e-02
9.000000000000000000e+01 2.639821712555914690e+00 6.587483310745509413e-02
1.200000000000000000e+02 3.061795430615206648e+00 1.480286813467274754e-01
1.500000000000000000e+02 2.642894517389645426e+00 4.061061469295718096e-02
1.800000000000000000e+02 2.632440214779338206e+00 4.408485363373088745e-02
2.100000000000000000e+02 2.611007486282756140e+00 4.542000871732693873e-02
2.400000000000000000e+02 2.577671891324795794e+00 4.092244999936065636e-02
2.700000000000000000e+02 2.489876308654399129e+00 3.804422328376482615e-02
3.000000000000000000e+02 2.540377224798668010e+00 3.555238203229666577e-02
3.300000000000000000e+02 2.519877082771527554e+00 3.207008185166732028e-02
3.600000000000000000e+02 2.524884384867982945e+00 2.568896792818484501e-02
3.900000000000000000e+02 2.536057075974554209e+00 2.580710688762256899e-02
4.200000000000000000e+02 2.521206923316065662e+00 2.627309045343652338e-02
4.500000000000000000e+02 2.520217069211116101e+00 2.583414366933502182e-02
4.800000000000000000e+02 2.530814654284928356e+00 2.501060731318845154e-02
5.100000000000000000e+02 2.521142450316756545e+00 2.543291143677313057e-02
5.400000000000000000e+02 2.521402266216020038e+00 2.597907120021062874e-02
5.700000000000000000e+02 2.522868922863129804e+00 2.495482741620336231e-02
6.000000000000000000e+02 2.526592392084387129e+00 2.554813386871566949e-02
6.300000000000000000e+02 2.533848890097001316e+00 2.544613703178151901e-02
6.600000000000000000e+02 2.530402197374297835e+00 2.450281408158416427e-02
6.900000000000000000e+02 2.529387318369870297e+00 2.157286746964059629e-02
7.200000000000000000e+02 2.523591954094651424e+00 2.249645921407516028e-02
7.500000000000000000e+02 2.523660159676276216e+00 2.242540414952375744e-02
7.800000000000000000e+02 2.526107748226797067e+00 2.247726588001184786e-02
8.100000000000000000e+02 2.526762594881098334e+00 2.212031054463678426e-02
8.400000000000000000e+02 2.531923658202460459e+00 1.997345059803828232e-02
8.700000000000000000e+02 2.529843415989030841e+00 1.968722770161695015e-02
9.000000000000000000e+02 2.538412191345295721e+00 2.063607593912511820e-02
9.300000000000000000e+02 2.535860848258622458e+00 2.016246206115865358e-02
9.600000000000000000e+02 2.525476915088542995e+00 1.929538541405999633e-02
9.900000000000000000e+02 2.521018122316045496e+00 1.857105892731934424e-02
1.020000000000000000e+03 2.524982064806051696e+00 1.809550417699434463e-02
1.050000000000000000e+03 2.527157468772208926e+00 1.785822217501266754e-02
1.080000000000000000e+03 2.525401884698740052e+00 1.656451169711905397e-02
1.110000000000000000e+03 2.522119959472395312e+00 1.674263314180909901e-02
1.140000000000000000e+03 2.524276629040757225e+00 1.659031443879175824e-02
1.170000000000000000e+03 2.527093778767154575e+00 1.632880368742479701e-02
1.200000000000000000e+03 2.525750528446378596e+00 1.612413062631834829e-02
1.230000000000000000e+03 2.523684180692064682e+00 1.671775747963579611e-02
1.260000000000000000e+03 2.528525382439382518e+00 1.647782553084037663e-02
1.290000000000000000e+03 2.526956769594276064e+00 1.628594343837716160e-02
1.320000000000000000e+03 2.524801898173096415e+00 1.609049190695231377e-02
1.350000000000000000e+03 2.523214896008670660e+00 1.578590732506386304e-02
1.380000000000000000e+03 2.526085746521283149e+00 1.520374204046033746e-02
1.410000000000000000e+03 2.529349789753647659e+00 1.556051220385357321e-02
1.440000000000000000e+03 2.527296586961617741e+00 1.457899393043524984e-02
1.470000000000000000e+03 2.524993626354814058e+00 1.426037382119141328e-02
1.500000000000000000e+03 2.523094378927590142e+00 1.426071429705757197e-02
1.530000000000000000e+03 2.523082501791425791e+00 1.516183084167001260e-02
1.560000000000000000e+03 2.527601126114694896e+00 1.465177735843021731e-02
1.590000000000000000e+03 2.528985654296532992e+00 1.493935042699315666e-02
1.620000000000000000e+03 2.527871464552240877e+00 1.467381005269042908e-02
1.650000000000000000e+03 2.527114032228349849e+00 1.420132346551156513e-02
1.680000000000000000e+03 2.528456613814805909e+00 1.474113219521340501e-02
1.710000000000000000e+03 2.529226826006068407e+00 1.502183881720409522e-02
1.740000000000000000e+03 2.526683969224525317e+00 1.549188239254045002e-02
1.770000000000000000e+03 2.525806449135830967e+00 1.514084977409324052e-02
1.800000000000000000e+03 2.526022183407525379e+00 1.440193867589843225e-02
1.830000000000000000e+03 2.528511274277779997e+00 1.400853958332430593e-02
1.860000000000000000e+03 2.530025128259641320e+00 1.394700246166673263e-02
1.890000000000000000e+03 2.532570012164231610e+00 1.386403635481971673e-02
1.920000000000000000e+03 2.532331809545533385e+00 1.445547750166883451e-02
1.950000000000000000e+03 2.533328302043051039e+00 1.396288367923465522e-02
1.980000000000000000e+03 2.533728899581681127e+00 1.462215723728899422e-02
2.010000000000000000e+03 2.534258993706309138e+00 1.456862677980357360e-02
2.040000000000000000e+03 2.534052106855512410e+00 1.388965740830052503e-02
2.070000000000000000e+03 2.533282632956182834e+00 1.325168814630138005e-02
2.100000000000000000e+03 2.533794501254999165e+00 1.276875318762991235e-02
2.130000000000000000e+03 2.535111995984630440e+00 1.290440311441284384e-02
2.160000000000000000e+03 2.532276314912397019e+00 1.239633449858429728e-02
2.190000000000000000e+03 2.530435313101187411e+00 1.225906823725041693e-02
2.220000000000000000e+03 2.528833548030581913e+00 1.240558242096512741e-02
2.250000000000000000e+03 2.528249521005987432e+00 1.240502418558220299e-02
2.280000000000000000e+03 2.524871727230992846e+00 1.259867054307996226e-02
2.310000000000000000e+03 2.525708445384603262e+00 1.223252384243067245e-02
2.340000000000000000e+03 2.524063052703249710e+00 1.195315382862543498e-02
2.370000000000000000e+03 2.524175691482860362e+00 1.184914336610259390e-02
2.400000000000000000e+03 2.525849829291721971e+00 1.211172204149622671e-02
2.430000000000000000e+03 2.527886147155541607e+00 1.243054538614189741e-02
2.460000000000000000e+03 2.526802279498887138e+00 1.312381944774711554e-02
2.490000000000000000e+03 2.523957983878058364e+00 1.282559715586559235e-02
2.520000000000000000e+03 2.521745670819209639e+00 1.269927935128102071e-02
2.550000000000000000e+03 2.520410479953325567e+00 1.348751112798146981e-02
2.580000000000000000e+03 2.517990749370754511e+00 1.319782331025003488e-02
2.610000000000000000e+03 2.519006040918450484e+00 1.292654185776867873e-02
2.640000000000000000e+03 2.519634480097387108e+00 1.289710800139517478e-02
2.670000000000000000e+03 2.518504774470346153e+00 1.325103950271335970e-02
2.700000000000000000e+03 2.518281411005775627e+00 1.383610496087951322e-02
2.730000000000000000e+03 2.517078747067151401e+00 1.347715332240488617e-02
2.760000000000000000e+03 2.516147066338588090e+00 1.351487159289014445e-02
2.790000000000000000e+03 2.516501711077161030e+00 1.344445001531150569e-02
2.820000000000000000e+03 2.514985427060100864e+00 1.370187773047160454e-02
2.850000000000000000e+03 2.516025784170765167e+00 1.383929016883449561e-02
2.880000000000000000e+03 2.515456104144709215e+00 1.360611819500419026e-02
2.910000000000000000e+03 2.515597494372920906e+00 1.402130384755094668e-02
2.940000000000000000e+03 2.515571941996421756e+00 1.384193418677700203e-02
