# # n, sigma
3.000000000000000000e+01 4.614864218135154239e+00 7.145455364947022048e-01
6.000000000000000000e+01 2.932307751412521757e+00 2.247890661226827902e-01
9.000000000000000000e+01 1.910488558876689780e+00 2.830110811439466301e-01
1.200000000000000000e+02 2.930786104592360442e+00 3.326606989704857242e-01
1.500000000000000000e+02 3.495413295229144790e+00 1.730904094863357501e-01
1.800000000000000000e+02 3.499228431074149270e+00 1.544379623094202791e-01
2.100000000000000000e+02 2.481283103811745328e+00 2.076696530029637500e-01
2.400000000000000000e+02 3.509644170327872459e+00 1.426158256245652622e-01
2.700000000000000000e+02 2.522167462161792884e+00 7.806324519040318266e-02
3.000000000000000000e+02 2.532129129637996634e+00 9.239763161776178013e-02
3.300000000000000000e+02 2.526026890013759907e+00 6.922237707374349902e-02
3.600000000000000000e+02 2.513683859047837199e+00 5.968036178447770623e-02
3.900000000000000000e+02 2.518412270613380244e+00 5.391798603704643644e-02
4.200000000000000000e+02 2.513922771439654813e+00 5.346560132647722868e-02
4.500000000000000000e+02 2.513844169504002135e+00 5.631626260686357910e-02
4.800000000000000000e+02 2.510775158697494458e+00 5.210094811710542367e-02
5.100000000000000000e+02 2.507559127417932743e+00 4.328505312211181760e-02
5.400000000000000000e+02 2.508929245340730585e+00 3.933624321198208457e-02
5.700000000000000000e+02 2.512747356479069438e+00 3.682818956633609336e-02
6.000000000000000000e+02 2.509268501284063202e+00 3.502018012833863631e-02
6.300000000000000000e+02 2.511278650790751410e+00 3.406157819107000911e-02
6.600000000000000000e+02 2.495752082636299107e+00 3.289264338628759138e-02
6.900000000000000000e+02 2.502326128736654276e+00 3.200572201943921447e-02
7.200000000000000000e+02 2.497472129597327228e+00 3.144123147783621508e-02
7.500000000000000000e+02 2.497814851435712580e+00 3.014505070297075762e-02
7.800000000000000000e+02 2.487065267692648352e+00 2.709166524115908664e-02
8.100000000000000000e+02 2.480688385642196181e+00 2.589124059446173964e-02
8.400000000000000000e+02 2.475701412537195445e+00 2.518919352597522726e-02
8.700000000000000000e+02 2.478607214533965042e+00 2.411037801647332099e-02
9.000000000000000000e+02 2.485886065438005943e+00 2.278455333698527555e-02
9.300000000000000000e+02 2.481522428797740432e+00 2.313122460806895861e-02
9.600000000000000000e+02 2.480717713273917102e+00 2.259639327523674940e-02
9.900000000000000000e+02 2.484807746472538437e+00 2.259152192085401786e-02
1.020000000000000000e+03 2.493853806741078927e+00 2.409678059526839528e-02
1.050000000000000000e+03 2.494626043276562122e+00 2.494759557610352202e-02
1.080000000000000000e+03 2.495854605169899987e+00 2.514597558373699721e-02
1.110000000000000000e+03 2.494787257407665493e+00 2.359719353535294842e-02
1.140000000000000000e+03 2.488010784895646310e+00 2.340508580028436564e-02
1.170000000000000000e+03 2.485392027431470030e+00 2.328915709282818394e-02
1.200000000000000000e+03 2.494206579975150273e+00 2.160545870336091218e-02
1.230000000000000000e+03 2.492171967612593964e+00 2.126299082833451454e-02
1.260000000000000000e+03 2.487485099212386697e+00 2.193338073430298185e-02
1.290000000000000000e+03 2.495245529583645983e+00 2.100558973486707851e-02
1.320000000000000000e+03 2.499004985107331489e+00 2.117622450149821492e-02
1.350000000000000000e+03 2.497466399176125229e+00 2.150666489593183739e-02
1.380000000000000000e+03 2.502890182399765795e+00 2.030529072198809792e-02
1.410000000000000000e+03 2.510488743732455230e+00 2.101754861979118066e-02
1.440000000000000000e+03 2.510525227469805554e+00 2.028622264410194498e-02
1.470000000000000000e+03 2.513044556225658255e+00 1.840544411009734788e-02
1.500000000000000000e+03 2.514005310421785655e+00 2.017853722687880380e-02
1.530000000000000000e+03 2.517163898555371038e+00 1.962077301451160133e-02
1.560000000000000000e+03 2.513144850661687801e+00 1.983256804399306794e-02
1.590000000000000000e+03 2.512740153129942478e+00 2.020985087716709733e-02
1.620000000000000000e+03 2.511997525092123595e+00 1.968594127631028562e-02
1.650000000000000000e+03 2.514472438207918881e+00 1.993391592107158702e-02
1.680000000000000000e+03 2.510999838351746227e+00 2.017716479934965682e-02
1.710000000000000000e+03 2.510851620330945444e+00 1.920414580260818363e-02
1.740000000000000000e+03 2.514055613426981139e+00 1.929706585667205140e-02
1.770000000000000000e+03 2.514994123715835528e+00 1.954251000706907701e-02
1.800000000000000000e+03 2.516365778450938340e+00 1.936409833436799136e-02
1.830000000000000000e+03 2.517137159676509750e+00 2.004122784614969718e-02
1.860000000000000000e+03 2.516789961153512056e+00 1.957822685885450206e-02
1.890000000000000000e+03 2.519127392726158376e+00 1.873386927062134499e-02
1.920000000000000000e+03 2.516492736790227003e+00 1.861175519752179125e-02
1.950000000000000000e+03 2.517089441657065940e+00 1.787285767993507593e-02
1.980000000000000000e+03 2.511917050253871242e+00 1.822031109439696886e-02
2.010000000000000000e+03 2.509749565298065921e+00 1.872420349500124315e-02
2.040000000000000000e+03 2.505901308211828216e+00 1.870573648871127342e-02
2.070000000000000000e+03 2.508710659979774160e+00 1.812740940713968019e-02
2.100000000000000000e+03 2.508668899476651504e+00 1.816358569104866566e-02
2.130000000000000000e+03 2.506328183226129713e+00 1.825563382804221493e-02
2.160000000000000000e+03 2.506734523005346826e+00 1.866723464394703588e-02
2.190000000000000000e+03 2.503754369733744323e+00 1.851799560106759043e-02
2.220000000000000000e+03 2.500906893534246667e+00 1.839266550218188884e-02
2.250000000000000000e+03 2.500563104919548252e+00 1.904660306870616451e-02
2.280000000000000000e+03 2.499272306323124582e+00 1.913772352936171650e-02
2.310000000000000000e+03 2.497371403316696270e+00 1.927256026076151763e-02
2.340000000000000000e+03 2.492927193612495262e+00 1.842459842081257265e-02
2.370000000000000000e+03 2.491661142700934750e+00 1.763824563451654379e-02
2.400000000000000000e+03 2.492845184570064987e+00 1.774691736205082776e-02
2.430000000000000000e+03 2.494886215938494356e+00 1.798705551480578313e-02
2.460000000000000000e+03 2.497875729178172133e+00 1.719671975468856084e-02
2.490000000000000000e+03 2.495264756024492048e+00 1.723669057165364005e-02
2.520000000000000000e+03 2.495188137591308752e+00 1.764085154159913266e-02
2.550000000000000000e+03 2.493901535034238393e+00 1.721949140370687345e-02
2.580000000000000000e+03 2.491881919108140941e+00 1.683935638541655608e-02
2.610000000000000000e+03 2.494445323631909517e+00 1.652907574551953918e-02
2.640000000000000000e+03 2.494772851352061949e+00 1.591670875801688007e-02
2.670000000000000000e+03 2.493413115543748226e+00 1.512072815081688497e-02
2.700000000000000000e+03 2.492733806560764265e+00 1.445128034328355127e-02
