# # n, sigma
3.000000000000000000e+01 4.029194403952575776e+00 1.154730145287689580e-01
6.000000000000000000e+01 2.442558397130881964e+00 6.237859722455001144e-02
9.000000000000000000e+01 2.498445712430837684e+00 6.060396162362670369e-02
1.200000000000000000e+02 2.485313669406266524e+00 7.603243079336864663e-02
1.500000000000000000e+02 3.685362985798101843e+00 1.853635100680250947e-01
1.800000000000000000e+02 2.480604186962271918e+00 6.626061389752241348e-02
2.100000000000000000e+02 2.475031021610377024e+00 5.104499751118680290e-02
2.400000000000000000e+02 2.468778837881665300e+00 5.396976008011906273e-02
2.700000000000000000e+02 2.480698964495598791e+00 4.370752458617490482e-02
3.000000000000000000e+02 2.482302394059851647e+00 4.422411444157520882e-02
3.300000000000000000e+02 2.468142500782602333e+00 4.369221102640988286e-02
3.600000000000000000e+02 2.471255363952385764e+00 4.125972223073818418e-02
3.900000000000000000e+02 2.468774815156428826e+00 3.401727874394046280e-02
4.200000000000000000e+02 2.469881333365384180e+00 2.974746363811926753e-02
4.500000000000000000e+02 2.483815366166400640e+00 2.747309327694841957e-02
4.800000000000000000e+02 2.499912664711782639e+00 2.778194605767026273e-02
5.100000000000000000e+02 2.485038362507554499e+00 2.605361311151389858e-02
5.400000000000000000e+02 2.477674130155582244e+00 2.506651952353706678e-02
5.700000000000000000e+02 2.477499400256627737e+00 2.215715123958221164e-02
6.000000000000000000e+02 2.479620868046996662e+00 2.206819387108058597e-02
6.300000000000000000e+02 2.482359555467522405e+00 2.090868020885079670e-02
6.600000000000000000e+02 2.478757050236357617e+00 2.097282263745818900e-02
6.900000000000000000e+02 2.486608727099357985e+00 1.980279696939810791e-02
7.200000000000000000e+02 2.490461667283008662e+00 1.946424014654485682e-02
7.500000000000000000e+02 2.501302585423337277e+00 2.037231340248444114e-02
7.800000000000000000e+02 2.500214964934146078e+00 2.014121738456021993e-02
8.100000000000000000e+02 2.502628172306591292e+00 1.982141194962740507e-02
8.400000000000000000e+02 2.505472645276645594e+00 2.027196276796086952e-02
8.700000000000000000e+02 2.500571254488205941e+00 2.006901193734733288e-02
9.000000000000000000e+02 2.498486140507405917e+00 2.095865337800775427e-02
9.300000000000000000e+02 2.502575304875148010e+00 2.136772072315361662e-02
9.600000000000000000e+02 2.500526970176597530e+00 2.157627704527534732e-02
9.900000000000000000e+02 2.502622492584011038e+00 2.201010183476122956e-02
1.020000000000000000e+03 2.500275511399778772e+00 2.122740899345242419e-02
1.050000000000000000e+03 2.501629556239501451e+00 2.103106580237857834e-02
1.080000000000000000e+03 2.508001405076099477e+00 2.140788558365010544e-02
1.110000000000000000e+03 2.507964723183107036e+00 2.110071517127191584e-02
1.140000000000000000e+03 2.512371857548112430e+00 2.102940936992445456e-02
1.170000000000000000e+03 2.507433500969986628e+00 2.056331891580009258e-02
1.200000000000000000e+03 2.504268626586603652e+00 2.061598175551387913e-02
1.230000000000000000e+03 2.501843465890269069e+00 2.030597042974834066e-02
1.260000000000000000e+03 2.501985710357797821e+00 1.972897444127083913e-02
1.290000000000000000e+03 2.505486308114050598e+00 1.940183547958203650e-02
1.320000000000000000e+03 2.506492880098199816e+00 2.051621603678279240e-02
1.350000000000000000e+03 2.510213650368130267e+00 2.125022910743210383e-02
1.380000000000000000e+03 2.512028334358936466e+00 2.077237526461653966e-02
1.410000000000000000e+03 2.514080845488052773e+00 2.080495923388193599e-02
1.440000000000000000e+03 2.513013093068089177e+00 2.039323566640815349e-02
1.470000000000000000e+03 2.514442429949248048e+00 2.030495313107428049e-02
1.500000000000000000e+03 2.514814775607776109e+00 2.028703570783560450e-02
1.530000000000000000e+03 2.514798430672146701e+00 1.950588171979902516e-02
1.560000000000000000e+03 2.517652767273570014e+00 1.770392640400739181e-02
1.590000000000000000e+03 2.517540492412709163e+00 1.742149742925848052e-02
1.620000000000000000e+03 2.517750196543445895e+00 1.713186606172968987e-02
1.650000000000000000e+03 2.517921485420594241e+00 1.638032489040816206e-02
1.680000000000000000e+03 2.516071817514879072e+00 1.653899119950899901e-02
1.710000000000000000e+03 2.518920223254217383e+00 1.578146393460261657e-02
1.740000000000000000e+03 2.518398397480094086e+00 1.660703128829866745e-02
1.770000000000000000e+03 2.513961024928617505e+00 1.651172261720032161e-02
1.800000000000000000e+03 2.514531248848633549e+00 1.681261869849773674e-02
1.830000000000000000e+03 2.512213694013600840e+00 1.588442105682552966e-02
1.860000000000000000e+03 2.513870268299604582e+00 1.603184300158467732e-02
1.890000000000000000e+03 2.511857582645314668e+00 1.610752735738439634e-02
1.920000000000000000e+03 2.510623592274722871e+00 1.581941642010090479e-02
1.950000000000000000e+03 2.513855502144772824e+00 1.608100056724258431e-02
1.980000000000000000e+03 2.511489133481389135e+00 1.638883705790691175e-02
2.010000000000000000e+03 2.514376911654786273e+00 1.656757308562042952e-02
2.040000000000000000e+03 2.509802681307416794e+00 1.602035490971431830e-02
2.070000000000000000e+03 2.510290526666394850e+00 1.569522047643650761e-02
2.100000000000000000e+03 2.510574885054474237e+00 1.551218634339852562e-02
2.130000000000000000e+03 2.509508249236930943e+00 1.542324660830804439e-02
2.160000000000000000e+03 2.508939183466901035e+00 1.535769070065225173e-02
2.190000000000000000e+03 2.509978790525440040e+00 1.559101199318670833e-02
2.220000000000000000e+03 2.508827566889551441e+00 1.538225609443272419e-02
2.250000000000000000e+03 2.506950576886371351e+00 1.576414547359413637e-02
2.280000000000000000e+03 2.502254190504902720e+00 1.518760528112763145e-02
2.310000000000000000e+03 2.501172433749144108e+00 1.537008586776466949e-02
2.340000000000000000e+03 2.501906519081669167e+00 1.498665141665217124e-02
2.370000000000000000e+03 2.501769610024782153e+00 1.497037242227183124e-02
2.400000000000000000e+03 2.501349450170551325e+00 1.505783565397530825e-02
2.430000000000000000e+03 2.501844574994833703e+00 1.483201852275939196e-02
2.460000000000000000e+03 2.503765431331091751e+00 1.457888219974802849e-02
2.490000000000000000e+03 2.504477503687208895e+00 1.416083988154242385e-02
2.520000000000000000e+03 2.506365114341004841e+00 1.451048089489000333e-02
2.550000000000000000e+03 2.508027367844469779e+00 1.428930049297710662e-02
2.580000000000000000e+03 2.510739902185732841e+00 1.431817625130931554e-02
2.610000000000000000e+03 2.511352317094236231e+00 1.441537869929133443e-02
2.640000000000000000e+03 2.508813422298759477e+00 1.421654847523106356e-02
2.670000000000000000e+03 2.511286023464753825e+00 1.437563862167417876e-02
2.700000000000000000e+03 2.510779026509743606e+00 1.442545521823857153e-02
2.730000000000000000e+03 2.510954633853085038e+00 1.428889130770020013e-02
2.760000000000000000e+03 2.511997465656871764e+00 1.455965218980187145e-02
2.790000000000000000e+03 2.508259172292405914e+00 1.400941045022087786e-02
2.820000000000000000e+03 2.509982754436555830e+00 1.374495594949884728e-02
2.850000000000000000e+03 2.508735157486047473e+00 1.388017194703747639e-02
2.880000000000000000e+03 2.507864517502251367e+00 1.341854375476882015e-02
2.910000000000000000e+03 2.508321560865968802e+00 1.331013355734129641e-02
2.940000000000000000e+03 2.509964213302779523e+00 1.284965541886682466e-02
2.970000000000000000e+03 2.507211699006095085e+00 1.242832909897714257e-02
3.000000000000000000e+03 2.506379983291915803e+00 1.264301945082651688e-02
3.030000000000000000e+03 2.508151716362224448e+00 1.262392387702402675e-02
3.060000000000000000e+03 2.506307106110328142e+00 1.246521760790822615e-02
3.090000000000000000e+03 2.508063415173692690e+00 1.249807401682447028e-02
3.120000000000000000e+03 2.505626803675849779e+00 1.232007575979040225e-02
3.150000000000000000e+03 2.506163073332662972e+00 1.239829920960607880e-02
3.180000000000000000e+03 2.503541466325016618e+00 1.264057760628933304e-02
3.210000000000000000e+03 2.504913624540385353e+00 1.277579939864990043e-02
3.240000000000000000e+03 2.505024194042376973e+00 1.323909476567114614e-02
3.270000000000000000e+03 2.505319475100759252e+00 1.311624922498007099e-02
3.300000000000000000e+03 2.504980932537572702e+00 1.354417335365175334e-02
3.330000000000000000e+03 2.502586409449076399e+00 1.362826911169067769e-02
3.360000000000000000e+03 2.501436357294006374e+00 1.359554958037448649e-02
3.390000000000000000e+03 2.500107350129717521e+00 1.335869040241985210e-02
3.420000000000000000e+03 2.501093825999608278e+00 1.339393682616844654e-02
3.450000000000000000e+03 2.503050570808363684e+00 1.378142350630387654e-02
3.480000000000000000e+03 2.501593057179355650e+00 1.412282366352993201e-02
3.510000000000000000e+03 2.502746766993219740e+00 1.375540708087577557e-02
3.540000000000000000e+03 2.500282743398992924e+00 1.368172367126463396e-02
3.570000000000000000e+03 2.500804542740701297e+00 1.426292654580174624e-02
3.600000000000000000e+03 2.500371306567953145e+00 1.430255354213075605e-02
3.630000000000000000e+03 2.498251202930893200e+00 1.407775021315687061e-02
3.660000000000000000e+03 2.498249741659834378e+00 1.383724606460867354e-02
3.690000000000000000e+03 2.497924290485185495e+00 1.389934540126056169e-02
3.720000000000000000e+03 2.495504688929060855e+00 1.389137890583089056e-02
3.750000000000000000e+03 2.495046667650886452e+00 1.361654404122529700e-02
3.780000000000000000e+03 2.496027667163565500e+00 1.342900268259650254e-02
3.810000000000000000e+03 2.494570262928082816e+00 1.299739336186716068e-02
3.840000000000000000e+03 2.495964739820172973e+00 1.338796399447816227e-02
3.870000000000000000e+03 2.495356356244678331e+00 1.323374086470885912e-02
3.900000000000000000e+03 2.496420993022447465e+00 1.321111713239629150e-02
3.930000000000000000e+03 2.495701658105513143e+00 1.290672263499316116e-02
3.960000000000000000e+03 2.497622396318185611e+00 1.268176746667423402e-02
3.990000000000000000e+03 2.497033667593205220e+00 1.259222121836020558e-02
4.020000000000000000e+03 2.495785310914822919e+00 1.207450605663186634e-02
4.050000000000000000e+03 2.497310361152845992e+00 1.135691250226812318e-02
4.080000000000000000e+03 2.495420747234641912e+00 1.120640497349568304e-02
4.110000000000000000e+03 2.496153255952312744e+00 1.125290159949749770e-02
4.140000000000000000e+03 2.496795418590805671e+00 1.112063225031176272e-02
4.170000000000000000e+03 2.497264913751587212e+00 1.084179091637758018e-02
4.200000000000000000e+03 2.496812965132909845e+00 1.072455266129833384e-02
4.230000000000000000e+03 2.496212613906391375e+00 1.062614658887769611e-02
4.260000000000000000e+03 2.495882150513946129e+00 1.040412633088457113e-02
4.290000000000000000e+03 2.495622908104726978e+00 1.036927645112807432e-02
4.320000000000000000e+03 2.496112794104761612e+00 1.012586948291569963e-02
4.350000000000000000e+03 2.498382986830157915e+00 1.009652731444301253e-02
4.380000000000000000e+03 2.497413565667284896e+00 1.015761735425230010e-02
4.410000000000000000e+03 2.498847453667478291e+00 1.036530726217847753e-02
4.440000000000000000e+03 2.498530571456039073e+00 1.053613906394035120e-02
4.470000000000000000e+03 2.498577679037854882e+00 1.026747434088885226e-02
4.500000000000000000e+03 2.499128948051958510e+00 1.021925120192463017e-02
4.530000000000000000e+03 2.498727186884887264e+00 9.828987322290176284e-03
4.560000000000000000e+03 2.499514834239511263e+00 9.992449137002644075e-03
4.590000000000000000e+03 2.499145384256629132e+00 9.808201828413435838e-03
4.620000000000000000e+03 2.499222275107381819e+00 9.807110955629760179e-03
4.650000000000000000e+03 2.500417449619196653e+00 9.769442284561166007e-03
4.680000000000000000e+03 2.500963227688564050e+00 9.510761892605213222e-03
4.710000000000000000e+03 2.500269724535413296e+00 9.542263112967927161e-03
4.740000000000000000e+03 2.499294284158712021e+00 9.613357886194034280e-03
4.770000000000000000e+03 2.499734146060861306e+00 9.488460422774878250e-03
4.800000000000000000e+03 2.499324024704598468e+00 9.500765530050239369e-03
4.830000000000000000e+03 2.500163498402603324e+00 9.417527510036405661e-03
4.860000000000000000e+03 2.499889597658301099e+00 9.227583517726539730e-03
4.890000000000000000e+03 2.498662397462398488e+00 8.968531782285729323e-03
4.920000000000000000e+03 2.499686684118391344e+00 9.090388267769209177e-03
4.950000000000000000e+03 2.499707870142857224e+00 8.948972117705950372e-03
4.980000000000000000e+03 2.499046745556718019e+00 8.807777341375893840e-03
5.010000000000000000e+03 2.498900695821554052e+00 8.770979874451198879e-03
5.040000000000000000e+03 2.497737698419765007e+00 8.605954067319390374e-03
5.070000000000000000e+03 2.496001080189848231e+00 8.404358089436516147e-03
5.100000000000000000e+03 2.495400472251157797e+00 8.569873346612518622e-03
5.130000000000000000e+03 2.494975526496169937e+00 8.630009170912960118e-03
5.160000000000000000e+03 2.497092677900304647e+00 8.527057032192617708e-03
5.190000000000000000e+03 2.496912330760649112e+00 8.489082716743097390e-03
5.220000000000000000e+03 2.496670280060304670e+00 8.735408532966606673e-03
5.250000000000000000e+03 2.495750088267737699e+00 8.590727251386615776e-03
5.280000000000000000e+03 2.496045680720672788e+00 8.414922564346493175e-03
5.310000000000000000e+03 2.496594027821081418e+00 8.258215109883167843e-03
5.340000000000000000e+03 2.495720338878844924e+00 8.326790366747950298e-03
5.370000000000000000e+03 2.494668639465510651e+00 8.113374940707858418e-03
5.400000000000000000e+03 2.494748184144405467e+00 7.803719878161459976e-03
5.430000000000000000e+03 2.493867935786263423e+00 7.811428205298023841e-03
5.460000000000000000e+03 2.494286415162105808e+00 7.825354066170275499e-03
