# # n, sigma
3.000000000000000000e+01 2.217276154243705388e+00 4.011670157628657862e-02
6.000000000000000000e+01 2.381985920834830406e+00 3.953089315470990212e-02
9.000000000000000000e+01 2.333027910370952807e+00 6.050818938204993030e-02
1.200000000000000000e+02 2.471114204220846933e+00 6.352503972564882417e-02
1.500000000000000000e+02 2.463686565783203886e+00 5.996553430141784297e-02
1.800000000000000000e+02 2.437082462048794973e+00 6.873117763757177756e-02
2.100000000000000000e+02 3.864908784296631872e+00 9.610935629854185092e-02
2.400000000000000000e+02 3.846500576285694972e+00 9.447959047316450976e-02
2.700000000000000000e+02 3.831978703153379406e+00 7.945710641278307118e-02
3.000000000000000000e+02 2.453709940272660095e+00 7.121666076700844394e-02
3.300000000000000000e+02 2.465803390158813002e+00 5.234958264179127851e-02
3.600000000000000000e+02 2.453621611461026308e+00 4.656336053273852499e-02
3.900000000000000000e+02 2.455610937104113933e+00 4.263136614996619611e-02
4.200000000000000000e+02 2.460595785525346191e+00 4.461263211103674853e-02
4.500000000000000000e+02 2.464736040102195602e+00 4.719274853340131581e-02
4.800000000000000000e+02 2.454861991166818580e+00 3.931754642864777882e-02
5.100000000000000000e+02 2.451504101666633240e+00 3.408669662565613767e-02
5.400000000000000000e+02 2.468359555123020410e+00 3.755122251371504488e-02
5.700000000000000000e+02 2.466716670967147085e+00 3.417787784698392978e-02
6.000000000000000000e+02 2.477728528825256404e+00 3.628488688298042719e-02
6.300000000000000000e+02 2.486641927389079854e+00 3.689771510949594463e-02
6.600000000000000000e+02 2.489575374215080572e+00 3.604089875062582715e-02
6.900000000000000000e+02 2.487877220975252435e+00 3.596011746013728916e-02
7.200000000000000000e+02 2.490676711014297329e+00 3.682385449289336810e-02
7.500000000000000000e+02 2.490609039009163084e+00 3.516459769197315816e-02
7.800000000000000000e+02 2.479907884451642008e+00 3.340072256356501484e-02
8.100000000000000000e+02 2.477052631692578721e+00 3.332079522711334230e-02
8.400000000000000000e+02 2.475941507780435646e+00 3.313354293683812984e-02
8.700000000000000000e+02 2.478491332912143630e+00 3.121431451676005137e-02
9.000000000000000000e+02 2.480394509678741866e+00 3.152550051197920006e-02
9.300000000000000000e+02 2.480983463254180510e+00 2.869308178112660659e-02
9.600000000000000000e+02 2.484896581284205652e+00 2.876104143934531815e-02
9.900000000000000000e+02 2.485057349128938942e+00 2.759648608592949609e-02
1.020000000000000000e+03 2.485336466177684223e+00 2.640914229130108398e-02
1.050000000000000000e+03 2.483953656757276196e+00 2.769770333854189998e-02
1.080000000000000000e+03 2.480493506692109662e+00 2.722007489918922343e-02
1.110000000000000000e+03 2.477361464388001533e+00 2.699517121277650311e-02
1.140000000000000000e+03 2.486543890707302307e+00 2.623291264738580875e-02
1.170000000000000000e+03 2.476877676509990245e+00 2.561147614215295715e-02
1.200000000000000000e+03 2.476200634116640487e+00 2.682036908932851696e-02
1.230000000000000000e+03 2.477162875368916772e+00 2.588630699102132185e-02
1.260000000000000000e+03 2.475014658077044682e+00 2.785963984297980950e-02
1.290000000000000000e+03 2.471831619088832976e+00 2.767631099851973128e-02
1.320000000000000000e+03 2.475971365205479557e+00 2.774457439893509084e-02
1.350000000000000000e+03 2.476769056761181531e+00 2.827657263083347902e-02
1.380000000000000000e+03 2.478928329074870707e+00 2.730728622605517117e-02
1.410000000000000000e+03 2.482931104751760376e+00 2.606961375198309575e-02
1.440000000000000000e+03 2.480171186850445686e+00 2.613645140352427801e-02
1.470000000000000000e+03 2.472185740132700094e+00 2.512565279397461354e-02
1.500000000000000000e+03 2.475297823378322715e+00 2.408415528350956597e-02
1.530000000000000000e+03 2.475478681207744724e+00 2.420718918024799757e-02
1.560000000000000000e+03 2.477901550092387772e+00 2.202076835934579924e-02
1.590000000000000000e+03 2.478825887674675599e+00 2.145687379059807443e-02
1.620000000000000000e+03 2.482433101448133339e+00 2.035657724434574226e-02
1.650000000000000000e+03 2.487028187626095566e+00 1.992374534291966107e-02
1.680000000000000000e+03 2.484555115335212339e+00 2.101752889341274022e-02
1.710000000000000000e+03 2.491665093071159909e+00 2.053456426042995359e-02
1.740000000000000000e+03 2.486549381571688588e+00 2.080281069593550511e-02
1.770000000000000000e+03 2.487727693503023474e+00 2.001792072166896919e-02
1.800000000000000000e+03 2.487739285618921770e+00 1.935493615401881126e-02
1.830000000000000000e+03 2.488600832607043234e+00 1.894321578563507372e-02
1.860000000000000000e+03 2.484924602561579654e+00 1.830656119468335175e-02
1.890000000000000000e+03 2.483042506519032244e+00 1.812806718440728576e-02
1.920000000000000000e+03 2.486052001512991438e+00 1.777135526748288910e-02
1.950000000000000000e+03 2.488558867850993117e+00 1.710374166450214992e-02
1.980000000000000000e+03 2.486953503276731592e+00 1.727545233986552131e-02
2.010000000000000000e+03 2.487089268386765362e+00 1.733950610238894213e-02
2.040000000000000000e+03 2.489831405668060604e+00 1.729221800251386568e-02
2.070000000000000000e+03 2.489102985922215350e+00 1.762538875268334498e-02
2.100000000000000000e+03 2.491451314653061466e+00 1.840173285704220854e-02
2.130000000000000000e+03 2.489110433413084245e+00 1.788311882163021171e-02
2.160000000000000000e+03 2.490809571637726538e+00 1.726511807119782832e-02
2.190000000000000000e+03 2.488630356186579462e+00 1.656543343175607974e-02
2.220000000000000000e+03 2.490574060014190128e+00 1.660806221433010210e-02
2.250000000000000000e+03 2.490124510336522157e+00 1.705175022475284921e-02
2.280000000000000000e+03 2.492668663819434638e+00 1.697063295424487001e-02
2.310000000000000000e+03 2.492144258835757409e+00 1.610573889916290177e-02
2.340000000000000000e+03 2.490555490106127756e+00 1.621522324663283304e-02
2.370000000000000000e+03 2.494705882051707846e+00 1.579617840518317967e-02
2.400000000000000000e+03 2.497224665296775115e+00 1.617991569306712063e-02
2.430000000000000000e+03 2.498474962756025874e+00 1.597944883495068524e-02
2.460000000000000000e+03 2.495967459189505355e+00 1.567395013374245361e-02
2.490000000000000000e+03 2.494601719758347436e+00 1.558557312202133761e-02
2.520000000000000000e+03 2.495238475384250698e+00 1.585115840542061783e-02
2.550000000000000000e+03 2.495737431466763301e+00 1.534985490680621650e-02
2.580000000000000000e+03 2.497384480886778668e+00 1.504813443532717308e-02
2.610000000000000000e+03 2.498107662733131118e+00 1.463453991116088135e-02
2.640000000000000000e+03 2.497943381386141137e+00 1.482106330205791751e-02
2.670000000000000000e+03 2.498398012948598979e+00 1.455850863948804884e-02
2.700000000000000000e+03 2.497783922728059380e+00 1.444525879264475267e-02
2.730000000000000000e+03 2.499332959836519930e+00 1.430675689596802233e-02
2.760000000000000000e+03 2.500170486318379570e+00 1.358105172765443347e-02
2.790000000000000000e+03 2.504499988950116052e+00 1.313169785107422792e-02
2.820000000000000000e+03 2.503730267287721745e+00 1.285635260224659779e-02
2.850000000000000000e+03 2.502654290315919905e+00 1.302749689250866025e-02
2.880000000000000000e+03 2.502337036214466348e+00 1.309368740784732331e-02
2.910000000000000000e+03 2.500188443184175657e+00 1.348414706421689757e-02
2.940000000000000000e+03 2.502681716353164276e+00 1.391117887853982396e-02
2.970000000000000000e+03 2.503645705359871965e+00 1.433127598405179240e-02
3.000000000000000000e+03 2.503467491936484990e+00 1.441819398558282818e-02
3.030000000000000000e+03 2.503249037328227899e+00 1.435434103881402627e-02
3.060000000000000000e+03 2.501022479824742462e+00 1.415174404363560290e-02
3.090000000000000000e+03 2.500901901763751933e+00 1.416723127790936627e-02
3.120000000000000000e+03 2.500908390420427452e+00 1.464859554772777496e-02
3.150000000000000000e+03 2.501468331191658123e+00 1.468314436808366118e-02
3.180000000000000000e+03 2.501080780963828687e+00 1.450746336481701683e-02
3.210000000000000000e+03 2.502032267622801509e+00 1.451177066060658528e-02
3.240000000000000000e+03 2.502527121027954493e+00 1.428820891309393222e-02
3.270000000000000000e+03 2.502471422584509497e+00 1.432799188010943324e-02
3.300000000000000000e+03 2.503094614751022018e+00 1.370969127238281030e-02
3.330000000000000000e+03 2.503281632884404306e+00 1.337599038824855910e-02
3.360000000000000000e+03 2.503459420210428554e+00 1.367841775323717576e-02
3.390000000000000000e+03 2.504525084630826015e+00 1.393468229004948648e-02
3.420000000000000000e+03 2.505001503865233570e+00 1.373218031688850684e-02
3.450000000000000000e+03 2.504080573922138786e+00 1.368272929841092556e-02
3.480000000000000000e+03 2.503756267668743707e+00 1.362071929759629992e-02
3.510000000000000000e+03 2.503229998002576728e+00 1.356182228894466796e-02
3.540000000000000000e+03 2.503785918505642805e+00 1.378170582697105066e-02
3.570000000000000000e+03 2.503931981030817600e+00 1.339542238231254852e-02
3.600000000000000000e+03 2.503209230331180368e+00 1.355610183143349939e-02
3.630000000000000000e+03 2.504074402088108720e+00 1.362377904699571714e-02
3.660000000000000000e+03 2.504157836880934074e+00 1.357871977572867178e-02
3.690000000000000000e+03 2.502980636983645368e+00 1.345750074657127079e-02
3.720000000000000000e+03 2.503078889891002579e+00 1.325136896148390760e-02
3.750000000000000000e+03 2.502508565067895319e+00 1.290805565898424552e-02
3.780000000000000000e+03 2.504229622221767926e+00 1.314120625913364759e-02
3.810000000000000000e+03 2.506219150067517720e+00 1.309986635176989267e-02
3.840000000000000000e+03 2.505545630047688377e+00 1.299538724711831253e-02
3.870000000000000000e+03 2.504031783676697653e+00 1.288078399852916021e-02
3.900000000000000000e+03 2.503433125227613854e+00 1.281072645422621017e-02
3.930000000000000000e+03 2.502441382549248861e+00 1.280545776086806746e-02
3.960000000000000000e+03 2.502381053921804988e+00 1.253142628436563176e-02
3.990000000000000000e+03 2.504540025413031223e+00 1.249399882432811019e-02
4.020000000000000000e+03 2.504474403263233562e+00 1.241349077994275893e-02
4.050000000000000000e+03 2.506620155347003553e+00 1.255496534705059092e-02
