# # n, sigma
3.000000000000000000e+01 4.411904570187807906e+00 5.809268188270440281e-02
6.000000000000000000e+01 4.451287108583344754e+00 7.652544092512064688e-02
9.000000000000000000e+01 3.250853094903266793e+00 3.977376825489315482e-01
1.200000000000000000e+02 2.947870117697758641e+00 2.954292957897610261e+00
1.500000000000000000e+02 2.528182940773378906e+00 1.092883738264276844e-01
1.800000000000000000e+02 2.509203075170887143e+00 9.111474019793731893e-02
2.100000000000000000e+02 2.487390886261362510e+00 7.143120118772015859e-02
2.400000000000000000e+02 2.502033673188052365e+00 7.478728199349060635e-02
2.700000000000000000e+02 2.491295853815213235e+00 7.055849530479368914e-02
3.000000000000000000e+02 2.517251888268606130e+00 5.998591560334063516e-02
3.300000000000000000e+02 2.525763486243396194e+00 6.160642940458677802e-02
3.600000000000000000e+02 2.533910259382363250e+00 5.180566164310577287e-02
3.900000000000000000e+02 2.537346435949250356e+00 4.510818281668110136e-02
4.200000000000000000e+02 2.536033674437265351e+00 3.878302774411009068e-02
4.500000000000000000e+02 2.536007002935896093e+00 3.808404026392543662e-02
4.800000000000000000e+02 2.530347318288310277e+00 3.357677265431711217e-02
5.100000000000000000e+02 2.529417830652836763e+00 3.113503997042895224e-02
5.400000000000000000e+02 2.522420933989393710e+00 2.816619530060351581e-02
5.700000000000000000e+02 2.526107137545109627e+00 2.806980307621044154e-02
6.000000000000000000e+02 2.521603983901846924e+00 2.308748584207799201e-02
6.300000000000000000e+02 2.526147431953357891e+00 2.280665601233760817e-02
6.600000000000000000e+02 2.533575338907422925e+00 2.464152631121934584e-02
6.900000000000000000e+02 2.526146912909249309e+00 2.515200950273847880e-02
7.200000000000000000e+02 2.526687074739961236e+00 2.228788574658831234e-02
7.500000000000000000e+02 2.524733813427327611e+00 2.153569494811329380e-02
7.800000000000000000e+02 2.524183197534070722e+00 2.253028000681904508e-02
8.100000000000000000e+02 2.526886949085147993e+00 2.407159151632294949e-02
8.400000000000000000e+02 2.526770298175910145e+00 2.282206084900418111e-02
8.700000000000000000e+02 2.519164922066372547e+00 2.276802468474821081e-02
9.000000000000000000e+02 2.514830307581664037e+00 2.281720809312606443e-02
9.300000000000000000e+02 2.511752501815709415e+00 2.141169894023833148e-02
9.600000000000000000e+02 2.514671093727812501e+00 2.130807515823181925e-02
9.900000000000000000e+02 2.513461971073900791e+00 2.094019447124551361e-02
1.020000000000000000e+03 2.517032138410178810e+00 2.111050515061365512e-02
1.050000000000000000e+03 2.516971271676515354e+00 2.220566233375966328e-02
1.080000000000000000e+03 2.516462534868972423e+00 2.354916754791859870e-02
1.110000000000000000e+03 2.517732634560125415e+00 2.397741458272360793e-02
1.140000000000000000e+03 2.515949100491542634e+00 2.314830042193052190e-02
1.170000000000000000e+03 2.518030764812526190e+00 2.311312695609864937e-02
1.200000000000000000e+03 2.518592418388129861e+00 2.242082125817989116e-02
1.230000000000000000e+03 2.521602504237139719e+00 2.241980359792756367e-02
1.260000000000000000e+03 2.519720964638927363e+00 2.250661428284269835e-02
1.290000000000000000e+03 2.523608918637163079e+00 2.252955931159438679e-02
1.320000000000000000e+03 2.521512467091012510e+00 2.191634201451597708e-02
1.350000000000000000e+03 2.520028134256050212e+00 2.215113723873661511e-02
1.380000000000000000e+03 2.517971563641173027e+00 2.148992888513045346e-02
1.410000000000000000e+03 2.518438914382729266e+00 2.170566885111250427e-02
1.440000000000000000e+03 2.517770799601955822e+00 2.116073152975329191e-02
1.470000000000000000e+03 2.516711073467901461e+00 2.035005136228895672e-02
1.500000000000000000e+03 2.513389782455077270e+00 1.982748431331430791e-02
1.530000000000000000e+03 2.513817887458916545e+00 2.007223065638393672e-02
1.560000000000000000e+03 2.510384620886584539e+00 1.952536815197055547e-02
1.590000000000000000e+03 2.507622496256753486e+00 1.941211587369191111e-02
1.620000000000000000e+03 2.504570909461638628e+00 1.907662134407062463e-02
1.650000000000000000e+03 2.504588732822816244e+00 1.996731704510356503e-02
1.680000000000000000e+03 2.505718198539267583e+00 2.026570485687017448e-02
1.710000000000000000e+03 2.508403936645580146e+00 1.985650391059883349e-02
1.740000000000000000e+03 2.510865071594643005e+00 1.937153203295432363e-02
1.770000000000000000e+03 2.511095777142457575e+00 1.947437375189522632e-02
1.800000000000000000e+03 2.513760306154806390e+00 1.849952301634247634e-02
1.830000000000000000e+03 2.515037735755256243e+00 1.898728979031654926e-02
1.860000000000000000e+03 2.518351708056560945e+00 1.852977355531578579e-02
1.890000000000000000e+03 2.518717716492647973e+00 1.750109590468659077e-02
1.920000000000000000e+03 2.520136587739080003e+00 1.772453735481915524e-02
1.950000000000000000e+03 2.519013213023314268e+00 1.759396229421484117e-02
1.980000000000000000e+03 2.518624605814129058e+00 1.652230970273424471e-02
2.010000000000000000e+03 2.520941321980550320e+00 1.685665391371870755e-02
2.040000000000000000e+03 2.519829424498780668e+00 1.675853026586455324e-02
2.070000000000000000e+03 2.517032017215226070e+00 1.701994198050190907e-02
2.100000000000000000e+03 2.514552311074023105e+00 1.655157490306283924e-02
2.130000000000000000e+03 2.516316277218066499e+00 1.624743811975361968e-02
2.160000000000000000e+03 2.513361030654486239e+00 1.644735288912912291e-02
2.190000000000000000e+03 2.515557819358776648e+00 1.620377297646460185e-02
2.220000000000000000e+03 2.514137623805416499e+00 1.632695447683129089e-02
2.250000000000000000e+03 2.514666134339411663e+00 1.676836879387504434e-02
2.280000000000000000e+03 2.515092993430652069e+00 1.647612153000835300e-02
2.310000000000000000e+03 2.514665267781893476e+00 1.590506587843224309e-02
2.340000000000000000e+03 2.514923737443600427e+00 1.603200871051124049e-02
2.370000000000000000e+03 2.515821538014089587e+00 1.617549446976830618e-02
2.400000000000000000e+03 2.514960095549740871e+00 1.573735916431144577e-02
2.430000000000000000e+03 2.515824568593797217e+00 1.497976505626807779e-02
2.460000000000000000e+03 2.514420297685755035e+00 1.480631268473530521e-02
2.490000000000000000e+03 2.516788249551357382e+00 1.483095384627917956e-02
2.520000000000000000e+03 2.517723973045250752e+00 1.461950505429146160e-02
2.550000000000000000e+03 2.516301221497577068e+00 1.487065601426593685e-02
2.580000000000000000e+03 2.515977300787269222e+00 1.442109964162704809e-02
2.610000000000000000e+03 2.516303589777787231e+00 1.378166993655506080e-02
2.640000000000000000e+03 2.514764953310879125e+00 1.366851047971475407e-02
2.670000000000000000e+03 2.513530061005254890e+00 1.337614977333445934e-02
2.700000000000000000e+03 2.514426484971724829e+00 1.302115548040045506e-02
2.730000000000000000e+03 2.514281482129535839e+00 1.291135268689425769e-02
2.760000000000000000e+03 2.513171881714483025e+00 1.242805361562278853e-02
2.790000000000000000e+03 2.513951842113530954e+00 1.189560491763976859e-02
2.820000000000000000e+03 2.516323704290466257e+00 1.196120634639941636e-02
2.850000000000000000e+03 2.517545551009154448e+00 1.197487018344534429e-02
2.880000000000000000e+03 2.517270243458557211e+00 1.210142396326719522e-02
2.910000000000000000e+03 2.518949570048815811e+00 1.216329307434449100e-02
2.940000000000000000e+03 2.520081137853533715e+00 1.215996663089135253e-02
2.970000000000000000e+03 2.522480105613198464e+00 1.257747826701802879e-02
3.000000000000000000e+03 2.522553264856291388e+00 1.273476416129260165e-02
3.030000000000000000e+03 2.523066777603713007e+00 1.242617698660024306e-02
3.060000000000000000e+03 2.523065519384688482e+00 1.224601225464785371e-02
3.090000000000000000e+03 2.523388324314105979e+00 1.213326618123766049e-02
3.120000000000000000e+03 2.524836596068878780e+00 1.203591033862990226e-02
3.150000000000000000e+03 2.524500902433051142e+00 1.186042285876584210e-02
3.180000000000000000e+03 2.524230967013251448e+00 1.175715597257943369e-02
3.210000000000000000e+03 2.523553531704372244e+00 1.154786508469237034e-02
3.240000000000000000e+03 2.523994700906619482e+00 1.113152630999228974e-02
3.270000000000000000e+03 2.524524388850470036e+00 1.138236848038352497e-02
3.300000000000000000e+03 2.524519149408550600e+00 1.146356493127374809e-02
3.330000000000000000e+03 2.524766372875328013e+00 1.134252177471033532e-02
3.360000000000000000e+03 2.523956875963536017e+00 1.110587964076933595e-02
