# # n, sigma
3.000000000000000000e+01 2.147782049971506346e+00 1.030197112706104645e-01
6.000000000000000000e+01 2.169416881585073842e+00 8.961732207812159179e-02
9.000000000000000000e+01 2.179293082244669666e+00 9.487829157592998774e-02
1.200000000000000000e+02 3.528692043579537252e+00 1.056157124598759850e-01
1.500000000000000000e+02 3.543126708966521932e+00 1.082715307590165765e-01
1.800000000000000000e+02 3.560117132419513997e+00 1.387264931719329464e-01
2.100000000000000000e+02 3.566081217111325419e+00 1.848466193781346245e-01
2.400000000000000000e+02 3.558289915012855076e+00 1.752341157286725348e-01
2.700000000000000000e+02 3.552473324133737176e+00 2.803164381387352466e-01
3.000000000000000000e+02 2.433478423521017842e+00 4.418366296318235881e-02
3.300000000000000000e+02 2.438864464852324776e+00 4.360655333594237043e-02
3.600000000000000000e+02 2.447308718695433427e+00 3.877994341767530134e-02
3.900000000000000000e+02 2.455911365629221521e+00 3.611724980339555552e-02
4.200000000000000000e+02 2.456666337850943904e+00 3.141067110193984657e-02
4.500000000000000000e+02 2.462149132627823978e+00 2.904492971584798217e-02
4.800000000000000000e+02 2.471515464330463541e+00 3.011586260359908063e-02
5.100000000000000000e+02 2.470516377959556920e+00 2.722964258899528839e-02
5.400000000000000000e+02 2.470059728928455822e+00 2.600460203292041458e-02
5.700000000000000000e+02 2.469739541557225859e+00 2.341365420663170382e-02
6.000000000000000000e+02 2.465613387025633152e+00 2.352388386193637188e-02
6.300000000000000000e+02 2.467349849935438488e+00 2.288709839277773897e-02
6.600000000000000000e+02 2.476998587156929776e+00 2.232177942617208366e-02
6.900000000000000000e+02 2.481353298921627371e+00 2.088965828147772846e-02
7.200000000000000000e+02 2.477626653846123350e+00 2.252564427916823112e-02
7.500000000000000000e+02 2.484797608540713743e+00 2.043479501066097076e-02
7.800000000000000000e+02 2.486245223996126796e+00 2.050215775626120993e-02
8.100000000000000000e+02 2.484374188979178832e+00 1.988020210775485672e-02
8.400000000000000000e+02 2.488280999992060760e+00 2.048382827807766413e-02
8.700000000000000000e+02 2.489892208242217464e+00 2.057411014943529362e-02
9.000000000000000000e+02 2.483924974119197326e+00 1.938168333415990832e-02
9.300000000000000000e+02 2.484809067372128588e+00 1.873134179887468026e-02
9.600000000000000000e+02 2.491330550395017163e+00 2.041471161633227546e-02
9.900000000000000000e+02 2.485770268719217579e+00 2.069837583333410461e-02
1.020000000000000000e+03 2.484573971895971400e+00 1.886827645521371374e-02
1.050000000000000000e+03 2.480491637642492364e+00 1.885475424302488281e-02
1.080000000000000000e+03 2.481619247568387365e+00 1.921391293104513301e-02
1.110000000000000000e+03 2.482079589380374429e+00 1.997493171329907391e-02
1.140000000000000000e+03 2.484336071801978019e+00 1.971901602590142924e-02
1.170000000000000000e+03 2.483996313259014599e+00 1.870534656556785760e-02
1.200000000000000000e+03 2.484659015759691503e+00 1.825018427785017258e-02
1.230000000000000000e+03 2.483202351985303924e+00 1.840554547834410276e-02
1.260000000000000000e+03 2.478498086213221985e+00 1.814324106488241981e-02
1.290000000000000000e+03 2.474929529809390072e+00 1.764892222934094992e-02
1.320000000000000000e+03 2.477900059408374212e+00 1.728382794996341509e-02
1.350000000000000000e+03 2.479213574647067819e+00 1.693665400465374851e-02
1.380000000000000000e+03 2.480351760686107632e+00 1.649221319851629231e-02
1.410000000000000000e+03 2.480422965060721019e+00 1.602858546178569793e-02
1.440000000000000000e+03 2.479808639953717364e+00 1.529146821265924862e-02
1.470000000000000000e+03 2.481289753843956447e+00 1.483412030443927512e-02
1.500000000000000000e+03 2.479017711075520047e+00 1.465058739560817953e-02
1.530000000000000000e+03 2.477686219341170393e+00 1.400167692308812266e-02
1.560000000000000000e+03 2.478439998069451367e+00 1.415100384134058975e-02
1.590000000000000000e+03 2.479525722201957105e+00 1.382242928999939668e-02
1.620000000000000000e+03 2.483597505674920214e+00 1.350213012291490676e-02
1.650000000000000000e+03 2.487712673808576191e+00 1.362626979147149933e-02
1.680000000000000000e+03 2.490347899830836376e+00 1.343067734451927620e-02
1.710000000000000000e+03 2.488295358167320614e+00 1.237027810487606634e-02
1.740000000000000000e+03 2.489823076674676727e+00 1.192353561220204847e-02
1.770000000000000000e+03 2.490588723722970244e+00 1.162590478901473143e-02
1.800000000000000000e+03 2.491584652684352363e+00 1.125112505692721018e-02
1.830000000000000000e+03 2.491831718731015499e+00 1.115335211847372221e-02
1.860000000000000000e+03 2.491944975892624203e+00 1.113434678542862127e-02
1.890000000000000000e+03 2.491386744528718111e+00 1.075298368111248654e-02
1.920000000000000000e+03 2.491284020917002184e+00 1.024943188575029411e-02
1.950000000000000000e+03 2.492350094708185360e+00 9.769667925848060652e-03
1.980000000000000000e+03 2.492465759467167974e+00 9.712787143349131680e-03
2.010000000000000000e+03 2.492127309202105234e+00 9.395926680807915876e-03
2.040000000000000000e+03 2.494285589423647753e+00 9.552755060377556701e-03
2.070000000000000000e+03 2.494731157840539115e+00 9.673171849532820332e-03
2.100000000000000000e+03 2.493130475118549239e+00 9.692931381116652242e-03
2.130000000000000000e+03 2.496441406550365283e+00 9.847186285033929579e-03
2.160000000000000000e+03 2.498408633843845816e+00 1.023036953290047679e-02
2.190000000000000000e+03 2.498467697789237274e+00 9.889904372506431660e-03
2.220000000000000000e+03 2.498216038384062365e+00 1.024954959206812038e-02
2.250000000000000000e+03 2.500925090399169548e+00 9.677673095685656798e-03
2.280000000000000000e+03 2.501839498406474238e+00 9.597094202015432618e-03
2.310000000000000000e+03 2.504760847964239812e+00 9.341862287606446727e-03
