# # n, sigma
3.000000000000000000e+01 2.541865277170443971e+00 5.775304215376617090e-02
6.000000000000000000e+01 2.548748151353752434e+00 4.744818613990672840e-02
9.000000000000000000e+01 2.569472277280395289e+00 3.556546140533577149e-02
1.200000000000000000e+02 2.621639831629236639e+00 4.203504059590431469e-02
1.500000000000000000e+02 2.604679972555010714e+00 4.141246159781420549e-02
1.800000000000000000e+02 2.594940446084326169e+00 4.322932643663089658e-02
2.100000000000000000e+02 2.560944886291141476e+00 4.527949500408684491e-02
2.400000000000000000e+02 2.548579021751736118e+00 4.687867789535152263e-02
2.700000000000000000e+02 2.535823433720932663e+00 5.454102318007391509e-02
3.000000000000000000e+02 2.526337044068126314e+00 4.917832245482319647e-02
3.300000000000000000e+02 2.534608501273800218e+00 5.197096209980637399e-02
3.600000000000000000e+02 2.533603113712856292e+00 4.047162739537890630e-02
3.900000000000000000e+02 2.512780070045332881e+00 3.624695530008670979e-02
4.200000000000000000e+02 2.496511436820558316e+00 3.253461430609513871e-02
4.500000000000000000e+02 2.492124340074810096e+00 2.955143769236972390e-02
4.800000000000000000e+02 2.505384965481518567e+00 2.907312556393654504e-02
5.100000000000000000e+02 2.492058820989572432e+00 2.884735261900804246e-02
5.400000000000000000e+02 2.493405634272706894e+00 2.892601153974529507e-02
5.700000000000000000e+02 2.494585749340823444e+00 2.704678957913062010e-02
6.000000000000000000e+02 2.489160504886338998e+00 2.568177008759277985e-02
6.300000000000000000e+02 2.484374186579287880e+00 2.463918258334666170e-02
6.600000000000000000e+02 2.489063501211700391e+00 2.337535163106657307e-02
6.900000000000000000e+02 2.487410826855870116e+00 2.221208258687115342e-02
7.200000000000000000e+02 2.481203430126516007e+00 2.216660004039518878e-02
7.500000000000000000e+02 2.476498823036916264e+00 2.206159869834905043e-02
7.800000000000000000e+02 2.470940125376654528e+00 2.224201368693995082e-02
8.100000000000000000e+02 2.472727851277581657e+00 2.258627631485905091e-02
8.400000000000000000e+02 2.469240090364075879e+00 2.258296772109108855e-02
8.700000000000000000e+02 2.474521004092398169e+00 2.260794760108568793e-02
9.000000000000000000e+02 2.469086461509079733e+00 2.298267080577014870e-02
