# # n, sigma
3.000000000000000000e+01 1.949250795534887226e+00 1.856234879071531341e-01
6.000000000000000000e+01 2.951614385612582048e+00 8.394288867403311427e-02
9.000000000000000000e+01 2.941864048654686759e+00 7.957043337609311096e-02
1.200000000000000000e+02 1.981960937170676784e+00 1.325984634824260988e-01
1.500000000000000000e+02 2.568476743319168865e+00 1.120528819826701883e-01
1.800000000000000000e+02 2.581930627727146099e+00 1.013111618986023144e-01
2.100000000000000000e+02 2.565241307273266713e+00 5.490937692825987454e-02
2.400000000000000000e+02 2.576113883231071711e+00 6.462909762471630293e-02
2.700000000000000000e+02 2.562204855112646840e+00 6.339214316034202934e-02
3.000000000000000000e+02 2.533780904620032803e+00 5.029698364673104022e-02
3.300000000000000000e+02 2.546450304682715160e+00 4.405881284253825025e-02
3.600000000000000000e+02 2.538858870705844595e+00 4.613123755395167475e-02
3.900000000000000000e+02 2.521215189129561107e+00 3.855251016976673356e-02
4.200000000000000000e+02 2.523871284604036536e+00 3.454383993414183313e-02
4.500000000000000000e+02 2.504115912005175026e+00 3.411620177973789109e-02
4.800000000000000000e+02 2.514340638374052528e+00 3.416240444838996443e-02
5.100000000000000000e+02 2.517046984151261046e+00 3.345887664265716210e-02
5.400000000000000000e+02 2.508946627335520763e+00 3.071112567520892581e-02
5.700000000000000000e+02 2.510441336073691243e+00 3.064850657016885901e-02
6.000000000000000000e+02 2.515864378438570803e+00 3.112613081226096173e-02
6.300000000000000000e+02 2.505472848623047533e+00 3.211275315958519311e-02
6.600000000000000000e+02 2.510893306936598179e+00 3.260168960938256838e-02
6.900000000000000000e+02 2.524741150870735140e+00 3.707033464743803020e-02
7.200000000000000000e+02 2.521076769298538078e+00 3.341967728016163180e-02
7.500000000000000000e+02 2.522290948567513347e+00 3.120013365798822436e-02
7.800000000000000000e+02 2.520363523914026516e+00 2.951459903449959662e-02
8.100000000000000000e+02 2.525845177858027757e+00 2.862311166663852185e-02
8.400000000000000000e+02 2.530936468662292160e+00 2.910466125063061391e-02
8.700000000000000000e+02 2.524847583248592819e+00 2.808532738842739115e-02
9.000000000000000000e+02 2.514678859493604257e+00 2.702147238731070211e-02
9.300000000000000000e+02 2.513716184540109033e+00 2.552322422641690319e-02
9.600000000000000000e+02 2.510333872498706764e+00 2.543519336089314353e-02
9.900000000000000000e+02 2.519504627487852311e+00 2.584169616471218220e-02
1.020000000000000000e+03 2.510006897470590914e+00 2.489593104403761692e-02
1.050000000000000000e+03 2.507611394242756031e+00 2.424189316426262480e-02
1.080000000000000000e+03 2.508825291712937666e+00 2.303701003821983714e-02
