# # n, sigma
3.000000000000000000e+01 3.838874972666741492e+00 8.246291153675738839e-02
6.000000000000000000e+01 3.891568739091091356e+00 1.851212996876246963e-01
9.000000000000000000e+01 4.438492582313517509e+00 3.423085712021097793e-01
1.200000000000000000e+02 2.433734136381591195e+00 6.541524316684294016e-02
1.500000000000000000e+02 2.507891627186781491e+00 5.002210352029956564e-02
1.800000000000000000e+02 2.474983128450344072e+00 4.808057277518604927e-02
2.100000000000000000e+02 2.438060338396399906e+00 5.482816606394475684e-02
2.400000000000000000e+02 2.433427404632054092e+00 4.606740796564240403e-02
2.700000000000000000e+02 2.444622693800218460e+00 4.220253025073991693e-02
3.000000000000000000e+02 2.447243715972945211e+00 3.807621815960998690e-02
3.300000000000000000e+02 2.437453259561233043e+00 3.623793844748929988e-02
3.600000000000000000e+02 2.435433174758236952e+00 3.112362773069073801e-02
3.900000000000000000e+02 2.438817079834772805e+00 3.637531472351545475e-02
4.200000000000000000e+02 2.435015348941036883e+00 3.611339711323303253e-02
4.500000000000000000e+02 2.466861439799906464e+00 3.298214245181849136e-02
4.800000000000000000e+02 2.459509568817795699e+00 3.538893335213025293e-02
5.100000000000000000e+02 2.460173311031506493e+00 3.363185156593462288e-02
5.400000000000000000e+02 2.466049358070629971e+00 3.190129507790689239e-02
5.700000000000000000e+02 2.465219513560894971e+00 3.154987359340183373e-02
6.000000000000000000e+02 2.455104823235657818e+00 3.233247129248138091e-02
6.300000000000000000e+02 2.459646241608673733e+00 3.128576520340439066e-02
6.600000000000000000e+02 2.443735896143914399e+00 2.937870811291468445e-02
6.900000000000000000e+02 2.441614614688240259e+00 2.972599948748663734e-02
7.200000000000000000e+02 2.446185285499732132e+00 2.688130873235428445e-02
7.500000000000000000e+02 2.446289898326132750e+00 2.676464897770929399e-02
7.800000000000000000e+02 2.447944794826475867e+00 2.514603056693667793e-02
8.100000000000000000e+02 2.453443455303538467e+00 2.390578920477692826e-02
8.400000000000000000e+02 2.467619453859274614e+00 2.281422416040905857e-02
8.700000000000000000e+02 2.461492725742258525e+00 2.263658398654039977e-02
9.000000000000000000e+02 2.460328741524842933e+00 2.274169546330211469e-02
9.300000000000000000e+02 2.465903291434945910e+00 2.292238131291362072e-02
9.600000000000000000e+02 2.463868380596689889e+00 2.301479343849465245e-02
9.900000000000000000e+02 2.456353987617152068e+00 2.492684438008579279e-02
1.020000000000000000e+03 2.468915704487772977e+00 2.433080649807932774e-02
1.050000000000000000e+03 2.474255749191498932e+00 2.324980341811539938e-02
1.080000000000000000e+03 2.475005411665090360e+00 2.440523248095294306e-02
1.110000000000000000e+03 2.474860409661772565e+00 2.482699400686404212e-02
1.140000000000000000e+03 2.474945018672020769e+00 2.371889665402252684e-02
1.170000000000000000e+03 2.480699688916264911e+00 2.122581627106403732e-02
1.200000000000000000e+03 2.477202343058949374e+00 2.064344369631621046e-02
1.230000000000000000e+03 2.477791447451799023e+00 2.024328255883732150e-02
1.260000000000000000e+03 2.479468840561669385e+00 1.961737889011156560e-02
1.290000000000000000e+03 2.478548440162591682e+00 1.997204603795379660e-02
1.320000000000000000e+03 2.482222718967868946e+00 2.010276870612516878e-02
1.350000000000000000e+03 2.482548900459292884e+00 2.048621867765434632e-02
1.380000000000000000e+03 2.487484886749421253e+00 1.991829795353931148e-02
1.410000000000000000e+03 2.486418134232189825e+00 1.879344933973671819e-02
1.440000000000000000e+03 2.494597587672704453e+00 1.875659815746525891e-02
1.470000000000000000e+03 2.494330501701415681e+00 1.926774567354543402e-02
1.500000000000000000e+03 2.503919756772218896e+00 1.909205843870475511e-02
1.530000000000000000e+03 2.502460784223587531e+00 1.998733154764607139e-02
1.560000000000000000e+03 2.497798433507615989e+00 1.955069148008023450e-02
1.590000000000000000e+03 2.492971434118291363e+00 1.943601255119574087e-02
1.620000000000000000e+03 2.493782718451686975e+00 1.961202429462039279e-02
1.650000000000000000e+03 2.493457283971500349e+00 1.983822161703047843e-02
1.680000000000000000e+03 2.494651362231148362e+00 1.958194270715855542e-02
1.710000000000000000e+03 2.493995959048580069e+00 1.978244095324006857e-02
1.740000000000000000e+03 2.497735067956700750e+00 1.944480250456870341e-02
1.770000000000000000e+03 2.497980053826856395e+00 1.909846858873111633e-02
1.800000000000000000e+03 2.495181186989834377e+00 1.847802236549338922e-02
1.830000000000000000e+03 2.494583658628856782e+00 1.837106687631862370e-02
1.860000000000000000e+03 2.497124952248678476e+00 1.732412491055806622e-02
1.890000000000000000e+03 2.503434030325359494e+00 1.792923551620084072e-02
1.920000000000000000e+03 2.506977500435000561e+00 1.757609804344305304e-02
1.950000000000000000e+03 2.506827664254372312e+00 1.686477919787330096e-02
1.980000000000000000e+03 2.509959257692711443e+00 1.702121732764350429e-02
2.010000000000000000e+03 2.499893512783779581e+00 1.645115517727044688e-02
2.040000000000000000e+03 2.498631357924582908e+00 1.618723247592888589e-02
2.070000000000000000e+03 2.500700198233366756e+00 1.523910572162893128e-02
2.100000000000000000e+03 2.502397199006880069e+00 1.484545664444514301e-02
2.130000000000000000e+03 2.501347534978492160e+00 1.477444944311031953e-02
2.160000000000000000e+03 2.497092318255000443e+00 1.433190644443281883e-02
2.190000000000000000e+03 2.493599300768589710e+00 1.398091711166959961e-02
2.220000000000000000e+03 2.494282424870366999e+00 1.328201621155044275e-02
2.250000000000000000e+03 2.490918711152846132e+00 1.335879812896297383e-02
2.280000000000000000e+03 2.490939129395357998e+00 1.334718354964503639e-02
2.310000000000000000e+03 2.491151843347957584e+00 1.279317747363057159e-02
2.340000000000000000e+03 2.492799928016253386e+00 1.297203031202335231e-02
2.370000000000000000e+03 2.492873115256078353e+00 1.261158938155921422e-02
2.400000000000000000e+03 2.491036415262021908e+00 1.227046849452099672e-02
2.430000000000000000e+03 2.491222253276452747e+00 1.225757004113614719e-02
2.460000000000000000e+03 2.492378893944890983e+00 1.224018602188477710e-02
2.490000000000000000e+03 2.490827929130363216e+00 1.243618559938729391e-02
2.520000000000000000e+03 2.490446015840087401e+00 1.204315844191317791e-02
2.550000000000000000e+03 2.486695597945070002e+00 1.220999977772235616e-02
2.580000000000000000e+03 2.487330034511066046e+00 1.176738088623669951e-02
2.610000000000000000e+03 2.487188084235584906e+00 1.176260189138366059e-02
2.640000000000000000e+03 2.483843312542056481e+00 1.178284961217974935e-02
2.670000000000000000e+03 2.485259430534399350e+00 1.164206007670461410e-02
2.700000000000000000e+03 2.484335433642455016e+00 1.166241680420476018e-02
2.730000000000000000e+03 2.489555936424593607e+00 1.239087523501744212e-02
2.760000000000000000e+03 2.494207154761170386e+00 1.249114732856896129e-02
2.790000000000000000e+03 2.492774049658922575e+00 1.236641479393866226e-02
2.820000000000000000e+03 2.490599998518210345e+00 1.245632457972264961e-02
2.850000000000000000e+03 2.487246777599559699e+00 1.266415152929379478e-02
2.880000000000000000e+03 2.487553829581536924e+00 1.231625636918966607e-02
2.910000000000000000e+03 2.487900457067381499e+00 1.216830268825602052e-02
2.940000000000000000e+03 2.486158365156542871e+00 1.232646719001657086e-02
2.970000000000000000e+03 2.486101788918517297e+00 1.204393016625983533e-02
3.000000000000000000e+03 2.488130202670213897e+00 1.212975877182984226e-02
3.030000000000000000e+03 2.487341891500629565e+00 1.177421179509558803e-02
3.060000000000000000e+03 2.487287439436161485e+00 1.154228579364547161e-02
3.090000000000000000e+03 2.487643809327303224e+00 1.158460790388381699e-02
3.120000000000000000e+03 2.488184048473474963e+00 1.185016478825178313e-02
3.150000000000000000e+03 2.487552905207069287e+00 1.176245218355499722e-02
3.180000000000000000e+03 2.487204751799450886e+00 1.137733119016520918e-02
3.210000000000000000e+03 2.485698838794758281e+00 1.152069910798441538e-02
3.240000000000000000e+03 2.486426780441386875e+00 1.151860766071610351e-02
3.270000000000000000e+03 2.485861924683707702e+00 1.198568797487824245e-02
3.300000000000000000e+03 2.484179336019260553e+00 1.185414536766410225e-02
3.330000000000000000e+03 2.485910493609543526e+00 1.224125932319185608e-02
3.360000000000000000e+03 2.486316503933863054e+00 1.220417276139522215e-02
3.390000000000000000e+03 2.486464656747943369e+00 1.268298374965214949e-02
3.420000000000000000e+03 2.484645714039631859e+00 1.221475262488811754e-02
3.450000000000000000e+03 2.486582228139756268e+00 1.239261752813346738e-02
3.480000000000000000e+03 2.489555079919154146e+00 1.251368348596096705e-02
3.510000000000000000e+03 2.491184454452930908e+00 1.225352579332951442e-02
3.540000000000000000e+03 2.491424432615461537e+00 1.196637242625411997e-02
3.570000000000000000e+03 2.492972351488532468e+00 1.172383887773974405e-02
3.600000000000000000e+03 2.493983663873459378e+00 1.159410639415806715e-02
3.630000000000000000e+03 2.493775113174332869e+00 1.198970450585836248e-02
3.660000000000000000e+03 2.492528731188516034e+00 1.201791295677560011e-02
3.690000000000000000e+03 2.491269270907030098e+00 1.183013861942359274e-02
3.720000000000000000e+03 2.492232872388073339e+00 1.213014549596312316e-02
3.750000000000000000e+03 2.492555773521098139e+00 1.199738164887448506e-02
3.780000000000000000e+03 2.491752726534225637e+00 1.202951240299409905e-02
3.810000000000000000e+03 2.492480090468719212e+00 1.196347983566572494e-02
3.840000000000000000e+03 2.491076075274980983e+00 1.207492174996226478e-02
3.870000000000000000e+03 2.490844967758611972e+00 1.165576537008828836e-02
3.900000000000000000e+03 2.490821121168879326e+00 1.158336109157419129e-02
3.930000000000000000e+03 2.491568839819950032e+00 1.150482928814083351e-02
3.960000000000000000e+03 2.493622509662355213e+00 1.156711808360381434e-02
3.990000000000000000e+03 2.493917549279530910e+00 1.168615784430610850e-02
4.020000000000000000e+03 2.494697371998078506e+00 1.180500146285499638e-02
4.050000000000000000e+03 2.495617323044966529e+00 1.174499324318084396e-02
4.080000000000000000e+03 2.495811167110373319e+00 1.188078304921516733e-02
4.110000000000000000e+03 2.495860609332972491e+00 1.196104343920766783e-02
4.140000000000000000e+03 2.496218266876574443e+00 1.187841701281672213e-02
4.170000000000000000e+03 2.495839310570683089e+00 1.152771855223413966e-02
4.200000000000000000e+03 2.496134484262516384e+00 1.141029620538371384e-02
4.230000000000000000e+03 2.496041777845151355e+00 1.112349966580728801e-02
4.260000000000000000e+03 2.496478580627067512e+00 1.112429115872554802e-02
4.290000000000000000e+03 2.496921597767082446e+00 1.113416006825137389e-02
4.320000000000000000e+03 2.497331373769099638e+00 1.103065457943544318e-02
4.350000000000000000e+03 2.498338859816409574e+00 1.100228873087632543e-02
4.380000000000000000e+03 2.498440594616911259e+00 1.113935128176151736e-02
4.410000000000000000e+03 2.497666778437215740e+00 1.109778802097521368e-02
4.440000000000000000e+03 2.498912336200236339e+00 1.112825248836856427e-02
4.470000000000000000e+03 2.497366264792645563e+00 1.112777220717665189e-02
4.500000000000000000e+03 2.497415062099862748e+00 1.128274143988888464e-02
4.530000000000000000e+03 2.497315875763554516e+00 1.137004634287675994e-02
4.560000000000000000e+03 2.495952270056032596e+00 1.142920211004833445e-02
4.590000000000000000e+03 2.494801457566327318e+00 1.135825340261272486e-02
4.620000000000000000e+03 2.494952532274324675e+00 1.148350222788172698e-02
4.650000000000000000e+03 2.493641644633828758e+00 1.131152019668029730e-02
4.680000000000000000e+03 2.493763345134881071e+00 1.122880727656829294e-02
4.710000000000000000e+03 2.492981961927145829e+00 1.103664848921160312e-02
4.740000000000000000e+03 2.492659735696265422e+00 1.101959352286467110e-02
4.770000000000000000e+03 2.491714497621633662e+00 1.104792032798748019e-02
4.800000000000000000e+03 2.493254291465815342e+00 1.100384456006637743e-02
4.830000000000000000e+03 2.492751904257649365e+00 1.105400759807973442e-02
4.860000000000000000e+03 2.492697078536807442e+00 1.106542903340254971e-02
