# # n, sigma
3.000000000000000000e+01 2.509456716661497833e+00 1.902361665412528602e-01
6.000000000000000000e+01 3.115482601839171473e+00 9.831271013540092418e-02
9.000000000000000000e+01 2.468813887709729205e+00 5.742428121190047002e-02
1.200000000000000000e+02 3.119166643338857625e+00 7.153037592014965806e-02
1.500000000000000000e+02 3.114385880697025932e+00 7.122529500036027528e-02
1.800000000000000000e+02 3.109996948691614360e+00 5.952828875440933920e-02
2.100000000000000000e+02 2.523516306257513886e+00 4.456066384109563794e-02
2.400000000000000000e+02 2.503711138053161367e+00 4.417572916224645624e-02
2.700000000000000000e+02 2.505000850806007762e+00 4.418259819431697571e-02
3.000000000000000000e+02 2.525353438670007833e+00 5.586354864621324856e-02
3.300000000000000000e+02 2.510014864065534201e+00 5.092750085372631935e-02
3.600000000000000000e+02 2.527130653173520702e+00 4.364549303083748583e-02
3.900000000000000000e+02 2.520927136660626733e+00 4.899003303773299955e-02
4.200000000000000000e+02 2.528696500646347101e+00 4.915391778457703365e-02
4.500000000000000000e+02 2.526559017311015065e+00 4.841398950162029147e-02
4.800000000000000000e+02 2.525452492208624111e+00 4.688098658716451095e-02
5.100000000000000000e+02 2.542567916103268821e+00 3.910008758522338229e-02
5.400000000000000000e+02 2.537493397523491456e+00 3.939448419362481107e-02
5.700000000000000000e+02 2.539716491319264247e+00 4.092193558127606851e-02
6.000000000000000000e+02 2.541588073268014725e+00 3.916203330921077391e-02
6.300000000000000000e+02 2.549697600713753953e+00 3.549001447384176472e-02
6.600000000000000000e+02 2.544191232423100413e+00 3.301297450822491403e-02
6.900000000000000000e+02 2.531817545476959364e+00 3.219275681018437391e-02
7.200000000000000000e+02 2.521414640364505466e+00 3.221648976637708078e-02
7.500000000000000000e+02 2.523128591533152942e+00 3.404526440159592188e-02
7.800000000000000000e+02 2.516714228038042123e+00 3.442777476089876887e-02
8.100000000000000000e+02 2.516475679750672434e+00 3.126122634576095072e-02
8.400000000000000000e+02 2.512937309573743505e+00 2.764883871223026979e-02
8.700000000000000000e+02 2.515146161442531891e+00 2.618757552535370958e-02
9.000000000000000000e+02 2.511511563774361910e+00 2.578493255152752156e-02
9.300000000000000000e+02 2.511525849576827785e+00 2.502341425408710629e-02
9.600000000000000000e+02 2.512347116675194503e+00 2.498172334458435145e-02
9.900000000000000000e+02 2.506993990275961259e+00 2.304619043386199259e-02
1.020000000000000000e+03 2.510754800617221338e+00 2.275372329225724966e-02
1.050000000000000000e+03 2.510142545486892640e+00 2.111112292398959270e-02
1.080000000000000000e+03 2.509171776427364442e+00 2.063821101492488777e-02
1.110000000000000000e+03 2.510731951412914054e+00 2.048991309268088576e-02
1.140000000000000000e+03 2.509573386903066972e+00 1.956167849654276425e-02
1.170000000000000000e+03 2.512433113416559838e+00 1.979584795887652515e-02
1.200000000000000000e+03 2.511987272750267675e+00 2.080140374231843198e-02
1.230000000000000000e+03 2.517812681097821859e+00 2.087412918714018698e-02
1.260000000000000000e+03 2.525006793439358965e+00 2.138065608423056832e-02
1.290000000000000000e+03 2.524214948404710057e+00 2.104888544217517823e-02
1.320000000000000000e+03 2.521434034271035518e+00 2.045114340237215791e-02
1.350000000000000000e+03 2.518287152619909985e+00 1.963468038283741265e-02
1.380000000000000000e+03 2.517644888765601774e+00 1.933321929194657673e-02
1.410000000000000000e+03 2.517707376763591132e+00 2.009748255293598157e-02
1.440000000000000000e+03 2.512990032051603428e+00 2.039302778108474309e-02
1.470000000000000000e+03 2.513384884664862096e+00 2.141053712153448765e-02
1.500000000000000000e+03 2.515574524791824196e+00 2.192516389820700629e-02
1.530000000000000000e+03 2.519710658166878670e+00 2.331477998918722247e-02
1.560000000000000000e+03 2.522043740305936588e+00 2.314493273533002951e-02
1.590000000000000000e+03 2.520178470273744420e+00 2.245468273649268293e-02
1.620000000000000000e+03 2.516655387314901127e+00 2.158045287810375634e-02
1.650000000000000000e+03 2.514711290201407490e+00 2.183523212531556998e-02
1.680000000000000000e+03 2.520898712532418262e+00 2.316246619465677989e-02
1.710000000000000000e+03 2.520443532539908826e+00 2.260296290090406737e-02
1.740000000000000000e+03 2.520444375481960098e+00 2.085303733038730567e-02
1.770000000000000000e+03 2.519607427712960313e+00 2.015994756316705216e-02
1.800000000000000000e+03 2.519428568704671800e+00 2.046951677832481095e-02
1.830000000000000000e+03 2.520092731263013697e+00 2.008545614874453211e-02
1.860000000000000000e+03 2.518295102644366068e+00 1.890507902997485418e-02
1.890000000000000000e+03 2.517139597962176900e+00 1.896240360394499391e-02
1.920000000000000000e+03 2.519316322199145031e+00 1.971607271957461632e-02
1.950000000000000000e+03 2.518150447185347751e+00 1.885150754004471380e-02
1.980000000000000000e+03 2.521248719245176240e+00 1.835781912609072211e-02
2.010000000000000000e+03 2.519902676539701236e+00 1.923167694238110334e-02
2.040000000000000000e+03 2.520438968224909093e+00 1.861645634662834753e-02
2.070000000000000000e+03 2.521090250568312818e+00 1.873033389860343650e-02
2.100000000000000000e+03 2.520610228258048480e+00 1.838623335440562820e-02
2.130000000000000000e+03 2.520065735777609284e+00 1.853758785727494321e-02
2.160000000000000000e+03 2.518618392901219583e+00 1.802813884550171289e-02
2.190000000000000000e+03 2.520615498090953199e+00 1.812639046798416795e-02
2.220000000000000000e+03 2.520293001404356303e+00 1.722908268241233470e-02
2.250000000000000000e+03 2.518731872201253719e+00 1.656711368905634807e-02
2.280000000000000000e+03 2.516860822802435838e+00 1.617806531168684142e-02
2.310000000000000000e+03 2.519502351565613196e+00 1.601665293670831783e-02
2.340000000000000000e+03 2.520455559590203620e+00 1.574595298248833083e-02
2.370000000000000000e+03 2.519027699590812741e+00 1.577526403617847059e-02
2.400000000000000000e+03 2.519980004788004102e+00 1.596752700858596399e-02
2.430000000000000000e+03 2.519747959370524537e+00 1.615463810103046072e-02
2.460000000000000000e+03 2.519328744241544182e+00 1.559114830594936912e-02
2.490000000000000000e+03 2.517351371767874380e+00 1.589182727686026808e-02
2.520000000000000000e+03 2.519858200215826738e+00 1.559509050700283450e-02
2.550000000000000000e+03 2.519645996513252051e+00 1.530339841242552706e-02
2.580000000000000000e+03 2.519847625599112906e+00 1.561691390843992014e-02
