# # n, sigma
3.000000000000000000e+01 4.600020985971053022e+00 2.275799119309581009e+00
6.000000000000000000e+01 2.548942841411971916e+00 6.360152758397955020e-02
9.000000000000000000e+01 2.535291357098137244e+00 7.006057869006937500e-02
1.200000000000000000e+02 2.512087020424856654e+00 5.392130175343280013e-02
1.500000000000000000e+02 2.486792279642432657e+00 4.500747722102555609e-02
1.800000000000000000e+02 2.495458114181762443e+00 3.531922104859532008e-02
2.100000000000000000e+02 2.513688696069566131e+00 3.161371443938883197e-02
2.400000000000000000e+02 2.510981432681029801e+00 3.059020967015128184e-02
2.700000000000000000e+02 2.519273532683997452e+00 2.571128507283334044e-02
3.000000000000000000e+02 2.518290531525927189e+00 2.363844112202316897e-02
3.300000000000000000e+02 2.508649223895889957e+00 2.350788871721373741e-02
3.600000000000000000e+02 2.499778933114363610e+00 2.434707985261746685e-02
3.900000000000000000e+02 2.499779855894878722e+00 2.573705434749729362e-02
4.200000000000000000e+02 2.507182800060443473e+00 2.368588444645635532e-02
4.500000000000000000e+02 2.502838614630638059e+00 2.551954306559756427e-02
4.800000000000000000e+02 2.506101093118915379e+00 2.342270627562539898e-02
5.100000000000000000e+02 2.508181490745252429e+00 2.089578861112584979e-02
5.400000000000000000e+02 2.505969570612913255e+00 2.023671217521687965e-02
5.700000000000000000e+02 2.505596964482097011e+00 1.894038838835236313e-02
6.000000000000000000e+02 2.501862570746594461e+00 1.886399894779504718e-02
6.300000000000000000e+02 2.509347402832349250e+00 1.880089217996055648e-02
6.600000000000000000e+02 2.507033538770197190e+00 1.894516233734657232e-02
6.900000000000000000e+02 2.512284674377717852e+00 1.997450259764747479e-02
7.200000000000000000e+02 2.510582154844919422e+00 2.087394275912389519e-02
7.500000000000000000e+02 2.507241307817597686e+00 2.175535637531588601e-02
7.800000000000000000e+02 2.508991335515670329e+00 2.100292281295045374e-02
8.100000000000000000e+02 2.505182907438362694e+00 2.055742047317101612e-02
8.400000000000000000e+02 2.504871930886747311e+00 2.000581230996389612e-02
8.700000000000000000e+02 2.502211959298376254e+00 2.051556527660936685e-02
9.000000000000000000e+02 2.506441714595740944e+00 1.976072516963441050e-02
9.300000000000000000e+02 2.503560649530028215e+00 1.957209161087816035e-02
9.600000000000000000e+02 2.499326596703296932e+00 1.994716707233620476e-02
9.900000000000000000e+02 2.503143974058797738e+00 2.004271865155369398e-02
1.020000000000000000e+03 2.499713286803293411e+00 1.947623799838473987e-02
1.050000000000000000e+03 2.502301360848688816e+00 1.840538615069158696e-02
1.080000000000000000e+03 2.503763366474905716e+00 1.938854636068691045e-02
1.110000000000000000e+03 2.506684221460172779e+00 1.963212287028485298e-02
1.140000000000000000e+03 2.503717135688170892e+00 1.930199360676791362e-02
1.170000000000000000e+03 2.500733243630400171e+00 1.892933953162730804e-02
1.200000000000000000e+03 2.500768756359802225e+00 1.826571915711696151e-02
1.230000000000000000e+03 2.501433360613810830e+00 1.792755229576058901e-02
1.260000000000000000e+03 2.500101530553204388e+00 1.737376018816922524e-02
1.290000000000000000e+03 2.505539349611036748e+00 1.698029169413418221e-02
1.320000000000000000e+03 2.505624871949478916e+00 1.749454779669073687e-02
1.350000000000000000e+03 2.505419948210071635e+00 1.773952490497123641e-02
1.380000000000000000e+03 2.504699326645267732e+00 1.681078002126984439e-02
1.410000000000000000e+03 2.505637676520139134e+00 1.649838517533346385e-02
1.440000000000000000e+03 2.506537225664971835e+00 1.645840879486933431e-02
1.470000000000000000e+03 2.506965575596122875e+00 1.700913601829187605e-02
1.500000000000000000e+03 2.503180925522229483e+00 1.671251723289852303e-02
1.530000000000000000e+03 2.502270883526275469e+00 1.709452488921591601e-02
1.560000000000000000e+03 2.503054330629407076e+00 1.716870555603028370e-02
1.590000000000000000e+03 2.505037670001039274e+00 1.679619880611527005e-02
1.620000000000000000e+03 2.507125746676858835e+00 1.660217803989815985e-02
1.650000000000000000e+03 2.507330884520277969e+00 1.589013377534392868e-02
1.680000000000000000e+03 2.505812764832470840e+00 1.555579562600450418e-02
1.710000000000000000e+03 2.505151787094688220e+00 1.466870380275482784e-02
1.740000000000000000e+03 2.501985608902499880e+00 1.508480311351253697e-02
1.770000000000000000e+03 2.500950020418016617e+00 1.427204400373105822e-02
1.800000000000000000e+03 2.503005620826250777e+00 1.412501770191545991e-02
1.830000000000000000e+03 2.504830976583239277e+00 1.389335351652903720e-02
1.860000000000000000e+03 2.503450178498271228e+00 1.334832404985546520e-02
1.890000000000000000e+03 2.506204734355050423e+00 1.413374290414336383e-02
1.920000000000000000e+03 2.505240774627989442e+00 1.401550839336597812e-02
1.950000000000000000e+03 2.506890556521360836e+00 1.379144751000146822e-02
1.980000000000000000e+03 2.504133592840100953e+00 1.276406538322837417e-02
2.010000000000000000e+03 2.507491576525105792e+00 1.280035293634099701e-02
2.040000000000000000e+03 2.507572690574988439e+00 1.266833353303194361e-02
2.070000000000000000e+03 2.507599765987195362e+00 1.232699731889440840e-02
2.100000000000000000e+03 2.509042914352040743e+00 1.230902780709611233e-02
2.130000000000000000e+03 2.511761553500551081e+00 1.241254086370730154e-02
2.160000000000000000e+03 2.511340744343414144e+00 1.245031363829627452e-02
2.190000000000000000e+03 2.510986281486603744e+00 1.268619194792862566e-02
2.220000000000000000e+03 2.510417106678546340e+00 1.272628876400405500e-02
2.250000000000000000e+03 2.511090990223029618e+00 1.271281360851003218e-02
2.280000000000000000e+03 2.511000842916445652e+00 1.288450034983436125e-02
2.310000000000000000e+03 2.510969253460621609e+00 1.255010135975782697e-02
2.340000000000000000e+03 2.511581909579406524e+00 1.214240039497790566e-02
2.370000000000000000e+03 2.509349399662569535e+00 1.207137089000069781e-02
2.400000000000000000e+03 2.507241583434264065e+00 1.238515243482366315e-02
2.430000000000000000e+03 2.505587110446062304e+00 1.246051583466708038e-02
2.460000000000000000e+03 2.507266071971318233e+00 1.295502339515781053e-02
2.490000000000000000e+03 2.505773567328997142e+00 1.276863984345002166e-02
2.520000000000000000e+03 2.503315043230382120e+00 1.298807779844756392e-02
