# # n, sigma
3.000000000000000000e+01 2.718148307178592571e+00 8.364163110479580499e-02
6.000000000000000000e+01 2.719740347377920031e+00 9.380473615281215150e-02
9.000000000000000000e+01 2.446442387512227867e+00 5.235518917063184535e-02
1.200000000000000000e+02 2.526890883904552965e+00 4.130867831130655143e-02
1.500000000000000000e+02 2.483627911704456626e+00 3.881318955247634039e-02
1.800000000000000000e+02 2.464531908342866728e+00 4.837778586051643542e-02
2.100000000000000000e+02 2.477380826564233640e+00 4.754680773387292420e-02
2.400000000000000000e+02 2.463923184925908227e+00 5.341997583023828933e-02
2.700000000000000000e+02 2.469515209694083779e+00 4.719844468196164600e-02
3.000000000000000000e+02 2.508141140682465853e+00 4.745083127078918855e-02
3.300000000000000000e+02 2.501614241252539284e+00 4.248596189056925987e-02
3.600000000000000000e+02 2.495166689711144858e+00 3.999083713391105022e-02
3.900000000000000000e+02 2.499799037216217545e+00 3.778720539405532042e-02
4.200000000000000000e+02 2.526050094531284707e+00 3.803996675832900520e-02
4.500000000000000000e+02 2.544478919106563541e+00 3.631300518766097940e-02
4.800000000000000000e+02 2.553468384900708266e+00 3.739002489940788931e-02
5.100000000000000000e+02 2.548438316800407222e+00 3.755243598141438238e-02
5.400000000000000000e+02 2.510999881977480364e+00 3.520165840413957276e-02
5.700000000000000000e+02 2.508232044601695243e+00 3.414949227299859252e-02
6.000000000000000000e+02 2.511689842425858465e+00 3.435514387302590622e-02
6.300000000000000000e+02 2.515684769188626824e+00 3.251852271538194228e-02
6.600000000000000000e+02 2.509176826402501614e+00 3.074840511054500319e-02
6.900000000000000000e+02 2.496157474361328177e+00 2.792751719560078449e-02
7.200000000000000000e+02 2.499730927149903525e+00 2.931495298068383451e-02
7.500000000000000000e+02 2.498623746251837918e+00 3.157524438219192625e-02
7.800000000000000000e+02 2.501668539108007572e+00 3.125858249805332084e-02
8.100000000000000000e+02 2.497454384614045786e+00 3.034695891981035662e-02
8.400000000000000000e+02 2.493078150516076619e+00 3.076006489571703542e-02
8.700000000000000000e+02 2.489595660412341260e+00 2.680011955655887262e-02
9.000000000000000000e+02 2.491884392346665145e+00 2.503545999883974651e-02
9.300000000000000000e+02 2.489004929493547902e+00 2.636052289365488008e-02
9.600000000000000000e+02 2.493817893029811827e+00 2.622025566464121493e-02
9.900000000000000000e+02 2.498775930544670398e+00 2.637344786717229356e-02
1.020000000000000000e+03 2.496390239231673913e+00 2.586869796786361170e-02
1.050000000000000000e+03 2.499478671104003791e+00 2.622731775137465693e-02
1.080000000000000000e+03 2.501959581608425243e+00 2.625817563889512596e-02
1.110000000000000000e+03 2.502690254857352414e+00 2.479079320287898291e-02
1.140000000000000000e+03 2.506339200734948314e+00 2.454070431928722165e-02
1.170000000000000000e+03 2.504331516315897677e+00 2.377591127864469439e-02
1.200000000000000000e+03 2.505377228454916061e+00 2.466914435167495354e-02
1.230000000000000000e+03 2.504667617902893717e+00 2.418086469480473788e-02
