# # n, sigma
3.000000000000000000e+01 2.031666154555810344e+00 2.417364776664346349e-01
6.000000000000000000e+01 3.804173756642352355e+00 1.144016406452041112e-01
9.000000000000000000e+01 3.729936490186363862e+00 1.319361966752070903e-01
1.200000000000000000e+02 2.488211227824448368e+00 5.636779938153305136e-02
1.500000000000000000e+02 2.505467601977907410e+00 4.817077357393122206e-02
1.800000000000000000e+02 2.513167535322069934e+00 4.334285458172588978e-02
2.100000000000000000e+02 2.512191665196177315e+00 3.840659736279044417e-02
2.400000000000000000e+02 2.524853577736356325e+00 3.591326146875508524e-02
2.700000000000000000e+02 2.531688037179934181e+00 3.453348322292668082e-02
3.000000000000000000e+02 2.514199672211086423e+00 3.169046101729833254e-02
3.300000000000000000e+02 2.498599584650419203e+00 3.357629322727011950e-02
3.600000000000000000e+02 2.504302457565756423e+00 3.063089800121193002e-02
3.900000000000000000e+02 2.493738380003011290e+00 2.626104123948254029e-02
4.200000000000000000e+02 2.493943227203266666e+00 2.767292405257422427e-02
4.500000000000000000e+02 2.490809268511948282e+00 2.863106046796205090e-02
4.800000000000000000e+02 2.494609448049196487e+00 2.941070066135349076e-02
5.100000000000000000e+02 2.494840208198934040e+00 3.157608213259432278e-02
5.400000000000000000e+02 2.490975117474043543e+00 3.116412643340986041e-02
5.700000000000000000e+02 2.495430758930996529e+00 3.055689842810395407e-02
6.000000000000000000e+02 2.487056911474888388e+00 3.140412508263653452e-02
6.300000000000000000e+02 2.486494100349781355e+00 3.257891863041885439e-02
6.600000000000000000e+02 2.484291049605213519e+00 3.046694208738734422e-02
6.900000000000000000e+02 2.486471579134379439e+00 3.061160828352843533e-02
7.200000000000000000e+02 2.489035853877139548e+00 3.195010252370105580e-02
7.500000000000000000e+02 2.488180557484910516e+00 3.222023798746632278e-02
7.800000000000000000e+02 2.487808837460896427e+00 3.200298151029542376e-02
8.100000000000000000e+02 2.487132054672291037e+00 3.264191818022330049e-02
8.400000000000000000e+02 2.488421036339452996e+00 3.231982307710792868e-02
8.700000000000000000e+02 2.483797860770986965e+00 3.339621890565366152e-02
9.000000000000000000e+02 2.487780121769477049e+00 3.327967027593263516e-02
9.300000000000000000e+02 2.491405112481261952e+00 3.148041247103085943e-02
9.600000000000000000e+02 2.483000921399422189e+00 3.190909667791822640e-02
9.900000000000000000e+02 2.483191044808212400e+00 2.975834123100235332e-02
1.020000000000000000e+03 2.482153961382974394e+00 3.021555908253591508e-02
1.050000000000000000e+03 2.484973502812499735e+00 2.861281330612942819e-02
1.080000000000000000e+03 2.488059901376721950e+00 2.715322832095405300e-02
1.110000000000000000e+03 2.481526680171917576e+00 2.694063536023987016e-02
1.140000000000000000e+03 2.483948224567805507e+00 2.704807708488829454e-02
1.170000000000000000e+03 2.483976652064351143e+00 2.717568018936895868e-02
1.200000000000000000e+03 2.485106789716958531e+00 2.749204078890982172e-02
1.230000000000000000e+03 2.479838343175803761e+00 2.779442642187026843e-02
1.260000000000000000e+03 2.479495187239229903e+00 2.686694421402115868e-02
1.290000000000000000e+03 2.480590694747124125e+00 2.794766777387874823e-02
1.320000000000000000e+03 2.482238257625373645e+00 2.767542488865517430e-02
1.350000000000000000e+03 2.486796208951818965e+00 2.852893265361499536e-02
1.380000000000000000e+03 2.490106694836916379e+00 2.767995902996456606e-02
1.410000000000000000e+03 2.493751949547184932e+00 2.687832361626162417e-02
1.440000000000000000e+03 2.496447598702665527e+00 2.616470561007584739e-02
1.470000000000000000e+03 2.492145263039087233e+00 2.478604275259949780e-02
1.500000000000000000e+03 2.492679848523180919e+00 2.282648483175541906e-02
1.530000000000000000e+03 2.494689758595960871e+00 2.208084171126651826e-02
1.560000000000000000e+03 2.494712539794037287e+00 2.193313369924193221e-02
1.590000000000000000e+03 2.495555305764714848e+00 2.171167112514240174e-02
1.620000000000000000e+03 2.491753193683073686e+00 2.020832239846641690e-02
1.650000000000000000e+03 2.492180430586916628e+00 1.958703925750997221e-02
1.680000000000000000e+03 2.493262082154087178e+00 1.876906608524012143e-02
1.710000000000000000e+03 2.495475611287565787e+00 1.817587690444961296e-02
1.740000000000000000e+03 2.493197739623189246e+00 1.797311534367296640e-02
1.770000000000000000e+03 2.495388801490712627e+00 1.762792776619074089e-02
1.800000000000000000e+03 2.493717534225777133e+00 1.742687700864764544e-02
1.830000000000000000e+03 2.492063489646891838e+00 1.706635968305379378e-02
1.860000000000000000e+03 2.489278934693196277e+00 1.772503215771468674e-02
1.890000000000000000e+03 2.491466408529702914e+00 1.693963173855177543e-02
1.920000000000000000e+03 2.490954194816335843e+00 1.731942571942446385e-02
1.950000000000000000e+03 2.488174011830896593e+00 1.764707121943871401e-02
1.980000000000000000e+03 2.490296080785117550e+00 1.762868810901325675e-02
2.010000000000000000e+03 2.489434190397134206e+00 1.862658473196158668e-02
2.040000000000000000e+03 2.487149293199804045e+00 1.852558158786360779e-02
2.070000000000000000e+03 2.486293342608004941e+00 1.843729503951809651e-02
2.100000000000000000e+03 2.482586646442717537e+00 1.813780249195085306e-02
2.130000000000000000e+03 2.482376871988573264e+00 1.667533902327477877e-02
2.160000000000000000e+03 2.485549966399618782e+00 1.692028786060569348e-02
2.190000000000000000e+03 2.483231206367286781e+00 1.780110297491378779e-02
2.220000000000000000e+03 2.482465226765115052e+00 1.808110220387004752e-02
2.250000000000000000e+03 2.480249531992290812e+00 1.846500679696418817e-02
2.280000000000000000e+03 2.481142174791243882e+00 1.850350210554355807e-02
2.310000000000000000e+03 2.480709144409077194e+00 1.825976310468902658e-02
2.340000000000000000e+03 2.479493845650253103e+00 1.705858570676830471e-02
2.370000000000000000e+03 2.477997733225761667e+00 1.674942383198212495e-02
2.400000000000000000e+03 2.477730296750489725e+00 1.684971700108446255e-02
2.430000000000000000e+03 2.477502946839437836e+00 1.741195501598737441e-02
2.460000000000000000e+03 2.475957503401754689e+00 1.717084720687346924e-02
2.490000000000000000e+03 2.473481932816845141e+00 1.772177550529032211e-02
