# # n, sigma
3.000000000000000000e+01 3.911338695266747933e+00 8.934914811281295499e+00
6.000000000000000000e+01 4.202997803027569645e+00 7.659047569351133677e-02
9.000000000000000000e+01 2.418154738400242199e+00 5.143001768039745514e-02
1.200000000000000000e+02 2.439552064404541198e+00 4.869906458049131498e-02
1.500000000000000000e+02 2.428447829870932217e+00 6.055929715154483028e-02
1.800000000000000000e+02 2.464565592062028188e+00 5.177176866695159391e-02
2.100000000000000000e+02 2.469458340133245500e+00 4.169211533464516756e-02
2.400000000000000000e+02 2.434445854324493119e+00 5.069837631773025516e-02
2.700000000000000000e+02 2.491676538385849682e+00 4.850112701745074029e-02
3.000000000000000000e+02 2.508576629870048702e+00 4.762659095118425279e-02
3.300000000000000000e+02 2.512239065350329703e+00 5.151677687301552816e-02
3.600000000000000000e+02 2.498556978641520931e+00 4.964070809700088516e-02
3.900000000000000000e+02 2.493372946517463440e+00 4.902801903033680159e-02
4.200000000000000000e+02 2.493080990864567692e+00 4.214552143936259321e-02
4.500000000000000000e+02 2.486480924916228297e+00 4.181062249054274399e-02
4.800000000000000000e+02 2.499078264991985154e+00 4.888269306719076474e-02
5.100000000000000000e+02 2.502528778138655596e+00 4.202974284622153917e-02
5.400000000000000000e+02 2.513986160564312566e+00 3.982123400154607279e-02
5.700000000000000000e+02 2.511182605751755670e+00 3.867585364570582523e-02
6.000000000000000000e+02 2.509519969273091178e+00 3.344189619849465694e-02
6.300000000000000000e+02 2.507125672308924802e+00 3.157661524472992615e-02
6.600000000000000000e+02 2.508648226337290676e+00 3.161925548771940542e-02
6.900000000000000000e+02 2.513347873679487865e+00 2.804244226472935031e-02
7.200000000000000000e+02 2.506373108411596995e+00 2.732135793963811482e-02
7.500000000000000000e+02 2.503777444177406775e+00 2.936840960985656265e-02
7.800000000000000000e+02 2.505837964259147288e+00 2.887235559967725462e-02
8.100000000000000000e+02 2.507465848040655754e+00 2.549880619731739739e-02
8.400000000000000000e+02 2.508875358973280179e+00 2.533680578401890579e-02
8.700000000000000000e+02 2.507889580835492183e+00 2.512938870024138474e-02
9.000000000000000000e+02 2.505050488422271293e+00 2.434577176632525888e-02
9.300000000000000000e+02 2.505733658188029178e+00 2.485117555868974343e-02
9.600000000000000000e+02 2.512491184446628445e+00 2.497959015184085529e-02
9.900000000000000000e+02 2.513169314651142017e+00 2.592030739566433123e-02
1.020000000000000000e+03 2.522340979587577081e+00 2.517444321112411940e-02
1.050000000000000000e+03 2.534514146507077292e+00 2.578957018882522753e-02
1.080000000000000000e+03 2.534723445832123279e+00 2.535100161295193374e-02
1.110000000000000000e+03 2.527212023371010474e+00 2.617986172509452134e-02
1.140000000000000000e+03 2.523268957508368437e+00 2.647615476931877362e-02
1.170000000000000000e+03 2.525313730109742139e+00 2.607094738873438552e-02
1.200000000000000000e+03 2.526960154003258019e+00 2.578715100637261545e-02
1.230000000000000000e+03 2.530822898740855642e+00 2.502099879189909754e-02
1.260000000000000000e+03 2.525007246414837425e+00 2.399491365575139382e-02
1.290000000000000000e+03 2.513598451456421579e+00 2.310440494126179273e-02
1.320000000000000000e+03 2.506613495673391423e+00 2.306900272148048464e-02
1.350000000000000000e+03 2.509130598877685525e+00 2.310487285546926686e-02
1.380000000000000000e+03 2.510266367012458311e+00 2.271246112159640632e-02
1.410000000000000000e+03 2.507005517863306387e+00 2.229888353207279059e-02
1.440000000000000000e+03 2.505755091109981958e+00 2.158634425112453126e-02
1.470000000000000000e+03 2.498849900065477136e+00 2.132045986118622644e-02
1.500000000000000000e+03 2.494710292154798115e+00 2.142525062456866053e-02
1.530000000000000000e+03 2.497110439936520709e+00 2.020354008502068047e-02
1.560000000000000000e+03 2.497628959774622182e+00 1.934648355331769834e-02
1.590000000000000000e+03 2.501733637772432850e+00 1.961790915945049382e-02
1.620000000000000000e+03 2.499246835955605484e+00 1.904701755932824633e-02
1.650000000000000000e+03 2.500148931144131836e+00 1.815390637282427930e-02
1.680000000000000000e+03 2.503041885581621440e+00 1.784275703998981083e-02
1.710000000000000000e+03 2.504761363401028174e+00 1.653717946403708561e-02
1.740000000000000000e+03 2.505495806079135246e+00 1.640424677783036689e-02
1.770000000000000000e+03 2.508890097245460193e+00 1.628058080779726247e-02
1.800000000000000000e+03 2.507589827417433082e+00 1.577173183159780862e-02
1.830000000000000000e+03 2.508261595859639925e+00 1.584774171026712489e-02
