# # n, sigma
3.000000000000000000e+01 4.363889983053554467e+00 6.867793823133792885e-02
6.000000000000000000e+01 2.566143755113763358e+00 1.484259282605315811e-01
9.000000000000000000e+01 2.588560260783822731e+00 1.702247511968857097e-01
1.200000000000000000e+02 4.092276767671419790e+00 1.032350907234567683e-01
1.500000000000000000e+02 4.112236386332993376e+00 6.649132815250033413e-02
1.800000000000000000e+02 4.108569525979937076e+00 8.008233719263967154e-02
2.100000000000000000e+02 4.115272769428955257e+00 7.760419111056085506e-02
2.400000000000000000e+02 2.524017425110654855e+00 6.804414041571903160e-02
2.700000000000000000e+02 2.507204195700743377e+00 5.918273069090500271e-02
3.000000000000000000e+02 2.489794971798699574e+00 4.803671947460697728e-02
3.300000000000000000e+02 2.485455595625388536e+00 4.534458723741790348e-02
3.600000000000000000e+02 2.486063762883356620e+00 4.474817228939306779e-02
3.900000000000000000e+02 2.494713641198938792e+00 3.774884704035640082e-02
4.200000000000000000e+02 2.500365135521567694e+00 3.596885863236141262e-02
4.500000000000000000e+02 2.504388616422154268e+00 3.418662740766361535e-02
4.800000000000000000e+02 2.502486036633412958e+00 3.149091790837148935e-02
5.100000000000000000e+02 2.505703664417229248e+00 3.021175632003142431e-02
5.400000000000000000e+02 2.508565879736942783e+00 2.819574474910045009e-02
5.700000000000000000e+02 2.515814353184304242e+00 2.673272007540219292e-02
6.000000000000000000e+02 2.515667344873572908e+00 2.968209245088756706e-02
6.300000000000000000e+02 2.517586828945857391e+00 3.016256523036215179e-02
6.600000000000000000e+02 2.517163885335425899e+00 2.615805530659949529e-02
6.900000000000000000e+02 2.514728041015884763e+00 2.723769133863108288e-02
7.200000000000000000e+02 2.515624512441478444e+00 2.633214257398886968e-02
7.500000000000000000e+02 2.514778068438475067e+00 2.756342184038022836e-02
7.800000000000000000e+02 2.514742294874493300e+00 2.924950145101319621e-02
8.100000000000000000e+02 2.514620909563095807e+00 2.737892580379388749e-02
8.400000000000000000e+02 2.511185492041632994e+00 2.613026414262074534e-02
8.700000000000000000e+02 2.505531578060679276e+00 2.564640036555481187e-02
9.000000000000000000e+02 2.501099920059051129e+00 2.492253428604951707e-02
9.300000000000000000e+02 2.498041330190261533e+00 2.469931853995006518e-02
9.600000000000000000e+02 2.498839332121225887e+00 2.719590182471763942e-02
9.900000000000000000e+02 2.499315553711384030e+00 2.724727002001854984e-02
1.020000000000000000e+03 2.495118287174166838e+00 2.596367382663764337e-02
1.050000000000000000e+03 2.497539232243397578e+00 2.487294548290057417e-02
1.080000000000000000e+03 2.498948060637546043e+00 2.456521171423608693e-02
1.110000000000000000e+03 2.499821894450412696e+00 2.472302462095882225e-02
1.140000000000000000e+03 2.495760567738749991e+00 2.486883792339470919e-02
1.170000000000000000e+03 2.493438636972392874e+00 2.526539944206688745e-02
1.200000000000000000e+03 2.498691438305487011e+00 2.406135927629833235e-02
1.230000000000000000e+03 2.498244740768331251e+00 2.262087439495885990e-02
1.260000000000000000e+03 2.498013100005093801e+00 2.195841199573352054e-02
1.290000000000000000e+03 2.497946785741048892e+00 1.969525716284072081e-02
1.320000000000000000e+03 2.497100631200575460e+00 1.887088364329985585e-02
1.350000000000000000e+03 2.496508244866063375e+00 1.895456977462206885e-02
1.380000000000000000e+03 2.495765628488402665e+00 1.841569568628037903e-02
1.410000000000000000e+03 2.499750362323556185e+00 1.865253400277608331e-02
1.440000000000000000e+03 2.499348491876100642e+00 1.833315677251734152e-02
1.470000000000000000e+03 2.499380324754576055e+00 1.795923766706930894e-02
1.500000000000000000e+03 2.504008022336571049e+00 1.719048458322188638e-02
1.530000000000000000e+03 2.504507465366609065e+00 1.684898210096496055e-02
1.560000000000000000e+03 2.500833638789421443e+00 1.638061177783614250e-02
1.590000000000000000e+03 2.500986200773539281e+00 1.572577526296145556e-02
1.620000000000000000e+03 2.501901611551917703e+00 1.501141685752667952e-02
1.650000000000000000e+03 2.501627960172545073e+00 1.500174653670494768e-02
1.680000000000000000e+03 2.502015506065756512e+00 1.499101127673082429e-02
1.710000000000000000e+03 2.501619516264335097e+00 1.476576351134953509e-02
1.740000000000000000e+03 2.503551232951148453e+00 1.464176282506661833e-02
1.770000000000000000e+03 2.500100586392931312e+00 1.316050687900666150e-02
1.800000000000000000e+03 2.501235819040200870e+00 1.244306600213680898e-02
1.830000000000000000e+03 2.500278887333355016e+00 1.297032880089808542e-02
1.860000000000000000e+03 2.502181749680546297e+00 1.315179315930102913e-02
1.890000000000000000e+03 2.500039411073407436e+00 1.333661710003261613e-02
1.920000000000000000e+03 2.501639368117091866e+00 1.361505600830569505e-02
1.950000000000000000e+03 2.498464101846369356e+00 1.368276257878375986e-02
1.980000000000000000e+03 2.495804045810731342e+00 1.298179652846186832e-02
2.010000000000000000e+03 2.493327122334307866e+00 1.303158129446280351e-02
2.040000000000000000e+03 2.490587063052260408e+00 1.269511271230221866e-02
2.070000000000000000e+03 2.491898682471651583e+00 1.279540932514367478e-02
2.100000000000000000e+03 2.492898446496301545e+00 1.268022515898367675e-02
2.130000000000000000e+03 2.494274546237844614e+00 1.275446638797168852e-02
2.160000000000000000e+03 2.494461274741468060e+00 1.309198424299134328e-02
2.190000000000000000e+03 2.494067861316795476e+00 1.307625367346611049e-02
2.220000000000000000e+03 2.494816125916257565e+00 1.360244970738824950e-02
2.250000000000000000e+03 2.495361957183205082e+00 1.285001684811882400e-02
2.280000000000000000e+03 2.493177951941455639e+00 1.275253895530704777e-02
2.310000000000000000e+03 2.495072393869457450e+00 1.277241863622499175e-02
2.340000000000000000e+03 2.494050193291946105e+00 1.283371392151972518e-02
2.370000000000000000e+03 2.495235155356007706e+00 1.293874245844592666e-02
2.400000000000000000e+03 2.500263605311238813e+00 1.271204981235100027e-02
2.430000000000000000e+03 2.502138184418042144e+00 1.272139605326929115e-02
2.460000000000000000e+03 2.502241413619837651e+00 1.245186964832478704e-02
2.490000000000000000e+03 2.501207565626242246e+00 1.221759518493398602e-02
2.520000000000000000e+03 2.501972660902676449e+00 1.244735227851805071e-02
2.550000000000000000e+03 2.501630608507632303e+00 1.260574679581183237e-02
2.580000000000000000e+03 2.500211743914846352e+00 1.240780005058516114e-02
2.610000000000000000e+03 2.500139026370056694e+00 1.245319181182064951e-02
2.640000000000000000e+03 2.500727284011969864e+00 1.209232758213280717e-02
2.670000000000000000e+03 2.501166724743647762e+00 1.215736995971383044e-02
2.700000000000000000e+03 2.499213193564836288e+00 1.195265098627833027e-02
2.730000000000000000e+03 2.500039916760847802e+00 1.204671736353965517e-02
2.760000000000000000e+03 2.497306611252725794e+00 1.164765763059812977e-02
2.790000000000000000e+03 2.496245322655327836e+00 1.144543094107775341e-02
2.820000000000000000e+03 2.497292812381446403e+00 1.102975282375844197e-02
2.850000000000000000e+03 2.498253756084215293e+00 1.134389667634702614e-02
2.880000000000000000e+03 2.498525071585418811e+00 1.166336251795790403e-02
2.910000000000000000e+03 2.500629882914373159e+00 1.156554467436422817e-02
2.940000000000000000e+03 2.496961971067619412e+00 1.132297537949698146e-02
2.970000000000000000e+03 2.496996506085285894e+00 1.149701685213258204e-02
3.000000000000000000e+03 2.497341844855124560e+00 1.166819849730130546e-02
3.030000000000000000e+03 2.495897536541789918e+00 1.166089095397056762e-02
3.060000000000000000e+03 2.494430052267277542e+00 1.154773766732323896e-02
3.090000000000000000e+03 2.494731566431713787e+00 1.095227569592115667e-02
3.120000000000000000e+03 2.494337040239741121e+00 1.116460370292126671e-02
3.150000000000000000e+03 2.493950453930681377e+00 1.085606017643914699e-02
3.180000000000000000e+03 2.494425031109396063e+00 1.083230395793331920e-02
3.210000000000000000e+03 2.494189760027167413e+00 1.100843274565010965e-02
3.240000000000000000e+03 2.494731347895372320e+00 1.086433666345974249e-02
3.270000000000000000e+03 2.495354671099154320e+00 1.086314971765181027e-02
3.300000000000000000e+03 2.495942310103876682e+00 1.098606878388530377e-02
3.330000000000000000e+03 2.496879568946733130e+00 1.089629572071099811e-02
3.360000000000000000e+03 2.497181249322190766e+00 1.073837707023037741e-02
3.390000000000000000e+03 2.496377810296514621e+00 1.096316855282630613e-02
3.420000000000000000e+03 2.496305148527280693e+00 1.101234851897556211e-02
3.450000000000000000e+03 2.496498415422619743e+00 1.112879967149103463e-02
3.480000000000000000e+03 2.497076190788264594e+00 1.102131815529540718e-02
3.510000000000000000e+03 2.500158605751462648e+00 1.095102544258989320e-02
3.540000000000000000e+03 2.500051028319904223e+00 1.052850362003580550e-02
3.570000000000000000e+03 2.500865904252550287e+00 1.057668074828865303e-02
3.600000000000000000e+03 2.500025681568322167e+00 1.081871538663211132e-02
3.630000000000000000e+03 2.500299354316660505e+00 1.097451895256963163e-02
3.660000000000000000e+03 2.500952992464948288e+00 1.095346310881379313e-02
3.690000000000000000e+03 2.500187060397023320e+00 1.124742084240922153e-02
3.720000000000000000e+03 2.501735572899623783e+00 1.106669979360156396e-02
3.750000000000000000e+03 2.501620635906667278e+00 1.139302102954886133e-02
3.780000000000000000e+03 2.502015963379802699e+00 1.141889778234946376e-02
3.810000000000000000e+03 2.502234284935185293e+00 1.164285568529377021e-02
3.840000000000000000e+03 2.502082655929894539e+00 1.161981199127297762e-02
3.870000000000000000e+03 2.500471395726924673e+00 1.171525563607840256e-02
3.900000000000000000e+03 2.501899016249623298e+00 1.169218614941855590e-02
3.930000000000000000e+03 2.501529679815102103e+00 1.147238531310835162e-02
3.960000000000000000e+03 2.501984099691511698e+00 1.184848471099235120e-02
3.990000000000000000e+03 2.500167665176058041e+00 1.154217927702453315e-02
4.020000000000000000e+03 2.501936409885085144e+00 1.153955722524822348e-02
4.050000000000000000e+03 2.502240021721038321e+00 1.170370583639128263e-02
4.080000000000000000e+03 2.503785723945518349e+00 1.142814350083840719e-02
4.110000000000000000e+03 2.504718965208491355e+00 1.161682271993602807e-02
4.140000000000000000e+03 2.506525425773441285e+00 1.172299613476818561e-02
4.170000000000000000e+03 2.506434556103940725e+00 1.193906034272747274e-02
4.200000000000000000e+03 2.506764491143743889e+00 1.169123322542051091e-02
4.230000000000000000e+03 2.505803186076410949e+00 1.168532711206097564e-02
4.260000000000000000e+03 2.505683418517465455e+00 1.119922217505504337e-02
