# # n, sigma
3.000000000000000000e+01 2.236965366697645674e+00 1.095783288104949099e-01
6.000000000000000000e+01 2.845734417404397476e+00 6.200097076168156751e-02
9.000000000000000000e+01 2.814948815180202679e+00 4.501163545996906407e-02
1.200000000000000000e+02 2.822621353180796877e+00 4.898969736936627933e-02
1.500000000000000000e+02 2.856373381383236154e+00 5.907406913952877037e-02
1.800000000000000000e+02 2.846933181106768185e+00 5.950712179962323184e-02
2.100000000000000000e+02 2.846757987530168066e+00 5.372618997069066038e-02
2.400000000000000000e+02 2.833945167103189888e+00 4.954727665528067121e-02
2.700000000000000000e+02 2.835166631222127531e+00 5.106581705828756174e-02
3.000000000000000000e+02 2.849242080613211492e+00 4.438717201469803003e-02
3.300000000000000000e+02 2.812059534526303306e+00 5.136694578902372549e-02
3.600000000000000000e+02 2.990281451628443943e+00 6.524528491268831443e-02
3.900000000000000000e+02 2.571444709856571365e+00 4.263512665947755825e-02
4.200000000000000000e+02 2.570747996936506574e+00 3.828402911446630169e-02
4.500000000000000000e+02 2.567904926376918251e+00 3.456241638270212552e-02
4.800000000000000000e+02 2.549052733385567482e+00 2.987771280388788406e-02
5.100000000000000000e+02 2.560547694249362127e+00 2.900143245876207060e-02
5.400000000000000000e+02 2.552540759073196330e+00 2.929987276731779722e-02
5.700000000000000000e+02 2.544234848124616200e+00 2.564038575889909799e-02
6.000000000000000000e+02 2.537071100729069162e+00 2.589144018827071667e-02
6.300000000000000000e+02 2.537712717674941665e+00 2.463428375291587882e-02
6.600000000000000000e+02 2.539615097739713612e+00 2.329274713436301977e-02
6.900000000000000000e+02 2.532680514353319978e+00 2.370421893249567008e-02
7.200000000000000000e+02 2.531768205506691238e+00 2.321371860954416985e-02
7.500000000000000000e+02 2.528712561912140444e+00 2.512020793971297614e-02
7.800000000000000000e+02 2.529764460381970448e+00 2.425263094711110207e-02
8.100000000000000000e+02 2.519826078779799694e+00 2.422423120299803043e-02
8.400000000000000000e+02 2.520127200274249191e+00 2.426356545894991709e-02
8.700000000000000000e+02 2.520972824649678756e+00 2.378670641000009064e-02
9.000000000000000000e+02 2.517235256303093749e+00 2.241603576728801173e-02
9.300000000000000000e+02 2.520050541268513467e+00 2.370684529497541979e-02
9.600000000000000000e+02 2.515218853860517800e+00 2.296384151334084425e-02
9.900000000000000000e+02 2.519831719555535088e+00 2.455836675291292112e-02
1.020000000000000000e+03 2.513535753392951211e+00 2.342261986712851352e-02
1.050000000000000000e+03 2.508584135818635374e+00 2.347252019897420536e-02
1.080000000000000000e+03 2.513344448259485997e+00 2.293297244940892265e-02
1.110000000000000000e+03 2.509665714346518417e+00 2.132961066940565822e-02
1.140000000000000000e+03 2.515935379573147834e+00 2.398475146398061295e-02
1.170000000000000000e+03 2.521440239743971912e+00 2.334029329142545822e-02
1.200000000000000000e+03 2.525123121085089295e+00 2.419183123322854456e-02
1.230000000000000000e+03 2.531472514472254520e+00 2.513854757689261421e-02
1.260000000000000000e+03 2.528532001666469409e+00 2.460861003593717983e-02
1.290000000000000000e+03 2.526699907152584412e+00 2.485992067379284159e-02
1.320000000000000000e+03 2.525957081694189643e+00 2.532896954817730195e-02
1.350000000000000000e+03 2.531166458502194683e+00 2.462176510705209320e-02
1.380000000000000000e+03 2.539027428068659109e+00 2.356242058773679038e-02
1.410000000000000000e+03 2.530112944716699896e+00 2.245777997856953506e-02
1.440000000000000000e+03 2.531162511039742657e+00 2.115904762872873254e-02
1.470000000000000000e+03 2.527749236014993794e+00 2.167063227251879096e-02
1.500000000000000000e+03 2.529334387048035815e+00 2.123883851344248591e-02
1.530000000000000000e+03 2.532144677981399195e+00 2.052289809512737942e-02
1.560000000000000000e+03 2.530120620014471911e+00 1.873124903314760462e-02
1.590000000000000000e+03 2.532855915762045385e+00 1.792130683986958503e-02
1.620000000000000000e+03 2.526269579794720332e+00 1.790808894802895998e-02
1.650000000000000000e+03 2.519777302650460182e+00 1.683100556485222707e-02
1.680000000000000000e+03 2.523215907853499473e+00 1.809396676465898843e-02
1.710000000000000000e+03 2.520773987046819542e+00 1.831455031991209223e-02
1.740000000000000000e+03 2.520085449601915162e+00 1.852958008830425662e-02
1.770000000000000000e+03 2.522238934948942468e+00 1.892610328521546897e-02
1.800000000000000000e+03 2.528682795977893250e+00 1.863239050230138319e-02
1.830000000000000000e+03 2.527719145009618362e+00 1.805625821833525824e-02
1.860000000000000000e+03 2.528687753793273263e+00 1.838984889757183314e-02
1.890000000000000000e+03 2.525589846291518725e+00 1.869112295041512953e-02
1.920000000000000000e+03 2.519890848414398477e+00 1.867990043987769605e-02
1.950000000000000000e+03 2.519599265034156765e+00 1.869576850089667286e-02
1.980000000000000000e+03 2.521655861868938420e+00 1.798548465092252718e-02
2.010000000000000000e+03 2.523370412299088095e+00 1.720545717396677193e-02
2.040000000000000000e+03 2.521872479608021855e+00 1.760244741831246129e-02
2.070000000000000000e+03 2.520004204048996055e+00 1.678538002353157157e-02
2.100000000000000000e+03 2.519980934826233643e+00 1.734962972683811583e-02
2.130000000000000000e+03 2.519632188346254686e+00 1.848416440110766182e-02
2.160000000000000000e+03 2.521279009758735423e+00 1.779187260910492993e-02
2.190000000000000000e+03 2.517264544627404010e+00 1.814254943219882621e-02
2.220000000000000000e+03 2.513760588180036670e+00 1.760764808990914962e-02
2.250000000000000000e+03 2.511765228379882142e+00 1.744294121955356283e-02
