# # n, sigma
3.000000000000000000e+01 3.381525448820407398e+00 3.458889621680484305e-01
6.000000000000000000e+01 2.552310861313036749e+00 2.655817900410589183e-01
9.000000000000000000e+01 1.427289312657448628e+00 1.015256803197159829e+00
1.200000000000000000e+02 1.424474220870848962e+00 8.379072405123083600e-01
1.500000000000000000e+02 2.562383579289915669e+00 1.467214526823747978e-01
1.800000000000000000e+02 2.556276789088494539e+00 9.947019920588642816e-02
2.100000000000000000e+02 2.537860449795889206e+00 1.089884940774541178e-01
2.400000000000000000e+02 2.534191339811334931e+00 8.252962281578908599e-02
2.700000000000000000e+02 2.536805606042664252e+00 9.138045919051451804e-02
3.000000000000000000e+02 2.536887977664990412e+00 7.329347512598757830e-02
3.300000000000000000e+02 2.547429071881379681e+00 6.636569022189729716e-02
3.600000000000000000e+02 2.534387475206405060e+00 6.604214191890059316e-02
3.900000000000000000e+02 2.518433340676923038e+00 5.670495704459226766e-02
4.200000000000000000e+02 2.499723413371091496e+00 5.314698173855560842e-02
4.500000000000000000e+02 2.497316172704451276e+00 4.904174421291693231e-02
4.800000000000000000e+02 2.505429312933221020e+00 4.461036952171511943e-02
5.100000000000000000e+02 2.499912540761814572e+00 4.372265650490569228e-02
5.400000000000000000e+02 2.493576953658717343e+00 4.009982263061528940e-02
5.700000000000000000e+02 2.487009794342016189e+00 4.017455619579043957e-02
6.000000000000000000e+02 2.496857185098298348e+00 3.513780549662747638e-02
6.300000000000000000e+02 2.505997799640818702e+00 3.163473882219660499e-02
6.600000000000000000e+02 2.496705500888992901e+00 3.047433736398954748e-02
6.900000000000000000e+02 2.502358432709777869e+00 2.918015792507725609e-02
7.200000000000000000e+02 2.504786116357962111e+00 2.611439296682436031e-02
7.500000000000000000e+02 2.498906601638664959e+00 2.437110906818886619e-02
7.800000000000000000e+02 2.502168160552357357e+00 2.237523314954754580e-02
8.100000000000000000e+02 2.495828192937879386e+00 2.080049960058167821e-02
8.400000000000000000e+02 2.487732131153677084e+00 2.076490063852187706e-02
8.700000000000000000e+02 2.486397245668576783e+00 2.118965183325440330e-02
9.000000000000000000e+02 2.493880310120138777e+00 2.030034139833532952e-02
9.300000000000000000e+02 2.491676022192677031e+00 2.081958526556954014e-02
9.600000000000000000e+02 2.493013199465295315e+00 1.959699371315583999e-02
9.900000000000000000e+02 2.493056018150787700e+00 1.911161781745973620e-02
1.020000000000000000e+03 2.490919090149225745e+00 1.930563649606281337e-02
1.050000000000000000e+03 2.495720640339458285e+00 2.054363859247324703e-02
1.080000000000000000e+03 2.494551760381474637e+00 2.172062502779407642e-02
1.110000000000000000e+03 2.498480577202950581e+00 2.180800217122831966e-02
1.140000000000000000e+03 2.500026605872791574e+00 2.072853193911814926e-02
1.170000000000000000e+03 2.500838448183342333e+00 2.221131499939509035e-02
1.200000000000000000e+03 2.505256684887448237e+00 2.177327178923215215e-02
1.230000000000000000e+03 2.502396003278577918e+00 2.140004317016877197e-02
1.260000000000000000e+03 2.502297081379250887e+00 1.941303907543591098e-02
1.290000000000000000e+03 2.502181429255319056e+00 1.992867955228162444e-02
1.320000000000000000e+03 2.501601486900195681e+00 2.011096935886724085e-02
1.350000000000000000e+03 2.507172756489529863e+00 2.066489088862469292e-02
1.380000000000000000e+03 2.507464603640627843e+00 2.004319759732568068e-02
1.410000000000000000e+03 2.510332201537759378e+00 1.908958562600864342e-02
1.440000000000000000e+03 2.512483839863878465e+00 1.846770864789859523e-02
1.470000000000000000e+03 2.509963084148007173e+00 1.813570267210738371e-02
1.500000000000000000e+03 2.508626290559556438e+00 1.770024213851632139e-02
1.530000000000000000e+03 2.510095489589432738e+00 1.789928016281509132e-02
1.560000000000000000e+03 2.513081401737123688e+00 1.799749541369013300e-02
1.590000000000000000e+03 2.512745129135284028e+00 1.909712088686635334e-02
1.620000000000000000e+03 2.509743289268369093e+00 1.856239349805193992e-02
