# # n, sigma
3.000000000000000000e+01 2.460756627088560577e+00 7.416928098721327356e-02
6.000000000000000000e+01 2.462468017435845979e+00 3.902928848022400171e-02
9.000000000000000000e+01 2.495158505403293869e+00 3.741947940679826029e-02
1.200000000000000000e+02 2.493891196473979388e+00 3.393549981225944812e-02
1.500000000000000000e+02 2.470925582173590485e+00 3.171491968442530229e-02
1.800000000000000000e+02 2.479939236742385145e+00 2.779191920869981958e-02
2.100000000000000000e+02 2.487270434627020688e+00 3.131596896000071045e-02
2.400000000000000000e+02 2.491343022314883804e+00 3.143259472591938830e-02
2.700000000000000000e+02 2.497049502994116210e+00 3.239320679990972951e-02
3.000000000000000000e+02 2.484450084363096778e+00 3.799760340844283296e-02
3.300000000000000000e+02 2.479230370548364704e+00 3.264512626993594513e-02
3.600000000000000000e+02 2.491641888877202060e+00 3.177904571972064995e-02
3.900000000000000000e+02 2.497822243107651108e+00 3.248291004352880235e-02
4.200000000000000000e+02 2.497975892967171596e+00 3.196288269200945470e-02
4.500000000000000000e+02 2.493107593987944792e+00 3.303163766822642816e-02
4.800000000000000000e+02 2.496113225176931572e+00 3.433425442294361224e-02
5.100000000000000000e+02 2.492787434752775866e+00 3.220680404839578598e-02
5.400000000000000000e+02 2.498426963568232129e+00 3.075007156119613852e-02
5.700000000000000000e+02 2.501428249275646554e+00 3.121409970543424089e-02
6.000000000000000000e+02 2.496711616504443398e+00 2.988442133240036894e-02
6.300000000000000000e+02 2.496525951299316315e+00 2.912194266497956582e-02
6.600000000000000000e+02 2.495370260554325537e+00 2.752619554420158987e-02
6.900000000000000000e+02 2.503501855780899898e+00 2.778537866224894612e-02
7.200000000000000000e+02 2.510451496433184992e+00 2.581434439711871240e-02
7.500000000000000000e+02 2.510089466751431519e+00 2.700932086877270988e-02
7.800000000000000000e+02 2.509365048073849191e+00 2.568605458678651157e-02
8.100000000000000000e+02 2.508754299352650374e+00 2.492230413289484026e-02
8.400000000000000000e+02 2.506484790926263084e+00 2.333350731447691659e-02
8.700000000000000000e+02 2.505428834665571980e+00 2.260054516514616724e-02
9.000000000000000000e+02 2.508638020026295212e+00 2.085634136709520539e-02
9.300000000000000000e+02 2.506706845767204150e+00 1.997013899011881866e-02
9.600000000000000000e+02 2.507289835823599322e+00 1.954779160001511237e-02
9.900000000000000000e+02 2.504037993572840293e+00 1.996860969234983546e-02
1.020000000000000000e+03 2.506074609316085944e+00 1.939187603716483257e-02
1.050000000000000000e+03 2.507614386020345254e+00 1.871216035112580403e-02
1.080000000000000000e+03 2.506625307750282694e+00 1.959013130348467510e-02
1.110000000000000000e+03 2.513734402326530670e+00 2.060902655037873815e-02
1.140000000000000000e+03 2.514997850232957965e+00 2.059934258771681931e-02
1.170000000000000000e+03 2.516495399396589061e+00 1.963972144313737289e-02
1.200000000000000000e+03 2.516945532368310978e+00 1.839877923524149000e-02
1.230000000000000000e+03 2.520210948522764838e+00 1.834596926857131813e-02
1.260000000000000000e+03 2.519119060700214963e+00 1.816388861420910328e-02
1.290000000000000000e+03 2.518120382197786000e+00 1.746486797164822566e-02
1.320000000000000000e+03 2.519504744636508864e+00 1.718097666212237487e-02
1.350000000000000000e+03 2.518802821358089084e+00 1.826500968818452544e-02
1.380000000000000000e+03 2.518961851061567891e+00 1.791603078772982180e-02
1.410000000000000000e+03 2.517520154557318701e+00 1.746406469793196706e-02
1.440000000000000000e+03 2.513402202158501186e+00 1.712322553865021357e-02
1.470000000000000000e+03 2.512457815880081213e+00 1.676650537049159673e-02
1.500000000000000000e+03 2.513146853366856615e+00 1.734136592602773461e-02
1.530000000000000000e+03 2.510525422816302754e+00 1.850280235069099583e-02
1.560000000000000000e+03 2.510671224120686329e+00 1.916741232608302689e-02
1.590000000000000000e+03 2.513695096511983085e+00 1.928565965293108780e-02
1.620000000000000000e+03 2.514223271662548331e+00 1.980485103308949127e-02
1.650000000000000000e+03 2.510055012038178379e+00 1.865798595918219047e-02
1.680000000000000000e+03 2.512162033632791669e+00 1.889328979788327742e-02
1.710000000000000000e+03 2.512759517240299001e+00 1.915313213537192180e-02
1.740000000000000000e+03 2.514586254328243342e+00 1.899153156796884109e-02
1.770000000000000000e+03 2.515110872800220054e+00 1.837517280494413777e-02
1.800000000000000000e+03 2.513987760612444777e+00 1.842599665425765851e-02
1.830000000000000000e+03 2.511109348623650650e+00 1.833309722576519779e-02
1.860000000000000000e+03 2.508413754277084351e+00 1.787564110740777479e-02
1.890000000000000000e+03 2.508776265263694683e+00 1.779442895163218727e-02
1.920000000000000000e+03 2.509344254139164399e+00 1.733638010811188249e-02
1.950000000000000000e+03 2.509627628169618152e+00 1.702912090350620911e-02
1.980000000000000000e+03 2.510321634496262888e+00 1.672722620146632755e-02
2.010000000000000000e+03 2.510978595535772850e+00 1.735058817411510093e-02
2.040000000000000000e+03 2.508171622547084922e+00 1.741567456184332438e-02
2.070000000000000000e+03 2.508918625097265931e+00 1.718498655703895248e-02
2.100000000000000000e+03 2.507403057758137432e+00 1.708589473047140983e-02
2.130000000000000000e+03 2.508442024554756511e+00 1.712746093629813338e-02
2.160000000000000000e+03 2.510598317755089237e+00 1.680927005067675215e-02
2.190000000000000000e+03 2.510179945522575284e+00 1.657702618748778736e-02
2.220000000000000000e+03 2.509948897154059111e+00 1.622154562611077475e-02
2.250000000000000000e+03 2.509816646045909483e+00 1.594719987033573622e-02
2.280000000000000000e+03 2.510975703145252869e+00 1.594434519552743665e-02
2.310000000000000000e+03 2.511056985234060512e+00 1.573113576493377977e-02
2.340000000000000000e+03 2.511201351302155604e+00 1.604606516750632997e-02
2.370000000000000000e+03 2.512922376708606187e+00 1.614282907231398209e-02
2.400000000000000000e+03 2.513869905331193699e+00 1.574039882802739931e-02
2.430000000000000000e+03 2.514931873163964937e+00 1.605803761790387807e-02
