# # n, sigma
3.000000000000000000e+01 2.392707995401667009e+00 9.651620427730685237e-02
6.000000000000000000e+01 4.170929693099193258e+00 7.752291116072648758e-02
9.000000000000000000e+01 2.361321338850086882e+00 1.087866721250398544e-01
1.200000000000000000e+02 3.321080733275843855e+00 1.817241591567839709e-01
1.500000000000000000e+02 2.454706780501698216e+00 1.175931636224068211e-01
1.800000000000000000e+02 2.454079442124745380e+00 9.570187577047249705e-02
2.100000000000000000e+02 2.460190827788439893e+00 7.215681234713562653e-02
2.400000000000000000e+02 2.464744254578444149e+00 6.315938025729050942e-02
2.700000000000000000e+02 2.467594409575400771e+00 5.351452671303677522e-02
3.000000000000000000e+02 2.473950597201338919e+00 5.521147153027525928e-02
3.300000000000000000e+02 2.475088846212245564e+00 5.963066078641637152e-02
3.600000000000000000e+02 2.484259325181632505e+00 4.816340498906181850e-02
3.900000000000000000e+02 2.495486785406042518e+00 4.383756687207839009e-02
4.200000000000000000e+02 2.510124211354193502e+00 4.136536375351414913e-02
4.500000000000000000e+02 2.507992966072054131e+00 4.128448681598905629e-02
4.800000000000000000e+02 2.517195516155410040e+00 4.173192571038145116e-02
5.100000000000000000e+02 2.528519825872590499e+00 3.377146926952465100e-02
5.400000000000000000e+02 2.527569021556884454e+00 3.111168947730573106e-02
5.700000000000000000e+02 2.513836663859040588e+00 2.664953255263742549e-02
6.000000000000000000e+02 2.506875323359797125e+00 2.351816623612390175e-02
6.300000000000000000e+02 2.513133246057301484e+00 2.515002134972998959e-02
6.600000000000000000e+02 2.512620902855466465e+00 2.497648174995734799e-02
6.900000000000000000e+02 2.510362306293601797e+00 2.442792159036244123e-02
7.200000000000000000e+02 2.514425979795320565e+00 2.729213070298750626e-02
7.500000000000000000e+02 2.509266400098982608e+00 2.430678672177681229e-02
7.800000000000000000e+02 2.513861501617995042e+00 2.294432954670216213e-02
8.100000000000000000e+02 2.509718920160045386e+00 2.380992389754839345e-02
8.400000000000000000e+02 2.508651728604041509e+00 2.304744396531140105e-02
8.700000000000000000e+02 2.508015332815997311e+00 2.201040756492375280e-02
9.000000000000000000e+02 2.509920370460337669e+00 2.180796332030491072e-02
9.300000000000000000e+02 2.510049193015210012e+00 2.160221010604923900e-02
9.600000000000000000e+02 2.506985373537875539e+00 2.102635770713304555e-02
9.900000000000000000e+02 2.501741014016978237e+00 1.989475588061562564e-02
1.020000000000000000e+03 2.498911145435190662e+00 1.864258625267114014e-02
1.050000000000000000e+03 2.500230446283867813e+00 1.788297189580555224e-02
1.080000000000000000e+03 2.496550626806049333e+00 1.832102740655126155e-02
1.110000000000000000e+03 2.500194029412880603e+00 1.734231273787996408e-02
1.140000000000000000e+03 2.501132700977172441e+00 1.786831356880080532e-02
1.170000000000000000e+03 2.501148818772489957e+00 1.733060431347366662e-02
1.200000000000000000e+03 2.497379645008337423e+00 1.702266959729410029e-02
1.230000000000000000e+03 2.496447827187719071e+00 1.689970613456957121e-02
1.260000000000000000e+03 2.500391408891554423e+00 1.617947585149981729e-02
1.290000000000000000e+03 2.499216550968657025e+00 1.557825779054576067e-02
1.320000000000000000e+03 2.503339945395996580e+00 1.621352709250651822e-02
1.350000000000000000e+03 2.504136410240758615e+00 1.588072372460219012e-02
1.380000000000000000e+03 2.503260931805550094e+00 1.574490661848224754e-02
1.410000000000000000e+03 2.504493070338314809e+00 1.637432270278742219e-02
1.440000000000000000e+03 2.501605832130419316e+00 1.613612363027046651e-02
1.470000000000000000e+03 2.506487940600242048e+00 1.592566761391770933e-02
1.500000000000000000e+03 2.507467916348151693e+00 1.453960651753390641e-02
1.530000000000000000e+03 2.503441486441668307e+00 1.499629905008450191e-02
1.560000000000000000e+03 2.501294064224327762e+00 1.537425613911956764e-02
1.590000000000000000e+03 2.502552312593449901e+00 1.558020981765006335e-02
1.620000000000000000e+03 2.503538308302459381e+00 1.526543563389063697e-02
1.650000000000000000e+03 2.505026737582221497e+00 1.551209638899275420e-02
1.680000000000000000e+03 2.503293809258022584e+00 1.464325120614118694e-02
1.710000000000000000e+03 2.505131152723473864e+00 1.392424552629469015e-02
1.740000000000000000e+03 2.504129714877265211e+00 1.375366952206964581e-02
1.770000000000000000e+03 2.504680761144580270e+00 1.328919687110346158e-02
1.800000000000000000e+03 2.502528359178595174e+00 1.282916902926694268e-02
1.830000000000000000e+03 2.500189180605676853e+00 1.256576043122897661e-02
1.860000000000000000e+03 2.500227861366016047e+00 1.252872750329742622e-02
1.890000000000000000e+03 2.502182818348383186e+00 1.279512423701831617e-02
1.920000000000000000e+03 2.502409701621420179e+00 1.236217581229052433e-02
1.950000000000000000e+03 2.500631089108152239e+00 1.187455903057832440e-02
1.980000000000000000e+03 2.499056966093769816e+00 1.130443746950584964e-02
2.010000000000000000e+03 2.499709877174396855e+00 1.143755411074231718e-02
2.040000000000000000e+03 2.499724185488387374e+00 1.137465205924776020e-02
2.070000000000000000e+03 2.502226774060748671e+00 1.149749963187394856e-02
2.100000000000000000e+03 2.503134300318889949e+00 1.132002163365485210e-02
2.130000000000000000e+03 2.502740642858522602e+00 1.127016577841492666e-02
2.160000000000000000e+03 2.503307830821541735e+00 1.161316837688412644e-02
2.190000000000000000e+03 2.501039543599846038e+00 1.119254029520464280e-02
2.220000000000000000e+03 2.499758737014776244e+00 1.149498689153616651e-02
2.250000000000000000e+03 2.501678141633917551e+00 1.173884186606326610e-02
