# # n, sigma
3.000000000000000000e+01 3.136976306537120784e+00 9.728043856029879033e-02
6.000000000000000000e+01 4.445939202282441549e+00 1.619645626840630903e-01
9.000000000000000000e+01 2.419933438536617132e+00 8.360999641246044667e-02
1.200000000000000000e+02 2.400505755445041078e+00 7.188084824943116735e-02
1.500000000000000000e+02 2.393451945315439922e+00 5.576044642718020611e-02
1.800000000000000000e+02 2.418197084272175168e+00 5.789983665180875594e-02
2.100000000000000000e+02 2.397957816364770789e+00 4.461573071200106155e-02
2.400000000000000000e+02 2.402552102194186912e+00 4.919030103896571832e-02
2.700000000000000000e+02 2.408570665496439389e+00 4.727339230004883736e-02
3.000000000000000000e+02 2.413053678740629593e+00 4.267647232204049151e-02
3.300000000000000000e+02 2.437968378136372127e+00 4.930548064063284414e-02
3.600000000000000000e+02 2.443205148309470776e+00 4.592159766996254527e-02
3.900000000000000000e+02 2.450230297236834165e+00 5.073977264293540873e-02
4.200000000000000000e+02 2.443398825506742700e+00 4.868318889443996877e-02
4.500000000000000000e+02 2.456018585923648967e+00 5.263646682600339050e-02
4.800000000000000000e+02 2.455431043082860754e+00 4.610573126764317547e-02
5.100000000000000000e+02 2.464834626115571581e+00 3.991409712887230427e-02
5.400000000000000000e+02 2.463154022844080249e+00 3.819507300379041542e-02
5.700000000000000000e+02 2.457155646792906101e+00 3.814865718158053087e-02
6.000000000000000000e+02 2.457468625878517443e+00 3.614546026756945002e-02
6.300000000000000000e+02 2.458616951193461020e+00 3.606315992123852732e-02
6.600000000000000000e+02 2.456978149060188521e+00 3.680873779059620071e-02
6.900000000000000000e+02 2.457165936581967802e+00 3.615236697755187106e-02
7.200000000000000000e+02 2.462459408253646398e+00 3.504279994969673739e-02
7.500000000000000000e+02 2.471473528253233187e+00 3.345232524306450406e-02
7.800000000000000000e+02 2.471892662475780433e+00 2.986220044333671650e-02
8.100000000000000000e+02 2.472544140504310928e+00 3.112102660622354314e-02
8.400000000000000000e+02 2.475155165875260632e+00 2.874830319341618173e-02
8.700000000000000000e+02 2.473264311564307150e+00 2.876907422471597017e-02
9.000000000000000000e+02 2.478932748727315172e+00 2.695349179260749309e-02
9.300000000000000000e+02 2.474556683192879802e+00 2.632795913195504212e-02
9.600000000000000000e+02 2.475116766372664312e+00 2.465080667495505445e-02
9.900000000000000000e+02 2.481791486421945248e+00 2.594500468114598057e-02
1.020000000000000000e+03 2.483854481611549758e+00 2.750962774294694185e-02
1.050000000000000000e+03 2.488067612260924655e+00 2.699261717768759034e-02
1.080000000000000000e+03 2.488282918086608397e+00 2.822573316722090317e-02
1.110000000000000000e+03 2.489781260947237840e+00 2.812549207879335919e-02
1.140000000000000000e+03 2.489661244223734915e+00 2.637040798924665530e-02
1.170000000000000000e+03 2.487093492859070665e+00 2.631879302966944403e-02
1.200000000000000000e+03 2.487895641603176333e+00 2.515167791021899815e-02
1.230000000000000000e+03 2.492380573663796284e+00 2.464056307763789685e-02
1.260000000000000000e+03 2.491385176450278127e+00 2.437061184453033144e-02
1.290000000000000000e+03 2.493327513132758799e+00 2.334865823678730634e-02
1.320000000000000000e+03 2.494727522362532035e+00 2.350348741646525116e-02
1.350000000000000000e+03 2.492003500036346075e+00 2.202202350697156363e-02
1.380000000000000000e+03 2.493629379971252114e+00 2.177212753372640558e-02
1.410000000000000000e+03 2.493993084736128463e+00 2.130329426314180388e-02
1.440000000000000000e+03 2.491650001602699671e+00 2.126869038222399186e-02
1.470000000000000000e+03 2.490133642607201825e+00 2.018696813774208815e-02
1.500000000000000000e+03 2.491534977838147924e+00 2.071044280565743911e-02
1.530000000000000000e+03 2.489532503234683336e+00 2.101305633230587250e-02
1.560000000000000000e+03 2.485307426587472168e+00 2.015907193948467818e-02
1.590000000000000000e+03 2.484893573030709124e+00 1.925416464585768400e-02
1.620000000000000000e+03 2.484155488844531412e+00 1.809397637810826465e-02
1.650000000000000000e+03 2.482815763668257958e+00 1.872829807581302686e-02
1.680000000000000000e+03 2.485634987598439150e+00 1.894343040057997613e-02
1.710000000000000000e+03 2.487264132495774493e+00 1.868546945041587443e-02
1.740000000000000000e+03 2.482214181988665835e+00 1.854043069760525492e-02
1.770000000000000000e+03 2.481094773085933625e+00 1.814207373723427871e-02
1.800000000000000000e+03 2.478844246346285640e+00 1.822827265187927995e-02
1.830000000000000000e+03 2.479825537421062265e+00 1.655073310634526396e-02
1.860000000000000000e+03 2.481304331462445667e+00 1.655463444051897062e-02
1.890000000000000000e+03 2.481325671199125615e+00 1.680374454352426619e-02
1.920000000000000000e+03 2.481506771146352097e+00 1.603744293309960350e-02
1.950000000000000000e+03 2.482665373047187707e+00 1.644861612147858337e-02
1.980000000000000000e+03 2.481166956665067591e+00 1.624466629082843561e-02
2.010000000000000000e+03 2.480107746842854066e+00 1.630621790011064012e-02
2.040000000000000000e+03 2.480366526124877069e+00 1.593521871203356158e-02
2.070000000000000000e+03 2.480162946904051591e+00 1.615723286104486442e-02
2.100000000000000000e+03 2.480394092791951000e+00 1.533324498398041906e-02
2.130000000000000000e+03 2.479886870624274042e+00 1.577859407608932577e-02
2.160000000000000000e+03 2.479201134637877502e+00 1.509525025795156218e-02
2.190000000000000000e+03 2.482930636608644548e+00 1.491024858445138407e-02
2.220000000000000000e+03 2.482932066832038931e+00 1.470773064555618188e-02
2.250000000000000000e+03 2.481619411082713000e+00 1.488224250140688341e-02
2.280000000000000000e+03 2.481210473228228963e+00 1.535961224052591681e-02
2.310000000000000000e+03 2.481447520562437337e+00 1.508719120500462939e-02
2.340000000000000000e+03 2.479726192398653328e+00 1.469441820842705936e-02
2.370000000000000000e+03 2.478818789007145362e+00 1.464761477296489325e-02
2.400000000000000000e+03 2.479174041300599818e+00 1.480923810805324925e-02
2.430000000000000000e+03 2.478968572384095737e+00 1.509093057425528461e-02
2.460000000000000000e+03 2.478814822925805128e+00 1.418918414098311979e-02
2.490000000000000000e+03 2.477957559636103202e+00 1.406581818525558074e-02
2.520000000000000000e+03 2.478364072538311813e+00 1.348716497256147173e-02
2.550000000000000000e+03 2.479860771340343994e+00 1.364657607147985903e-02
2.580000000000000000e+03 2.480501312972851924e+00 1.336164603648121521e-02
2.610000000000000000e+03 2.479219720831243201e+00 1.373700110812650123e-02
2.640000000000000000e+03 2.479332348547663489e+00 1.338310257007053507e-02
2.670000000000000000e+03 2.477658444652573788e+00 1.319255170777425788e-02
2.700000000000000000e+03 2.478942223204026796e+00 1.311896754936863266e-02
2.730000000000000000e+03 2.479658943306470409e+00 1.303766532369655083e-02
2.760000000000000000e+03 2.477316992453633571e+00 1.350603645241536636e-02
2.790000000000000000e+03 2.476063053987904272e+00 1.373801829144038859e-02
2.820000000000000000e+03 2.475439186066980213e+00 1.324493293115528228e-02
2.850000000000000000e+03 2.475869814880826691e+00 1.333720743236130150e-02
2.880000000000000000e+03 2.476830477599212710e+00 1.332994185183796615e-02
2.910000000000000000e+03 2.476624482561149865e+00 1.319622593536527375e-02
2.940000000000000000e+03 2.475065885652831366e+00 1.348609941941822897e-02
2.970000000000000000e+03 2.475566808142613429e+00 1.317862229777123050e-02
3.000000000000000000e+03 2.474093487962222060e+00 1.283577015212423317e-02
3.030000000000000000e+03 2.475174105664395441e+00 1.259155910648201461e-02
3.060000000000000000e+03 2.476133796432787637e+00 1.244755085821172558e-02
3.090000000000000000e+03 2.476801796723741678e+00 1.203574734508609800e-02
3.120000000000000000e+03 2.476147294919879283e+00 1.230057186021462842e-02
3.150000000000000000e+03 2.474894376480823777e+00 1.194846849535567343e-02
3.180000000000000000e+03 2.475208017847490893e+00 1.186306309041822854e-02
3.210000000000000000e+03 2.475389767804420771e+00 1.170792349950576516e-02
3.240000000000000000e+03 2.474998740436071820e+00 1.170780915584610643e-02
3.270000000000000000e+03 2.476132876795587467e+00 1.148893328301304854e-02
3.300000000000000000e+03 2.474102728736004231e+00 1.145674775414405600e-02
3.330000000000000000e+03 2.474621809273357620e+00 1.179717602399368327e-02
3.360000000000000000e+03 2.476149517437549186e+00 1.208886862320639709e-02
3.390000000000000000e+03 2.476362152724065346e+00 1.180743089521267553e-02
3.420000000000000000e+03 2.477089287340207502e+00 1.138898889417064991e-02
3.450000000000000000e+03 2.477185115149713290e+00 1.133071247182717255e-02
3.480000000000000000e+03 2.475896532765874181e+00 1.112836967181711663e-02
3.510000000000000000e+03 2.476576455731255955e+00 1.134552693862199077e-02
3.540000000000000000e+03 2.475913195936239486e+00 1.135091862449250956e-02
3.570000000000000000e+03 2.474619688634420722e+00 1.195190493585207049e-02
3.600000000000000000e+03 2.473750571941760068e+00 1.197482976914490162e-02
3.630000000000000000e+03 2.474120844303794087e+00 1.196070245733177675e-02
3.660000000000000000e+03 2.474742200271466075e+00 1.150565164542572544e-02
3.690000000000000000e+03 2.472278364206527801e+00 1.181705263921454738e-02
3.720000000000000000e+03 2.472772375422709779e+00 1.186918970617884678e-02
