# # n, sigma
3.000000000000000000e+01 2.934040080454402677e+00 6.246454433706463694e-02
6.000000000000000000e+01 2.885792880500354318e+00 4.486240748595047428e-02
9.000000000000000000e+01 2.845149336128609541e+00 3.265129106403934917e-02
1.200000000000000000e+02 2.848924246907663438e+00 3.522434146090928225e-02
1.500000000000000000e+02 2.809263618942777985e+00 3.231040486057011607e-02
1.800000000000000000e+02 2.783563070926958538e+00 3.188121231401608996e-02
2.100000000000000000e+02 2.797801455033425366e+00 3.556367339703392361e-02
2.400000000000000000e+02 2.757829644841918615e+00 3.840084879930009271e-02
2.700000000000000000e+02 2.741455047259026667e+00 3.797983717734536302e-02
3.000000000000000000e+02 2.708533901383575415e+00 3.539033791177906979e-02
3.300000000000000000e+02 2.589242698746700100e+00 4.102825013244426611e-02
3.600000000000000000e+02 2.585922198530626215e+00 4.230506055423714079e-02
3.900000000000000000e+02 2.557620881456657003e+00 4.386164501981830444e-02
4.200000000000000000e+02 2.537783968420600278e+00 3.863139932813172694e-02
4.500000000000000000e+02 2.535576662811238613e+00 3.805147703925475244e-02
4.800000000000000000e+02 2.519223246430823071e+00 3.690241694481334600e-02
5.100000000000000000e+02 2.524087007729170384e+00 3.874363713101843659e-02
5.400000000000000000e+02 2.520995234854478184e+00 3.943811665935462868e-02
5.700000000000000000e+02 2.518276812102322904e+00 3.712691337581772860e-02
6.000000000000000000e+02 2.521211726014322085e+00 3.924817697739605565e-02
6.300000000000000000e+02 2.510427080316093296e+00 3.645355957757459575e-02
6.600000000000000000e+02 2.516642538144476582e+00 3.273942201456032930e-02
6.900000000000000000e+02 2.515113206356225817e+00 3.339208154205339923e-02
7.200000000000000000e+02 2.509239686810928571e+00 2.989295896515879389e-02
7.500000000000000000e+02 2.512795015895357142e+00 3.065873164020434596e-02
7.800000000000000000e+02 2.510714504890384280e+00 3.289083834115286847e-02
8.100000000000000000e+02 2.508425706834277236e+00 3.229714406938737070e-02
8.400000000000000000e+02 2.513100058198475928e+00 3.107185889963118980e-02
8.700000000000000000e+02 2.509851406559640452e+00 2.822283276301045668e-02
9.000000000000000000e+02 2.515153583103014068e+00 2.724800888394701345e-02
9.300000000000000000e+02 2.522584597751051483e+00 2.709007675888325598e-02
9.600000000000000000e+02 2.521036232976817892e+00 2.764192199222111762e-02
9.900000000000000000e+02 2.517543165955700601e+00 2.668486851189109249e-02
1.020000000000000000e+03 2.517620159520943979e+00 2.464648003477508398e-02
1.050000000000000000e+03 2.521973752421027282e+00 2.350743409957397126e-02
1.080000000000000000e+03 2.526434801754303905e+00 2.258501578562192511e-02
1.110000000000000000e+03 2.520904007641323830e+00 2.032484387615829044e-02
1.140000000000000000e+03 2.521060466030801361e+00 2.042622420852275439e-02
1.170000000000000000e+03 2.515773823563450584e+00 2.028296699994481395e-02
1.200000000000000000e+03 2.512442424150376663e+00 2.044290142756248832e-02
1.230000000000000000e+03 2.503305675628346716e+00 2.073755512424728387e-02
1.260000000000000000e+03 2.499811708561398671e+00 1.948367043683297412e-02
1.290000000000000000e+03 2.500832958304122222e+00 1.688771656711037655e-02
1.320000000000000000e+03 2.500723660998205755e+00 1.620198734246297220e-02
1.350000000000000000e+03 2.505541312955089417e+00 1.683972580651194040e-02
1.380000000000000000e+03 2.505856784438529772e+00 1.678901561014406810e-02
1.410000000000000000e+03 2.508787070236588868e+00 1.657740430793002914e-02
1.440000000000000000e+03 2.504584081419519936e+00 1.702875892754830353e-02
1.470000000000000000e+03 2.504924996185064145e+00 1.667770378868039041e-02
1.500000000000000000e+03 2.501440407850449077e+00 1.675131292106060363e-02
1.530000000000000000e+03 2.502462214366194093e+00 1.599951869359842252e-02
1.560000000000000000e+03 2.504276949693103216e+00 1.645627969054939271e-02
1.590000000000000000e+03 2.501672097620435409e+00 1.572953696571549945e-02
1.620000000000000000e+03 2.497300692447443016e+00 1.631650262597539661e-02
1.650000000000000000e+03 2.496595552374633709e+00 1.590415840711939879e-02
1.680000000000000000e+03 2.499609409503330770e+00 1.671466862794594374e-02
1.710000000000000000e+03 2.496987075882941109e+00 1.635424893257283671e-02
1.740000000000000000e+03 2.499813062145442188e+00 1.668656895328092526e-02
1.770000000000000000e+03 2.496711137053736707e+00 1.651885266756849754e-02
1.800000000000000000e+03 2.495682230725459583e+00 1.613356795640142477e-02
1.830000000000000000e+03 2.497598829711213497e+00 1.646600320496865305e-02
1.860000000000000000e+03 2.498067524674473905e+00 1.612588876332477980e-02
1.890000000000000000e+03 2.498382179603392039e+00 1.569431143906718090e-02
1.920000000000000000e+03 2.496703618958096893e+00 1.599239758180037024e-02
1.950000000000000000e+03 2.494427367339383750e+00 1.560730734789151850e-02
1.980000000000000000e+03 2.495628388172892009e+00 1.472722358484906610e-02
2.010000000000000000e+03 2.497737353714642783e+00 1.499228447815606838e-02
2.040000000000000000e+03 2.499281443974385120e+00 1.578432785458241949e-02
2.070000000000000000e+03 2.496755376227537848e+00 1.509912671515355534e-02
2.100000000000000000e+03 2.497668926635874254e+00 1.493120247572460313e-02
2.130000000000000000e+03 2.500931240223262186e+00 1.456437850239147673e-02
2.160000000000000000e+03 2.501586314679437706e+00 1.407289053631152233e-02
2.190000000000000000e+03 2.502903399830413544e+00 1.369474556221679865e-02
2.220000000000000000e+03 2.504276369769587784e+00 1.363129172197766192e-02
2.250000000000000000e+03 2.505009893988098924e+00 1.335759441253017363e-02
2.280000000000000000e+03 2.508107962700961036e+00 1.403794936649495166e-02
2.310000000000000000e+03 2.505277063669138826e+00 1.463173311359491392e-02
2.340000000000000000e+03 2.506134779116521383e+00 1.518778037830702081e-02
2.370000000000000000e+03 2.508655072223449523e+00 1.563791208153705523e-02
2.400000000000000000e+03 2.508296831141093808e+00 1.556758028769245072e-02
2.430000000000000000e+03 2.510327666035220950e+00 1.589667023815257915e-02
2.460000000000000000e+03 2.514289570133614760e+00 1.621691059398662829e-02
2.490000000000000000e+03 2.512534307035539261e+00 1.605814722531405392e-02
2.520000000000000000e+03 2.512013320543954098e+00 1.620878582912219090e-02
2.550000000000000000e+03 2.509678598252643944e+00 1.618952209654948501e-02
2.580000000000000000e+03 2.510427218141884520e+00 1.572615419194663827e-02
2.610000000000000000e+03 2.510047860490368876e+00 1.631799188131893841e-02
2.640000000000000000e+03 2.512802093587645835e+00 1.637622945343177039e-02
2.670000000000000000e+03 2.510749538478188825e+00 1.618627925269913378e-02
2.700000000000000000e+03 2.512599611393996124e+00 1.594593521636928843e-02
2.730000000000000000e+03 2.510441077119375031e+00 1.580357348172842236e-02
2.760000000000000000e+03 2.507456268565174007e+00 1.537658034384664120e-02
2.790000000000000000e+03 2.507913026182477356e+00 1.482019925384146265e-02
2.820000000000000000e+03 2.506535136611309333e+00 1.422511626153541431e-02
2.850000000000000000e+03 2.503527222530088192e+00 1.398502627673593561e-02
2.880000000000000000e+03 2.503115766007879994e+00 1.343590063574246103e-02
2.910000000000000000e+03 2.504411743510957411e+00 1.333379567957579566e-02
2.940000000000000000e+03 2.503227066459201566e+00 1.331439423066703084e-02
2.970000000000000000e+03 2.500641003926183714e+00 1.289130351534675985e-02
3.000000000000000000e+03 2.502336486297592089e+00 1.238169651965078874e-02
3.030000000000000000e+03 2.501067474935606771e+00 1.225631493392103158e-02
3.060000000000000000e+03 2.501278096746442525e+00 1.211522301494213395e-02
3.090000000000000000e+03 2.499357668971498914e+00 1.232878219712207034e-02
3.120000000000000000e+03 2.500599062440665321e+00 1.259111458612603880e-02
3.150000000000000000e+03 2.500217823977902043e+00 1.277710859772931626e-02
3.180000000000000000e+03 2.499930418483819583e+00 1.294709885831369506e-02
3.210000000000000000e+03 2.497893151110882393e+00 1.296465189103458010e-02
3.240000000000000000e+03 2.499014937768162969e+00 1.345851577049299308e-02
3.270000000000000000e+03 2.496218946488825363e+00 1.333741798108020911e-02
3.300000000000000000e+03 2.497446500558906823e+00 1.335088933610369989e-02
3.330000000000000000e+03 2.496700797378279990e+00 1.339328263595854045e-02
3.360000000000000000e+03 2.498164283693378174e+00 1.312963249295654410e-02
3.390000000000000000e+03 2.498951398104985788e+00 1.343129416012790213e-02
3.420000000000000000e+03 2.501559668017063753e+00 1.339574227725471092e-02
3.450000000000000000e+03 2.500043250885751522e+00 1.327633639348714013e-02
3.480000000000000000e+03 2.501551268411937645e+00 1.358389167618904991e-02
3.510000000000000000e+03 2.499862458866418002e+00 1.333451284499600348e-02
3.540000000000000000e+03 2.499713051811439435e+00 1.334757391962513445e-02
3.570000000000000000e+03 2.500288616713631118e+00 1.305226593074407769e-02
3.600000000000000000e+03 2.500370876263532605e+00 1.306729683956167794e-02
3.630000000000000000e+03 2.502069581589743130e+00 1.315584146215001762e-02
3.660000000000000000e+03 2.502254377851476530e+00 1.333822305892757611e-02
3.690000000000000000e+03 2.503159460307461615e+00 1.292899784065613435e-02
3.720000000000000000e+03 2.502776096483500190e+00 1.284920522827126717e-02
3.750000000000000000e+03 2.504728555140454560e+00 1.301546849312304986e-02
3.780000000000000000e+03 2.505452454877450830e+00 1.289768471927719116e-02
3.810000000000000000e+03 2.504436251544224667e+00 1.257592157092990784e-02
3.840000000000000000e+03 2.505197115980922096e+00 1.289188071245999864e-02
3.870000000000000000e+03 2.504896535334091290e+00 1.263567284460531334e-02
3.900000000000000000e+03 2.505261674055645038e+00 1.259362388738048504e-02
3.930000000000000000e+03 2.503246314288125163e+00 1.256093497494981635e-02
3.960000000000000000e+03 2.501985465139735076e+00 1.244470760160869445e-02
3.990000000000000000e+03 2.502980000476674682e+00 1.224093070922994617e-02
4.020000000000000000e+03 2.502442020072399576e+00 1.220256128207121600e-02
4.050000000000000000e+03 2.502137548548448720e+00 1.220404967039558433e-02
4.080000000000000000e+03 2.503281118535492844e+00 1.203141655280717467e-02
4.110000000000000000e+03 2.504439578302679603e+00 1.211177062364337913e-02
4.140000000000000000e+03 2.503586240612653668e+00 1.238475506528754176e-02
4.170000000000000000e+03 2.503269137802682121e+00 1.216386701153281472e-02
4.200000000000000000e+03 2.502384219760459771e+00 1.215438697247395693e-02
4.230000000000000000e+03 2.501476454379729208e+00 1.195214483577505468e-02
4.260000000000000000e+03 2.502040958356663403e+00 1.207202230731027441e-02
4.290000000000000000e+03 2.502763123550706847e+00 1.191963194026236100e-02
4.320000000000000000e+03 2.503139387806607719e+00 1.200896703493100660e-02
4.350000000000000000e+03 2.504321785779049403e+00 1.186329719302746215e-02
4.380000000000000000e+03 2.506159026476780127e+00 1.198747466644681237e-02
4.410000000000000000e+03 2.505049849812753582e+00 1.207585290447835830e-02
4.440000000000000000e+03 2.506126801462698506e+00 1.185111434331174128e-02
4.470000000000000000e+03 2.506464974822703251e+00 1.181984950900071517e-02
4.500000000000000000e+03 2.505486042588405571e+00 1.160024887741820804e-02
4.530000000000000000e+03 2.506534537285378672e+00 1.150667221084279539e-02
4.560000000000000000e+03 2.505742396936187610e+00 1.153971757733535282e-02
4.590000000000000000e+03 2.506516652991178873e+00 1.153545254667439311e-02
4.620000000000000000e+03 2.505225804265806655e+00 1.125455753473026711e-02
4.650000000000000000e+03 2.505259915490783307e+00 1.106764889458611463e-02
4.680000000000000000e+03 2.505747311791664433e+00 1.086225710464385971e-02
4.710000000000000000e+03 2.506521994192055125e+00 1.069320633773533993e-02
4.740000000000000000e+03 2.506578777802641600e+00 1.087657520789775227e-02
4.770000000000000000e+03 2.506795739166077563e+00 1.084256210825021265e-02
4.800000000000000000e+03 2.506097652375274709e+00 1.077312647147176186e-02
4.830000000000000000e+03 2.506181744270974399e+00 1.134042243630557605e-02
4.860000000000000000e+03 2.506730756761390566e+00 1.137670136678572974e-02
4.890000000000000000e+03 2.506189300785388152e+00 1.142096901822427409e-02
4.920000000000000000e+03 2.505739672813256824e+00 1.131635551666972626e-02
4.950000000000000000e+03 2.505636199340587122e+00 1.125297959988655339e-02
4.980000000000000000e+03 2.505671138996901082e+00 1.102130790630120004e-02
5.010000000000000000e+03 2.506945361207354228e+00 1.086545740896640438e-02
5.040000000000000000e+03 2.507507328892129461e+00 1.080464925359860690e-02
5.070000000000000000e+03 2.507512353909609359e+00 1.095195395956883623e-02
5.100000000000000000e+03 2.508564079970938110e+00 1.070399722519425369e-02
5.130000000000000000e+03 2.509865098051889287e+00 1.059275184131585994e-02
5.160000000000000000e+03 2.509923384166670601e+00 1.082429460229884788e-02
5.190000000000000000e+03 2.510072840966912189e+00 1.068080174806546739e-02
5.220000000000000000e+03 2.508976302138314907e+00 1.043993829561747078e-02
5.250000000000000000e+03 2.508462627406825796e+00 1.066084578105214002e-02
5.280000000000000000e+03 2.508637384816364779e+00 1.091064969600368147e-02
5.310000000000000000e+03 2.509600942067821361e+00 1.096815095835329719e-02
5.340000000000000000e+03 2.510198154896572831e+00 1.103791269342832906e-02
5.370000000000000000e+03 2.510577295229194927e+00 1.124947819945528761e-02
5.400000000000000000e+03 2.509656205452444944e+00 1.125513328492303358e-02
5.430000000000000000e+03 2.509399893177536089e+00 1.122992497011971423e-02
5.460000000000000000e+03 2.510315366033692985e+00 1.116853488521228795e-02
5.490000000000000000e+03 2.511250240631314856e+00 1.110337069139536760e-02
5.520000000000000000e+03 2.509646399101752134e+00 1.110381732189857570e-02
5.550000000000000000e+03 2.509422450888345146e+00 1.094693996022637686e-02
5.580000000000000000e+03 2.508534560050189821e+00 1.090351391738417219e-02
5.610000000000000000e+03 2.509013095370391078e+00 1.073568732092268149e-02
5.640000000000000000e+03 2.508914875451419668e+00 1.095923543059583449e-02
5.670000000000000000e+03 2.508933384360816810e+00 1.103707136839301127e-02
5.700000000000000000e+03 2.507097918858526953e+00 1.073064821495504917e-02
5.730000000000000000e+03 2.507849498788095932e+00 1.070895539846775102e-02
5.760000000000000000e+03 2.508776970259757988e+00 1.070932672401640404e-02
5.790000000000000000e+03 2.508004015164910339e+00 1.063995864569908072e-02
5.820000000000000000e+03 2.507337685955127071e+00 1.060421374216992570e-02
5.850000000000000000e+03 2.507782378484503472e+00 1.060610971184093587e-02
5.880000000000000000e+03 2.507508351474343034e+00 1.044269073817464567e-02
5.910000000000000000e+03 2.506618799084289861e+00 1.047846487082579499e-02
5.940000000000000000e+03 2.506976927026890678e+00 1.045455275786945533e-02
5.970000000000000000e+03 2.506258739108929490e+00 1.028696664943809166e-02
6.000000000000000000e+03 2.505858458724520954e+00 1.000118640988712643e-02
6.030000000000000000e+03 2.506056503244436406e+00 9.843980195627348093e-03
6.060000000000000000e+03 2.505782134073721412e+00 9.802268108826270310e-03
6.090000000000000000e+03 2.505982797036060639e+00 9.664754568691986958e-03
6.120000000000000000e+03 2.505892744777730829e+00 9.618067980599219122e-03
6.150000000000000000e+03 2.505131644298102866e+00 9.658380598624260668e-03
6.180000000000000000e+03 2.504809265523875617e+00 9.561839854112802115e-03
6.210000000000000000e+03 2.505238236529494511e+00 9.407969500476117547e-03
6.240000000000000000e+03 2.505344741218273441e+00 9.396016460602233528e-03
6.270000000000000000e+03 2.504649707754184274e+00 9.315816086236857266e-03
6.300000000000000000e+03 2.504956806288552773e+00 9.402219215733958330e-03
6.330000000000000000e+03 2.504746102078572179e+00 9.379525520527167912e-03
6.360000000000000000e+03 2.504491212981766246e+00 9.263985920280756736e-03
6.390000000000000000e+03 2.503588128039583971e+00 9.206811019693676018e-03
6.420000000000000000e+03 2.504438768385190084e+00 9.337152212234760620e-03
6.450000000000000000e+03 2.505379580926248906e+00 9.515333123976732477e-03
6.480000000000000000e+03 2.505611237489604459e+00 9.734414809097790763e-03
6.510000000000000000e+03 2.506171246145961984e+00 9.740641116240402256e-03
6.540000000000000000e+03 2.505548396204989370e+00 9.786045521304638506e-03
6.570000000000000000e+03 2.505636355149936545e+00 9.879273566667916631e-03
6.600000000000000000e+03 2.505734142225580996e+00 9.843267596724597848e-03
6.630000000000000000e+03 2.505141203665717242e+00 9.929612201483570266e-03
6.660000000000000000e+03 2.505193313375377429e+00 1.003346587154022723e-02
6.690000000000000000e+03 2.505257421952824082e+00 9.993727482091287889e-03
6.720000000000000000e+03 2.505621479673344698e+00 1.010765717946051322e-02
6.750000000000000000e+03 2.505273114370030196e+00 1.010828468073666705e-02
6.780000000000000000e+03 2.505625724157112710e+00 9.938429447212760240e-03
6.810000000000000000e+03 2.505173486948378159e+00 1.013671971228322262e-02
6.840000000000000000e+03 2.505066946793062854e+00 1.023369272520463676e-02
6.870000000000000000e+03 2.505590264356977404e+00 1.002342965498255467e-02
6.900000000000000000e+03 2.506423390930625494e+00 1.005731618348144202e-02
6.930000000000000000e+03 2.505535826441593006e+00 9.951834372413825153e-03
6.960000000000000000e+03 2.504925196240700647e+00 9.900195562564773066e-03
6.990000000000000000e+03 2.505412606769489514e+00 1.006487436523437196e-02
7.020000000000000000e+03 2.504971715876996186e+00 1.002164462341978597e-02
7.050000000000000000e+03 2.504776022971467508e+00 1.018768462850977441e-02
7.080000000000000000e+03 2.505070027559660684e+00 1.029722206142629631e-02
7.110000000000000000e+03 2.505011133172322157e+00 1.051826346673537423e-02
7.140000000000000000e+03 2.505497914767925494e+00 1.041477008756076274e-02
7.170000000000000000e+03 2.505458407448477587e+00 1.027040567611818903e-02
7.200000000000000000e+03 2.506373680663696923e+00 1.030357925428197763e-02
7.230000000000000000e+03 2.505978781253548338e+00 1.039997087638289304e-02
7.260000000000000000e+03 2.505001866848330039e+00 1.054990328847055236e-02
7.290000000000000000e+03 2.504522551681255038e+00 1.066703244298292629e-02
7.320000000000000000e+03 2.505295830737212626e+00 1.058273611148301957e-02
7.350000000000000000e+03 2.504939450791765498e+00 1.065965355795443423e-02
7.380000000000000000e+03 2.505506286041482067e+00 1.045744034636490911e-02
7.410000000000000000e+03 2.506274534593509351e+00 1.046400809842831618e-02
