# # n, sigma
3.000000000000000000e+01 4.202872654947768183e+00 2.313535980967091343e-01
6.000000000000000000e+01 4.249537062011457422e+00 1.351495463992611612e-01
9.000000000000000000e+01 4.250480769304105344e+00 1.201745339232376808e-01
1.200000000000000000e+02 4.226751206477185718e+00 1.146217482680035732e-01
1.500000000000000000e+02 4.205875077829920983e+00 1.414335946584546477e-01
1.800000000000000000e+02 4.197675132128327213e+00 1.079405174866583522e-01
2.100000000000000000e+02 4.194218556627729022e+00 1.019304637263172414e-01
2.400000000000000000e+02 4.187683954357787286e+00 1.238252202188583617e-01
2.700000000000000000e+02 4.171957348912531671e+00 1.570065127514457537e-01
3.000000000000000000e+02 2.550204376820619956e+00 7.708205135735499147e-02
3.300000000000000000e+02 2.546221639885744459e+00 7.172024165979877519e-02
3.600000000000000000e+02 2.549605938293090457e+00 6.219764002221458282e-02
3.900000000000000000e+02 2.525797333305686010e+00 6.603937709809222512e-02
4.200000000000000000e+02 2.542931906950930188e+00 6.097322945125206728e-02
4.500000000000000000e+02 2.525553376304825015e+00 6.869757956596748982e-02
4.800000000000000000e+02 2.515818475411238264e+00 6.431647276661184298e-02
5.100000000000000000e+02 1.684269891992089541e+00 2.343028741855221475e-01
5.400000000000000000e+02 2.521483741576250548e+00 6.487937872040411280e-02
5.700000000000000000e+02 2.519928802361985021e+00 6.300144609390474770e-02
6.000000000000000000e+02 2.521006817491257657e+00 5.526266241903043247e-02
6.300000000000000000e+02 2.518152985969968061e+00 5.169763831788066338e-02
6.600000000000000000e+02 2.518082126449658897e+00 4.650311065359471335e-02
6.900000000000000000e+02 2.524808002553885267e+00 4.687272897723861187e-02
7.200000000000000000e+02 2.521667974112247634e+00 4.930482535742343464e-02
7.500000000000000000e+02 2.504495591829475565e+00 4.989132449487157506e-02
7.800000000000000000e+02 2.513259033293400613e+00 5.082968121650834753e-02
8.100000000000000000e+02 2.510331050264114072e+00 5.427439660862259235e-02
8.400000000000000000e+02 2.514657466128210839e+00 5.319036333889512469e-02
8.700000000000000000e+02 2.514084636707781595e+00 5.043741963987734278e-02
9.000000000000000000e+02 2.511470417047990455e+00 4.824058966136753057e-02
9.300000000000000000e+02 2.512058612017503467e+00 4.656897390818631050e-02
9.600000000000000000e+02 2.524835966379070928e+00 4.441152526315584465e-02
9.900000000000000000e+02 2.522154054807705492e+00 4.036374378700355314e-02
1.020000000000000000e+03 2.524318204069712746e+00 3.875125600449133567e-02
1.050000000000000000e+03 2.526370511865617896e+00 3.494687289400090491e-02
1.080000000000000000e+03 2.521223154283690260e+00 3.342360066532654855e-02
1.110000000000000000e+03 2.516549737797576736e+00 3.095921399255772977e-02
1.140000000000000000e+03 2.516582852726249708e+00 3.065429445862991736e-02
1.170000000000000000e+03 2.516218948423820212e+00 2.741832988477117122e-02
1.200000000000000000e+03 2.527642852449336175e+00 2.689130205655998127e-02
1.230000000000000000e+03 2.523801914218589904e+00 2.633654422500219736e-02
1.260000000000000000e+03 2.519602018170744362e+00 2.720979311416012528e-02
1.290000000000000000e+03 2.518252430651376716e+00 2.640862153844858104e-02
1.320000000000000000e+03 2.519075032398528258e+00 2.628581204700398619e-02
1.350000000000000000e+03 2.512485359809708552e+00 2.545541329234415895e-02
1.380000000000000000e+03 2.518046937163509025e+00 2.499737158786669369e-02
1.410000000000000000e+03 2.514823907268817660e+00 2.491111756197795027e-02
1.440000000000000000e+03 2.515055505477065800e+00 2.556417124009633182e-02
1.470000000000000000e+03 2.510842615550142654e+00 2.566239318698765315e-02
1.500000000000000000e+03 2.509160414218928103e+00 2.509246487835867928e-02
1.530000000000000000e+03 2.509618492600005801e+00 2.500060318210165639e-02
1.560000000000000000e+03 2.514070780546416639e+00 2.589014614553337632e-02
1.590000000000000000e+03 2.511314910575020320e+00 2.512624292123713868e-02
1.620000000000000000e+03 2.512847706099334832e+00 2.506528959816255175e-02
