# # n, sigma
3.000000000000000000e+01 1.602971591007389396e+00 1.321590437573389454e-01
6.000000000000000000e+01 1.610192227908201490e+00 1.086855398677050166e-01
9.000000000000000000e+01 1.610443591402435981e+00 2.546418896412517285e-01
1.200000000000000000e+02 1.601740294992282321e+00 3.496089822816907944e-01
1.500000000000000000e+02 2.475595314112903456e+00 5.536217421902585312e-02
1.800000000000000000e+02 2.501155319529539955e+00 4.120249737046416394e-02
2.100000000000000000e+02 2.506507291006376814e+00 3.582475650004302709e-02
2.400000000000000000e+02 2.530223746164980358e+00 4.302978274928591362e-02
2.700000000000000000e+02 2.488912263305110173e+00 3.920209626990502766e-02
3.000000000000000000e+02 2.506905050385575429e+00 3.843446274083148900e-02
3.300000000000000000e+02 2.490223030907687818e+00 4.015881693616894788e-02
3.600000000000000000e+02 2.498197975538160698e+00 4.009169712942114994e-02
3.900000000000000000e+02 2.499541776328253917e+00 3.500476379632997542e-02
4.200000000000000000e+02 2.512090476726162702e+00 3.536543311609819523e-02
4.500000000000000000e+02 2.512647120523233912e+00 3.333406556621061612e-02
4.800000000000000000e+02 2.508292853775154541e+00 3.147187370344405044e-02
5.100000000000000000e+02 2.510138117558676552e+00 3.082128400433442952e-02
5.400000000000000000e+02 2.505447728448384037e+00 3.139210925942786251e-02
5.700000000000000000e+02 2.512489515474719770e+00 3.002870773759868175e-02
6.000000000000000000e+02 2.515110052477592451e+00 2.990273256591172157e-02
6.300000000000000000e+02 2.507987305540466672e+00 2.694095325576071481e-02
6.600000000000000000e+02 2.511638516107239649e+00 2.436891216798224569e-02
6.900000000000000000e+02 2.514654728423610930e+00 2.680896361983773832e-02
7.200000000000000000e+02 2.521249980758608622e+00 2.473906842467593625e-02
7.500000000000000000e+02 2.526663527027900980e+00 2.476764306442909638e-02
7.800000000000000000e+02 2.528244315897808736e+00 2.384594775034248187e-02
8.100000000000000000e+02 2.533215788831579829e+00 2.401138584514432572e-02
8.400000000000000000e+02 2.534006867369265059e+00 2.326761160173930129e-02
8.700000000000000000e+02 2.540291141698753030e+00 2.319076494359027796e-02
9.000000000000000000e+02 2.543599358120849807e+00 2.454255357505858923e-02
9.300000000000000000e+02 2.535966817201183776e+00 2.336855904299554865e-02
9.600000000000000000e+02 2.534283906677085252e+00 2.298596471441991321e-02
9.900000000000000000e+02 2.532155257432553430e+00 2.267598056972496695e-02
1.020000000000000000e+03 2.533369608412002538e+00 2.343616640064370704e-02
1.050000000000000000e+03 2.528254495238017707e+00 2.277961904526225670e-02
1.080000000000000000e+03 2.525657834041150185e+00 2.262397046384759247e-02
1.110000000000000000e+03 2.519970070866180301e+00 2.102584798505805277e-02
1.140000000000000000e+03 2.520066355441930472e+00 2.115196500287773798e-02
1.170000000000000000e+03 2.516263666362860363e+00 2.178351552755792078e-02
1.200000000000000000e+03 2.518598826747037389e+00 2.079873971012576039e-02
1.230000000000000000e+03 2.521256425552003133e+00 2.097227508159811918e-02
1.260000000000000000e+03 2.522461464756284411e+00 2.030763778998090005e-02
1.290000000000000000e+03 2.520051566053126635e+00 1.948478862872794065e-02
1.320000000000000000e+03 2.518470213698400961e+00 2.020122575794740596e-02
1.350000000000000000e+03 2.516209017825398409e+00 1.913557857339584847e-02
1.380000000000000000e+03 2.515986274889179697e+00 1.815972136548309190e-02
1.410000000000000000e+03 2.514223551119280753e+00 1.797219242014355678e-02
1.440000000000000000e+03 2.515167766966906804e+00 1.773583374896836942e-02
1.470000000000000000e+03 2.518302664445857708e+00 1.698740281832300525e-02
1.500000000000000000e+03 2.519247933397430028e+00 1.729081962212132562e-02
1.530000000000000000e+03 2.520447064812894933e+00 1.668372807404896671e-02
1.560000000000000000e+03 2.519192225694365295e+00 1.629016022969926800e-02
1.590000000000000000e+03 2.514939122763142354e+00 1.538755919134059645e-02
1.620000000000000000e+03 2.517236013200791156e+00 1.484756763131619972e-02
1.650000000000000000e+03 2.517011815487419479e+00 1.509503066254234450e-02
1.680000000000000000e+03 2.515406481220336943e+00 1.502752097092842180e-02
1.710000000000000000e+03 2.516613251220606973e+00 1.525454673476058474e-02
1.740000000000000000e+03 2.515963439580238159e+00 1.510137512757705504e-02
1.770000000000000000e+03 2.516326625640587622e+00 1.572408439889988810e-02
1.800000000000000000e+03 2.516899489973039028e+00 1.448747356386117374e-02
1.830000000000000000e+03 2.516388978141356869e+00 1.367742256783620672e-02
1.860000000000000000e+03 2.516564299308537755e+00 1.385964846127358055e-02
1.890000000000000000e+03 2.514242014004587134e+00 1.320248179492442345e-02
1.920000000000000000e+03 2.512892648139702256e+00 1.283991409209991712e-02
1.950000000000000000e+03 2.516852941455347992e+00 1.314668667353037675e-02
1.980000000000000000e+03 2.514406941089925684e+00 1.239098519119532192e-02
2.010000000000000000e+03 2.513926630899622872e+00 1.194730691638911692e-02
2.040000000000000000e+03 2.513472629714884388e+00 1.190850972368396980e-02
2.070000000000000000e+03 2.511226720107016419e+00 1.179761408795603102e-02
2.100000000000000000e+03 2.511422410470979916e+00 1.229742250659730113e-02
2.130000000000000000e+03 2.510786816885238082e+00 1.242975857367220778e-02
2.160000000000000000e+03 2.512005918463019682e+00 1.267460827337092526e-02
2.190000000000000000e+03 2.511562844458787858e+00 1.291652691292198910e-02
2.220000000000000000e+03 2.513339241364984655e+00 1.307418931590289927e-02
2.250000000000000000e+03 2.513897006800992262e+00 1.271364810901701690e-02
2.280000000000000000e+03 2.515104654256113292e+00 1.294429306064033038e-02
2.310000000000000000e+03 2.515932086106968057e+00 1.225334704877420813e-02
2.340000000000000000e+03 2.516796954896572736e+00 1.212797113002441439e-02
2.370000000000000000e+03 2.516155978553733963e+00 1.213883644217364152e-02
2.400000000000000000e+03 2.516083792850909440e+00 1.257330614115482852e-02
2.430000000000000000e+03 2.515954813906329690e+00 1.271478921594882891e-02
2.460000000000000000e+03 2.515935093737844408e+00 1.223954543572484087e-02
2.490000000000000000e+03 2.515151680173867810e+00 1.176742996747708221e-02
2.520000000000000000e+03 2.514013547719252895e+00 1.142080052873009621e-02
2.550000000000000000e+03 2.515238389695016341e+00 1.179994279479650715e-02
2.580000000000000000e+03 2.515415504706251415e+00 1.219032637372020889e-02
2.610000000000000000e+03 2.513313102321534043e+00 1.167176708033469332e-02
2.640000000000000000e+03 2.514148518763971829e+00 1.137198531778474755e-02
2.670000000000000000e+03 2.516821180566760408e+00 1.130556955963851924e-02
2.700000000000000000e+03 2.519804803693506123e+00 1.132916331805149807e-02
2.730000000000000000e+03 2.521249511872432958e+00 1.187846295927846504e-02
2.760000000000000000e+03 2.522559194295743268e+00 1.192427413703576328e-02
2.790000000000000000e+03 2.520857844766482003e+00 1.198662946439032172e-02
2.820000000000000000e+03 2.520074700821300695e+00 1.169993291094056920e-02
2.850000000000000000e+03 2.519760903415876108e+00 1.200640147627599422e-02
2.880000000000000000e+03 2.518131080401661226e+00 1.214706083854645395e-02
2.910000000000000000e+03 2.516820290943360572e+00 1.209294439682695281e-02
2.940000000000000000e+03 2.516244888789902046e+00 1.197313715339969227e-02
2.970000000000000000e+03 2.515080013895766076e+00 1.238857806370540285e-02
3.000000000000000000e+03 2.515589589273659943e+00 1.178872522398157971e-02
3.030000000000000000e+03 2.515596798191830796e+00 1.181533681724118018e-02
3.060000000000000000e+03 2.514935657805275948e+00 1.185546524758790063e-02
3.090000000000000000e+03 2.516437844259038048e+00 1.177191643358043056e-02
3.120000000000000000e+03 2.517394932189396251e+00 1.173537485670009609e-02
3.150000000000000000e+03 2.517698276686225700e+00 1.188898387506612774e-02
3.180000000000000000e+03 2.516564751995162830e+00 1.119748035333025318e-02
3.210000000000000000e+03 2.516217592152796723e+00 1.104889502139724117e-02
3.240000000000000000e+03 2.516694576519384885e+00 1.114673904289322122e-02
3.270000000000000000e+03 2.515430520826661631e+00 1.113637846223156265e-02
3.300000000000000000e+03 2.517338050933225269e+00 1.106081066300883611e-02
3.330000000000000000e+03 2.514372137042026001e+00 1.130068721998646851e-02
3.360000000000000000e+03 2.514850955205555127e+00 1.115075888200457548e-02
3.390000000000000000e+03 2.515609245255762350e+00 1.095312925638743454e-02
3.420000000000000000e+03 2.513550151523736176e+00 1.092284142207037602e-02
3.450000000000000000e+03 2.514700837017926904e+00 1.117694007252121799e-02
3.480000000000000000e+03 2.515288479333610994e+00 1.085595003695288482e-02
3.510000000000000000e+03 2.517010516143644239e+00 1.071010419564239272e-02
3.540000000000000000e+03 2.516191260121132700e+00 1.067286496934251663e-02
3.570000000000000000e+03 2.517538744208378532e+00 1.054724642446744701e-02
3.600000000000000000e+03 2.517906005176675510e+00 1.042110316393095662e-02
3.630000000000000000e+03 2.517108143015793331e+00 1.026952611417959391e-02
3.660000000000000000e+03 2.518082231675101923e+00 1.039872431079891246e-02
3.690000000000000000e+03 2.516730307121197718e+00 1.024206285898129724e-02
