# # n, sigma
3.000000000000000000e+01 2.730196451007771419e+00 2.335597771022753788e-01
6.000000000000000000e+01 2.451059762850925861e+00 5.369297499283552655e-02
9.000000000000000000e+01 2.445244954067751664e+00 6.140047909237471291e-02
1.200000000000000000e+02 2.468225123648851049e+00 5.700558911988084371e-02
1.500000000000000000e+02 2.482064757992662241e+00 3.349754424238657324e-02
1.800000000000000000e+02 2.473334581395958409e+00 3.298865160717926598e-02
2.100000000000000000e+02 2.470193364602356390e+00 3.095718298247527797e-02
2.400000000000000000e+02 2.469271315590051863e+00 2.921729935785960519e-02
2.700000000000000000e+02 2.476230520229902865e+00 2.755977339687491062e-02
3.000000000000000000e+02 2.490175836893186112e+00 2.998517054471124335e-02
3.300000000000000000e+02 2.501650813272483287e+00 3.318743950615540839e-02
3.600000000000000000e+02 2.499216685803096194e+00 3.264104299111451196e-02
3.900000000000000000e+02 2.502514430904541953e+00 3.150042410968396933e-02
4.200000000000000000e+02 2.508684480018290142e+00 3.397604455521405220e-02
4.500000000000000000e+02 2.492648622508748080e+00 3.358627791623611247e-02
4.800000000000000000e+02 2.487747535063030924e+00 3.176601423367321486e-02
5.100000000000000000e+02 2.484339672440362801e+00 3.057520242501751695e-02
5.400000000000000000e+02 2.472788580989189189e+00 3.144230524589573805e-02
5.700000000000000000e+02 2.472203204636961971e+00 2.991595864190283588e-02
6.000000000000000000e+02 2.468746246849599757e+00 3.353013010487863182e-02
6.300000000000000000e+02 2.471606910312940997e+00 3.455856695917130378e-02
6.600000000000000000e+02 2.471243308546247963e+00 3.250686083372325563e-02
6.900000000000000000e+02 2.464757706575481766e+00 3.259565070750070764e-02
7.200000000000000000e+02 2.470781351179667240e+00 3.056570887089090846e-02
7.500000000000000000e+02 2.476694634932877559e+00 2.888844397031425926e-02
7.800000000000000000e+02 2.478724271881996621e+00 2.884243961665456518e-02
8.100000000000000000e+02 2.477553646692739253e+00 2.709577908273583594e-02
8.400000000000000000e+02 2.477652515968734814e+00 2.619314083922267763e-02
8.700000000000000000e+02 2.474397807575294372e+00 2.375766272361835504e-02
9.000000000000000000e+02 2.475567668912634467e+00 2.335036947130108773e-02
9.300000000000000000e+02 2.474317057098480710e+00 2.092491763853302975e-02
9.600000000000000000e+02 2.478008488276564503e+00 1.981870838040548227e-02
9.900000000000000000e+02 2.483401578559656375e+00 1.954528646129899752e-02
1.020000000000000000e+03 2.478726030814697445e+00 2.062874358196018984e-02
1.050000000000000000e+03 2.478666521845623194e+00 1.970004360555337175e-02
1.080000000000000000e+03 2.483672130087322127e+00 1.975978743309127900e-02
1.110000000000000000e+03 2.488047253753083776e+00 1.874348529253686696e-02
1.140000000000000000e+03 2.486774100098251949e+00 1.811096393289918227e-02
1.170000000000000000e+03 2.491779513087475806e+00 1.933084523500704782e-02
1.200000000000000000e+03 2.488801687184019062e+00 1.902505654622449471e-02
1.230000000000000000e+03 2.487379356543170772e+00 1.930651142664851008e-02
1.260000000000000000e+03 2.490846030420950097e+00 2.021560278674569902e-02
1.290000000000000000e+03 2.487722403220266720e+00 2.066990350845921212e-02
1.320000000000000000e+03 2.484971248379085562e+00 2.032992275710579846e-02
1.350000000000000000e+03 2.487771246453952756e+00 1.975240692214125585e-02
1.380000000000000000e+03 2.484598940040041448e+00 1.865025783859308728e-02
1.410000000000000000e+03 2.484785372244483703e+00 1.886957316721540878e-02
1.440000000000000000e+03 2.483010915522154693e+00 1.900505828017861470e-02
1.470000000000000000e+03 2.482455734612365461e+00 1.922558187811317099e-02
1.500000000000000000e+03 2.482550518639645265e+00 1.914176417401354177e-02
1.530000000000000000e+03 2.483493681545930087e+00 1.882337246341836412e-02
1.560000000000000000e+03 2.479249500864414202e+00 1.876927906844489888e-02
1.590000000000000000e+03 2.479379749212091255e+00 1.820798993239050936e-02
1.620000000000000000e+03 2.478150784925464478e+00 1.747312819522240171e-02
1.650000000000000000e+03 2.478511019370723378e+00 1.696094282182804627e-02
1.680000000000000000e+03 2.478431386864776709e+00 1.662961423074921924e-02
