# # n, sigma
3.000000000000000000e+01 2.636457313362562171e+00 1.213030068952892365e-01
6.000000000000000000e+01 3.241173096355521643e+00 2.006139921641480750e-01
9.000000000000000000e+01 2.476747253619893119e+00 8.144485649738177069e-02
1.200000000000000000e+02 2.579361084388673397e+00 6.756841184975713455e-02
1.500000000000000000e+02 2.471502564827730897e+00 7.938580967688162182e-02
1.800000000000000000e+02 2.449913301377075747e+00 5.614116918655445709e-02
2.100000000000000000e+02 2.429698462717650553e+00 5.158415869112967234e-02
2.400000000000000000e+02 2.457698742573481532e+00 4.699406126636040959e-02
2.700000000000000000e+02 2.469103779558585288e+00 4.119286350803701841e-02
3.000000000000000000e+02 2.460836206537057258e+00 3.647580720913940616e-02
3.300000000000000000e+02 2.481988962191478354e+00 2.999783073116319213e-02
3.600000000000000000e+02 2.474807405565925933e+00 3.225443347857902265e-02
3.900000000000000000e+02 2.463487122060183498e+00 3.064813853714145123e-02
4.200000000000000000e+02 2.465741771104801749e+00 2.891611877674159919e-02
4.500000000000000000e+02 2.454703644040055810e+00 2.939722317002094881e-02
4.800000000000000000e+02 2.455043925733526144e+00 3.174473998824225984e-02
5.100000000000000000e+02 2.444811007674207115e+00 3.081807847963847699e-02
5.400000000000000000e+02 2.457609498305526330e+00 3.070515530442488594e-02
5.700000000000000000e+02 2.469861900918596920e+00 2.680816263341409197e-02
6.000000000000000000e+02 2.476055247953807825e+00 2.371638116265826005e-02
6.300000000000000000e+02 2.474597124894621025e+00 2.449682902753818822e-02
6.600000000000000000e+02 2.474954595745218811e+00 2.307134356385712876e-02
6.900000000000000000e+02 2.468899800761364727e+00 2.210608615575996791e-02
7.200000000000000000e+02 2.466107562483853322e+00 2.325854808174777563e-02
7.500000000000000000e+02 2.469986129316166679e+00 2.138309704851085180e-02
7.800000000000000000e+02 2.465173094156217548e+00 2.300655961506874528e-02
8.100000000000000000e+02 2.467548259711641823e+00 2.240946467689861402e-02
8.400000000000000000e+02 2.470042438108466687e+00 2.258846908407692936e-02
8.700000000000000000e+02 2.471771396847171953e+00 2.181732719782016744e-02
9.000000000000000000e+02 2.467874997239039470e+00 2.228565087319827817e-02
9.300000000000000000e+02 2.469703354119149541e+00 2.113164758877693686e-02
9.600000000000000000e+02 2.466787526726166302e+00 2.104550743478060190e-02
9.900000000000000000e+02 2.470073081024180883e+00 2.187809042819126651e-02
1.020000000000000000e+03 2.475310644522205727e+00 2.264293780199142306e-02
1.050000000000000000e+03 2.473241460205156894e+00 2.105633283136324613e-02
1.080000000000000000e+03 2.467335602434358233e+00 2.164713501501287080e-02
1.110000000000000000e+03 2.466353474184735717e+00 2.157912810506450868e-02
1.140000000000000000e+03 2.471573904999516014e+00 2.050609244612855778e-02
1.170000000000000000e+03 2.471939453514440999e+00 2.088458047881674995e-02
1.200000000000000000e+03 2.469036616696095088e+00 2.063894615394812337e-02
1.230000000000000000e+03 2.470828706168626709e+00 2.038805575073047646e-02
1.260000000000000000e+03 2.471922209651574942e+00 2.040788251800950207e-02
1.290000000000000000e+03 2.468306331879579041e+00 2.047795445905911324e-02
1.320000000000000000e+03 2.468324667935592132e+00 2.049134641593736150e-02
1.350000000000000000e+03 2.466386756234612232e+00 2.089854057596077577e-02
1.380000000000000000e+03 2.467717751713697893e+00 2.075356968897330845e-02
1.410000000000000000e+03 2.471931362264002896e+00 1.937583351410598898e-02
1.440000000000000000e+03 2.474737776140502721e+00 1.967553027564216545e-02
1.470000000000000000e+03 2.471643081022625754e+00 1.958902578019372509e-02
1.500000000000000000e+03 2.472934079771136329e+00 1.967121138802780528e-02
1.530000000000000000e+03 2.478175316176126408e+00 1.916484241959818050e-02
1.560000000000000000e+03 2.479524693965152515e+00 1.839065193087287969e-02
1.590000000000000000e+03 2.476494012858186711e+00 1.815997716293167932e-02
1.620000000000000000e+03 2.480054928216191001e+00 1.766099335171951445e-02
1.650000000000000000e+03 2.478885594933668113e+00 1.779443690226487768e-02
1.680000000000000000e+03 2.482218115388940216e+00 1.755231788902399115e-02
1.710000000000000000e+03 2.482751924212316830e+00 1.711157662631242540e-02
1.740000000000000000e+03 2.482685138054682827e+00 1.672029368703666780e-02
1.770000000000000000e+03 2.483405023337761808e+00 1.642371973931325627e-02
1.800000000000000000e+03 2.480756118304571434e+00 1.664763324057778882e-02
1.830000000000000000e+03 2.480299143669304041e+00 1.643846075994264203e-02
1.860000000000000000e+03 2.480682755141178752e+00 1.586883723482159295e-02
1.890000000000000000e+03 2.481954170849811625e+00 1.641158495963158589e-02
1.920000000000000000e+03 2.481769170908717292e+00 1.647171912159054244e-02
1.950000000000000000e+03 2.482865373646040208e+00 1.600913755167244698e-02
1.980000000000000000e+03 2.479160921974889575e+00 1.584622437924073854e-02
2.010000000000000000e+03 2.478033094478492959e+00 1.511464129982788458e-02
2.040000000000000000e+03 2.476370255887948790e+00 1.485128460667022032e-02
2.070000000000000000e+03 2.476796818584805937e+00 1.416416798486909261e-02
2.100000000000000000e+03 2.475046984096390901e+00 1.446039768906034334e-02
2.130000000000000000e+03 2.474349051752585016e+00 1.402543278512277843e-02
2.160000000000000000e+03 2.472327293139958915e+00 1.415746487825517326e-02
2.190000000000000000e+03 2.474862097396489879e+00 1.388917409256098905e-02
2.220000000000000000e+03 2.476108250329708937e+00 1.344821722629351360e-02
