# # n, sigma
3.000000000000000000e+01 2.466015730461793343e+00 5.743021885206123917e-02
6.000000000000000000e+01 2.494865522794876611e+00 4.412543347153472656e-02
9.000000000000000000e+01 2.507639245132932793e+00 4.215228538757502530e-02
1.200000000000000000e+02 2.505487660057474475e+00 3.689855348739466689e-02
1.500000000000000000e+02 2.511252018914143846e+00 3.678328122417271612e-02
1.800000000000000000e+02 2.501388067984438912e+00 3.724788321712126787e-02
2.100000000000000000e+02 2.488746970667632397e+00 3.537506656702272406e-02
2.400000000000000000e+02 2.464657383108964428e+00 3.240081747286008285e-02
2.700000000000000000e+02 2.483692291679093778e+00 3.125272921160729411e-02
3.000000000000000000e+02 2.467417892745878305e+00 2.857339894217416493e-02
3.300000000000000000e+02 2.465904759523364742e+00 2.795767934741090824e-02
3.600000000000000000e+02 2.483217423414354030e+00 2.509951780278006292e-02
3.900000000000000000e+02 2.481863896979741302e+00 2.760174357928252969e-02
4.200000000000000000e+02 2.479783211744108762e+00 2.643255977239445179e-02
4.500000000000000000e+02 2.475312637959306894e+00 2.223994898978112755e-02
4.800000000000000000e+02 2.473244137729558201e+00 1.988006674326718917e-02
5.100000000000000000e+02 2.475943775372319244e+00 1.987234877701382629e-02
5.400000000000000000e+02 2.469814637437651950e+00 1.998675003094652763e-02
5.700000000000000000e+02 2.468407193174829040e+00 1.856611431757095379e-02
6.000000000000000000e+02 2.461247436209822226e+00 1.704351618855347653e-02
6.300000000000000000e+02 2.451240858348190166e+00 1.965894114875513937e-02
6.600000000000000000e+02 2.460014392492982260e+00 2.096037991318976459e-02
6.900000000000000000e+02 2.461297335114381202e+00 1.819177162305607789e-02
7.200000000000000000e+02 2.460132139649682248e+00 1.723425724546564369e-02
7.500000000000000000e+02 2.458497064586709691e+00 1.575220224207464145e-02
7.800000000000000000e+02 2.457585842269625953e+00 1.668248319853194925e-02
8.100000000000000000e+02 2.457818374397707561e+00 1.637113125173539699e-02
8.400000000000000000e+02 2.459928482088312052e+00 1.487832237088335292e-02
8.700000000000000000e+02 2.463732342630370997e+00 1.490902799991417581e-02
9.000000000000000000e+02 2.464044447500939761e+00 1.553670757141157113e-02
9.300000000000000000e+02 2.465072635976503168e+00 1.503728110405356394e-02
9.600000000000000000e+02 2.466052079008369979e+00 1.529746453199708894e-02
9.900000000000000000e+02 2.470652880044830635e+00 1.409220916281353660e-02
1.020000000000000000e+03 2.470934398688036548e+00 1.394363300083893524e-02
1.050000000000000000e+03 2.473074883206105579e+00 1.537501796996184299e-02
1.080000000000000000e+03 2.475740233111478172e+00 1.463827944730835412e-02
1.110000000000000000e+03 2.472945588997652600e+00 1.460353748655239710e-02
1.140000000000000000e+03 2.468856348243075871e+00 1.469944651517491457e-02
1.170000000000000000e+03 2.468982594710970258e+00 1.476724792064029387e-02
1.200000000000000000e+03 2.471214149279915340e+00 1.373477029851315721e-02
1.230000000000000000e+03 2.478986618536971775e+00 1.313927114741003134e-02
1.260000000000000000e+03 2.482439818549930788e+00 1.278912364568839978e-02
1.290000000000000000e+03 2.485247862611964287e+00 1.348339175015440469e-02
1.320000000000000000e+03 2.482918194603113360e+00 1.302758280058757129e-02
1.350000000000000000e+03 2.479266508539178293e+00 1.484726022451957408e-02
1.380000000000000000e+03 2.478719949877177253e+00 1.484974337935681885e-02
1.410000000000000000e+03 2.476390208608915788e+00 1.470925814950462852e-02
1.440000000000000000e+03 2.475183581217287987e+00 1.434733552038165542e-02
1.470000000000000000e+03 2.470274689862916873e+00 1.507182736177226090e-02
1.500000000000000000e+03 2.471631842993925687e+00 1.565127757249790141e-02
1.530000000000000000e+03 2.471847920289257594e+00 1.518785296302851279e-02
1.560000000000000000e+03 2.476160021935854161e+00 1.467830973792948017e-02
1.590000000000000000e+03 2.473240934682747305e+00 1.556784683932224689e-02
1.620000000000000000e+03 2.473261517187654412e+00 1.460239737343039038e-02
1.650000000000000000e+03 2.474335096320267269e+00 1.459882591807034995e-02
1.680000000000000000e+03 2.474582267498548038e+00 1.439492793596731587e-02
1.710000000000000000e+03 2.474476294623568773e+00 1.433554436148647658e-02
1.740000000000000000e+03 2.478775486475612855e+00 1.432331537611808599e-02
1.770000000000000000e+03 2.478709587949164295e+00 1.436531111975586014e-02
1.800000000000000000e+03 2.480960066028817579e+00 1.504122194992039106e-02
1.830000000000000000e+03 2.481667365537171488e+00 1.427540346745280637e-02
1.860000000000000000e+03 2.483951732910145704e+00 1.410450235142608061e-02
1.890000000000000000e+03 2.483916281285605265e+00 1.462918015392308986e-02
1.920000000000000000e+03 2.482100481097307298e+00 1.437327817628030781e-02
1.950000000000000000e+03 2.478879646460740549e+00 1.466930092921821943e-02
1.980000000000000000e+03 2.482068927672837155e+00 1.421145776263747253e-02
2.010000000000000000e+03 2.478363379721521209e+00 1.407349856244457555e-02
2.040000000000000000e+03 2.477187146073294155e+00 1.357606089147031861e-02
2.070000000000000000e+03 2.478276875297281467e+00 1.336030704134100536e-02
2.100000000000000000e+03 2.477232182686607054e+00 1.395019375120895057e-02
2.130000000000000000e+03 2.477215611848542220e+00 1.316756470209052253e-02
2.160000000000000000e+03 2.475762771567132425e+00 1.297427888101327156e-02
2.190000000000000000e+03 2.474073161430790257e+00 1.367268920715812228e-02
2.220000000000000000e+03 2.472243983311383175e+00 1.401772156688777145e-02
2.250000000000000000e+03 2.470521083976743526e+00 1.399008364667758339e-02
2.280000000000000000e+03 2.472122261343666416e+00 1.386725246251442785e-02
2.310000000000000000e+03 2.472098102529669106e+00 1.375609293746621158e-02
2.340000000000000000e+03 2.472810860094197594e+00 1.295161299963984609e-02
2.370000000000000000e+03 2.473148231281589560e+00 1.223477686507825658e-02
2.400000000000000000e+03 2.471189885698001021e+00 1.257414342833746909e-02
2.430000000000000000e+03 2.469393464450621689e+00 1.144591548865959811e-02
2.460000000000000000e+03 2.469817223230721392e+00 1.070785102207616121e-02
2.490000000000000000e+03 2.471142616693724037e+00 1.045654165319424671e-02
2.520000000000000000e+03 2.469381356963303631e+00 1.092547204025654667e-02
2.550000000000000000e+03 2.470004075247583142e+00 1.147905124305351708e-02
2.580000000000000000e+03 2.470769484111160708e+00 1.169924270673847015e-02
2.610000000000000000e+03 2.471007738880581783e+00 1.167419956725134281e-02
2.640000000000000000e+03 2.468559841083687090e+00 1.204648078367309173e-02
2.670000000000000000e+03 2.469004056278370385e+00 1.152148665663281328e-02
2.700000000000000000e+03 2.468556915560428333e+00 1.114705303729748506e-02
2.730000000000000000e+03 2.470707877693450794e+00 1.109129587126719482e-02
2.760000000000000000e+03 2.471639015391050798e+00 1.111902163245477235e-02
2.790000000000000000e+03 2.472939492868012845e+00 1.119850892768967446e-02
2.820000000000000000e+03 2.472843514731959402e+00 1.141278687419795823e-02
2.850000000000000000e+03 2.471031601858166393e+00 1.122480710110540861e-02
2.880000000000000000e+03 2.471418859739498153e+00 1.098765180369678553e-02
2.910000000000000000e+03 2.471905025831674152e+00 1.096437705072836853e-02
2.940000000000000000e+03 2.472237284971066096e+00 1.169257567396523104e-02
2.970000000000000000e+03 2.472948271207253690e+00 1.175658435477694962e-02
3.000000000000000000e+03 2.473320428332943521e+00 1.218962614223127044e-02
3.030000000000000000e+03 2.473444892571048825e+00 1.215058797572056599e-02
3.060000000000000000e+03 2.474041520691151241e+00 1.212510757465075535e-02
3.090000000000000000e+03 2.474967303484166159e+00 1.208885887498312682e-02
3.120000000000000000e+03 2.473930267530008109e+00 1.162468807591807325e-02
3.150000000000000000e+03 2.475082123801815470e+00 1.147236151350561166e-02
3.180000000000000000e+03 2.476828857535819939e+00 1.155873916903017197e-02
3.210000000000000000e+03 2.478245298626233328e+00 1.097604748432754601e-02
3.240000000000000000e+03 2.477454840957085569e+00 1.099407778467888751e-02
3.270000000000000000e+03 2.479137725514382939e+00 1.131724583614024393e-02
3.300000000000000000e+03 2.479312373123920388e+00 1.110930894006002291e-02
3.330000000000000000e+03 2.478563559906719060e+00 1.079759621881958009e-02
3.360000000000000000e+03 2.478006864781794771e+00 1.083098785522960267e-02
3.390000000000000000e+03 2.479150577061976612e+00 1.071894568340649341e-02
