# # n, sigma
3.000000000000000000e+01 2.118975190551185772e+00 1.323183716170149016e-01
6.000000000000000000e+01 4.069994845437270747e+00 2.201200747031033078e+00
9.000000000000000000e+01 2.477582591104302345e+00 6.060309738786021083e-02
1.200000000000000000e+02 2.499943663469681887e+00 5.142131864719389628e-02
1.500000000000000000e+02 2.468042251768712614e+00 3.786077040320997428e-02
1.800000000000000000e+02 2.484605840353262263e+00 3.786639081990157002e-02
2.100000000000000000e+02 2.459193254293958297e+00 3.473834270900507531e-02
2.400000000000000000e+02 2.463601661749096561e+00 3.462448285395851311e-02
2.700000000000000000e+02 2.465615441941680253e+00 3.519309955402349227e-02
3.000000000000000000e+02 2.462929554336950932e+00 3.910916065312528000e-02
3.300000000000000000e+02 2.467562575084550236e+00 3.525886719819859572e-02
3.600000000000000000e+02 2.473231850267906928e+00 3.307725615481710291e-02
3.900000000000000000e+02 2.476119558938544962e+00 3.137072126516021048e-02
4.200000000000000000e+02 2.475549647872888226e+00 2.917286527243477534e-02
4.500000000000000000e+02 2.470465770991629118e+00 2.828918922629032259e-02
4.800000000000000000e+02 2.478024273468400818e+00 2.836514821432129657e-02
5.100000000000000000e+02 2.484053522280477821e+00 2.603370139868805416e-02
5.400000000000000000e+02 2.491829114507991605e+00 2.470572522199967341e-02
5.700000000000000000e+02 2.487325099082968283e+00 2.519324007271394120e-02
6.000000000000000000e+02 2.484554450356167177e+00 2.651203525428029797e-02
6.300000000000000000e+02 2.483006883558736444e+00 2.852407834248208221e-02
6.600000000000000000e+02 2.485486044279209938e+00 2.682406635639140308e-02
6.900000000000000000e+02 2.481670382778553563e+00 2.723440271673966892e-02
7.200000000000000000e+02 2.484139045682524305e+00 2.539040737991915195e-02
7.500000000000000000e+02 2.482492573216032561e+00 2.384426322467840184e-02
7.800000000000000000e+02 2.482386116661687403e+00 2.147627344712434855e-02
8.100000000000000000e+02 2.482554063739303096e+00 1.884910222642429897e-02
8.400000000000000000e+02 2.482314259267730971e+00 1.732740573733119321e-02
8.700000000000000000e+02 2.479776154766881735e+00 1.894573986595679896e-02
9.000000000000000000e+02 2.477637323760088162e+00 1.724344256399797798e-02
9.300000000000000000e+02 2.478882707360738902e+00 1.708992106618735865e-02
9.600000000000000000e+02 2.479322090819104929e+00 1.694718350491411160e-02
9.900000000000000000e+02 2.479302303552329612e+00 1.698878759932406779e-02
1.020000000000000000e+03 2.483822758142791187e+00 1.805931781946206946e-02
1.050000000000000000e+03 2.481610742293914207e+00 1.680280490358393441e-02
1.080000000000000000e+03 2.484724192745364935e+00 1.802795073689507713e-02
1.110000000000000000e+03 2.480978608739276670e+00 1.832540406942601702e-02
1.140000000000000000e+03 2.482562759296256250e+00 1.806032189824566606e-02
1.170000000000000000e+03 2.485357096278086875e+00 1.745250955149540983e-02
1.200000000000000000e+03 2.486440558001450807e+00 1.673585627384532176e-02
1.230000000000000000e+03 2.484404895388516277e+00 1.575495906520971851e-02
1.260000000000000000e+03 2.484880776501164235e+00 1.601649974101410079e-02
1.290000000000000000e+03 2.481724504035924816e+00 1.604713854834811937e-02
1.320000000000000000e+03 2.478610553965978180e+00 1.627685948268647181e-02
1.350000000000000000e+03 2.477463711758443043e+00 1.664222602131937984e-02
1.380000000000000000e+03 2.477328344306688468e+00 1.651543397618383813e-02
1.410000000000000000e+03 2.477202721562509424e+00 1.547896793630934228e-02
1.440000000000000000e+03 2.477366635511935922e+00 1.480035612166261810e-02
1.470000000000000000e+03 2.482498374103301764e+00 1.478727067392933761e-02
1.500000000000000000e+03 2.485007792385097058e+00 1.425790188495993684e-02
1.530000000000000000e+03 2.487564933515746368e+00 1.423913780578307114e-02
1.560000000000000000e+03 2.486188492962503993e+00 1.373375759465836517e-02
1.590000000000000000e+03 2.487402406185575732e+00 1.354512554917701971e-02
1.620000000000000000e+03 2.486750451266011908e+00 1.326023397320040542e-02
1.650000000000000000e+03 2.487315734065490780e+00 1.318442591334579445e-02
1.680000000000000000e+03 2.489523259729094384e+00 1.300974374124522909e-02
1.710000000000000000e+03 2.490485529120173069e+00 1.389007065470371401e-02
1.740000000000000000e+03 2.492014518267534395e+00 1.396861102947916100e-02
1.770000000000000000e+03 2.491322927213934335e+00 1.360826221826078736e-02
1.800000000000000000e+03 2.491038015358657542e+00 1.354920274544626699e-02
1.830000000000000000e+03 2.493172471172155902e+00 1.338572173994195987e-02
1.860000000000000000e+03 2.491849417213185536e+00 1.321737738276374322e-02
1.890000000000000000e+03 2.491096805220690324e+00 1.326055678145704984e-02
1.920000000000000000e+03 2.490804228578423984e+00 1.258086815956921400e-02
1.950000000000000000e+03 2.489003250850494453e+00 1.303008483093818712e-02
1.980000000000000000e+03 2.489969534998579981e+00 1.339103572009185672e-02
2.010000000000000000e+03 2.489371704956998332e+00 1.294066153023766368e-02
2.040000000000000000e+03 2.488297543472998363e+00 1.253135283446121101e-02
2.070000000000000000e+03 2.487701679651786346e+00 1.262113415158632942e-02
2.100000000000000000e+03 2.487939870973168155e+00 1.231379625538342286e-02
2.130000000000000000e+03 2.488643346216772301e+00 1.259334238655865183e-02
2.160000000000000000e+03 2.488855433896421943e+00 1.293276730884027059e-02
2.190000000000000000e+03 2.488575171456571589e+00 1.289111477903679553e-02
2.220000000000000000e+03 2.488770341328398583e+00 1.245107889126747386e-02
2.250000000000000000e+03 2.489748088014417604e+00 1.228512913128018691e-02
2.280000000000000000e+03 2.491183638962433555e+00 1.173133729501921185e-02
2.310000000000000000e+03 2.492792935634799978e+00 1.109777918565441925e-02
2.340000000000000000e+03 2.491874288144868110e+00 1.112003776843983015e-02
2.370000000000000000e+03 2.492102863830766957e+00 1.104624431448421318e-02
2.400000000000000000e+03 2.491243670291540369e+00 1.067461253477725372e-02
2.430000000000000000e+03 2.489212623944133895e+00 1.083892086682528705e-02
2.460000000000000000e+03 2.488570945829730707e+00 1.077797191749288626e-02
2.490000000000000000e+03 2.489461944310573660e+00 1.098347527001941083e-02
2.520000000000000000e+03 2.488404491370248106e+00 1.181902066217548411e-02
2.550000000000000000e+03 2.486257683451998268e+00 1.227825865298785672e-02
2.580000000000000000e+03 2.486344703913974996e+00 1.200184633492471301e-02
2.610000000000000000e+03 2.488053901439649440e+00 1.189555565867682352e-02
2.640000000000000000e+03 2.486996070969846873e+00 1.179113417320728011e-02
2.670000000000000000e+03 2.485666592536659003e+00 1.172987613938527435e-02
2.700000000000000000e+03 2.484918070068561136e+00 1.155385452471230194e-02
2.730000000000000000e+03 2.485681285078917835e+00 1.150408965539551596e-02
2.760000000000000000e+03 2.487390354027378958e+00 1.135156569050724436e-02
2.790000000000000000e+03 2.487830399970608397e+00 1.099023522608642139e-02
2.820000000000000000e+03 2.488722913483529808e+00 1.076003644499529642e-02
2.850000000000000000e+03 2.489361287058761363e+00 1.097498054383863782e-02
2.880000000000000000e+03 2.490201572611933756e+00 1.094728553813170517e-02
2.910000000000000000e+03 2.492238766717188803e+00 1.113250826010548158e-02
2.940000000000000000e+03 2.493776793224506960e+00 1.153190071493299940e-02
2.970000000000000000e+03 2.495644776813222609e+00 1.172278004657129231e-02
3.000000000000000000e+03 2.495290643864837232e+00 1.194525999166067172e-02
3.030000000000000000e+03 2.496136823581668107e+00 1.198274025465215047e-02
3.060000000000000000e+03 2.496423949216816318e+00 1.181024804622409809e-02
3.090000000000000000e+03 2.498188647751169889e+00 1.152250592541550871e-02
3.120000000000000000e+03 2.498340425724407954e+00 1.140534946898165598e-02
3.150000000000000000e+03 2.497780492538505648e+00 1.149808527328345133e-02
3.180000000000000000e+03 2.498408374626902351e+00 1.123847666570042085e-02
3.210000000000000000e+03 2.498640971988939974e+00 1.156740886507711188e-02
3.240000000000000000e+03 2.499268040707055771e+00 1.157110311984478612e-02
3.270000000000000000e+03 2.499222372995814734e+00 1.139251161168443674e-02
3.300000000000000000e+03 2.498604129252587569e+00 1.175315673680239412e-02
3.330000000000000000e+03 2.499139662332984457e+00 1.200113648239791060e-02
3.360000000000000000e+03 2.499292352225497282e+00 1.222611769189200885e-02
3.390000000000000000e+03 2.499598461860326193e+00 1.226393079592788711e-02
3.420000000000000000e+03 2.498183493832960789e+00 1.194664681259421241e-02
3.450000000000000000e+03 2.497078586594203120e+00 1.203495840202175628e-02
3.480000000000000000e+03 2.498520801935794289e+00 1.164504042497578086e-02
3.510000000000000000e+03 2.498861594008415121e+00 1.184858719417135157e-02
3.540000000000000000e+03 2.500359419662588678e+00 1.196956294600045462e-02
3.570000000000000000e+03 2.499253361911108140e+00 1.207725326398318387e-02
3.600000000000000000e+03 2.498778148464559923e+00 1.185922332916760844e-02
3.630000000000000000e+03 2.498834865807440409e+00 1.187503140540620457e-02
3.660000000000000000e+03 2.498475643598619289e+00 1.176235708569687080e-02
3.690000000000000000e+03 2.498777405230341753e+00 1.158356569646958566e-02
3.720000000000000000e+03 2.501014202466381953e+00 1.168829244008599832e-02
3.750000000000000000e+03 2.501770917582513132e+00 1.214630895306965420e-02
3.780000000000000000e+03 2.503571372776452808e+00 1.199376099910678603e-02
