# # n, sigma
3.000000000000000000e+01 2.452159243879773687e+00 4.799928633463770161e-02
6.000000000000000000e+01 2.513027653975990372e+00 2.585076972847380819e-02
9.000000000000000000e+01 2.568512926522783957e+00 2.559901541429234970e-02
1.200000000000000000e+02 2.546471515162966881e+00 2.615578358451280463e-02
1.500000000000000000e+02 2.528464018795892443e+00 2.841370816082685116e-02
1.800000000000000000e+02 2.543666516209620809e+00 3.269167343809165766e-02
2.100000000000000000e+02 2.536600139741580939e+00 3.149716199278240758e-02
2.400000000000000000e+02 2.551613998057665089e+00 3.111146871111214809e-02
2.700000000000000000e+02 2.550606397719810570e+00 3.310159653624291515e-02
3.000000000000000000e+02 2.549339066582704927e+00 3.429453549432908560e-02
3.300000000000000000e+02 2.549028013444613272e+00 3.100938065858525189e-02
3.600000000000000000e+02 2.545250282716128076e+00 3.375481392408359593e-02
3.900000000000000000e+02 2.561561246303171391e+00 2.892476770246682483e-02
4.200000000000000000e+02 2.553783704168167024e+00 2.846556629198555149e-02
4.500000000000000000e+02 2.552648916037962401e+00 2.456554367002054470e-02
4.800000000000000000e+02 2.554897775159102213e+00 2.576178264038220256e-02
5.100000000000000000e+02 2.554825116119924466e+00 2.640827368120668081e-02
5.400000000000000000e+02 2.558619791338989202e+00 2.549766043613182001e-02
5.700000000000000000e+02 2.557982634178128212e+00 2.740361220400919576e-02
6.000000000000000000e+02 2.539803246267914094e+00 2.797943418134420795e-02
6.300000000000000000e+02 2.527453474716804038e+00 2.696694254419577594e-02
6.600000000000000000e+02 2.523038177882801048e+00 2.739385220645835714e-02
6.900000000000000000e+02 2.517976248876833800e+00 2.542585123592371391e-02
7.200000000000000000e+02 2.520335574518295818e+00 2.594432366113433308e-02
7.500000000000000000e+02 2.520131068204046532e+00 2.451197275482130261e-02
7.800000000000000000e+02 2.511365667256197032e+00 2.515198929005285633e-02
8.100000000000000000e+02 2.508120073365955882e+00 2.552580423598811016e-02
8.400000000000000000e+02 2.507231500832271198e+00 2.570250314353203849e-02
8.700000000000000000e+02 2.503475211789856658e+00 2.612710794526958147e-02
9.000000000000000000e+02 2.511035160263349386e+00 2.475926357715662468e-02
9.300000000000000000e+02 2.508151746595854270e+00 2.479172976676839030e-02
9.600000000000000000e+02 2.501390341488625602e+00 2.518606852116539799e-02
9.900000000000000000e+02 2.500284933099627072e+00 2.488666659244707924e-02
1.020000000000000000e+03 2.494044398165942589e+00 2.604522892838944184e-02
1.050000000000000000e+03 2.495583311005562077e+00 2.533449619149201471e-02
1.080000000000000000e+03 2.487221846340752052e+00 2.427261548287063322e-02
1.110000000000000000e+03 2.487099859054476614e+00 2.330702739130104464e-02
1.140000000000000000e+03 2.484981343366683415e+00 2.245070815407924913e-02
1.170000000000000000e+03 2.482201864734129959e+00 2.125212038628560354e-02
1.200000000000000000e+03 2.481969411933415692e+00 2.126566225110856218e-02
1.230000000000000000e+03 2.482713516079920524e+00 2.022336008509332400e-02
1.260000000000000000e+03 2.480100500822266518e+00 1.911335585639591800e-02
1.290000000000000000e+03 2.483599755726167757e+00 1.870334563080840867e-02
1.320000000000000000e+03 2.483252150920008283e+00 1.906597660420807777e-02
1.350000000000000000e+03 2.478783055388888990e+00 1.899804868568109525e-02
1.380000000000000000e+03 2.479875205766704838e+00 1.890041163240970684e-02
1.410000000000000000e+03 2.475171700231596272e+00 1.951282423293835763e-02
1.440000000000000000e+03 2.477286288866898278e+00 1.896984278092249745e-02
1.470000000000000000e+03 2.478328803915915923e+00 1.930162517875067679e-02
1.500000000000000000e+03 2.480409507633368538e+00 1.854682524945643757e-02
1.530000000000000000e+03 2.477049755494983518e+00 1.780869346539046272e-02
1.560000000000000000e+03 2.480339009404864736e+00 1.766595186764652325e-02
1.590000000000000000e+03 2.478818257245227752e+00 1.743799534827914638e-02
1.620000000000000000e+03 2.479879942051931074e+00 1.611228419392695538e-02
1.650000000000000000e+03 2.480108884155991067e+00 1.718118899230464125e-02
1.680000000000000000e+03 2.475842202499652256e+00 1.763886325826472326e-02
1.710000000000000000e+03 2.474976300896126524e+00 1.814407479897687733e-02
1.740000000000000000e+03 2.477437980948971497e+00 1.850681276565840569e-02
1.770000000000000000e+03 2.480409742572121878e+00 1.943918717097669474e-02
1.800000000000000000e+03 2.480332757741049221e+00 1.886739567490226116e-02
1.830000000000000000e+03 2.481354275676530552e+00 1.845304076252910278e-02
1.860000000000000000e+03 2.483721079293860878e+00 1.847435986960863086e-02
1.890000000000000000e+03 2.482736397095461456e+00 1.804663438999108346e-02
1.920000000000000000e+03 2.481943363994615126e+00 1.780511433374726976e-02
1.950000000000000000e+03 2.480930743711950992e+00 1.799902278422855009e-02
1.980000000000000000e+03 2.482755033812328094e+00 1.832437359718789779e-02
2.010000000000000000e+03 2.483567440027666606e+00 1.821453996710173037e-02
