# # n, sigma
3.000000000000000000e+01 1.567158572452248322e+00 1.953166240474333293e-01
6.000000000000000000e+01 1.562263609934900987e+00 1.730691371181213578e-01
9.000000000000000000e+01 1.997263896255857762e+00 1.027379304910940733e-01
1.200000000000000000e+02 3.687384561363052704e+00 1.963606206147990030e-01
1.500000000000000000e+02 1.411059135846068013e+00 1.418214359510169720e+00
1.800000000000000000e+02 2.598873036906163225e+00 1.356583333945215741e-01
2.100000000000000000e+02 2.590509444890294777e+00 1.357307882057915971e-01
2.400000000000000000e+02 2.577519400346375278e+00 1.150426453320259196e-01
2.700000000000000000e+02 2.391812726263903954e+00 1.007585056724866340e-01
3.000000000000000000e+02 2.466930134005392183e+00 8.005671724451328408e-02
3.300000000000000000e+02 2.474017976662547635e+00 6.492572514870371958e-02
3.600000000000000000e+02 2.528804695848580142e+00 6.085372398735687527e-02
3.900000000000000000e+02 2.498741655227203928e+00 5.723865236266485745e-02
4.200000000000000000e+02 2.472796527513849707e+00 4.532417045585755699e-02
4.500000000000000000e+02 2.470883772223933406e+00 4.285552670127472374e-02
4.800000000000000000e+02 2.470308921900748800e+00 3.738367883970603045e-02
5.100000000000000000e+02 2.478469121658190222e+00 3.351793918179615112e-02
5.400000000000000000e+02 2.483659350339205041e+00 3.400452286134976465e-02
5.700000000000000000e+02 2.486318233042444259e+00 3.745319314580178999e-02
6.000000000000000000e+02 2.478890497622455946e+00 3.684667824462545954e-02
6.300000000000000000e+02 2.481524288629346042e+00 3.460517859805152530e-02
6.600000000000000000e+02 2.490394851625768791e+00 3.373548604910575621e-02
6.900000000000000000e+02 2.499192670632582658e+00 2.995382217084235910e-02
7.200000000000000000e+02 2.490120287918193398e+00 3.244310609748761454e-02
7.500000000000000000e+02 2.492872717939873084e+00 3.064511659185467987e-02
7.800000000000000000e+02 2.491676536091266492e+00 3.053416523092687684e-02
8.100000000000000000e+02 2.494866760808021500e+00 3.037728807851300394e-02
8.400000000000000000e+02 2.489643768891336428e+00 3.062157671848808604e-02
8.700000000000000000e+02 2.475280809000054649e+00 3.132347764968256704e-02
9.000000000000000000e+02 2.480682762564925703e+00 2.963833856295254587e-02
9.300000000000000000e+02 2.477289329356331837e+00 2.630709505963492803e-02
9.600000000000000000e+02 2.475146864914091527e+00 2.297410604920864519e-02
