# # n, sigma
3.000000000000000000e+01 1.593080768192158603e+00 2.577284455295742460e-01
6.000000000000000000e+01 4.172976307324719691e+00 1.089663132682626989e-01
9.000000000000000000e+01 2.502558621790320625e+00 1.168703063015934795e-01
1.200000000000000000e+02 2.739290215073323598e+00 1.209625820679295499e-01
1.500000000000000000e+02 2.490272707423991871e+00 6.793143953383309896e-02
1.800000000000000000e+02 2.492163265101657199e+00 5.909142437791741614e-02
2.100000000000000000e+02 2.493657176146464760e+00 5.911541350308371218e-02
2.400000000000000000e+02 2.487652493584166180e+00 5.639927971440936161e-02
2.700000000000000000e+02 2.484762277848251877e+00 4.016916203559475068e-02
3.000000000000000000e+02 2.493830981442022310e+00 4.086158492099026956e-02
3.300000000000000000e+02 2.492475828059143250e+00 3.923979731651709713e-02
3.600000000000000000e+02 2.474111701512152539e+00 3.742349290315789834e-02
3.900000000000000000e+02 2.466966718184997465e+00 3.867427592764269978e-02
4.200000000000000000e+02 2.471067489062993783e+00 3.209881856656941757e-02
4.500000000000000000e+02 2.482251041063032293e+00 2.806084095316917562e-02
4.800000000000000000e+02 2.489410492070703640e+00 2.802787553498858192e-02
5.100000000000000000e+02 2.490563415942188996e+00 3.042654170345360232e-02
5.400000000000000000e+02 2.484494079543870360e+00 3.058226562421712674e-02
5.700000000000000000e+02 2.494936195273689261e+00 2.695406655826863840e-02
6.000000000000000000e+02 2.490666507620892478e+00 2.561581727146473517e-02
6.300000000000000000e+02 2.487345354590762447e+00 2.466479484885254411e-02
6.600000000000000000e+02 2.487779583708058073e+00 2.614980778142877299e-02
6.900000000000000000e+02 2.477629378892926226e+00 2.356873386740251930e-02
7.200000000000000000e+02 2.479416490844033483e+00 2.260565035414846199e-02
7.500000000000000000e+02 2.481331205641976290e+00 2.313660588137850596e-02
7.800000000000000000e+02 2.483466588706410683e+00 2.334429660988744312e-02
8.100000000000000000e+02 2.485518036399430475e+00 2.203919864348976784e-02
8.400000000000000000e+02 2.480280649994091036e+00 2.117361756601799511e-02
8.700000000000000000e+02 2.477925324526697004e+00 1.981538316100437541e-02
9.000000000000000000e+02 2.480974314397136116e+00 2.016348730183199073e-02
9.300000000000000000e+02 2.477779296831174261e+00 2.093804505140601027e-02
9.600000000000000000e+02 2.477422292719583030e+00 2.052895150413060199e-02
9.900000000000000000e+02 2.471120207519661438e+00 1.987694781862730381e-02
1.020000000000000000e+03 2.471789679188764577e+00 2.151832658458428110e-02
1.050000000000000000e+03 2.469196788024345057e+00 2.020687883717894179e-02
1.080000000000000000e+03 2.472348174089929351e+00 1.911746855199308523e-02
1.110000000000000000e+03 2.468092136209953935e+00 1.930752059908622323e-02
1.140000000000000000e+03 2.469217264067736561e+00 1.803965625805211206e-02
1.170000000000000000e+03 2.468540033421541491e+00 1.799566890006023059e-02
1.200000000000000000e+03 2.470870740402973276e+00 1.796714087604577362e-02
1.230000000000000000e+03 2.469679254190648265e+00 1.775884918929212034e-02
1.260000000000000000e+03 2.470025696649382319e+00 1.732697054645565907e-02
1.290000000000000000e+03 2.471033487868004030e+00 1.775982053491630477e-02
1.320000000000000000e+03 2.470918749837286654e+00 1.814906323367561011e-02
1.350000000000000000e+03 2.475512152312375314e+00 1.733017522039148953e-02
1.380000000000000000e+03 2.476469998363132863e+00 1.786871724592905067e-02
1.410000000000000000e+03 2.474925430003293680e+00 1.664032728526684130e-02
1.440000000000000000e+03 2.475169530019906361e+00 1.613874554554385263e-02
1.470000000000000000e+03 2.476290529115091843e+00 1.581128034956195277e-02
1.500000000000000000e+03 2.480832786086685893e+00 1.539620535004565700e-02
1.530000000000000000e+03 2.483175691321767520e+00 1.405567662571914449e-02
1.560000000000000000e+03 2.479314412880905927e+00 1.393263344743457706e-02
1.590000000000000000e+03 2.478523507779847534e+00 1.436643612606819907e-02
1.620000000000000000e+03 2.477897097144880156e+00 1.455070111763914417e-02
1.650000000000000000e+03 2.479105134811747657e+00 1.412970771549565061e-02
