# # n, sigma
3.000000000000000000e+01 2.433940041909085750e+00 6.644242143881640139e-02
6.000000000000000000e+01 3.693170973510789601e+00 8.372496577010390961e-02
9.000000000000000000e+01 2.456561087191007520e+00 6.715335697308083551e-02
1.200000000000000000e+02 2.416029839943749202e+00 6.797976354826586187e-02
1.500000000000000000e+02 2.446681118605650962e+00 4.609852609992008687e-02
1.800000000000000000e+02 2.439681422713046111e+00 4.609708472817605762e-02
2.100000000000000000e+02 2.443141485345746045e+00 3.228644294839464607e-02
2.400000000000000000e+02 2.431212301899382311e+00 3.957113452884499644e-02
2.700000000000000000e+02 2.444581934600722040e+00 3.656521060748779695e-02
3.000000000000000000e+02 2.438375997392917327e+00 4.273016067385162348e-02
3.300000000000000000e+02 2.447497357822975506e+00 4.028325436234213991e-02
3.600000000000000000e+02 2.447233931039801913e+00 4.286302649913791701e-02
3.900000000000000000e+02 2.444782878569645934e+00 4.805626684316172126e-02
4.200000000000000000e+02 2.437617403795279802e+00 4.694644229350873610e-02
4.500000000000000000e+02 2.449665363807792762e+00 4.431688272159484132e-02
4.800000000000000000e+02 2.442985429481830728e+00 4.343560720585393220e-02
5.100000000000000000e+02 2.461326802197826957e+00 4.171157010191550024e-02
5.400000000000000000e+02 2.475780381445856992e+00 3.966605348422734545e-02
5.700000000000000000e+02 2.473293276086063752e+00 3.955075101421382661e-02
6.000000000000000000e+02 2.468129126090115477e+00 3.739876822076686202e-02
6.300000000000000000e+02 2.463406691166812656e+00 3.563663697840336458e-02
6.600000000000000000e+02 2.470612288586998773e+00 3.263982114090577258e-02
6.900000000000000000e+02 2.476750288717554316e+00 3.182855758771895027e-02
7.200000000000000000e+02 2.476894299355770990e+00 3.102547704457647368e-02
7.500000000000000000e+02 2.467231482582984192e+00 2.913563670030036926e-02
7.800000000000000000e+02 2.485885381064518729e+00 2.644535489319861654e-02
8.100000000000000000e+02 2.482658105945226179e+00 2.785108896543117898e-02
8.400000000000000000e+02 2.484066010506008393e+00 2.740291376570040682e-02
8.700000000000000000e+02 2.493614244242105649e+00 2.688821274014342386e-02
9.000000000000000000e+02 2.487752410609295861e+00 2.637576302877047210e-02
9.300000000000000000e+02 2.492309499827084274e+00 2.589960349769763331e-02
9.600000000000000000e+02 2.492779952376479979e+00 2.614438707722281305e-02
