# # n, sigma
3.000000000000000000e+01 2.496443973515957371e+00 9.940787299137800181e-02
6.000000000000000000e+01 2.481028106858738980e+00 9.379376043208129121e-02
9.000000000000000000e+01 2.511223889823411604e+00 9.259052226921241080e-02
1.200000000000000000e+02 2.498466715505816449e+00 9.296094723470962884e-02
1.500000000000000000e+02 2.491268159856601550e+00 8.714341450348628282e-02
1.800000000000000000e+02 2.485425540051122706e+00 8.110266683847938696e-02
2.100000000000000000e+02 2.461866465156266059e+00 6.161542900980079840e-02
2.400000000000000000e+02 2.444454132613930408e+00 5.320351398401129694e-02
2.700000000000000000e+02 2.441990277533863551e+00 5.240434358264588893e-02
3.000000000000000000e+02 2.414192316196224208e+00 5.178381511298366796e-02
3.300000000000000000e+02 2.418984656657532817e+00 5.079763737851265143e-02
3.600000000000000000e+02 2.446225941381084290e+00 4.861460557542880007e-02
3.900000000000000000e+02 2.451169510839255050e+00 5.262966744621488252e-02
4.200000000000000000e+02 2.444227058034909916e+00 5.074642895099081702e-02
4.500000000000000000e+02 2.439498181476130068e+00 4.097320383481029005e-02
4.800000000000000000e+02 2.444297670184266025e+00 4.192799404568973987e-02
5.100000000000000000e+02 2.432867338488633457e+00 4.083273621397338210e-02
5.400000000000000000e+02 2.448072142422969222e+00 4.081808050746720679e-02
5.700000000000000000e+02 2.450495485750209035e+00 3.420083564145098148e-02
6.000000000000000000e+02 2.465146584635016680e+00 3.270357743850730442e-02
6.300000000000000000e+02 2.453748833309876698e+00 2.984935338457883613e-02
6.600000000000000000e+02 2.459165743849356378e+00 2.828034234929471466e-02
6.900000000000000000e+02 2.462629795295935065e+00 2.819747996063114159e-02
7.200000000000000000e+02 2.463528353355671996e+00 2.546479513819906171e-02
7.500000000000000000e+02 2.453413451132504086e+00 2.452420911205021453e-02
7.800000000000000000e+02 2.455817711674879167e+00 2.434073565562150723e-02
8.100000000000000000e+02 2.451761632198787844e+00 2.458898208533023821e-02
8.400000000000000000e+02 2.459327118708964033e+00 2.425761964288495470e-02
8.700000000000000000e+02 2.463455649582088292e+00 2.254495002021059472e-02
9.000000000000000000e+02 2.475909242117838804e+00 2.297088543690638945e-02
9.300000000000000000e+02 2.476784165122288606e+00 2.155000518092850884e-02
9.600000000000000000e+02 2.483792728083448864e+00 1.976245863514269549e-02
9.900000000000000000e+02 2.482927636410241057e+00 2.140267390461916483e-02
1.020000000000000000e+03 2.484817972805860364e+00 2.129875442400432431e-02
1.050000000000000000e+03 2.479099848634649828e+00 2.017763156325964174e-02
1.080000000000000000e+03 2.481784873394420110e+00 2.002834592789457316e-02
1.110000000000000000e+03 2.487012625197269955e+00 2.245027672177452027e-02
1.140000000000000000e+03 2.487047954395651406e+00 2.333068808563978566e-02
1.170000000000000000e+03 2.498887040084524447e+00 2.271106804421172895e-02
1.200000000000000000e+03 2.488718576676624217e+00 2.220891919752118401e-02
1.230000000000000000e+03 2.486010587607303091e+00 2.334274204075215478e-02
1.260000000000000000e+03 2.490125145796266093e+00 2.321095542922495605e-02
1.290000000000000000e+03 2.496966459811566175e+00 2.240750048736389957e-02
1.320000000000000000e+03 2.503667270350822704e+00 2.236355738718413810e-02
1.350000000000000000e+03 2.497674321770724237e+00 2.166732439410838651e-02
1.380000000000000000e+03 2.505842945445708736e+00 2.210021359200527169e-02
1.410000000000000000e+03 2.495431833994235404e+00 2.044369293004597368e-02
1.440000000000000000e+03 2.486188612518082763e+00 2.125558390149589680e-02
1.470000000000000000e+03 2.478565796946959221e+00 2.055698658317912930e-02
1.500000000000000000e+03 2.480127297696538058e+00 2.107700391166466083e-02
1.530000000000000000e+03 2.482332656325042297e+00 2.114372523516288085e-02
1.560000000000000000e+03 2.485506691563566406e+00 2.083503621327535346e-02
1.590000000000000000e+03 2.491655287180705614e+00 2.095936272483735208e-02
1.620000000000000000e+03 2.491941606021360389e+00 2.096009334301722482e-02
1.650000000000000000e+03 2.487187601469757148e+00 2.100134395297532236e-02
1.680000000000000000e+03 2.485708253653142741e+00 2.135272653759819061e-02
1.710000000000000000e+03 2.481346106484247471e+00 2.155040600082801933e-02
1.740000000000000000e+03 2.484838646593322320e+00 2.132322698288751511e-02
1.770000000000000000e+03 2.482609374978717476e+00 2.081957662772794884e-02
1.800000000000000000e+03 2.480954742236090027e+00 2.108232580238894247e-02
1.830000000000000000e+03 2.478856284203170279e+00 2.085727874959671449e-02
1.860000000000000000e+03 2.481278595500961526e+00 2.075142691850339477e-02
1.890000000000000000e+03 2.485444153855344229e+00 2.052836024216040528e-02
1.920000000000000000e+03 2.489497581534280357e+00 2.078878399906143593e-02
1.950000000000000000e+03 2.484513023988270231e+00 2.070049825739702504e-02
1.980000000000000000e+03 2.478685523526343637e+00 1.973994957777110495e-02
2.010000000000000000e+03 2.476653170267229420e+00 1.965810690315596479e-02
2.040000000000000000e+03 2.480629777537647129e+00 2.003043160201033526e-02
2.070000000000000000e+03 2.483007389180026170e+00 1.871709519625383913e-02
2.100000000000000000e+03 2.480956799060905382e+00 1.787590116635931134e-02
2.130000000000000000e+03 2.478417785151695973e+00 1.793729545536622977e-02
2.160000000000000000e+03 2.476209246391590124e+00 1.768940616821968945e-02
2.190000000000000000e+03 2.473609501517813669e+00 1.773439914039098841e-02
2.220000000000000000e+03 2.475404195997343848e+00 1.794181303282139581e-02
2.250000000000000000e+03 2.475221931729151059e+00 1.757220275332977213e-02
2.280000000000000000e+03 2.473363390112086169e+00 1.787216315824934412e-02
2.310000000000000000e+03 2.473741447460870102e+00 1.749786767046994720e-02
2.340000000000000000e+03 2.476962558664435488e+00 1.736906845524220644e-02
2.370000000000000000e+03 2.479470937836409483e+00 1.730040690226124570e-02
2.400000000000000000e+03 2.475512564113562686e+00 1.699549882879396873e-02
2.430000000000000000e+03 2.476149385236797951e+00 1.628119914919865657e-02
2.460000000000000000e+03 2.479220290720248077e+00 1.656619031681280663e-02
2.490000000000000000e+03 2.478485674433841268e+00 1.621124773079213668e-02
2.520000000000000000e+03 2.476005585688267896e+00 1.635813712053081972e-02
2.550000000000000000e+03 2.480529142024536338e+00 1.613801914942136068e-02
2.580000000000000000e+03 2.478689741401644220e+00 1.612776290870097246e-02
2.610000000000000000e+03 2.477251328784728646e+00 1.631848784496398724e-02
2.640000000000000000e+03 2.475257777380095447e+00 1.620174700449758531e-02
