# # n, sigma
3.000000000000000000e+01 2.638478452202863256e+00 8.872797800959450476e-02
6.000000000000000000e+01 2.623181591853108063e+00 8.262415962516046763e-02
9.000000000000000000e+01 2.622413781112407527e+00 8.599568240876735714e-02
1.200000000000000000e+02 2.591587020946869657e+00 6.271780944814876746e-02
1.500000000000000000e+02 2.603063518439459045e+00 4.791764463852300066e-02
1.800000000000000000e+02 2.578169886243512288e+00 4.401261388583756901e-02
2.100000000000000000e+02 2.578992141526258663e+00 4.055699182623961896e-02
2.400000000000000000e+02 2.588153823608275061e+00 5.027037797454045331e-02
2.700000000000000000e+02 2.595752006676901313e+00 4.749039649361560395e-02
3.000000000000000000e+02 2.587808723213858020e+00 4.316216737315686780e-02
3.300000000000000000e+02 2.585436316147931013e+00 3.815250199958533650e-02
3.600000000000000000e+02 2.585362189910720865e+00 3.506794584697729700e-02
3.900000000000000000e+02 2.582088371272272642e+00 3.612734901799734971e-02
4.200000000000000000e+02 2.561490801310450927e+00 3.346370775584649182e-02
4.500000000000000000e+02 2.545868512479799950e+00 2.982157046456913527e-02
4.800000000000000000e+02 2.555879408793033214e+00 2.906622377644483418e-02
5.100000000000000000e+02 2.560865985316902016e+00 3.322456386917636839e-02
5.400000000000000000e+02 2.559067176397553212e+00 3.185592365446413693e-02
5.700000000000000000e+02 2.556842783192462498e+00 3.013563536434890611e-02
6.000000000000000000e+02 2.553290736605850153e+00 2.830870585691581953e-02
6.300000000000000000e+02 2.554400187595148530e+00 3.001551181610844984e-02
6.600000000000000000e+02 2.544960669256966845e+00 2.916545986724785114e-02
6.900000000000000000e+02 2.549868126982840710e+00 3.054405839602625239e-02
7.200000000000000000e+02 2.545962834245883766e+00 3.130551843433884707e-02
7.500000000000000000e+02 2.540105280431675272e+00 2.972055466842670954e-02
7.800000000000000000e+02 2.539241624109356721e+00 3.033828355508392388e-02
8.100000000000000000e+02 2.542560131616951935e+00 3.056046870393526113e-02
8.400000000000000000e+02 2.538439453224665687e+00 2.961208228356199471e-02
8.700000000000000000e+02 2.541897103810401237e+00 2.974214626205213402e-02
9.000000000000000000e+02 2.540670709387673476e+00 2.982900115386768677e-02
9.300000000000000000e+02 2.547959271860575914e+00 2.955670234853598199e-02
9.600000000000000000e+02 2.546074776748461499e+00 2.977180428584185606e-02
9.900000000000000000e+02 2.548306958984810855e+00 2.945518444822134083e-02
1.020000000000000000e+03 2.550903401997078213e+00 2.830944949867765514e-02
1.050000000000000000e+03 2.550837540548540172e+00 2.738549619922687334e-02
1.080000000000000000e+03 2.544587292785076560e+00 2.754464347510550068e-02
1.110000000000000000e+03 2.543055120829701643e+00 2.790507892933220130e-02
1.140000000000000000e+03 2.537951161259119459e+00 2.813518559479460598e-02
1.170000000000000000e+03 2.539826223463645949e+00 2.711676121586320543e-02
1.200000000000000000e+03 2.536325321287218326e+00 2.761486955618264530e-02
1.230000000000000000e+03 2.538169094793903291e+00 2.656533668060443582e-02
