# # n, sigma
3.000000000000000000e+01 2.478580680661888636e+00 7.151257174627734248e-02
6.000000000000000000e+01 2.493619884738915715e+00 6.127312128415520615e-02
9.000000000000000000e+01 2.106088659605414026e+00 8.607878000514029848e-02
1.200000000000000000e+02 2.127453283103064141e+00 9.053280679132555409e-02
1.500000000000000000e+02 2.535417983974526113e+00 7.179113674500851860e-02
1.800000000000000000e+02 2.517942676120238144e+00 6.387620235949235947e-02
2.100000000000000000e+02 2.538338756556856257e+00 6.228771929366080234e-02
2.400000000000000000e+02 2.555219523707630280e+00 4.550461292610891856e-02
2.700000000000000000e+02 2.567376284729050440e+00 4.003660654726342444e-02
3.000000000000000000e+02 2.569947213487777216e+00 3.816795623242932173e-02
3.300000000000000000e+02 2.569194593458874465e+00 3.779753520195851951e-02
3.600000000000000000e+02 2.572077548124259483e+00 3.384494222698247040e-02
3.900000000000000000e+02 2.566350091170472414e+00 3.384262515134487531e-02
4.200000000000000000e+02 2.568650407497002686e+00 3.021480151504631062e-02
4.500000000000000000e+02 2.553304684699048810e+00 2.862560629418436572e-02
4.800000000000000000e+02 2.540584362466058010e+00 2.702570681282673304e-02
5.100000000000000000e+02 2.539625001559270068e+00 2.598377038506091696e-02
5.400000000000000000e+02 2.528342394965598317e+00 2.649418696819584931e-02
5.700000000000000000e+02 2.530312565404228664e+00 2.649404119538371211e-02
6.000000000000000000e+02 2.530658520938772860e+00 2.849152139327753089e-02
6.300000000000000000e+02 2.534964880096330919e+00 2.856250951326765736e-02
6.600000000000000000e+02 2.536955345524755767e+00 2.694666580508718601e-02
6.900000000000000000e+02 2.537740151765021324e+00 2.613337906786766460e-02
7.200000000000000000e+02 2.538597784214969177e+00 2.498010442385494370e-02
7.500000000000000000e+02 2.535602521016115496e+00 2.572340410923051879e-02
7.800000000000000000e+02 2.536049189997396702e+00 2.576195167582975842e-02
8.100000000000000000e+02 2.543508971180092892e+00 2.531809627479454997e-02
