# # n, sigma
3.000000000000000000e+01 2.567392633308958061e+00 7.207895463624611199e-02
6.000000000000000000e+01 2.520485656785808271e+00 7.973792560389818262e-02
9.000000000000000000e+01 2.552546234079862142e+00 5.462100036556349902e-02
1.200000000000000000e+02 2.583551363043036453e+00 5.521997462469287188e-02
1.500000000000000000e+02 3.457823806759842800e+00 1.444924980046250196e-01
1.800000000000000000e+02 2.659260207483629124e+00 4.206537364549212121e-02
2.100000000000000000e+02 3.458589082999486752e+00 1.113264698714906548e-01
2.400000000000000000e+02 3.462043317823002120e+00 9.305287276524153162e-02
2.700000000000000000e+02 3.464596811905832130e+00 1.662254849789337185e-01
3.000000000000000000e+02 3.466792325073102532e+00 1.861664682419579275e-01
3.300000000000000000e+02 3.470125271914905607e+00 2.910744884591625059e-01
3.600000000000000000e+02 2.543465193311646555e+00 4.043920058795879430e-02
3.900000000000000000e+02 2.556299884881624518e+00 3.883729899378469269e-02
4.200000000000000000e+02 2.542586020102968192e+00 3.264315733949686715e-02
4.500000000000000000e+02 2.529398972565926496e+00 3.287973421115070877e-02
4.800000000000000000e+02 2.527555236331664013e+00 3.125762055138422979e-02
5.100000000000000000e+02 2.537282860207134672e+00 3.375270631861741755e-02
5.400000000000000000e+02 2.532123951275692786e+00 3.594745369746198821e-02
5.700000000000000000e+02 2.529891359587848942e+00 3.192038263372312668e-02
6.000000000000000000e+02 2.523727748928177306e+00 2.808368383407540414e-02
6.300000000000000000e+02 2.515549625341594542e+00 2.638700669048961445e-02
6.600000000000000000e+02 2.532221178855506238e+00 2.822066522219499052e-02
6.900000000000000000e+02 2.527310734694784955e+00 2.679594832238149996e-02
7.200000000000000000e+02 2.528050086353901715e+00 2.645155784958529502e-02
7.500000000000000000e+02 2.520222684510997624e+00 2.669860717109311110e-02
7.800000000000000000e+02 2.511988580082180178e+00 2.541327446824496322e-02
8.100000000000000000e+02 2.510390959264660271e+00 2.430816572278126156e-02
8.400000000000000000e+02 2.509037576078784859e+00 2.324248117665634120e-02
8.700000000000000000e+02 2.502682695607831409e+00 2.232594294601196461e-02
9.000000000000000000e+02 2.504789199036503433e+00 2.117707298518467507e-02
9.300000000000000000e+02 2.500911307558989716e+00 2.140358251809266338e-02
9.600000000000000000e+02 2.500221015160306148e+00 1.989777085646857874e-02
9.900000000000000000e+02 2.496392471550475278e+00 1.951645653969277111e-02
1.020000000000000000e+03 2.493323521448362001e+00 1.916051040839253372e-02
1.050000000000000000e+03 2.494074852894230254e+00 1.890637998847793239e-02
1.080000000000000000e+03 2.492783488749389598e+00 1.850823372027034577e-02
1.110000000000000000e+03 2.495708608980672150e+00 1.804106751785773330e-02
1.140000000000000000e+03 2.500848770789965148e+00 1.964722208765195405e-02
1.170000000000000000e+03 2.498006943174094108e+00 1.869810073981475335e-02
1.200000000000000000e+03 2.500220934525497540e+00 1.878228720890072825e-02
1.230000000000000000e+03 2.496400129844357885e+00 1.728720658224001949e-02
1.260000000000000000e+03 2.495167942012157081e+00 1.601850169889030770e-02
1.290000000000000000e+03 2.494114110967351028e+00 1.630293480633732139e-02
1.320000000000000000e+03 2.496444770290822124e+00 1.680316525442280759e-02
1.350000000000000000e+03 2.497827092827645146e+00 1.657218230732836889e-02
1.380000000000000000e+03 2.502758104772136782e+00 1.626638821760267514e-02
1.410000000000000000e+03 2.503317336937607163e+00 1.646869193693718120e-02
1.440000000000000000e+03 2.503029535738784617e+00 1.615109937429721684e-02
1.470000000000000000e+03 2.503245918181887131e+00 1.647806986637268337e-02
1.500000000000000000e+03 2.504494997642495502e+00 1.610358152697011561e-02
1.530000000000000000e+03 2.505773618537402214e+00 1.635950772520633478e-02
1.560000000000000000e+03 2.503405847359452707e+00 1.707095630230598057e-02
1.590000000000000000e+03 2.501281789986643744e+00 1.695227639090976512e-02
1.620000000000000000e+03 2.500881236465880786e+00 1.660107552280037924e-02
1.650000000000000000e+03 2.504218127735801325e+00 1.699107311633888534e-02
1.680000000000000000e+03 2.502864264921412119e+00 1.635529386968185422e-02
1.710000000000000000e+03 2.503506194671907270e+00 1.689609974200535769e-02
1.740000000000000000e+03 2.502361520704789122e+00 1.677811053235861091e-02
1.770000000000000000e+03 2.506516371472317317e+00 1.631432597228230780e-02
1.800000000000000000e+03 2.509822138464495200e+00 1.675351380036358903e-02
1.830000000000000000e+03 2.509618178941580791e+00 1.636646846021112822e-02
1.860000000000000000e+03 2.507030663254028457e+00 1.575479200805424487e-02
1.890000000000000000e+03 2.508730770431216062e+00 1.456349648095773414e-02
1.920000000000000000e+03 2.510508873837586030e+00 1.450410755053609980e-02
1.950000000000000000e+03 2.507487011887736816e+00 1.490419302685904064e-02
1.980000000000000000e+03 2.505022299438611544e+00 1.497138980841319737e-02
2.010000000000000000e+03 2.507244927034807613e+00 1.444507839294352849e-02
2.040000000000000000e+03 2.505346763178396774e+00 1.479109974919618625e-02
2.070000000000000000e+03 2.505082327264827491e+00 1.491873331323690863e-02
2.100000000000000000e+03 2.507506670011996341e+00 1.415585807811517959e-02
2.130000000000000000e+03 2.506619327177102452e+00 1.414886860069161645e-02
2.160000000000000000e+03 2.505794529233716705e+00 1.371021520194175801e-02
2.190000000000000000e+03 2.506364688391781836e+00 1.423872081965756216e-02
2.220000000000000000e+03 2.508809001072030309e+00 1.428119311373579267e-02
2.250000000000000000e+03 2.507879525631365070e+00 1.471755401290893855e-02
2.280000000000000000e+03 2.506812391779062121e+00 1.443815865648282078e-02
2.310000000000000000e+03 2.508022033942566953e+00 1.427523557625351609e-02
2.340000000000000000e+03 2.506068045158929003e+00 1.410626596529746153e-02
2.370000000000000000e+03 2.506124110822393281e+00 1.384308493629483883e-02
2.400000000000000000e+03 2.508144055341098522e+00 1.409964802078392428e-02
2.430000000000000000e+03 2.509299989811517584e+00 1.370989901281715814e-02
2.460000000000000000e+03 2.508931202298922969e+00 1.374877574507449643e-02
2.490000000000000000e+03 2.510219135046852568e+00 1.347249714399899496e-02
2.520000000000000000e+03 2.509276773239017544e+00 1.352420381336173934e-02
2.550000000000000000e+03 2.508922750033176996e+00 1.356419721663825947e-02
2.580000000000000000e+03 2.508581533457908463e+00 1.365271167088505204e-02
2.610000000000000000e+03 2.507808641729357024e+00 1.313008549743651526e-02
2.640000000000000000e+03 2.510374865626093577e+00 1.295392073313757914e-02
2.670000000000000000e+03 2.508283611485893960e+00 1.280966620327424546e-02
2.700000000000000000e+03 2.507912803427673865e+00 1.222213508988035519e-02
2.730000000000000000e+03 2.507385544439971525e+00 1.214682513957679455e-02
2.760000000000000000e+03 2.508801397244780684e+00 1.245916102103118532e-02
2.790000000000000000e+03 2.509186138711176906e+00 1.266642119393963234e-02
2.820000000000000000e+03 2.506685164773124530e+00 1.279728852712377907e-02
2.850000000000000000e+03 2.507725792104959606e+00 1.267066104753688215e-02
2.880000000000000000e+03 2.505837401122407826e+00 1.267223192881461458e-02
2.910000000000000000e+03 2.505917604129903609e+00 1.250967313226208043e-02
2.940000000000000000e+03 2.505189320709956924e+00 1.273563816944948447e-02
2.970000000000000000e+03 2.505860763356752230e+00 1.292767914385049149e-02
3.000000000000000000e+03 2.506735002558744707e+00 1.281115367631825708e-02
3.030000000000000000e+03 2.506048794685503012e+00 1.271145152308337037e-02
3.060000000000000000e+03 2.505465058668359113e+00 1.240066314157379883e-02
3.090000000000000000e+03 2.507413929235273287e+00 1.213006187062995976e-02
3.120000000000000000e+03 2.506145956092266314e+00 1.236283628775015041e-02
3.150000000000000000e+03 2.505927544289954678e+00 1.239610483353267845e-02
3.180000000000000000e+03 2.508231326191165067e+00 1.182908191211140894e-02
3.210000000000000000e+03 2.508389592028069881e+00 1.167620615656043623e-02
3.240000000000000000e+03 2.508624928314526326e+00 1.171468137214277429e-02
3.270000000000000000e+03 2.508394683330842589e+00 1.143663151821613586e-02
3.300000000000000000e+03 2.507246314376965213e+00 1.135316990788872230e-02
3.330000000000000000e+03 2.506758548919092444e+00 1.161804778765041825e-02
3.360000000000000000e+03 2.508235205949144397e+00 1.196980842251912404e-02
3.390000000000000000e+03 2.508155143719975388e+00 1.182620992462529892e-02
3.420000000000000000e+03 2.507445674608205000e+00 1.198054696880129603e-02
3.450000000000000000e+03 2.508549258258354619e+00 1.206785989218822804e-02
3.480000000000000000e+03 2.507880270609910589e+00 1.183102411807274157e-02
3.510000000000000000e+03 2.509125082514546357e+00 1.169986620292510875e-02
3.540000000000000000e+03 2.507451661005522858e+00 1.164003073347220571e-02
3.570000000000000000e+03 2.509093602341923468e+00 1.224587761647223140e-02
3.600000000000000000e+03 2.510006391310994900e+00 1.212763903559227127e-02
3.630000000000000000e+03 2.509617862091686025e+00 1.206680135152177202e-02
3.660000000000000000e+03 2.511683542539450364e+00 1.225115546855917205e-02
3.690000000000000000e+03 2.510724466320993109e+00 1.186499441815136273e-02
3.720000000000000000e+03 2.509872952122850442e+00 1.154126897774622809e-02
3.750000000000000000e+03 2.510167544157772657e+00 1.121389577785376207e-02
3.780000000000000000e+03 2.509341357890582991e+00 1.128940887217957760e-02
3.810000000000000000e+03 2.510174765760988524e+00 1.126680628917122937e-02
3.840000000000000000e+03 2.511511266963681432e+00 1.119919952137849936e-02
3.870000000000000000e+03 2.512852495067968484e+00 1.134118831483430130e-02
3.900000000000000000e+03 2.515472502846732628e+00 1.143069309517267054e-02
3.930000000000000000e+03 2.514389738958146658e+00 1.138413399374835731e-02
3.960000000000000000e+03 2.514540161498608484e+00 1.179111074465966774e-02
3.990000000000000000e+03 2.513528909544744394e+00 1.177312155311305980e-02
4.020000000000000000e+03 2.512370522513494908e+00 1.168929677709939358e-02
4.050000000000000000e+03 2.511263350317504361e+00 1.170874149298821790e-02
4.080000000000000000e+03 2.510081796317996439e+00 1.196126972300642390e-02
4.110000000000000000e+03 2.509844738488216986e+00 1.184630178314161238e-02
4.140000000000000000e+03 2.509678180194015784e+00 1.187397408705044566e-02
4.170000000000000000e+03 2.509833170986969453e+00 1.189986859738727601e-02
4.200000000000000000e+03 2.508247071614191803e+00 1.188886065738191909e-02
4.230000000000000000e+03 2.507554783796220654e+00 1.173482148633459878e-02
4.260000000000000000e+03 2.508862169342096937e+00 1.154167303883842609e-02
4.290000000000000000e+03 2.509790079985266598e+00 1.180906387330253951e-02
4.320000000000000000e+03 2.510214636076880002e+00 1.158622707382768978e-02
4.350000000000000000e+03 2.508778380787010320e+00 1.183224021303648163e-02
4.380000000000000000e+03 2.507853626799473989e+00 1.156261344027369013e-02
4.410000000000000000e+03 2.507630258542150603e+00 1.132992731436469752e-02
4.440000000000000000e+03 2.508160031222135267e+00 1.151032617903892386e-02
4.470000000000000000e+03 2.507268049114893760e+00 1.153660984709534848e-02
4.500000000000000000e+03 2.507167634222203123e+00 1.155383033556288234e-02
4.530000000000000000e+03 2.508417958982862128e+00 1.165368931903139858e-02
4.560000000000000000e+03 2.508363378408998035e+00 1.148486414308840138e-02
4.590000000000000000e+03 2.508681269999122332e+00 1.151642976589585012e-02
4.620000000000000000e+03 2.510279857507927037e+00 1.141342317816685867e-02
4.650000000000000000e+03 2.508433670377733460e+00 1.107369940180526376e-02
4.680000000000000000e+03 2.507258907470869325e+00 1.108172927386423708e-02
4.710000000000000000e+03 2.507065030660437177e+00 1.090727549877949093e-02
4.740000000000000000e+03 2.508626836659836545e+00 1.084849221299166722e-02
4.770000000000000000e+03 2.509303614547678141e+00 1.096446440521867648e-02
4.800000000000000000e+03 2.509597028342675618e+00 1.081928156734778164e-02
4.830000000000000000e+03 2.511657560893389984e+00 1.081459988802823541e-02
4.860000000000000000e+03 2.511778222370205871e+00 1.091553579824766293e-02
4.890000000000000000e+03 2.511446757586866863e+00 1.089946219548667411e-02
4.920000000000000000e+03 2.511022799747144152e+00 1.088848401814228838e-02
4.950000000000000000e+03 2.511381276027000009e+00 1.073480079532782711e-02
4.980000000000000000e+03 2.510768945355032145e+00 1.071126387761825449e-02
5.010000000000000000e+03 2.510727332327372441e+00 1.067645189904013921e-02
5.040000000000000000e+03 2.508927846490134339e+00 1.075606922074079028e-02
5.070000000000000000e+03 2.507517803499444309e+00 1.077205284991003195e-02
5.100000000000000000e+03 2.507971216971716100e+00 1.057514267049761494e-02
5.130000000000000000e+03 2.507180226058159267e+00 1.049353896005206059e-02
5.160000000000000000e+03 2.507704452071044532e+00 1.037433780565435483e-02
5.190000000000000000e+03 2.507569049954413654e+00 1.024983875443651916e-02
5.220000000000000000e+03 2.507533828719647584e+00 1.030159359679637052e-02
5.250000000000000000e+03 2.507981175232929072e+00 1.048673099642141900e-02
5.280000000000000000e+03 2.508690297047071915e+00 1.048610758431926977e-02
5.310000000000000000e+03 2.509813404024805017e+00 1.038021573282550507e-02
5.340000000000000000e+03 2.509682621946684122e+00 1.028385363332747285e-02
5.370000000000000000e+03 2.509002239434814818e+00 1.028544963587773101e-02
5.400000000000000000e+03 2.508846354852746874e+00 1.027346003717143422e-02
5.430000000000000000e+03 2.508505730810290046e+00 1.011514942725121394e-02
5.460000000000000000e+03 2.507383626761082951e+00 1.005760722803443127e-02
5.490000000000000000e+03 2.506834430616073472e+00 1.001420520637806913e-02
5.520000000000000000e+03 2.505405659514245098e+00 9.742699443364163589e-03
5.550000000000000000e+03 2.505897571010751168e+00 9.745381340036387077e-03
5.580000000000000000e+03 2.505420250991118980e+00 9.511599583129840343e-03
5.610000000000000000e+03 2.504606969383916582e+00 9.448494818016262356e-03
5.640000000000000000e+03 2.503877751052875578e+00 9.246795398528795396e-03
5.670000000000000000e+03 2.501930643844169744e+00 9.152259733017666793e-03
5.700000000000000000e+03 2.501913638438930221e+00 9.339824529822998017e-03
5.730000000000000000e+03 2.500651524396640735e+00 9.293832327419815353e-03
5.760000000000000000e+03 2.501104490791099533e+00 9.245039323907531040e-03
5.790000000000000000e+03 2.500718954464402621e+00 9.206513779033732858e-03
5.820000000000000000e+03 2.499032970589820213e+00 9.492006561480838267e-03
5.850000000000000000e+03 2.499276883031965379e+00 9.596875450092462803e-03
5.880000000000000000e+03 2.499261289719516554e+00 9.467275213952030394e-03
5.910000000000000000e+03 2.499462783512574671e+00 9.393736977216397832e-03
5.940000000000000000e+03 2.499161454668037852e+00 9.003911281360594404e-03
5.970000000000000000e+03 2.498677125862117876e+00 8.950104316002946425e-03
6.000000000000000000e+03 2.498828487484491490e+00 8.959262271655695289e-03
6.030000000000000000e+03 2.499373833584878302e+00 8.860927507553687660e-03
6.060000000000000000e+03 2.498173475230663243e+00 8.891617196855491206e-03
