# # n, sigma
3.000000000000000000e+01 2.045066702381200585e+00 2.678347944913896383e-01
6.000000000000000000e+01 3.167101180416423745e+00 1.877507837804718305e-01
9.000000000000000000e+01 2.130144675005245958e+00 1.588924007943705308e-01
1.200000000000000000e+02 2.170314212489361960e+00 1.713917130081375195e-01
1.500000000000000000e+02 2.719111349780638065e+00 8.472752991257816169e-02
1.800000000000000000e+02 2.615926047303519297e+00 5.355043846546803793e-02
2.100000000000000000e+02 2.550161978871099411e+00 5.953316047061708166e-02
2.400000000000000000e+02 2.550825794655406042e+00 6.566197434869903982e-02
2.700000000000000000e+02 2.537758351572138693e+00 6.983496435388163170e-02
3.000000000000000000e+02 2.533117284204076114e+00 5.043339646570264151e-02
3.300000000000000000e+02 2.523081071515893559e+00 4.128450171031267796e-02
3.600000000000000000e+02 2.514406540105537324e+00 4.114614161508282214e-02
3.900000000000000000e+02 2.535041600477082380e+00 4.229870447222510571e-02
4.200000000000000000e+02 2.534032711623074530e+00 4.193175319500135750e-02
4.500000000000000000e+02 2.537865653991306036e+00 3.940436222044600700e-02
4.800000000000000000e+02 2.532097524154458323e+00 4.086458889068540073e-02
5.100000000000000000e+02 2.530699729541541210e+00 3.524257279942640680e-02
5.400000000000000000e+02 2.527879404143539954e+00 3.629607293956436942e-02
5.700000000000000000e+02 2.527701176499197455e+00 3.488356251557226534e-02
6.000000000000000000e+02 2.525549248846954420e+00 3.433600089957971474e-02
6.300000000000000000e+02 2.528324361362517703e+00 3.173298671658941750e-02
6.600000000000000000e+02 2.522051595136399982e+00 3.022547146283987782e-02
6.900000000000000000e+02 2.514902094866872773e+00 3.037395253988405333e-02
7.200000000000000000e+02 2.507920830586013672e+00 2.884010001929300862e-02
7.500000000000000000e+02 2.509312627746099533e+00 2.900181107466777777e-02
7.800000000000000000e+02 2.507594475804229006e+00 2.727613208855822480e-02
8.100000000000000000e+02 2.506000965390832835e+00 2.616583466093775484e-02
8.400000000000000000e+02 2.503703934652086183e+00 2.322256525575785990e-02
8.700000000000000000e+02 2.501536468553644532e+00 2.221277400860249482e-02
9.000000000000000000e+02 2.503961847654712081e+00 2.131777107300271423e-02
9.300000000000000000e+02 2.502517699415496732e+00 2.152786694600761913e-02
9.600000000000000000e+02 2.499252780054825429e+00 2.011504355640396716e-02
9.900000000000000000e+02 2.500751517624511422e+00 1.972497848497409279e-02
1.020000000000000000e+03 2.503327263725291907e+00 1.909355215036248610e-02
1.050000000000000000e+03 2.497429176209752022e+00 1.862102205421181655e-02
1.080000000000000000e+03 2.494099799308151511e+00 1.808444611700766105e-02
1.110000000000000000e+03 2.494941045586778650e+00 1.770789735912412302e-02
1.140000000000000000e+03 2.492720804439397142e+00 1.716885936799462248e-02
1.170000000000000000e+03 2.491749484087844468e+00 1.664575716438098513e-02
