# # n, sigma
3.000000000000000000e+01 2.494748677902820955e+00 1.796030856684789623e-01
6.000000000000000000e+01 2.870462519894691145e+00 1.708450840220522016e-01
9.000000000000000000e+01 2.451865823822699575e+00 9.873428641703976827e-02
1.200000000000000000e+02 2.522286046016009475e+00 6.705377682947773199e-02
1.500000000000000000e+02 2.526676477812805910e+00 7.510556459674466723e-02
1.800000000000000000e+02 2.591788688922142203e+00 5.822544807771577041e-02
2.100000000000000000e+02 2.476048324003291334e+00 7.462436130980676374e-02
2.400000000000000000e+02 2.486925220048029850e+00 7.196433863710474665e-02
2.700000000000000000e+02 2.467280500681603872e+00 8.178833304621505040e-02
3.000000000000000000e+02 2.479236744302735218e+00 6.526322438082203525e-02
3.300000000000000000e+02 2.499649399690027085e+00 5.774216746074812417e-02
3.600000000000000000e+02 2.491323392711966900e+00 5.038696341562354242e-02
3.900000000000000000e+02 2.475392879956666903e+00 4.806631589007703126e-02
4.200000000000000000e+02 2.475607576400569609e+00 4.170616950699111009e-02
4.500000000000000000e+02 2.486180489455533493e+00 4.341877604655695194e-02
4.800000000000000000e+02 2.488471588354694397e+00 3.887571477515416180e-02
5.100000000000000000e+02 2.494457836150214103e+00 3.800939074499249531e-02
5.400000000000000000e+02 2.475405525979753829e+00 4.009752676618626166e-02
5.700000000000000000e+02 2.473280380553364299e+00 3.627147421600434435e-02
6.000000000000000000e+02 2.479681511054091292e+00 3.430559301978125530e-02
6.300000000000000000e+02 2.475301902773849427e+00 3.546107595693761411e-02
6.600000000000000000e+02 2.469880321986708704e+00 3.601619182076103848e-02
6.900000000000000000e+02 2.472064724649688738e+00 3.765603145435481025e-02
7.200000000000000000e+02 2.470858860160039860e+00 3.489076327736093802e-02
7.500000000000000000e+02 2.462380753461498539e+00 3.862772629418351894e-02
7.800000000000000000e+02 2.457908298029432004e+00 3.717001755593655338e-02
8.100000000000000000e+02 2.459904070319048230e+00 3.355030585341835930e-02
8.400000000000000000e+02 2.451817948366086242e+00 3.440636725988501649e-02
8.700000000000000000e+02 2.457462559338277508e+00 3.110756015633516641e-02
9.000000000000000000e+02 2.458599357448583600e+00 3.099985890385921136e-02
9.300000000000000000e+02 2.461199231490269312e+00 2.789373655809833374e-02
9.600000000000000000e+02 2.457303699962889443e+00 2.731336964825011038e-02
9.900000000000000000e+02 2.456917625233068669e+00 2.593461240097561654e-02
1.020000000000000000e+03 2.457085829142837685e+00 2.431281312627855268e-02
1.050000000000000000e+03 2.456127543114465794e+00 2.396506512480948980e-02
1.080000000000000000e+03 2.459386066827019768e+00 2.200434636908158229e-02
1.110000000000000000e+03 2.456919211935420844e+00 2.191603107556413729e-02
1.140000000000000000e+03 2.460017254882290949e+00 1.989517173139188772e-02
1.170000000000000000e+03 2.459399564095317459e+00 2.017467411806249389e-02
1.200000000000000000e+03 2.459299683045444329e+00 2.101126804217696639e-02
1.230000000000000000e+03 2.461042188698124633e+00 2.094852706613810692e-02
1.260000000000000000e+03 2.455844743231764937e+00 2.025326787179867680e-02
1.290000000000000000e+03 2.455064081696257894e+00 2.095643966310786060e-02
1.320000000000000000e+03 2.451786389965015633e+00 2.118393319378928177e-02
1.350000000000000000e+03 2.456420192087606313e+00 2.171359353654242486e-02
1.380000000000000000e+03 2.459584232336864407e+00 2.099859257450051309e-02
1.410000000000000000e+03 2.461338414914838069e+00 2.101743870448569834e-02
1.440000000000000000e+03 2.456981323023892383e+00 2.171519696445169470e-02
