# # n, sigma
3.000000000000000000e+01 3.241491090434400313e+00 1.746805663285251609e-01
6.000000000000000000e+01 3.282333379538580065e+00 1.919373157334336166e-01
9.000000000000000000e+01 3.279595384328784835e+00 4.244495054814244051e-01
1.200000000000000000e+02 2.481475016539530731e+00 1.492960832840505569e-01
1.500000000000000000e+02 2.467559082790546032e+00 1.331148653884039468e-01
1.800000000000000000e+02 2.482246490417437279e+00 7.105597397708375562e-02
2.100000000000000000e+02 2.487346997623663292e+00 5.719183146234119858e-02
2.400000000000000000e+02 2.493373107242802700e+00 4.800471890575613854e-02
2.700000000000000000e+02 2.518925458549023944e+00 4.903323032753535010e-02
3.000000000000000000e+02 2.535945076875782078e+00 4.907697245809720943e-02
3.300000000000000000e+02 2.525906894896762900e+00 4.234895807531294937e-02
3.600000000000000000e+02 2.535648761694443198e+00 4.424332202879600884e-02
3.900000000000000000e+02 2.518640682889687898e+00 4.500812492670694387e-02
4.200000000000000000e+02 2.526474556418592865e+00 4.691251363593398199e-02
4.500000000000000000e+02 2.523776051903629636e+00 4.281471297017361288e-02
4.800000000000000000e+02 2.513838303423341802e+00 4.292284890280017445e-02
5.100000000000000000e+02 2.526053295270580978e+00 4.127801597597466343e-02
5.400000000000000000e+02 2.523087038519595815e+00 4.196847241655343730e-02
5.700000000000000000e+02 2.529255933581194160e+00 3.995489463646956924e-02
6.000000000000000000e+02 2.528456275759123351e+00 3.597244129606957247e-02
6.300000000000000000e+02 2.536460789290527984e+00 3.605793669153506409e-02
6.600000000000000000e+02 2.538113709263773998e+00 3.812552660886277256e-02
6.900000000000000000e+02 2.530198222522560325e+00 3.467888783515463147e-02
7.200000000000000000e+02 2.521134935554375289e+00 3.258913826610206066e-02
7.500000000000000000e+02 2.528019296988806452e+00 3.106416135519007166e-02
7.800000000000000000e+02 2.528140807884549979e+00 3.204730652898601928e-02
8.100000000000000000e+02 2.527719336541073947e+00 3.119870227397275250e-02
8.400000000000000000e+02 2.522133475448439022e+00 2.963269733132074465e-02
