# # n, sigma
3.000000000000000000e+01 2.346577408343426097e+00 9.138251634633860754e-02
6.000000000000000000e+01 2.526600614966677760e+00 9.890698173117792869e-02
9.000000000000000000e+01 2.497016950145618086e+00 5.118332398131672512e-02
1.200000000000000000e+02 2.533164496522481546e+00 5.801978774289260482e-02
1.500000000000000000e+02 2.522511125259704112e+00 5.277027775315625696e-02
1.800000000000000000e+02 2.347004316377304889e+00 5.176494021299495041e-02
2.100000000000000000e+02 2.332011116417084917e+00 5.064583684672094993e-02
2.400000000000000000e+02 2.345099413301752644e+00 6.239382013973202024e-02
2.700000000000000000e+02 2.507182380465958982e+00 5.476056819926070768e-02
3.000000000000000000e+02 2.528860084147919185e+00 5.097380269618560084e-02
3.300000000000000000e+02 2.511926591305442713e+00 4.438098183773479810e-02
3.600000000000000000e+02 2.516511345019586621e+00 3.549880788073015575e-02
3.900000000000000000e+02 2.513001128411194163e+00 3.431423061095203314e-02
4.200000000000000000e+02 2.510316705217228606e+00 3.142714828434977486e-02
4.500000000000000000e+02 2.498857676389380167e+00 3.241584337170502067e-02
4.800000000000000000e+02 2.508166987669660397e+00 3.114682194661888906e-02
5.100000000000000000e+02 2.524168542943960425e+00 3.291082221388489520e-02
5.400000000000000000e+02 2.515318015756367487e+00 3.607908792301439682e-02
5.700000000000000000e+02 2.519695806769688851e+00 3.183944721634422714e-02
6.000000000000000000e+02 2.522773638163064547e+00 3.163128884254080148e-02
6.300000000000000000e+02 2.520040947489452954e+00 3.262845941647792708e-02
6.600000000000000000e+02 2.519243192009274157e+00 3.201883804203887324e-02
6.900000000000000000e+02 2.514118126904847816e+00 3.275710398558195902e-02
7.200000000000000000e+02 2.510451019087049929e+00 3.126606648314531056e-02
7.500000000000000000e+02 2.507476958948170243e+00 2.940003371097283866e-02
7.800000000000000000e+02 2.498851309538315579e+00 2.735169551384798031e-02
8.100000000000000000e+02 2.503448800897588811e+00 2.581022769258053268e-02
8.400000000000000000e+02 2.495685006491415781e+00 2.576669408668140829e-02
8.700000000000000000e+02 2.501705997557944094e+00 2.336676640825743889e-02
9.000000000000000000e+02 2.499718116522539724e+00 2.295693210767838291e-02
9.300000000000000000e+02 2.501382426362249944e+00 2.410103977045677248e-02
9.600000000000000000e+02 2.506828381998859712e+00 2.176368289597448158e-02
9.900000000000000000e+02 2.507913086733817298e+00 2.233442895883073695e-02
1.020000000000000000e+03 2.514183190096306753e+00 2.437805492100653462e-02
1.050000000000000000e+03 2.514811130508573633e+00 2.414082418135414521e-02
1.080000000000000000e+03 2.510560620744989535e+00 2.492405566113782209e-02
1.110000000000000000e+03 2.511399120785358985e+00 2.479732716628786984e-02
1.140000000000000000e+03 2.506876422445939223e+00 2.496552963784706355e-02
1.170000000000000000e+03 2.505745547219464076e+00 2.410347033684352366e-02
1.200000000000000000e+03 2.504956960131649257e+00 2.342120543305829805e-02
1.230000000000000000e+03 2.503228226198241035e+00 2.293060021486899303e-02
1.260000000000000000e+03 2.502760043325447548e+00 2.239384256209245305e-02
1.290000000000000000e+03 2.493632513747482182e+00 2.134522011680210773e-02
1.320000000000000000e+03 2.490901393533534236e+00 2.163022658706003493e-02
1.350000000000000000e+03 2.487762202266150968e+00 2.095056968885809084e-02
1.380000000000000000e+03 2.486436453625360699e+00 2.072061688860620324e-02
1.410000000000000000e+03 2.485916478041054756e+00 2.023895619404044929e-02
1.440000000000000000e+03 2.488328094703620152e+00 2.038614387998155877e-02
1.470000000000000000e+03 2.480309735804692828e+00 1.957897624506992063e-02
1.500000000000000000e+03 2.478770139257034710e+00 1.957986661370155965e-02
1.530000000000000000e+03 2.480195837205217746e+00 1.905710262049543913e-02
1.560000000000000000e+03 2.482215974515600276e+00 1.837024231433697155e-02
1.590000000000000000e+03 2.483265547242891280e+00 1.773268993798876245e-02
1.620000000000000000e+03 2.480894330461115072e+00 1.719375881924679883e-02
1.650000000000000000e+03 2.477452859183653988e+00 1.755180489297035809e-02
1.680000000000000000e+03 2.481903510583288952e+00 1.708145065722082440e-02
1.710000000000000000e+03 2.483292992357181372e+00 1.663099106770746238e-02
1.740000000000000000e+03 2.479922834592208414e+00 1.570499700736963100e-02
1.770000000000000000e+03 2.477959518580190590e+00 1.564707472770586125e-02
1.800000000000000000e+03 2.482074338974051386e+00 1.577472921842841200e-02
1.830000000000000000e+03 2.484072705786092961e+00 1.582151185418003217e-02
1.860000000000000000e+03 2.482235694303076112e+00 1.611827725304154635e-02
1.890000000000000000e+03 2.476396516263340786e+00 1.493749371152761421e-02
1.920000000000000000e+03 2.474928252745583368e+00 1.511450103068304879e-02
1.950000000000000000e+03 2.472727934508711645e+00 1.516701660629127084e-02
1.980000000000000000e+03 2.473184286133968346e+00 1.469224547117189798e-02
2.010000000000000000e+03 2.471581317148743295e+00 1.468474915286797217e-02
2.040000000000000000e+03 2.471661626955948154e+00 1.423242112458401876e-02
2.070000000000000000e+03 2.471255015781310682e+00 1.424842398999867990e-02
2.100000000000000000e+03 2.470264908146754923e+00 1.429091245948359810e-02
2.130000000000000000e+03 2.469435229793119913e+00 1.378083182369281047e-02
2.160000000000000000e+03 2.470791156032591029e+00 1.360157927001335275e-02
2.190000000000000000e+03 2.467342989571152945e+00 1.333047715879498094e-02
2.220000000000000000e+03 2.464857183566455223e+00 1.302801596314751530e-02
2.250000000000000000e+03 2.465446216469783014e+00 1.294299091642942511e-02
2.280000000000000000e+03 2.464879334178725845e+00 1.254970046051944940e-02
2.310000000000000000e+03 2.466459456438544695e+00 1.256430201752390362e-02
2.340000000000000000e+03 2.465667187644598801e+00 1.274748635336823109e-02
2.370000000000000000e+03 2.465860092100108147e+00 1.229869930670550969e-02
2.400000000000000000e+03 2.465763123881639540e+00 1.243253815258483878e-02
2.430000000000000000e+03 2.467587762255600836e+00 1.233244890692725658e-02
2.460000000000000000e+03 2.466364164125483871e+00 1.265062569683606669e-02
2.490000000000000000e+03 2.463195349173278093e+00 1.293887689596037033e-02
2.520000000000000000e+03 2.465642234401725030e+00 1.263303604378759708e-02
2.550000000000000000e+03 2.468148834864949848e+00 1.235075231122404783e-02
2.580000000000000000e+03 2.469084162074491218e+00 1.250718355599510570e-02
2.610000000000000000e+03 2.468231064668895414e+00 1.260033666563738566e-02
2.640000000000000000e+03 2.467303983498762676e+00 1.285319643545383694e-02
2.670000000000000000e+03 2.471193749886810842e+00 1.281698365391614053e-02
2.700000000000000000e+03 2.472291941219440403e+00 1.253588514454012648e-02
2.730000000000000000e+03 2.470512757398902526e+00 1.276557390491549898e-02
2.760000000000000000e+03 2.469954134401587620e+00 1.273524899933225520e-02
2.790000000000000000e+03 2.468844515911304605e+00 1.280827112031657743e-02
2.820000000000000000e+03 2.464377135545329445e+00 1.262900230916582343e-02
2.850000000000000000e+03 2.464214530847480322e+00 1.245303993383463197e-02
2.880000000000000000e+03 2.463218502832250412e+00 1.224200187842326010e-02
2.910000000000000000e+03 2.465434557661889681e+00 1.173374264820322734e-02
2.940000000000000000e+03 2.467124427462898950e+00 1.186487205742518987e-02
2.970000000000000000e+03 2.463937157281592238e+00 1.151781838356807225e-02
3.000000000000000000e+03 2.462179850186755559e+00 1.139994839341849052e-02
3.030000000000000000e+03 2.463158956375533837e+00 1.129526299917504688e-02
3.060000000000000000e+03 2.465413681441221527e+00 1.144048765024223945e-02
3.090000000000000000e+03 2.466925980723901457e+00 1.148433432178997890e-02
3.120000000000000000e+03 2.468645301656705815e+00 1.118711413742617261e-02
3.150000000000000000e+03 2.470365253956037233e+00 1.156124618210877496e-02
3.180000000000000000e+03 2.471857771740363585e+00 1.178712676495680470e-02
3.210000000000000000e+03 2.473424364009522147e+00 1.175772735294230119e-02
3.240000000000000000e+03 2.472625454752381380e+00 1.155932583510986197e-02
3.270000000000000000e+03 2.473879311927884128e+00 1.154032880291864030e-02
3.300000000000000000e+03 2.475153572960558268e+00 1.147161330919342463e-02
3.330000000000000000e+03 2.474774883709077944e+00 1.123006092855199749e-02
3.360000000000000000e+03 2.475259434393604963e+00 1.108460413463191463e-02
3.390000000000000000e+03 2.477030034297521777e+00 1.121631611633507747e-02
3.420000000000000000e+03 2.477472086515081884e+00 1.114457479726996617e-02
3.450000000000000000e+03 2.476959876299198005e+00 1.101396984599426095e-02
3.480000000000000000e+03 2.477193753222485917e+00 1.086857876830140887e-02
3.510000000000000000e+03 2.476281403868906050e+00 1.045918503647821560e-02
3.540000000000000000e+03 2.475716635524579878e+00 9.956003095025825478e-03
3.570000000000000000e+03 2.476567824304904075e+00 9.907253664239204852e-03
3.600000000000000000e+03 2.475266647990842728e+00 9.494955349130897171e-03
3.630000000000000000e+03 2.477166178853940082e+00 9.457403626616456283e-03
3.660000000000000000e+03 2.477650442437831835e+00 9.615944919076250402e-03
3.690000000000000000e+03 2.477953881802986480e+00 9.460237770147320729e-03
3.720000000000000000e+03 2.477565841573070138e+00 9.074400363039875766e-03
3.750000000000000000e+03 2.476381341292292593e+00 9.030656760753026299e-03
3.780000000000000000e+03 2.475541486916770229e+00 8.802931515543897453e-03
3.810000000000000000e+03 2.476558398335431566e+00 9.225409646965398308e-03
3.840000000000000000e+03 2.479334710192169666e+00 8.904181220406525224e-03
3.870000000000000000e+03 2.479766363777143212e+00 8.809451141932890181e-03
3.900000000000000000e+03 2.479265370978024574e+00 9.003419663343968649e-03
3.930000000000000000e+03 2.479330214024498158e+00 9.040721102677803586e-03
3.960000000000000000e+03 2.477688416411894856e+00 9.037143259495891007e-03
3.990000000000000000e+03 2.477342783194649289e+00 9.243280133582002650e-03
4.020000000000000000e+03 2.477263062759518686e+00 9.643414950739179550e-03
4.050000000000000000e+03 2.478078522202680656e+00 9.423857680704285367e-03
4.080000000000000000e+03 2.478453047733253811e+00 9.780474061800801394e-03
4.110000000000000000e+03 2.479205370579124601e+00 9.537119366334044848e-03
4.140000000000000000e+03 2.479619991217781205e+00 9.527581315256699462e-03
4.170000000000000000e+03 2.480163766822597982e+00 9.435558169818314064e-03
4.200000000000000000e+03 2.480258800619212334e+00 9.294940035547464077e-03
4.230000000000000000e+03 2.482068937884702287e+00 9.589226077842096657e-03
4.260000000000000000e+03 2.480539512724696305e+00 9.690935162620590085e-03
4.290000000000000000e+03 2.480136796137012212e+00 9.475996254351982603e-03
4.320000000000000000e+03 2.478765315353959942e+00 9.646185783814915579e-03
4.350000000000000000e+03 2.477683667911913634e+00 9.643882327030560073e-03
4.380000000000000000e+03 2.478414042079322588e+00 9.590278882735541605e-03
4.410000000000000000e+03 2.476187335827753522e+00 9.620525697629649792e-03
4.440000000000000000e+03 2.474505152539213881e+00 9.160870987048557249e-03
4.470000000000000000e+03 2.474189637963951860e+00 9.104471095031749228e-03
4.500000000000000000e+03 2.473425282427002880e+00 9.255052016722933525e-03
4.530000000000000000e+03 2.474314284004552444e+00 9.189652973043966125e-03
4.560000000000000000e+03 2.475504076623888938e+00 9.207256841567517530e-03
4.590000000000000000e+03 2.475757864041699285e+00 9.432380822548065008e-03
4.620000000000000000e+03 2.473766995387336465e+00 9.724926084247898644e-03
4.650000000000000000e+03 2.474020139877003643e+00 9.943342812353693841e-03
4.680000000000000000e+03 2.475018615728744820e+00 9.910485506203213155e-03
4.710000000000000000e+03 2.474927752651425283e+00 1.005499445172578811e-02
4.740000000000000000e+03 2.476380724366652242e+00 1.031035812050153100e-02
4.770000000000000000e+03 2.477502241455658449e+00 1.018634432080313054e-02
4.800000000000000000e+03 2.477857080186158356e+00 1.014659758371245363e-02
4.830000000000000000e+03 2.477760827418435952e+00 1.023921433253759637e-02
4.860000000000000000e+03 2.477082342668628812e+00 1.007064747975295986e-02
4.890000000000000000e+03 2.478895103608849571e+00 1.011876516468810522e-02
4.920000000000000000e+03 2.479044489051508648e+00 9.977415045360123538e-03
4.950000000000000000e+03 2.480012601237437497e+00 9.888518691417602646e-03
4.980000000000000000e+03 2.480242905594077563e+00 9.961283649329150808e-03
5.010000000000000000e+03 2.479076193197462974e+00 9.727065583622093378e-03
5.040000000000000000e+03 2.479187363107156816e+00 9.661544889554587318e-03
5.070000000000000000e+03 2.478870634424062747e+00 9.661058505763540569e-03
5.100000000000000000e+03 2.478818540199016596e+00 9.520225973184387458e-03
5.130000000000000000e+03 2.479230108923196951e+00 9.326512587293899620e-03
5.160000000000000000e+03 2.479374545803753715e+00 9.399202635680030046e-03
