# # n, sigma
3.000000000000000000e+01 1.605066135206533628e+00 8.521354034784819897e-02
6.000000000000000000e+01 3.010304489088662994e+00 1.624223245469782750e-01
9.000000000000000000e+01 3.787972016355023452e+00 1.505819065552536085e-01
1.200000000000000000e+02 2.603948673294949501e+00 9.914095849644365133e-02
1.500000000000000000e+02 2.574206488561944006e+00 5.554028729950033494e-02
1.800000000000000000e+02 2.577555857077754808e+00 4.282952850661257693e-02
2.100000000000000000e+02 2.582413931238657145e+00 4.491092463195699852e-02
2.400000000000000000e+02 2.574375899485078278e+00 4.559114547034343046e-02
2.700000000000000000e+02 2.554322275015127097e+00 4.068061083092010255e-02
3.000000000000000000e+02 2.532821200317197707e+00 4.217633543174870853e-02
3.300000000000000000e+02 2.522504458032882368e+00 4.587982284846929548e-02
3.600000000000000000e+02 2.514261300638218621e+00 4.708580455534562559e-02
3.900000000000000000e+02 2.505445513174656025e+00 4.559032157914705979e-02
4.200000000000000000e+02 2.519751622189958962e+00 4.595466681669396064e-02
4.500000000000000000e+02 2.511027418448634307e+00 4.214266910496032581e-02
4.800000000000000000e+02 2.504875656491316160e+00 3.650372542833705408e-02
5.100000000000000000e+02 2.505497901368602953e+00 3.692020030664078245e-02
5.400000000000000000e+02 2.500686213706062144e+00 3.478698600122099444e-02
5.700000000000000000e+02 2.515367125554763827e+00 3.585693050814825478e-02
6.000000000000000000e+02 2.512706956498401478e+00 3.679351735009521451e-02
6.300000000000000000e+02 2.511044468103907246e+00 3.751627539730133937e-02
6.600000000000000000e+02 2.506065165916637749e+00 3.689014747586348564e-02
6.900000000000000000e+02 2.508971529482385776e+00 3.404584159512278468e-02
7.200000000000000000e+02 2.512293842954185674e+00 3.453683787125230720e-02
7.500000000000000000e+02 2.508091279515495930e+00 3.311273275321530152e-02
7.800000000000000000e+02 2.507084921278174061e+00 3.221471962436719960e-02
8.100000000000000000e+02 2.499511316967169439e+00 3.180568231516183592e-02
8.400000000000000000e+02 2.502522972001067547e+00 3.070914514368073764e-02
8.700000000000000000e+02 2.512205302782209326e+00 3.103701152512044689e-02
9.000000000000000000e+02 2.503650698841320743e+00 3.147470039575794160e-02
9.300000000000000000e+02 2.503914677746222228e+00 3.203515533009785449e-02
9.600000000000000000e+02 2.497786908198527556e+00 3.093916432718310863e-02
9.900000000000000000e+02 2.500677986575807754e+00 2.907006297857066268e-02
1.020000000000000000e+03 2.505632693946409084e+00 2.718232263630944445e-02
1.050000000000000000e+03 2.503885255371269380e+00 2.832281609347157489e-02
1.080000000000000000e+03 2.505208139234736731e+00 2.657167538065859785e-02
1.110000000000000000e+03 2.508416858913306235e+00 2.752986961075426162e-02
1.140000000000000000e+03 2.508963587833205278e+00 2.810773216342504766e-02
1.170000000000000000e+03 2.512412815536823718e+00 2.815662642018748954e-02
1.200000000000000000e+03 2.509416489164039366e+00 2.720801742939825060e-02
1.230000000000000000e+03 2.502108040068763639e+00 2.684915685244487413e-02
1.260000000000000000e+03 2.499158484644109279e+00 2.563731986059631512e-02
1.290000000000000000e+03 2.503549982038461685e+00 2.493292413355681358e-02
1.320000000000000000e+03 2.500250460506570516e+00 2.459017647028463940e-02
1.350000000000000000e+03 2.499120602151281734e+00 2.421232041748545491e-02
1.380000000000000000e+03 2.498040853800055583e+00 2.436458252302585101e-02
1.410000000000000000e+03 2.498725333109479863e+00 2.576360672348302835e-02
1.440000000000000000e+03 2.504145309292754362e+00 2.597372765629700486e-02
1.470000000000000000e+03 2.504634414160321843e+00 2.478499062516865623e-02
1.500000000000000000e+03 2.510954460586373393e+00 2.588108188231604337e-02
1.530000000000000000e+03 2.509540754263122508e+00 2.636200528208557797e-02
1.560000000000000000e+03 2.509748015436622737e+00 2.620205784677397121e-02
1.590000000000000000e+03 2.506049085517574770e+00 2.541160214599900644e-02
1.620000000000000000e+03 2.503353948180545796e+00 2.462573767435309938e-02
1.650000000000000000e+03 2.494963425080244157e+00 2.504875808708686979e-02
1.680000000000000000e+03 2.497992841560998212e+00 2.509577988830136164e-02
1.710000000000000000e+03 2.496542369727956956e+00 2.459626496744992188e-02
1.740000000000000000e+03 2.496506955701657482e+00 2.381759298807466924e-02
1.770000000000000000e+03 2.499472050686517122e+00 2.262678266652917020e-02
1.800000000000000000e+03 2.495559142212999237e+00 2.149919964989039853e-02
1.830000000000000000e+03 2.497534848566578702e+00 2.056750041560861594e-02
1.860000000000000000e+03 2.495875873451195659e+00 1.945056723182914810e-02
1.890000000000000000e+03 2.494681804689749871e+00 1.876413811052745143e-02
1.920000000000000000e+03 2.494370151455027607e+00 1.774122548156410739e-02
1.950000000000000000e+03 2.489479220005601068e+00 1.747433627920039548e-02
1.980000000000000000e+03 2.491001484833796908e+00 1.693217924395241589e-02
2.010000000000000000e+03 2.491990947884888286e+00 1.612972757732852869e-02
2.040000000000000000e+03 2.490198159921548360e+00 1.599667798295381291e-02
2.070000000000000000e+03 2.489130949002713589e+00 1.578556921649713202e-02
2.100000000000000000e+03 2.488592825543848086e+00 1.493000943669892111e-02
2.130000000000000000e+03 2.490312428069091144e+00 1.478544902667391046e-02
2.160000000000000000e+03 2.492502751090060364e+00 1.521186929645954207e-02
2.190000000000000000e+03 2.494078654879135382e+00 1.485697686564717811e-02
2.220000000000000000e+03 2.493018268376008706e+00 1.488927037299377781e-02
2.250000000000000000e+03 2.493184705829418757e+00 1.545087860802468911e-02
2.280000000000000000e+03 2.491350999151025647e+00 1.510712904023631814e-02
2.310000000000000000e+03 2.488238869035416467e+00 1.498896224324881669e-02
2.340000000000000000e+03 2.491313530621641625e+00 1.503610235508429614e-02
2.370000000000000000e+03 2.490595957269662986e+00 1.510180081612651562e-02
2.400000000000000000e+03 2.488261064048216120e+00 1.502102927792160238e-02
2.430000000000000000e+03 2.486284803553733713e+00 1.491301090658775190e-02
2.460000000000000000e+03 2.486630971123611200e+00 1.455653545478170600e-02
2.490000000000000000e+03 2.485396335914410226e+00 1.436598800942619214e-02
2.520000000000000000e+03 2.485046662124306582e+00 1.467866145442238597e-02
2.550000000000000000e+03 2.484912726022505680e+00 1.477979050081377858e-02
2.580000000000000000e+03 2.482127754460572433e+00 1.549156939806905532e-02
2.610000000000000000e+03 2.480789965728874780e+00 1.526292648976456529e-02
2.640000000000000000e+03 2.477650452697920169e+00 1.435465861562002128e-02
2.670000000000000000e+03 2.477417429238061963e+00 1.454517862981838730e-02
2.700000000000000000e+03 2.476964807470495078e+00 1.437956716607319968e-02
2.730000000000000000e+03 2.478563487578648861e+00 1.364127067998941942e-02
2.760000000000000000e+03 2.478625858102582402e+00 1.348947282142139506e-02
2.790000000000000000e+03 2.477064022674980492e+00 1.342212696474781933e-02
2.820000000000000000e+03 2.478052903002241347e+00 1.376907061602312445e-02
2.850000000000000000e+03 2.478374866605307147e+00 1.371088537246231524e-02
2.880000000000000000e+03 2.477922018602247700e+00 1.425878538561884887e-02
2.910000000000000000e+03 2.478358329477582167e+00 1.404839917711197747e-02
2.940000000000000000e+03 2.479660466872848357e+00 1.466798361739364912e-02
2.970000000000000000e+03 2.481003999080908073e+00 1.411260147262691049e-02
3.000000000000000000e+03 2.480452055991589244e+00 1.410496404975144016e-02
3.030000000000000000e+03 2.480373124857534695e+00 1.444367189097992867e-02
3.060000000000000000e+03 2.479001536780891080e+00 1.428698635637236543e-02
3.090000000000000000e+03 2.478800156235320351e+00 1.427703540120285781e-02
3.120000000000000000e+03 2.480123586834725113e+00 1.429189051824159180e-02
3.150000000000000000e+03 2.479758624859962790e+00 1.465822573266419189e-02
3.180000000000000000e+03 2.479458401160234970e+00 1.433759754573386488e-02
3.210000000000000000e+03 2.481403510784032207e+00 1.421835143600639825e-02
3.240000000000000000e+03 2.483077404007309585e+00 1.389689095707794843e-02
3.270000000000000000e+03 2.484730967445438754e+00 1.408504226613144748e-02
3.300000000000000000e+03 2.484633286802796270e+00 1.435391193384871755e-02
3.330000000000000000e+03 2.487024957170329120e+00 1.417779922561860327e-02
3.360000000000000000e+03 2.487909456916415074e+00 1.407220068132871392e-02
3.390000000000000000e+03 2.488404812810094402e+00 1.402237010674550928e-02
3.420000000000000000e+03 2.489073672433791184e+00 1.427223228915904842e-02
3.450000000000000000e+03 2.491102438855772316e+00 1.410273150632402120e-02
3.480000000000000000e+03 2.492274786122691044e+00 1.455559268473193175e-02
3.510000000000000000e+03 2.492407198692137449e+00 1.459796818048613061e-02
3.540000000000000000e+03 2.491920834847058064e+00 1.442656933829582731e-02
3.570000000000000000e+03 2.490618335384537474e+00 1.447892496164674206e-02
3.600000000000000000e+03 2.489504093462111101e+00 1.406455420335774205e-02
3.630000000000000000e+03 2.489330453576953150e+00 1.385670733608261596e-02
3.660000000000000000e+03 2.490908874985554355e+00 1.352329797102150115e-02
3.690000000000000000e+03 2.492130436446837738e+00 1.346421450899805937e-02
3.720000000000000000e+03 2.490547324802740548e+00 1.378257665226984355e-02
3.750000000000000000e+03 2.490029442083081523e+00 1.387215668451161239e-02
3.780000000000000000e+03 2.491340775472319358e+00 1.391220678090555364e-02
3.810000000000000000e+03 2.490289565260067395e+00 1.333410598685498029e-02
3.840000000000000000e+03 2.487447289795805094e+00 1.282822628291619901e-02
3.870000000000000000e+03 2.488035830355845412e+00 1.297381277462638510e-02
3.900000000000000000e+03 2.487321824778826240e+00 1.286484353055558812e-02
3.930000000000000000e+03 2.487909450059009764e+00 1.283444934429198506e-02
3.960000000000000000e+03 2.489341338238068690e+00 1.283763428159722525e-02
3.990000000000000000e+03 2.489013397952770656e+00 1.255104960197796909e-02
4.020000000000000000e+03 2.490246536023695167e+00 1.236886400259168406e-02
4.050000000000000000e+03 2.491420138080771451e+00 1.220182556727957696e-02
4.080000000000000000e+03 2.489064456902587708e+00 1.201104459357943931e-02
4.110000000000000000e+03 2.489085925400976063e+00 1.213425405774864151e-02
4.140000000000000000e+03 2.490249613630336700e+00 1.187235610591660245e-02
4.170000000000000000e+03 2.490107446508093680e+00 1.207947153599419655e-02
4.200000000000000000e+03 2.490497497039925623e+00 1.176260726721543512e-02
4.230000000000000000e+03 2.489358706912272456e+00 1.185826377302058934e-02
4.260000000000000000e+03 2.488435377033347162e+00 1.162787117316028788e-02
4.290000000000000000e+03 2.489631725094549441e+00 1.155319284416043459e-02
4.320000000000000000e+03 2.490849440491763822e+00 1.156163353368021285e-02
4.350000000000000000e+03 2.489385348599056247e+00 1.148215941328805008e-02
4.380000000000000000e+03 2.488317239535227543e+00 1.125252269151826717e-02
4.410000000000000000e+03 2.490826396522984876e+00 1.144768994768236882e-02
4.440000000000000000e+03 2.491242668522817283e+00 1.158985870358234145e-02
4.470000000000000000e+03 2.490696348358039103e+00 1.166194889772571679e-02
4.500000000000000000e+03 2.489996558707414209e+00 1.112177635932249699e-02
4.530000000000000000e+03 2.491328930288901677e+00 1.104395028293783144e-02
4.560000000000000000e+03 2.491397066438173269e+00 1.089015797661327042e-02
4.590000000000000000e+03 2.492163601974300313e+00 1.086786591785069561e-02
4.620000000000000000e+03 2.490673929263155895e+00 1.087160764268682231e-02
4.650000000000000000e+03 2.491719380784047200e+00 1.068428237663765837e-02
4.680000000000000000e+03 2.491384207444842236e+00 1.074466357245556190e-02
4.710000000000000000e+03 2.492234341338664727e+00 1.068762103737727794e-02
4.740000000000000000e+03 2.493301243844441739e+00 1.032106557604230146e-02
4.770000000000000000e+03 2.492969296399136336e+00 1.014336870902710595e-02
4.800000000000000000e+03 2.494401616667790034e+00 1.005587334541057504e-02
4.830000000000000000e+03 2.493848441127285209e+00 9.896988069010227013e-03
4.860000000000000000e+03 2.492909156729249620e+00 9.956367440793874313e-03
4.890000000000000000e+03 2.491556420937967697e+00 9.717458037090424480e-03
4.920000000000000000e+03 2.490480631618225527e+00 9.683356830954501990e-03
4.950000000000000000e+03 2.491433243414818310e+00 9.450845794853232965e-03
4.980000000000000000e+03 2.492626024978679133e+00 9.331655529079382200e-03
5.010000000000000000e+03 2.493207863924985723e+00 9.399939055297523022e-03
5.040000000000000000e+03 2.492979111907349665e+00 9.511574003147435508e-03
5.070000000000000000e+03 2.493157567797002372e+00 9.495230677412758169e-03
5.100000000000000000e+03 2.493371828262996637e+00 9.645888361973688901e-03
5.130000000000000000e+03 2.493086051865372355e+00 9.411499458578985802e-03
5.160000000000000000e+03 2.493652945622041539e+00 9.317377850263408243e-03
5.190000000000000000e+03 2.493981644393682195e+00 9.312608520684488578e-03
5.220000000000000000e+03 2.493775216846790599e+00 9.123212985977522185e-03
5.250000000000000000e+03 2.494742573115878326e+00 9.146553820360250192e-03
5.280000000000000000e+03 2.494311144076589493e+00 9.415867107912560471e-03
5.310000000000000000e+03 2.495687439195908741e+00 9.163834497868471318e-03
5.340000000000000000e+03 2.496545139421621151e+00 9.359088151199991545e-03
5.370000000000000000e+03 2.496456575948080570e+00 9.214928104690399413e-03
