# # n, sigma
3.000000000000000000e+01 2.811399403673705333e+00 7.867584151063664044e-02
6.000000000000000000e+01 2.539139926822191917e+00 7.325253459557019842e-02
9.000000000000000000e+01 2.523286095074264601e+00 5.844088575307995054e-02
1.200000000000000000e+02 2.505565098975390814e+00 6.251214253041903479e-02
1.500000000000000000e+02 2.508308226485327364e+00 5.116943974740297690e-02
1.800000000000000000e+02 2.506007718664352346e+00 3.987805166946064434e-02
2.100000000000000000e+02 2.516466268926646155e+00 3.992435004602821330e-02
2.400000000000000000e+02 2.505024694184431411e+00 4.058938128162944969e-02
2.700000000000000000e+02 2.507237386153513548e+00 3.853188263167357797e-02
3.000000000000000000e+02 2.508912559024577771e+00 3.414870758676257639e-02
3.300000000000000000e+02 2.502232749494383679e+00 3.131784610245380573e-02
3.600000000000000000e+02 2.502123259986238857e+00 3.109545233585951640e-02
3.900000000000000000e+02 2.491169902690602900e+00 2.620583884281890361e-02
4.200000000000000000e+02 2.479051697477435035e+00 2.400197507510118400e-02
4.500000000000000000e+02 2.480832499938354641e+00 2.226224720549098424e-02
4.800000000000000000e+02 2.482857424031164495e+00 2.213296195418535880e-02
5.100000000000000000e+02 2.484571223706230736e+00 2.206491041621663068e-02
5.400000000000000000e+02 2.491522885191141512e+00 2.108514234349111172e-02
5.700000000000000000e+02 2.496812988437699055e+00 2.077104009770130988e-02
6.000000000000000000e+02 2.496480462320385563e+00 2.141196181917452007e-02
6.300000000000000000e+02 2.492107049950096354e+00 2.114106894734565922e-02
6.600000000000000000e+02 2.497846701877494802e+00 2.193029166680303052e-02
6.900000000000000000e+02 2.499839334850416428e+00 2.038406193618727547e-02
7.200000000000000000e+02 2.505828530715894065e+00 2.054225060916032783e-02
7.500000000000000000e+02 2.501351686598414670e+00 1.961243128213242815e-02
7.800000000000000000e+02 2.504215550993542649e+00 1.957663640485694106e-02
8.100000000000000000e+02 2.507403632967477591e+00 1.902719442541037434e-02
8.400000000000000000e+02 2.507264276899521249e+00 1.966912467434631454e-02
8.700000000000000000e+02 2.503819699472674909e+00 1.827828498742345431e-02
