# # n, sigma
3.000000000000000000e+01 3.143857615812197803e+00 1.607342678798627522e-01
6.000000000000000000e+01 2.510096540114997055e+00 5.204990309915147328e-02
9.000000000000000000e+01 3.129762522615226583e+00 1.341545735701663300e-01
1.200000000000000000e+02 2.486243437311240090e+00 3.493256295052808019e-02
1.500000000000000000e+02 2.496270688273367622e+00 3.381874449446575087e-02
1.800000000000000000e+02 2.488485332334766209e+00 3.285207519857361036e-02
2.100000000000000000e+02 2.492556940534018661e+00 3.453949602966152610e-02
2.400000000000000000e+02 2.482963800688056999e+00 3.588737805216772603e-02
2.700000000000000000e+02 2.499831518714159539e+00 3.971791949414855277e-02
3.000000000000000000e+02 2.505234587102294963e+00 4.588686216212236463e-02
3.300000000000000000e+02 2.492958964455724846e+00 4.087175381267962176e-02
3.600000000000000000e+02 2.503767952942415498e+00 3.567124102844045075e-02
3.900000000000000000e+02 2.493741238450433606e+00 3.677500432456449336e-02
4.200000000000000000e+02 2.492748508616660530e+00 3.452397624418317157e-02
4.500000000000000000e+02 2.502249705401297319e+00 3.473649224570750371e-02
4.800000000000000000e+02 2.495142917992882126e+00 3.428261838245934279e-02
5.100000000000000000e+02 2.498339676799608888e+00 3.219599114022905079e-02
5.400000000000000000e+02 2.494728232733343987e+00 3.280779408984535461e-02
5.700000000000000000e+02 2.491955976709147258e+00 2.935709453207535624e-02
6.000000000000000000e+02 2.516565391943432317e+00 2.760694101344469270e-02
6.300000000000000000e+02 2.519570225363397586e+00 2.601348033327533990e-02
6.600000000000000000e+02 2.513693365452789763e+00 2.638225791740547027e-02
6.900000000000000000e+02 2.520162505102406136e+00 2.757347042316404470e-02
7.200000000000000000e+02 2.518439655204811611e+00 2.699547205068422370e-02
7.500000000000000000e+02 2.521677592022597558e+00 2.670013390470767078e-02
7.800000000000000000e+02 2.524620094017326011e+00 2.627791455030749693e-02
8.100000000000000000e+02 2.517002839026154959e+00 2.529146382262388235e-02
8.400000000000000000e+02 2.507901376846286556e+00 2.537730423923834772e-02
8.700000000000000000e+02 2.509785477988049962e+00 2.311657331954839953e-02
9.000000000000000000e+02 2.507075557438708913e+00 2.648197462895463677e-02
9.300000000000000000e+02 2.511083299202042873e+00 2.473667374739916408e-02
9.600000000000000000e+02 2.512581235951744763e+00 2.400871992992242507e-02
9.900000000000000000e+02 2.518990902916645513e+00 2.435665433335601482e-02
1.020000000000000000e+03 2.522576252941474806e+00 2.250515555739778309e-02
1.050000000000000000e+03 2.522577040635438639e+00 2.323217866642845325e-02
1.080000000000000000e+03 2.519496913208761679e+00 2.454044798207092107e-02
1.110000000000000000e+03 2.518789633977450926e+00 2.517605219097329358e-02
1.140000000000000000e+03 2.516231868356912482e+00 2.576712260257483372e-02
1.170000000000000000e+03 2.516432990352307275e+00 2.625349478127442585e-02
1.200000000000000000e+03 2.511816581964757766e+00 2.618433609962938016e-02
1.230000000000000000e+03 2.520409691774627259e+00 2.622685318090134735e-02
1.260000000000000000e+03 2.523956699059984654e+00 2.581092984127990667e-02
1.290000000000000000e+03 2.524730141407295569e+00 2.529429311920311507e-02
1.320000000000000000e+03 2.523537943426480634e+00 2.381057827518510972e-02
1.350000000000000000e+03 2.523067599874792677e+00 2.205225369841580865e-02
1.380000000000000000e+03 2.523122214120554929e+00 2.137150924035032679e-02
1.410000000000000000e+03 2.523544869026348003e+00 2.154435426952637858e-02
1.440000000000000000e+03 2.522482720437341008e+00 2.132420067225041654e-02
1.470000000000000000e+03 2.523872187399632594e+00 2.014964309227356212e-02
1.500000000000000000e+03 2.517496141393250841e+00 1.912904966680975885e-02
1.530000000000000000e+03 2.515191361284868865e+00 1.816046082369070225e-02
1.560000000000000000e+03 2.512643018860034605e+00 1.778406801054749353e-02
1.590000000000000000e+03 2.511170954496626084e+00 1.813639255901058900e-02
1.620000000000000000e+03 2.509676044496940595e+00 1.818335010320813738e-02
1.650000000000000000e+03 2.511161380858327963e+00 1.793662154490998847e-02
1.680000000000000000e+03 2.512226716573686680e+00 1.917984358274288370e-02
1.710000000000000000e+03 2.513478354894314482e+00 1.885407155448050667e-02
1.740000000000000000e+03 2.514047561182401580e+00 1.923327602896295410e-02
1.770000000000000000e+03 2.513627484053898797e+00 1.871284397802130961e-02
1.800000000000000000e+03 2.512232967196220468e+00 1.916308404993811651e-02
1.830000000000000000e+03 2.512030863837188210e+00 2.022823576274355994e-02
1.860000000000000000e+03 2.511309526237498257e+00 1.954673851057913900e-02
1.890000000000000000e+03 2.512592352419522612e+00 1.926611975314122469e-02
1.920000000000000000e+03 2.511168885165933062e+00 1.859844453718825785e-02
1.950000000000000000e+03 2.511293548260936426e+00 1.891866578139532809e-02
1.980000000000000000e+03 2.509482489758484647e+00 1.873764284412941447e-02
2.010000000000000000e+03 2.509704428220607575e+00 1.861812636040420521e-02
2.040000000000000000e+03 2.510448554654935549e+00 1.890307128631337624e-02
2.070000000000000000e+03 2.512598425749615227e+00 1.882192988620885743e-02
2.100000000000000000e+03 2.510205603748692393e+00 1.803101945048539434e-02
2.130000000000000000e+03 2.508955388884982707e+00 1.786491447991365999e-02
2.160000000000000000e+03 2.508477433278795132e+00 1.762999443901339114e-02
2.190000000000000000e+03 2.510578611372954683e+00 1.768736061979717111e-02
2.220000000000000000e+03 2.511112376883140040e+00 1.749116881267226420e-02
2.250000000000000000e+03 2.511507836190270737e+00 1.763366272438462307e-02
2.280000000000000000e+03 2.513205130845741042e+00 1.764580049136137835e-02
2.310000000000000000e+03 2.514189947175364814e+00 1.829860086647986175e-02
2.340000000000000000e+03 2.515871171951606478e+00 1.769019262819371968e-02
2.370000000000000000e+03 2.512064124725003289e+00 1.734744774506957743e-02
2.400000000000000000e+03 2.513680865254583008e+00 1.738350964167333784e-02
2.430000000000000000e+03 2.511636883075814453e+00 1.709841606255772112e-02
2.460000000000000000e+03 2.511391441828154658e+00 1.749802077904365899e-02
2.490000000000000000e+03 2.509804790074085634e+00 1.781610149307184809e-02
2.520000000000000000e+03 2.509998226115381037e+00 1.777810038418727728e-02
2.550000000000000000e+03 2.508556172690878938e+00 1.775646118121825684e-02
