# # n, sigma
3.000000000000000000e+01 2.658940791222154321e+00 8.350904306409774602e-02
6.000000000000000000e+01 2.454795550283030980e+00 6.007388443585860716e-02
9.000000000000000000e+01 2.130302852771488009e+00 8.943014428278388273e-02
1.200000000000000000e+02 2.541623191398624471e+00 4.534916886821035997e-02
1.500000000000000000e+02 2.493944516243236986e+00 4.749823474154277886e-02
1.800000000000000000e+02 2.495446188818557953e+00 4.450779440583840785e-02
2.100000000000000000e+02 2.466498685207914932e+00 4.588361777145637949e-02
2.400000000000000000e+02 2.456456319029990620e+00 5.241135937062809530e-02
2.700000000000000000e+02 2.474549278053774337e+00 4.175455749855409154e-02
3.000000000000000000e+02 2.481812343115417541e+00 3.812812298309092157e-02
3.300000000000000000e+02 2.480897514152177852e+00 4.111535803277481527e-02
3.600000000000000000e+02 2.481948588918826193e+00 4.159589456152847781e-02
3.900000000000000000e+02 2.477980139311779517e+00 4.006177423791390524e-02
4.200000000000000000e+02 2.485530926593827683e+00 3.817879895978725652e-02
4.500000000000000000e+02 2.471868773309572109e+00 3.815407304266572180e-02
4.800000000000000000e+02 2.460112558926629056e+00 3.565384823932082198e-02
5.100000000000000000e+02 2.475020881578872789e+00 2.962321917214364234e-02
5.400000000000000000e+02 2.471088896310978722e+00 3.063400758714214869e-02
5.700000000000000000e+02 2.477670807550912624e+00 2.749885289206311853e-02
6.000000000000000000e+02 2.477853460833588706e+00 2.626657060798116144e-02
6.300000000000000000e+02 2.471725071100638438e+00 2.765442075045344492e-02
6.600000000000000000e+02 2.465721202895515773e+00 2.780616641844436618e-02
6.900000000000000000e+02 2.472236309920711417e+00 2.701266782586162971e-02
7.200000000000000000e+02 2.478752116815355233e+00 2.573619451581971029e-02
7.500000000000000000e+02 2.468450205852089407e+00 2.632884763714175499e-02
7.800000000000000000e+02 2.477147995951719306e+00 2.473747845423376890e-02
8.100000000000000000e+02 2.475730551482305142e+00 2.408382583392477960e-02
8.400000000000000000e+02 2.475806812160106674e+00 2.549103059342851946e-02
8.700000000000000000e+02 2.475419313193762072e+00 2.515898651336188202e-02
9.000000000000000000e+02 2.473116183837719362e+00 2.469996011889719068e-02
9.300000000000000000e+02 2.480713007251764246e+00 2.447286838097651601e-02
9.600000000000000000e+02 2.486725776890079675e+00 2.529075464939859602e-02
9.900000000000000000e+02 2.490642734748722997e+00 2.418575055535821319e-02
1.020000000000000000e+03 2.487364605651202876e+00 2.460717961317802904e-02
1.050000000000000000e+03 2.491763376805379515e+00 2.366480413966872559e-02
1.080000000000000000e+03 2.490519788847411764e+00 2.406064173993548161e-02
1.110000000000000000e+03 2.485685868201840787e+00 2.418558203366056800e-02
1.140000000000000000e+03 2.485358051243559796e+00 2.411255774248388661e-02
1.170000000000000000e+03 2.480249257538758467e+00 2.271557243597617862e-02
1.200000000000000000e+03 2.477001048181298071e+00 2.201214184984557481e-02
1.230000000000000000e+03 2.476094280183393170e+00 2.285432438889524118e-02
1.260000000000000000e+03 2.470213916036494428e+00 2.266810516683111232e-02
1.290000000000000000e+03 2.467556961453106101e+00 2.217424054508482234e-02
1.320000000000000000e+03 2.466639261467934663e+00 2.156308133893487106e-02
1.350000000000000000e+03 2.468899928163954094e+00 2.176671489305434179e-02
1.380000000000000000e+03 2.471597134262672135e+00 2.150919554260666278e-02
1.410000000000000000e+03 2.475488790471688905e+00 2.212293447263686749e-02
1.440000000000000000e+03 2.477631964691868749e+00 2.197390970044537511e-02
1.470000000000000000e+03 2.478987149343985230e+00 2.204204604333852291e-02
