# # n, sigma
3.000000000000000000e+01 3.440456834557359844e+00 1.089450312513113722e-01
6.000000000000000000e+01 2.911633588510308179e+00 1.385942815740829337e-01
9.000000000000000000e+01 3.433488531188391590e+00 2.047110156371672596e-01
1.200000000000000000e+02 2.865581288404408067e+00 1.477321274849369148e-01
1.500000000000000000e+02 2.483870223556688739e+00 6.800947578525305681e-02
1.800000000000000000e+02 2.495870654467791994e+00 5.540009874638762710e-02
2.100000000000000000e+02 2.501514637941178787e+00 5.501885283274970950e-02
2.400000000000000000e+02 2.499128992228306867e+00 5.011254840716849318e-02
2.700000000000000000e+02 2.509466955997929016e+00 5.319143168645166370e-02
3.000000000000000000e+02 2.477417250023287387e+00 4.810151458724969825e-02
3.300000000000000000e+02 2.487712952171446279e+00 4.136513072864973772e-02
3.600000000000000000e+02 2.485907181357843054e+00 4.201288403445693070e-02
3.900000000000000000e+02 2.486850831299133979e+00 4.340737240679388986e-02
4.200000000000000000e+02 2.482864507112036545e+00 3.845512528283154957e-02
4.500000000000000000e+02 2.489418743437991299e+00 3.667172708553791821e-02
4.800000000000000000e+02 2.496922861812773231e+00 3.646300278074011275e-02
5.100000000000000000e+02 2.509889761726593171e+00 3.604739688090020933e-02
5.400000000000000000e+02 2.509090111955416980e+00 3.353486613248519294e-02
5.700000000000000000e+02 2.515588007314042418e+00 3.127607063283607131e-02
6.000000000000000000e+02 2.521413401178083991e+00 3.190052042151415856e-02
6.300000000000000000e+02 2.523594929781057150e+00 3.258613105200990068e-02
6.600000000000000000e+02 2.525966157816848856e+00 3.081590151374038675e-02
6.900000000000000000e+02 2.531612359209688190e+00 2.869818340884154606e-02
7.200000000000000000e+02 2.525393268190279095e+00 2.636846715775113814e-02
7.500000000000000000e+02 2.521814924740986896e+00 2.692717748524363006e-02
7.800000000000000000e+02 2.521497487507647683e+00 2.531236462772085832e-02
8.100000000000000000e+02 2.522692884817387515e+00 2.368766217863199283e-02
8.400000000000000000e+02 2.526174424790138762e+00 2.548278988339706605e-02
8.700000000000000000e+02 2.527739900047326849e+00 2.628276054787240593e-02
9.000000000000000000e+02 2.512697455888265541e+00 2.648380470192740477e-02
9.300000000000000000e+02 2.512168708719026089e+00 2.659491062177851695e-02
9.600000000000000000e+02 2.514726433997246602e+00 2.544038282412470695e-02
9.900000000000000000e+02 2.513308093696600576e+00 2.516516670342715256e-02
1.020000000000000000e+03 2.511160532284166802e+00 2.369407127882494635e-02
1.050000000000000000e+03 2.508950186462809651e+00 2.362291061904314010e-02
1.080000000000000000e+03 2.509085744373681592e+00 2.219784639985571129e-02
1.110000000000000000e+03 2.502321500278261279e+00 2.099322278748172454e-02
1.140000000000000000e+03 2.505206669887253046e+00 1.883057145173328006e-02
1.170000000000000000e+03 2.506522687170400943e+00 1.863305820412013841e-02
