# # n, sigma
3.000000000000000000e+01 4.577227618042140733e+00 6.861401748826598812e-01
6.000000000000000000e+01 4.557444622847468985e+00 5.050749270613007491e-01
9.000000000000000000e+01 1.824016103482579254e+00 2.163533585229309164e-01
1.200000000000000000e+02 3.329610980048483437e+00 1.831123297480824752e-01
1.500000000000000000e+02 2.376737144029980708e+00 4.596999694376562029e-02
1.800000000000000000e+02 2.377970514899612198e+00 4.367861249470677415e-02
2.100000000000000000e+02 2.391498778431389916e+00 4.175513187080077959e-02
2.400000000000000000e+02 2.392341221385968275e+00 4.722354832174088801e-02
2.700000000000000000e+02 2.394859143611649976e+00 4.879939018468644474e-02
3.000000000000000000e+02 2.403969671079341008e+00 4.535646033555241347e-02
3.300000000000000000e+02 2.429574357004562923e+00 4.442113213051476772e-02
3.600000000000000000e+02 2.442325216352205342e+00 4.244718375650863296e-02
3.900000000000000000e+02 2.442204600991042529e+00 3.666367366694333468e-02
4.200000000000000000e+02 2.428566881992342719e+00 3.926264139944856540e-02
4.500000000000000000e+02 2.435145163739173668e+00 4.047849964306076548e-02
4.800000000000000000e+02 2.443586990491233735e+00 3.953772764592715372e-02
5.100000000000000000e+02 2.445613037993061845e+00 3.618557414074516365e-02
5.400000000000000000e+02 2.453290953088557380e+00 3.249911209472653578e-02
5.700000000000000000e+02 2.454585355273636527e+00 3.204060367228418055e-02
6.000000000000000000e+02 2.450663784556887048e+00 3.311470708032483723e-02
6.300000000000000000e+02 2.454454019190545289e+00 2.986898164731212335e-02
6.600000000000000000e+02 2.473204522023465302e+00 2.859113447587694617e-02
6.900000000000000000e+02 2.459573688636100819e+00 2.809979781428705720e-02
7.200000000000000000e+02 2.461501465417271550e+00 2.839744317630087458e-02
7.500000000000000000e+02 2.457155273041248478e+00 2.645542629332035128e-02
7.800000000000000000e+02 2.456805158174146353e+00 2.645302306732354863e-02
8.100000000000000000e+02 2.460928900209752079e+00 2.620125272427265353e-02
8.400000000000000000e+02 2.453632841973615086e+00 2.567129801134121481e-02
8.700000000000000000e+02 2.450259771772019146e+00 2.590830795438390372e-02
9.000000000000000000e+02 2.453163610721857513e+00 2.408859692273525310e-02
