# # n, sigma
3.000000000000000000e+01 2.537078282758378656e+00 1.479939497541635507e-01
6.000000000000000000e+01 2.538385494944236154e+00 1.643598390929987552e-01
9.000000000000000000e+01 2.511319947086004145e+00 9.152210364160531797e-02
1.200000000000000000e+02 4.181722540311836767e+00 1.637563932121499088e-01
1.500000000000000000e+02 2.497291638371828437e+00 8.081628829847088691e-02
1.800000000000000000e+02 2.464857892495474712e+00 6.127580533913686012e-02
2.100000000000000000e+02 2.491613155352233377e+00 6.023354534736680144e-02
2.400000000000000000e+02 2.521859225360277179e+00 4.839118410697523104e-02
2.700000000000000000e+02 2.519102356765339223e+00 4.754899453287547706e-02
3.000000000000000000e+02 2.533048001904551150e+00 5.393736047021006202e-02
3.300000000000000000e+02 2.529834159404944494e+00 5.092875076112277771e-02
3.600000000000000000e+02 2.532753074794262815e+00 4.868831370332429159e-02
3.900000000000000000e+02 2.533183256463046096e+00 4.948075260861853342e-02
4.200000000000000000e+02 2.529384755841082466e+00 5.551593293103537774e-02
4.500000000000000000e+02 2.523433117285165839e+00 4.950564305370371704e-02
4.800000000000000000e+02 2.512354641075590145e+00 5.119729929546983083e-02
5.100000000000000000e+02 2.505061167042667236e+00 4.961317212512256908e-02
5.400000000000000000e+02 2.507437875428450091e+00 4.876979275311230794e-02
5.700000000000000000e+02 2.490018272080070982e+00 4.807932206979965289e-02
6.000000000000000000e+02 2.493295877929890381e+00 4.825040572629952368e-02
6.300000000000000000e+02 2.492424646030054980e+00 4.350861781951953500e-02
6.600000000000000000e+02 2.497577276264484780e+00 4.091089754088506059e-02
6.900000000000000000e+02 2.507208656008603764e+00 4.253633281565721846e-02
7.200000000000000000e+02 2.510811790690274936e+00 4.216695138465142989e-02
7.500000000000000000e+02 2.512888296647029396e+00 4.031549079025183863e-02
7.800000000000000000e+02 2.512506692331687219e+00 3.885240256882905446e-02
8.100000000000000000e+02 2.508651778454389802e+00 3.882236008848201358e-02
