# # n, sigma
3.000000000000000000e+01 2.648091604851663394e+00 6.579400830281277590e-02
6.000000000000000000e+01 2.933591468392798607e+00 1.204602316515080707e-01
9.000000000000000000e+01 2.513611394707043090e+00 5.177018355488798712e-02
1.200000000000000000e+02 2.494061894974475724e+00 5.849493852950339579e-02
1.500000000000000000e+02 2.532955072490860271e+00 6.596383337413176673e-02
1.800000000000000000e+02 2.560509360840804050e+00 6.350079230220832816e-02
2.100000000000000000e+02 2.587411851498687021e+00 5.724915707570410461e-02
2.400000000000000000e+02 1.729489630135909284e+00 6.401450086431399455e-01
2.700000000000000000e+02 2.599126192445021744e+00 6.399761340360793360e-02
3.000000000000000000e+02 2.685555231330728709e+00 5.587301910271939842e-02
3.300000000000000000e+02 2.688821813086322177e+00 5.033557729966772754e-02
3.600000000000000000e+02 2.515111167193175401e+00 4.351145692039289081e-02
3.900000000000000000e+02 2.481294412816160921e+00 4.300060803516576186e-02
4.200000000000000000e+02 2.506941463036071127e+00 4.054492064276908614e-02
4.500000000000000000e+02 2.515331203391063308e+00 4.075138383973704592e-02
4.800000000000000000e+02 2.503094668312538129e+00 3.268690870561629519e-02
5.100000000000000000e+02 2.517853719427514125e+00 3.553626713971311246e-02
5.400000000000000000e+02 2.556005502208149593e+00 3.426811942871789418e-02
5.700000000000000000e+02 2.572453297043007847e+00 3.161263531244781072e-02
6.000000000000000000e+02 2.556146914032646045e+00 3.386576093682047012e-02
6.300000000000000000e+02 2.559241964302167993e+00 3.022408586918647402e-02
6.600000000000000000e+02 2.557283504373671246e+00 3.034296371029538558e-02
6.900000000000000000e+02 2.540108705070810657e+00 2.839480529277553511e-02
7.200000000000000000e+02 2.541485606093388583e+00 2.857791510997739412e-02
7.500000000000000000e+02 2.527795827528282135e+00 2.872064976724828661e-02
7.800000000000000000e+02 2.540552120628919663e+00 2.715094507012408981e-02
8.100000000000000000e+02 2.534369308886450511e+00 2.669812530935083972e-02
8.400000000000000000e+02 2.538224792057195867e+00 2.710322599908221441e-02
8.700000000000000000e+02 2.548676309800661066e+00 2.548972506831336318e-02
9.000000000000000000e+02 2.550236997186709154e+00 2.334569873016301492e-02
9.300000000000000000e+02 2.552347008930230920e+00 2.255611954764247945e-02
9.600000000000000000e+02 2.541344030912984220e+00 2.189335099967295098e-02
9.900000000000000000e+02 2.538778493205696929e+00 2.124048415712627425e-02
1.020000000000000000e+03 2.541395007380137017e+00 2.032299044194103496e-02
1.050000000000000000e+03 2.551676107718086062e+00 2.099911015183275262e-02
